"meeting_date","project_id","title","borough","lead_agency","secondary_agency","public_private","project_type","construction_type","result","review_cycles","previous_year_submission"
"2022-02-14T00:00:00.000","22586","Long-term loan of For the Women's House by Faith Ringgold, Rose M. Singer Center, Rikers Island to the Brooklyn Museum, 200 Eastern Parkway, Brooklyn","Brooklyn","DOC",,"Public","Artwork","Loan","Approved with conditions","2",
"2022-02-14T00:00:00.000","22584","Reconstruction of an asphalt plant, including construction of an interim administration building, and adjacent site work, Harper Street Yard, 30-01 Harper Street, Corona, Queens","Queens","DDC","DOT","Public","Architecture","Reconstruction","Approved with conditions","1",
"2022-02-14T00:00:00.000","22590","Installation of rooftop mechanical equipment, Asphalt Green Recreation Center, 1750 York Avenue, Manhattan","Manhattan","DPR",,"Public","Building systems & Modifications","Installation of specific elements","Approved","2",
"2022-02-14T00:00:00.000","22581","Installation of downspouts and rooftop mechanical units, Rose M. Singer Center, 19-19 Hazen Street, Rikers Island, Bronx","Bronx","DDC","DOC","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-02-14T00:00:00.000","22560","Reconstruction of the Kinderberg, restoration of the Chess and Checkers House, and adjacent site work, East 65th Street transverse road between Center Drive and East Drive, Central Park, Manhattan","Manhattan","DPR","CPC","Public","Landscape architecture","Reconstruction","Approved with conditions","3",
"2022-02-14T00:00:00.000","22562","Reconstruction of the Queens Detention Center, 126-01 82nd Avenue, Kew Gardens, Queens","Queens","DDC","DOC","Public","Architecture","Reconstruction","Commented",,
"2022-02-14T00:00:00.000","22569","Installation of A Bit of Everything, in Brief by Misha Kahn, Douglaston-Little Neck Library, 249-01 Northern Boulevard, Little Neck, Queens","Queens","DCLA%","DDC/QL","Public","Artwork","Installation of specific elements","Approved","1",
"2022-02-14T00:00:00.000","22559","Reconstruction of Lafayette Gardens, Lafayette Avenue and Franklin Avenue, Brooklyn","Brooklyn","DPR",,"Public","Landscape architecture","Reconstruction","Commented",,
"2022-02-14T00:00:00.000","22551","Construction of a golf club house (Drive Shack) and adjacent site work, Randall's Island Park, Bronx Shore Road between Randall's Island Greenway and Robert F. Kennedy Bridge, Manhattan","Manhattan","DPR",,"Public and Private","Architecture","Construction","Approved with conditions","3",
"2022-02-14T00:00:00.000","22554","Reconstruction of a portion of the Park Avenue Malls, 270 Park Avenue between East 47th Street and East 48th Street, Manhattan","Manhattan","DOT",,"Public","Landscape architecture","Reconstruction","Approved with conditions","3",
"2022-02-14T00:00:00.000","22557","Installation of a ramp, 50-52 East 130th Street, Manhattan","Manhattan","DOT",,"Public","Landscape architecture","Installation of specific elements","Commented",,
"2022-02-14T00:00:00.000","22575","Design of a prototypical streetscape toolkit as part of the Downtown Brooklyn and Fulton Mall streetscape master plan, Brooklyn","Brooklyn","DOT",,"Public and Private","Street furniture","Master plan/Prototype","Approved","1",
"2022-02-14T00:00:00.000","22327","Removal and temporary storage of The Seven Columns of the Temple of Wisdom and Solomon’s Throne (1992) by Kit-Yin Snyder, Manhattan Detention Complex, White Street between Baxter Street and Centre Street, Manhattan","Manhattan","DCLA%","DDC","Public","Artwork","Removal","Approved with conditions","2",
"2022-02-14T00:00:00.000","22328","Removal of Immigration on the Lower East Side of New York (1989) by Richard Haas, Manhattan Detention Complex, 125 White Street, Baxter Street façade, Manhattan","Manhattan","DCLA%","DDC","Public","Artwork","Removal","Rejected",,
"2022-02-14T00:00:00.000","22329","Removal of Upright (1992) by Kit-Yin Snyder, Manhattan Detention Complex, White Street between Baxter Street and Centre Street, 125 White Street, Manhattan","Manhattan","DCLA%","DDC","Public","Artwork","Removal","Rejected",,
"2022-02-14T00:00:00.000","22325","Removal and temporary storage of Enlightenment and Arms of the City of New York (1940) by Rene Paul Chambellan, Manhattan Detention Complex, 125 White Street, White Street between Baxter Street and Centre Street, Manhattan","Manhattan","DDC",,"Public","Artwork","Removal","Approved with conditions","2",
"2022-02-14T00:00:00.000","22326","Removal and temporary storage of The Judgement of Pao Kung and The Judgement of Solomon (1989) by Richard Haas, Manhattan Detention Complex, 125 White Street, Baxter Street façade, Manhattan","Manhattan","DCLA%","DDC","Public","Artwork","Removal","Approved with conditions","2",
"2022-02-14T00:00:00.000","22576","Installation of Love and Resistance in El Barrio by Miguel Luciano, Metropolitan Hospital, 1902 Second Avenue, First Avenue between 97th Street and 99th Street and Second Avenue between 97th Street and 99th Street, Manhattan","Manhattan","EDC",,"Public","Artwork","Installation of specific elements","Approved","1",
"2022-02-14T00:00:00.000","22101","Construction of streetscape improvements, Bush Terminal Industrial Campus (Made in NY), between 41st Street, 1st Avenue, and 44th Street, and the waterfront, Brooklyn","Brooklyn","EDC",,"Public","Landscape architecture","Construction","Commented",,
"2022-02-14T00:00:00.000","22549","Installation of a storefront and signage (Nike), 625 Atlantic Avenue, Brooklyn","Brooklyn","EDC",,"Private","Signage","Installation of specific elements","Commented",,
"2022-02-14T00:00:00.000","22580","Installation of rooftop mechanical units and ductwork, Robert N. Davoren Center, 11-11 Hazen Street, Rikers Island, Bronx","Bronx","DDC","DOC","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2022-01-18T00:00:00.000","NULL","Installation of sub-grade fuel tanks, including manholes and access hatches, 76th Precinct, 191 Union Street, Brooklyn","Brooklyn","DDC","NYPD","Public","Building systems & Modifications","Installation of specific elements","Commented",,"x"
"2022-01-18T00:00:00.000","NULL","Replacement of underground fuel tank, Engine Company 48, 2417 Webster Avenue, Bronx","Bronx","DDC","FDNY","Public","Building systems & Modifications","Installation of specific elements","Commented",,"x"
"2022-01-18T00:00:00.000","22603","Reconstruction of an asphalt plant, including construction of an administration building, and adjacent site work, Harper Street Yard, 32-11 Harper Street, Marina Road, Harper Street, and Flushing Bay, Corona, Queens","Queens","DDC","DOT","Public","Architecture","Reconstruction","Commented",,"x"
"2022-01-18T00:00:00.000","22604","Construction of an enclosure for emergency generators, One Police Plaza, Park Row and Pearl Street, Manhattan","Manhattan","NYPD",,"Public","Building systems & Modifications","Construction","Approved","1","x"
"2022-01-18T00:00:00.000","NULL","Installation of a fuel tank access hatch, Engine Company 290, 480 Sheffield Avenue, Brooklyn","Brooklyn","DDC","FDNY","Public","Building systems & Modifications","Installation of specific elements","Commented",,"x"
"2022-01-18T00:00:00.000","22602","Installation of an interim guard booth, sally port, and bail window, Manhattan Detention Complex, 100 Centre Street, Manhattan","Manhattan","DDC","DOC","Public","Architecture","Installation of specific elements","Commented",,"x"
"2022-01-18T00:00:00.000","22599","Construction of two bioretention traffic triangles, Winchester Boulevard at 234th Street and Hillside Avenue and at 236th Street and Seward Avenue, Queens Village, Queens","Queens","DEP","DOT","Public","Landscape architecture","Construction","Approved","1","x"
"2022-01-18T00:00:00.000","22600","Construction of Plaza 33, including installation of a distinctive sidewalk, West 33rd Street at Seventh Avenue, Manhattan","Manhattan","DOT",,"Public","Distinctive sidewalks","Construction","Commented",,"x"
"2022-01-18T00:00:00.000","NULL","Installation of a manhole, vent pipe, and overfill signage, FDNY Battalion 58, 420 East 83rd Street, Brooklyn","Brooklyn","DDC","FDNY","Public","Building systems & Modifications","Installation of specific elements","Commented",,"x"
"2022-01-18T00:00:00.000","22601","Installation of an interim guard booth and sally port, Brooklyn Detention Center, 275 Atlantic Avenue, Brooklyn","Brooklyn","DDC","DOC","Public","Architecture","Installation of specific elements","Approved","1","x"
"2022-01-18T00:00:00.000","22595","Construction of bioretention medians, Hillside Avenue between Braddock Avenue and 231st Street, Queens Village, Queens","Queens","DEP","DOT","Public","Landscape architecture","Construction","Approved","1","x"
"2022-01-18T00:00:00.000","22596","Construction of the Douglaston-Little Neck Library, 249-01 Northern Boulevard, Little Neck, Queens","Queens","DDC","QL","Public","Architecture","Construction","Commented",,"x"
"2022-01-18T00:00:00.000","22594","Installation of a planted area, 3-24 27th Avenue, Astoria, Queens","Queens","DOT",,"Private","Landscape architecture","Installation of specific elements","Approved","1","x"
"2022-01-18T00:00:00.000","22597","Installation of a door, 15 MetroTech Center, Brooklyn","Brooklyn","EDC",,"Private","Building systems & Modifications","Installation of specific elements","Approved","1","x"
"2022-01-18T00:00:00.000","22598","Rehabilitation of the roof, 1 MetroTech Center, Brooklyn","Brooklyn","EDC",,"Public","Building systems & Modifications","Rehabilitation","Approved","1","x"
"2022-01-18T00:00:00.000","NULL","Installation of fuel tank access hatches, Engine Company 68/Ladder Company 49, 1160 Ogden Avenue, Bronx","Bronx","DDC","FDNY","Public","Building systems & Modifications","Installation of specific elements","Commented",,"x"
"2022-01-18T00:00:00.000","22593","Installation of a distinctive sidewalk, 1 Pennsylvania Plaza (PENN 1), Eighth Avenue, West 34th Street, Seventh Avenue, and West 33rd Street, Manhattan","Manhattan","DOT",,"Public and Private","Distinctive sidewalks","Installation of specific elements","Approved with conditions","1","x"
"2022-01-18T00:00:00.000","22587","Partial removal of a distinctive sidewalk, Liberty Plaza Park (Zuccotti Park), Trinity Place and Cedar Street, Manhattan","Manhattan","DOT",,"Public","Distinctive sidewalks","Reconstruction","Commented",,"x"
"2022-01-18T00:00:00.000","22588","Installation of signage, I.S. 303K (Herbert S. Eisenberg School), 501 West Avenue, Brooklyn","Brooklyn","DOE",,"Public","Signage","Installation of specific elements","Approved","1","x"
"2022-01-18T00:00:00.000","22589","Installation of signage, I.S. 220K (John J. Pershing School), 4812 9th Avenue, Brooklyn","Brooklyn","DOE",,"Public","Signage","Installation of specific elements","Approved","1","x"
"2022-01-18T00:00:00.000","22586","Long-term loan of For the Women's House by Faith Ringgold, Rose M. Singer Center, Rikers Island to the Brooklyn Museum, 200 Eastern Parkway, Brooklyn","Brooklyn","DOC",,"Public","Artwork","Relocation","Commented",,"x"
"2022-01-18T00:00:00.000","22583","Installation of rooftop mechanical equipment and enclosures, George R. Vierno Center, Housing 6A, 11-11 Hazen Street, Rikers Island Bronx","Bronx","DDC","DOC","Public","Building systems & Modifications","Installation of specific elements","Approved","1","x"
"2022-01-18T00:00:00.000","22584","Reconstruction of an asphalt plant, including construction of an interim administration building, and adjacent site work, Harper Street Yard, 30-01 Harper Street, Corona, Queens","Queens","DDC","DOT","Public","Architecture","Reconstruction","Commented",,"x"
"2022-01-18T00:00:00.000","22590","Installation of rooftop mechanical equipment, Asphalt Green Recreation Center, 1750 York Avenue, Manhattan","Manhattan","DPR",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,"x"
"2022-01-18T00:00:00.000","22585","Reconstruction of Park Drive East Pump Station, 73-22 Park Drive East, Flushing Meadows-Corona Park, Queens","Queens","DEP","DPR","Public","Architecture","Reconstruction","Commented",,"x"
"2022-01-18T00:00:00.000","22579","Installation of mechanical units and louvers, Anna M. Kross Center, 18-18 Hazen Street, Rikers Island, Bronx","Bronx","DDC","DOC","Public","Building systems & Modifications","Installation of specific elements","Approved","1","x"
"2022-01-18T00:00:00.000","22580","Installation of rooftop mechanical units and ductwork, Robert N. Davoren Center, 11-11 Hazen Street, Rikers Island, Bronx","Bronx","DDC","DOC","Public","Building systems & Modifications","Installation of specific elements","Approved","1","x"
"2022-01-18T00:00:00.000","22578","Reconstruction of the East River Esplanade, East 72nd Street to East 78th Street, Manhattan","Manhattan","DPR","DOT","Public","Building systems & Modifications","Reconstruction","Approved with conditions","1","x"
"2022-01-18T00:00:00.000","22581","Installation of downspouts and rooftop mechanical units, Rose M. Singer Center, 19-19 Hazen Street, Rikers Island, Bronx","Bronx","DDC","DOC","Public","Building systems & Modifications","Installation of specific elements","Approved","1","x"
