"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","bin","bbl","census_tract","nta","location_1"
"2000-06-22T00:00:00.000","SOC","433-65-BZ","MDL","15","West 72nd Street","Manhattan","1","1125","24","R8A & R10B","7","Extension of Term of a previously approved variance pursuant to §60 (I )(b) of the Multiple Dwelling Law permitting transient parking for the unused and surplus tenant spaces in an existing multiple dwelling garage which expired June 22, 2000.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/433-65-BZ.pdf","2000-12-05T00:00:00.000","10023","40.77671","-73.977102","6","1028636","1011250024","157","MN0701","(40.77671, -73.977102)"
"2006-02-09T00:00:00.000","BZ","22-06-BZ","72-21","8","Gotham Avenue","Brooklyn","3","8883","978","R4","15","Variance (§72-21) to permit the enlargement of an existing single family dwelling on a pre-existing undersized lot. The proposed enlargement increases the degree of non-compliance at the front yard, rear yard and side yards; (Z.R. §23-45, §23-47 and §23-48) the proposed enlargement also exceeds the allowable setback and is contrary to Z.R. §23-631. The premise is located in an R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/22-06-BZ.pdf","2006-08-08T00:00:00.000","11229","40.589329","-73.927962","46","3249194","3088830978","628","BK1503","(40.589329, -73.927962)"
"2009-09-17T00:00:00.000","BZ","266-09-BZ","73-30","114-01","Sutphin Boulevard","Queens","4","12184","7","C1-2/R3-2","12","Special Permit (§73-30) to allow an extension to an existing non-accessory radio tower. C1-2/R3-2 district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/266-09-BZ.pdf","2009-10-09T00:00:00.000","11436","40.686242","-73.793847","28","4442276","4121840007","272","QN1203","(40.686242, -73.793847)"
"2009-11-20T00:00:00.000","BZ","308-09-BZ","72-21","366","Husson Street","Staten Island","5","3575","24","R3X","2","Variance (§72-21) to legalize a swimming pool located partially within a front yard and to allow two parking spaces to be located between the street line and the building street wall, contrary to §23-44 and §25-622. R3X zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/308-09-BZ.pdf","2010-05-11T00:00:00.000","10306","40.579959","-74.103607","50","5051490","5035750024","11402","SI0202","(40.579959, -74.103607)"
"2018-05-14T00:00:00.000","Appeal","2018-81-A","GCL 36","55","Santina Drive","Staten Island","5","6517","92","R3X","5","Proposed construction of 22 detached residences, not fronting on a legally mapped street, contrary to General City Law 36. R3-X South Richmond Special Purpose district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2018-81-A.pdf","2021-09-13T00:00:00.000","10312","40.529327","-74.182028","51","5000000","5065170100","176","SI0304","(40.529327, -74.182028)"
"2004-03-09T00:00:00.000","Appeal","94-04-A","GCL 36","55","Clear Water Road","Brooklyn","3","8470","2022","R3-1","18","Proposed construction of a one family dwelling, not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/94-04-A.pdf","2004-07-13T00:00:00.000","11234","40.610442","-73.915542","46",,,"698","BK1802","(40.610442, -73.915542)"
"2001-02-26T00:00:00.000","Appeal","90-01-A","GCL 36","138","Alberta Avenue","Staten Island","5","2643","26","R3-2","2","Proposed one family semi-detached dwelling, not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/90-01-A.pdf","2001-08-14T00:00:00.000","10314","40.588352","-74.188504","50","5135170","5026430026","29102","SI0204","(40.588352, -74.188504)"
"2020-08-11T00:00:00.000","LSC","370-68-BZ","LSC","160","Water Street","Manhattan","1","70","0043","C5-5","1","Request for a Letter of Substantial Compliance","Decision","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/370-68-BZ.pdf","2020-09-01T00:00:00.000","10038","40.706452","-74.005594","1","1001135","1000700043","1502","MN0101","(40.706452, -74.005594)"
"1999-10-01T00:00:00.000","SOC","123-95-BZ","Extension of Term/Waiver","127","Eighth Avenue","Manhattan","1","740","Part of lot 30","C2-5 (R8)","4","Request for a waiver of the Rules of Practice and Procedure and reopening for an extension of term of variance which expired July 23, 1999.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/123-95-BZ.pdf","2000-03-28T00:00:00.000","10011","40.741174","-74.001501","3","1088116","1007407501","83","MN0401","(40.741174, -74.001501)"
"2006-05-09T00:00:00.000","Appeal","92-06-A","GCL 36","5","Lockman Place","Staten Island","5","1236","122","R3-A","1","Proposed construction of a two story/two family detached not fronting on a mapped street contrary to General City Law Section 36.  Premises is located within R3A Zoning District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/92-06-A.pdf","2006-09-26T00:00:00.000","10303","40.634226","-74.161042","49","5000000","5012360123","31902","SI0107","(40.634226, -74.161042)"
"2011-10-03T00:00:00.000","Appeal","59-03-AII","GCL","29","Hall Avenue","Staten Island","5","2091","65","R3-1","2","Proposed construction of a single-family dwelling which is not fronting on a legally mapped street and is located within the bed of a mapped street, contrary to Sections 35 and 36 of the General City Law. R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/59-03-AII.pdf","2013-01-29T00:00:00.000","10314","40.606208","-74.148276","50","5170992","5020910065","27301","SI0204","(40.606208, -74.148276)"
"2004-01-07T00:00:00.000","SOC","135-46-BZ","11-41","3802","Avenue U","Brooklyn","3","8755","L-37","R4","18","§11-411 to permit a renewal of the term of a previously granted variance that expired January 29, 2002, for a term of ten years allowing the continued operation of an automotive service station (UG 16B).  R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/135-46-BZ.pdf","2005-02-15T00:00:00.000","11234","40.607474","-73.926138","46","3242244","3085550037","662","BK1802","(40.607474, -73.926138)"
"2014-07-31T00:00:00.000","SOC","25-57-BZ","11-41","221-18","Merrick Blvd","Queens","4","13100","22 & 26","R5D/C2-3+R3A","13","Amendment (§11-413) to permit a change in use (UG 6 retail use) of an existing commercial building in conjunction with alteration of an existing commercial building, demolition of three existing commercial buildings and construction of a new commercial building located within a C2-3 and R3A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/25-57-BZ.pdf","2015-04-14T00:00:00.000","11413","40.678403","-73.747302","31","4000000","4131000022","358","QN1305","(40.678403, -73.747302)"
"2001-12-03T00:00:00.000","BZ","377-01-BZ","72-21","56","Giffords Lane","Staten Island","5","5436","19","SRD IN R3-1","3","Variance (§72-21) to permit, within the South Richmond Special District (SRD) in an R3-1 zoning district, the proposed enlargement of an existing community facility use (Library)(Use Group 3A), which is contrary to the permitted Floor Area Ratio and Front Yard requirements, all of which are contrary to Z.R. §54-31.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/377-01-BZ.pdf","2002-06-11T00:00:00.000","10308","40.552464","-74.150863","51","5070285","5054360019","14604","SI0302","(40.552464, -74.150863)"
"2015-08-19T00:00:00.000","Appeal","192-15-A","GCL 35","51-101","Manilla Street","Queens","4","2467","0206","R4","4","Proposed development of a five two-story two-family attached residential buildings partially within the bed of an unmapped street, contrary to Article 3, Section 35 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/192-15-A.pdf","2016-05-24T00:00:00.000","11373","40.734509","-73.88405","30","4000000","4024670206","479","QN0401","(40.734509, -73.88405)"
"2002-10-24T00:00:00.000","BZ","291-02-BZ","72-21","114-03","Taipei Court","Queens","4","4019","126","M1-1","7","Variance (§72-21) to permit the construction of 28 attached, three-story and cellar, two-family dwellings on a vacant site.  The subject site is located in an M1-1 zoning district.  The proposal would create 56 dwelling units and 56 parking spaces.  The 28 proposed dwellings are intended to be part of a larger and substantially complete development which is located within the adjacent C3 zoning district.  The proposed project has been designed to conform and comply with the C3 district regulations that govern the remainder of the subject property and which permits residential development in accordance with the C3 district’s equivalent R3-2 zoning district regulations (pursuant to Sections 32-11 and 34-112).  The development as a whole is the subject of a homeowners’ association that will govern maintenance of the common areas, including the parking area, driveways, planted areas and the proposed park.  The proposal is contrary to applicable use regulations pursuant to Z.R. Section 42-10.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/291-02-BZ.pdf","2006-10-17T00:00:00.000","11356","40.788878","-73.854242","19","4618418","4040190126","929","QN0701","(40.788878, -73.854242)"
"1999-07-16T00:00:00.000","BZ","152-99-BZ","73-622","1649","East 23rd Street","Brooklyn","3","6786","58","R3-2","15","Special permit (§73-622) to permit in an R3-2 zoning district, the enlargement of an existing one-family dwelling which would create new non-compliances with regard to floor area ratio, open space ratio, lot coverage, perimeter wall, and rear yard and would increase the degree of non-compliance in one side yard.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/152-99-BZ.pdf","2000-06-28T00:00:00.000","11229","40.610204","-73.950492","48","3182676","3067860058","548","BK1502","(40.610204, -73.950492)"
"1998-04-23T00:00:00.000","BZ","192-98-BZ","72-21","53","Taaffee Place","Brooklyn","3","1833","114","M1-2","3","Variance (§72-21) to permit construction of residential housing in a manufacturing zone.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/192-98-BZ.pdf","1999-01-19T00:00:00.000",,,,,,,,,
"2010-08-26T00:00:00.000","BZ","170-10-BZ","72-21","1334","37th Street","Brooklyn","3","5300","113","M2-1","12","Variance (§72-21) to allow residential buildings, contrary to rear yard (§23-47) and minimum distance between windows and lot lines (§23-861) regulations.  M1-2/R6A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/170-10-BZ.pdf","2011-05-03T00:00:00.000","11218","40.641362","-73.984502","39","3000000","3053000113","226","BK1202","(40.641362, -73.984502)"
"2018-01-18T00:00:00.000","BZ","2018-7-BZ","73-622","291","Avenue W","Brooklyn","3","7151","0030","R4","15","Special Permit (§73-622) for the enlargement of an existing single-family home contrary ZR §23-142 (floor area, open space and lot coverage); ZR §23-461 (side yards) and ZR §23-47 (rear yard).  R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2018-7-BZ.pdf","2019-01-15T00:00:00.000","11223","40.592486","-73.972329","44","3193619","3071510030","386","BK1501","(40.592486, -73.972329)"
"2012-09-04T00:00:00.000","BZ","262-12-BZ","72-21","132-10","149th Avenue","Queens","4","11886","12 & 21","M2-1","10","Variance (§72-21) to permit a hotel (UG 5), contrary to use regulations (§42-00).  M2-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/262-12-BZ.pdf","2014-01-14T00:00:00.000",,,,,,,,,
"2007-10-03T00:00:00.000","SOC","83-97-BZ","Special Permit/Amendment","214-18","24th Avenue","Queens","4","6001","47","R1-2","11","Amendment – To remove the terms set forth in the prior resolution. The proposed amendment would authorize the control operation of the health care facility (UG4) at the premises located in an R1-2 zoning district with out a term.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/83-97-BZ.pdf","2008-02-12T00:00:00.000","11360","40.779559","-73.775158","19","4133593","4060010047","99703","QN0703","(40.779559, -73.775158)"
"2001-09-04T00:00:00.000","SOC","236-98-BZII","Amendment","103-117","Kent Avenue","Brooklyn","3","2317","1,3,5,6,7,8, &36","M3-1","1","Reopening for an amendment to the resolution to permit 1) the substitution of 5 three-bedroom duplex apartments with 10 two-bedroom simplex apartments along the Kent Avenue frontage; 2) the increase in the number of parking spaces provided from twenty to twenty-three and to create a cellar level of parking at the location of the existing building; and 3) to install a 5-stop passenger elevator to service the dwelling units in the portion of the proposed building at the corner of Kent Avenue and North Seventh Street","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/236-98-BZII.pdf","2002-05-07T00:00:00.000","11249","40.720735","-73.961262","33","3425620","3023170005","557","BK0102","(40.720735, -73.961262)"
"1998-01-13T00:00:00.000","BZ","4-98-BZ","72-21","127-04","Guy Brewer Boulevard","Queens","4","12269","0029","R 3-2","12","Variance (§72-21) to permit , to permit, in an R3-2 zoning district, the demolition of a non-conforming automotive service station and two abutting frame residential buildings and allow the construction and operation of a drug store (Use Group 6) with an accessory open parking lot, which is contrary to the district use regr!1ations and therefore requires a variance.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/4-98-BZ.pdf","1998-08-11T00:00:00.000","11434","40.678178","-73.779343","28","4266035","4122690029","294","QN1204","(40.678178, -73.779343)"
"2015-04-16T00:00:00.000","SOC","227-10-BZII","11-41","204-12","Northern Boulevard","Queens","4","7301","11","R3-2/C2-2","11","Amendment (§11-412) of a previously approved variance permitting the operation of an automotive service station (UG 16B).  The amendment seeks to install a canopy, replace gasoline storage tanks, increase the number of parking spaces, add ADA accessible ramp and accessory parking spaces.  R3-2/C2-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/227-10-BZII.pdf","2016-04-26T00:00:00.000","11361","40.757779","-73.779025","19","4156611","4073010011","1463","QN1101","(40.757779, -73.779025)"
"2000-11-27T00:00:00.000","BZ","286-00-BZ","73-36","60","West 23rd Street","Manhattan","1","824","1 & 11","C6-3A/C6-4M","5","Extension of Term of a previously granted Special Permit (§73-36) for the continued operation of a Physical Culture Establishment (New York Health and Racquet Club) located on the first and second floors of a twenty story mixed-use building, which expired on March 27, 2011; waiver of the rules. C6-3A/C6-4M zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/286-00-BZ.pdf","2001-03-27T00:00:00.000","10010","40.742321","-73.991429","3","1086050","1008240011","58","MN0501","(40.742321, -73.991429)"
