"inspection_type","job_ticket_or_work_order_id","job_id","job_progress","bbl","boro_code","block","lot","house_number","street_name","zip_code","x_coord","y_coord","latitude","longitude","borough","inspection_date","result","approved_date","location","community_board","council_district","census_tract","bin","nta"
"Initial","13333492","PC7810430","1","2024730033","2","02473","0033","751","WALTON AVENUE","10451","1004753","239576","40.82422624837","-73.925918188207","Bronx","2022-02-22T08:00:02.000","Rat Activity","2022-03-01T14:51:11.000","
,  
(40.82422624837, -73.925918188207)","4","8","6301","2002896","Concourse-Concourse Village"
"Compliance","12994717","PC7403901","2","4123230036","4","12323","0036","112-25","167 STREET","11433","1044419","191179","40.691206745555","-73.783031473774","Queens","2017-10-30T14:15:35.000","Passed","2017-10-31T14:15:21.000","
,  
(40.691206745555, -73.783031473774)","12","27","266","4267002","South Jamaica"
"Compliance","12887944","PC6713643","2","2030680138","2","03068","0138","1993","ARTHUR AVENUE","10457","1013894","247989","40.847291660288","-73.892852463424","Bronx","2014-10-24T09:50:20.000","Failed for Other R","2014-10-29T09:54:24.000","
,  
(40.847291660288, -73.892852463424)","6","17","37504","2120254","Tremont"
"Initial","11216589","PC6975405","1","3066810430","3","06681","0430","1818","OCEAN PARKWAY","11223","993499","159397","40.60417261129","-73.966691921193","Brooklyn","2011-03-29T13:45:15.000","Failed for Other R","2011-03-30T11:53:20.000","
,  
(40.60417261129, -73.966691921193)","15","47","41402","3178660","Gravesend (East)-Homecrest"
"Initial","13336808","PC7817529","1","4011910030","4","01191","0030","64-15","35 AVENUE","11377",,,"40.750343919633","-73.898426403073","Queens","2022-02-28T12:52:32.000","Rat Activity","2022-03-02T14:56:56.000","
,  
(40.750343919633, -73.898426403073)","2","25","293","4027231","Woodside"
"Initial","11691388","PC7360332","1","4096760033","4","09676","0033","90-26","SUTPHIN BOULEVARD","11435","1037368","195180","40.702304771818","-73.808158421622","Queens","2010-11-23T09:15:47.000","Passed","2010-12-01T11:02:00.000","
,  
(40.702304771818, -73.808158421622)","12","27","240","4206755","Jamaica"
"Initial","11803674","PC6151481","1","1005750127","1","00575","0127","56","WEST 12 STREET","10011","985169","207168","40.735336536838","-73.996196768593","Manhattan","2012-03-26T12:07:01.000","Passed","2012-03-29T12:04:45.000","
,  
(40.735336536838, -73.996196768593)","2","2","63","1009605","Greenwich Village"
"Initial","12330124","PC7042571","1","3033130010","3","03313","0010","420","EVERGREEN AVENUE","11221","1005892","191723","40.693045979625","-73.921798508619","Brooklyn","2017-09-15T14:29:37.000","Passed","2017-09-18T10:53:27.000","
,  
(40.693045979625, -73.921798508619)","4","34","395","3075863","Bushwick (East)"
"Initial","12395162","PC6755911","1","2025120069","2","02512","0069","1035","WOODYCREST AVENUE","10452","1004320","243026","40.833317824039","-73.927476378235","Bronx","2018-02-01T13:07:34.000","Passed","2018-02-05T15:32:54.000","
,  
(40.833317824039, -73.927476378235)","4","8","189","2003232","Highbridge"
"Initial","12161799","PC6939856","1","2037740023","2","03774","0023","1234","BOYNTON AVENUE","10472","1017948","241646","40.829678072471","-73.878462999989","Bronx","2016-05-20T14:39:24.000","Passed","2016-05-24T09:49:14.000","
,  
(40.829678072471, -73.878462999989)","9","18","54","2025232","Soundview-Bruckner-Bronx River"
"Initial","12596478","PC6476427","1","1015217501","1","01521","7501","134","EAST 93 STREET","10128","997354","224851","40.784103989501","-73.95277492089","Manhattan","2019-04-15T14:37:56.000","Passed","2019-04-18T15:23:24.000","
,  
(40.784103989501, -73.95277492089)","8","4","15801","1048365","Upper East Side-Carnegie Hill"
"Initial","11216585","PC6982537","1","3058620055","3","05862","0055","277","BAY RIDGE AVENUE","11220","976909","170944","40.635868427762","-74.026449474429","Brooklyn","2011-03-29T11:09:53.000","Passed","2011-03-30T11:53:20.000","
,  
(40.635868427762, -74.026449474429)","10","43","68","3145156","Bay Ridge"
"Initial","11657357","PC6604814","1","2026130034","2","02613","0034","1119","BOSTON ROAD","10456","1010642","240934","40.827690721965","-73.904439830647","Bronx","2010-07-14T15:06:44.000","Rat Activity","2010-07-15T11:18:29.000","
,  
(40.827690721965, -73.904439830647)","3","17","18502","2004270","Morrisania"
"Initial","12578465","PC7267292","1","3019730005","3","01973","0005","443","CLASSON AVENUE","11238","995604","189047","40.685550247105","-73.959331596255","Brooklyn","2019-03-19T11:50:11.000","Passed","2019-03-20T09:40:39.000","
,  
(40.685550247105, -73.959331596255)","3","35","229","3056522","Bedford-Stuyvesant (West)"
"Initial","12459683","PC6792650","1","2037770159","2","03777","0159","1227","MORRISON AVENUE","10472","1018815","241809","40.830294459925","-73.874808568528","Bronx","2018-06-15T10:13:38.000","Passed","2018-06-19T12:22:13.000","
,  
(40.830294459925, -73.874808568528)","9","17","62","2116876","Soundview-Bruckner-Bronx River"
"Initial","12482309","PC7221993","1","3019850032","3","01985","0032","248","GATES AVENUE","11238","996114","188915","40.685426008868","-73.95734134351","Brooklyn","2018-08-08T13:27:32.000","Passed","2018-08-17T20:26:01.000","
,  
(40.685426008868, -73.95734134351)","3","36","229","3056968","Bedford-Stuyvesant (West)"
"Initial","12669149","PC6894792","1","2024710021","2","02471","0021","150","EAST 165 STREET","10452","1006072","241998","40.831032569703","-73.920847940884","Bronx","2019-10-08T11:16:04.000","Passed","2019-10-11T09:41:40.000","
,  
(40.831032569703, -73.920847940884)","4","8","195","2002873","Concourse-Concourse Village"
"Initial","11919296","PC7546498","1","1018690001","1","01869","0001","760","WEST END AVENUE","10025","991922","229277","40.79601168212","-73.972637908623","Manhattan","2013-05-20T10:35:29.000","Passed","2013-05-24T15:16:05.000","
,  
(40.79601168212, -73.972637908623)","7","7","183","1056372","Upper West Side (Central)"
"Compliance","12916882","PC7046263","2","3070860007","3","07086","0007","322","AVENUE S","11223","991533","158476","40.601646503952","-73.973773000081","Brooklyn","2015-11-16T11:10:52.000","Passed","2015-11-19T10:51:59.000","
,  
(40.601646503952, -73.973773000081)","11","44","410","3190388","Gravesend (West)"
"BAIT","2650200","PC6770154","9","2025250018","2","02525","0018","1044","SUMMIT AVENUE","10452","1003726","243215","40.834216685927","-73.929618356452","Bronx","2017-11-14T09:30:45.000","Bait applied","2017-11-14T14:47:26.000","
,  
(40.834216685927, -73.929618356452)","4","16","189","2003462","Highbridge"
"Initial","12192985","PC7510556","1","4007070009","4","00707","0009","32-73","44 STREET","11103","1007233","214551","40.757014294256","-73.916160788354","Queens","2016-09-23T09:15:39.000","Passed","2016-09-26T15:22:48.000","
,  
(40.757014294256, -73.916160788354)","1","22","159","4012344","Astoria (East)-Woodside (North)"
"Initial","12231726","PC6816075","1","2025250020","2","02525","0020","162","WEST 165 STREET","10452","1003833","243294","40.834589688114","-73.929159009791","Bronx","2017-01-20T10:45:33.000","Rat Activity","2017-01-23T09:53:22.000","
,  
(40.834589688114, -73.929159009791)","4","16","189","2003464","Highbridge"
"Initial","11746836","PC6599954","1","2031270079","2","03127","0079","2071","VYSE AVENUE","10460","1017088","246495","40.843198682267","-73.881105523366","Bronx","2011-06-20T12:24:32.000","Passed","2011-06-24T12:37:15.000","
,  
(40.843198682267, -73.881105523366)","6","17","363","2013226","West Farms"
"Initial","13275191","PC7753944","1","2029600039","2","02960","0039","890","ELSMERE PLACE","10460","1015750","246093","40.842081196305","-73.886152943734","Bronx","2021-08-13T11:35:00.000","Rat Activity","2021-08-16T18:08:32.000","
,  
(40.842081196305, -73.886152943734)","6","15","36502","2010153","Tremont"
"BAIT","2801864","PC7668702","3","2040330030","2","04033","0030","703","VAN NEST AVENUE","10462",,,"40.84380989931","-73.865396725272","Bronx","2021-04-13T07:30:22.000","Bait applied","2021-04-19T09:09:50.000","
,  
(40.84380989931, -73.865396725272)","11","13","238","2043064","Pelham Parkway-Van Nest"
"Initial","13148166","PC7585304","1","3040220141","3","04022","0141","236","ATKINS AVENUE","11208",,,"40.673408057165","-73.878730844748","Brooklyn","2020-03-05T10:05:53.000","Passed","2020-04-07T09:07:20.000","
,  
(40.673408057165, -73.878730844748)","5","37","1194","3258753","East New York (North)"
"Initial","11683840","PC7378241","1","4015750046","4","01575","0046","43-33","ELBERTSON STREET","11373","1019730","210651","40.744820350287","-73.872566278141","Queens","2010-10-28T12:32:47.000","Passed","2010-10-29T11:27:21.000","
,  
(40.744820350287, -73.872566278141)","4","21","463","4039361","Elmhurst"
"Initial","11673985","PC6202459","1","1018890022","1","01889","0022","839","WEST END AVENUE","10025","992183","230151","40.798470623611","-73.971192168192","Manhattan","2010-09-10T11:05:59.000","Passed","2010-09-14T09:16:52.000","
,  
(40.798470623611, -73.971192168192)","7","6","187","1057136","Upper West Side-Manhattan Valley"
"Initial","12460793","PC6407420","1","1005470005","1","00547","0005","24","WAVERLY PLACE","10003","985602","205335","40.730390422031","-73.994937821556","Manhattan","2018-06-13T13:10:36.000","Failed for Other R","2018-06-20T11:51:53.000","
,  
(40.730390422031, -73.994937821556)","2","1","59","1008822","Greenwich Village"
"Initial","11464111","PC6479099","1","1013320020","1","01332","0020","241","EAST 58 STREET","10022","993667","216349","40.760492792691","-73.966007011431","Manhattan","2019-07-02T12:44:05.000","Passed","2019-07-03T07:41:32.000","
,  
(40.760492792691, -73.966007011431)","6","5","10803","1038633","East Midtown-Turtle Bay"
"BAIT","2427544","PC7394826","10","4099050027","4","09905","0027","184-15","JAMAICA AVENUE","11423","1046485","197758","40.709258387789","-73.775498841419","Queens","2011-10-17T12:58:34.000","Bait applied","2011-10-25T12:44:47.000","
,  
(40.709258387789, -73.775498841419)","12","27","470","4211971","Jamaica"
"Initial","11923379","PC6613234","1","2028320026","2","02832","0026","1407","SHERIDAN AVENUE","10456","1008387","244868","40.838665152937","-73.912537451779","Bronx","2013-06-24T14:21:11.000","Passed","2013-06-27T09:21:14.000","
,  
(40.838665152937, -73.912537451779)","4","16","225","2007989","Mount Eden-Claremont (West)"
"BAIT","2871863","PC7975330","3","3032940035","3","03294","0035","990","BUSHWICK AVENUE","11221",,,"40.691967769074","-73.922513770895","Brooklyn","2022-12-11T13:00:00.000","Bait applied","2022-12-12T08:57:49.000","
,  
(40.691967769074, -73.922513770895)","4","37","395","3075301","Bushwick (East)"
"Initial","11915095","PC7013166","1","3026210032","3","02621","0032","107","NORMAN AVENUE","11222","997916","203793","40.72576326525","-73.950752727635","Brooklyn","2013-05-03T15:09:08.000","Passed","2013-05-08T16:41:56.000","
,  
(40.72576326525, -73.950752727635)","1","33","573","3426639","Greenpoint"
"Initial","11272441","PC7003995","1","3065030051","3","06503","0051","505","ELMWOOD AVENUE","11230","991940","167881","40.627460861008","-73.972296589387","Brooklyn","2013-05-13T09:45:58.000","Passed","2013-05-14T09:26:14.000","
,  
(40.627460861008, -73.972296589387)","12","44","46201","3170331","Flatbush (West)-Ditmas Park-Parkville"
"Initial","12475657","PC7167978","1","3019890054","3","01989","0054","121","PUTNAM AVENUE","11238","996110","188267","40.683227327574","-73.9570290727","Brooklyn","2018-07-20T10:05:54.000","Passed","2018-07-25T14:37:56.000","
,  
(40.683227327574, -73.9570290727)","3","36","229","3057182","Bedford-Stuyvesant (West)"
"BAIT","2720487","PC6842439","4","2026750017","2","02675","0017","696","UNION AVENUE","10455","1010816","236731","40.816401244272","-73.904022568654","Bronx","2019-01-23T09:55:44.000","Monitoring visit","2019-01-29T10:25:55.000","
,  
(40.816401244272, -73.904022568654)","1","17","79","2004931","Melrose"
"Initial","12625785","PC6440987","1","1005370033","1","00537","0033","520","LA GUARDIA PLACE","10012","984538","204624","40.7282523551","-73.998802146035","Manhattan","2019-06-17T11:34:24.000","Passed","2019-06-18T08:48:05.000","
,  
(40.7282523551, -73.998802146035)","2","2","65","1008646","Greenwich Village"
"BAIT","2842110","PC7838228","2","1018750005","1","01875","0005","251","WEST 103 STREET","10025",,,"40.799482982863","-73.969439971585","Manhattan","2022-04-28T12:43:06.000","Bait applied","2022-04-29T11:35:29.000","
,  
(40.799482982863, -73.969439971585)","7","6","191","1079474","Upper West Side-Manhattan Valley"
"Initial","13339992","PC7818257","1","2025240207","2","02524","0207","912","SUMMIT AVENUE","10452",,,"40.831297278327","-73.931262032918","Bronx","2022-03-03T15:30:54.000","Passed","2022-03-04T14:48:18.000","
,  
(40.831297278327, -73.931262032918)","4","8","189","2114849","Highbridge"
"Initial","11909203","PC6704818","1","2029580054","2","02958","0054","1827","WATERLOO PLACE","10460","1015306","245510","40.840408317903","-73.887587002408","Bronx","2013-04-11T11:51:49.000","Failed for Other R","2013-04-17T07:26:22.000","
,  
(40.840408317903, -73.887587002408)","6","15","367","2000000","Tremont"
"Initial","11789707","PC6579535","1","2024430078","2","02443","0078","730","CONCOURSE VILLAGE W","10451","1005737","238701","40.822303561855","-73.923828343779","Bronx","2012-02-24T14:06:33.000","Passed","2012-02-29T10:10:32.000","
,  
(40.822303561855, -73.923828343779)","4","16","61","2103486","Concourse-Concourse Village"
"Initial","13488954","PC7865162","1","4030770030","4","03077","0030","61-50","Booth Street","11374","1020939","205385","40.730647020992","-73.868278166147","Queens","2022-09-29T11:30:10.000","Passed","2022-10-13T12:49:59.000","
,  
(40.730647020992, -73.868278166147)","6","29","687","4072015","Rego Park"
"Initial","13705308","PC8174711","1","2027510022","2","02751","0022","1119","BRYANT AVENUE","10459","1015010","240483","40.826685846918","-73.888853268755","Bronx","2023-08-23T11:00:39.000","Rat Activity","2023-08-25T10:03:08.000","
,  
(40.826685846918, -73.888853268755)","2","17","12701","2006155","Longwood"
"Initial","12135594","PC6375199","1","1021150036","1","02115","0036","1950","AMSTERDAM AVENUE","10032","1000160","242685","40.832648224046","-73.942199234544","Manhattan","2016-02-26T10:32:52.000","Passed","2016-02-29T13:58:47.000","
,  
(40.832648224046, -73.942199234544)","12","7","241","1062715","Washington Heights (South)"
"BAIT","2640671","PC7062742","1","3019380001","3","01938","0001","345","CLASSON AVENUE","11205","995710","190585","40.689379475014","-73.960093698868","Brooklyn","2017-09-18T13:50:18.000","Bait applied","2017-09-25T10:32:20.000","
,  
(40.689379475014, -73.960093698868)","3","36","233","3321865","Bedford-Stuyvesant (West)"
"Initial","13137445","PC7571774","1","3019857501","3","01985","7501","396","FRANKLIN AVENUE","11238",,,"40.685219835094","-73.95650135784","Brooklyn","2020-02-19T12:04:03.000","Passed","2020-02-21T07:59:15.000","
,  
(40.685219835094, -73.95650135784)","3","35","229","3056974","Bedford-Stuyvesant (West)"
"Initial","11954971","PC6229087","1","1021170023","1","02117","0023","524","WEST 159 STREET","10032","1000177","243285","40.834443153162","-73.941941091094","Manhattan","2013-11-18T14:56:53.000","Passed","2013-11-20T10:06:03.000","
,  
(40.834443153162, -73.941941091094)","12","7","245","1062758","Washington Heights (South)"
"Initial","11749509","PC6087411","1","1010260055","1","01026","0008","247","WEST 54 STREET","10019","988825","217874","40.764322784173","-73.983159557949","Manhattan","2011-06-29T10:51:06.000","Passed","2011-07-01T17:03:41.000","
,  
(40.764322784173, -73.983159557949)","5","6","137","1000000","Midtown-Times Square"
"Initial","12276603","PC6904782","1","2033200033","2","03320","0033","11","EAST 199 STREET","10468","1014911","257073","40.872240940248","-73.889597623861","Bronx","2017-04-19T12:53:22.000","Rat Activity","2017-04-25T14:35:58.000","
,  
(40.872240940248, -73.889597623861)","7","14","40701","2017619","Bedford Park"
"Initial","12019201","PC6752608","1","2031170005","2","03117","0005","861","EAST TREMONT AVENUE","10460","1015743","246528","40.843064018313","-73.886360881636","Bronx","2014-09-08T15:06:31.000","Passed","2014-09-15T12:05:53.000","
,  
(40.843064018313, -73.886360881636)","6","15","36501","2013089","Tremont"
