"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping","hydrant_violation","double_parking_violation"
"1464001893","LUBAN4","NY","PAS","2021-07-20T00:00:00.000","40","SDN","INFIN","P","70150","14580","14630","20230418","63","63","63","967721","0063","0000","0250A",,"K","F","2020","PEARSON STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2018","-","0",,,,,
"1464001900","TAHMOOR","NY","OMT","2021-07-20T00:00:00.000","46","SDN","TOYOT","P","70150","14580","14630","20210731","63","63","63","967721","0063","0000","0255A",,"K","F","2075","PEARSON STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2016","-","0",,,,,
"1464001911","T760665C","NY","OMT","2021-07-20T00:00:00.000","46","SDN","TOYOT","P","70150","14580","14630","20211231","63","63","63","967721","0063","0000","0258A",,"K","F","2071","PEARSON STREET",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","2016","-","0",,,,,
"1464001923","091825T","NJ","PAS","2021-07-20T00:00:00.000","40","SDN","INFIN","P","70150","14580","14630","20210721","63","63","63","967721","0063","0000","0303A",,"K","F","2050","PEARSON STREET",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHT","0","2008","-","0",,,,,
"1464002435","KDT2343","NY","PAS","2021-07-19T00:00:00.000","46","SUBN","NISSA","P","0","40404","40404","0","63","63","63","933818","0063","0000","0258P",,"K","F","228","FLATBUSH",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2020","-","0",,,,,
"1464002496","BLANKPLATE","99","999","2021-07-18T00:00:00.000","51","SDN","DODGE","P","0","40404","40404","0","63","63","63","933818","0063","0000","1253P",,"K","F","2286","FLABTUSH AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","RD","0","0","-","0",,,,,
"1464002502","HHZ8757","NY","PAS","2021-07-18T00:00:00.000","46","SDN","HONDA","P","0","40404","40404","20221208","63","63","63","933818","0063","0000","1236P",,"K","F","2286","FLATBUSH",,"0","408","E3",,"BBBBBBB","ALL","ALL","BRN","0","2011","-","0",,,,,
"1464002514","FRH5468","NY","PAS","2021-07-18T00:00:00.000","46","SUBN","JEEP","P","40930","40404","40404","20211130","67","67","63","433840","0063","0000","1240P",,"K","F","7286","FLATBUSH AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BK","0","0","-","0",,,,,
"1472427075","HYH2137","NY","PAS","2021-07-18T00:00:00.000","46","SDN","NISSA","P","28790","9640","9790","20220223","114","114","114","969571","0114","0000","0233A",,"Q","F","41-18","ASTORIA BLVD",,"0","408","C3",,"BBBBBBB","ALL","ALL","GRY","0","2016","-","0",,,,,
"1472427087","B52LLL","NJ","PAS","2022-07-18T00:00:00.000","46","SDN","ME/BE","P","28790","9640","9790","0","114","114","114","969571","0114","0000","0238A",,"Q","F","41-08","ASTORIA BLVD",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHT","0","0","-","0",,,,,
"1472427099","P89EUT","NJ","PAS","2021-07-18T00:00:00.000","46","SDN","BMW","P","28790","9640","9790","0","114","114","114","969571","0114","0000","0242A",,"Q","F","41-08","ASTORIA BLVD",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1472427105","KJG6374","NY","PAS","2021-07-18T00:00:00.000","46","SDN","ME/BE","P","28790","9640","9790","20230413","114","114","114","969571","0114","0000","0246A",,"Q","F","41-08","ASTORIA BLVD",,"0","408","F1",,"BBBBBBB","ALL","ALL","GRY","0","2009","-","0",,,,,
"1472427117","KFDH47","FL","PAS","2021-07-18T00:00:00.000","46","O","HYUND","P","28790","9640","9790","0","114","114","114","969571","0114","0000","0250A",,"Q","F","41-08","ASTORIA BLVD",,"0","408","F1",,"BBBBBBB","ALL","ALL","RD","0","0","-","0",,,,,
"1472427129","JHM3289","NY","PAS","2021-07-18T00:00:00.000","46","SUBN","LINCO","P","28790","9640","9790","20230425","114","114","114","969571","0114","0000","0254A",,"Q","F","41-02","ASTORIA BLVD",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","2007","-","0",,,,,
"1472427130","KFK4883","NY","PAS","2021-07-18T00:00:00.000","46","SDN","NISSA","P","28790","9640","9790","20220917","114","114","114","969571","0114","0000","0259A",,"Q","F","41-02","ASTORIA BLVD",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","2013","-","0",,,,,
"1472427142","A23KYM","NJ","PAS","2021-07-19T00:00:00.000","40",,"TOYOT","P","9090","28790","7540","0",,"0","114","970368","0114","0000","0226A",,"Q","F","2540","38 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472427154","BLANKPLATE","99","999","2021-07-19T00:00:00.000","40",,"GMC","P","7740","8690","8790","0","114","114","114","970368","0114","0000","0535A",,,"F","3608","29 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472427257","8NJ2523","CA","PAS","2021-07-19T00:00:00.000","98","SDN","ACURA","P","28790","8640","8740","0","114","114","114","970349","0114","0000","0515A",,"Q","F","35-16","ASTORIA BLVD SOUTH",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1472427269","KER1459","NY","PAS","2021-07-19T00:00:00.000","98","P-U","JEEP","P","10240","57490","37290","20220822","114","114","114","970389","0114","0000","0257A",,,"F","31-70","45 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2020","-","0",,,,,
"1472427415","T747419C","NY","OMT","2021-07-19T00:00:00.000","98","SDN","TOYOT","P","10390","7540","7790","20210930","114","114","114","970389","0114","0000","0242A",,"Q","F","28-56","46 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","GREY","0","2013","-","0",,,,,
"1472427671","DSL8068","NY","PAS","2021-06-30T00:00:00.000","40","SDN","TOYOT","P","8340","6740","7040","20220621","114","114","114","969672","0114","0000","0942P",,"Q","F","21-21","33 RD",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRAY","0","2007","-","6",,,,,
"1472427920","37964MM","NY","COM","2021-07-20T00:00:00.000","78","P-U","CHEVR","P","9640","42490","6940","20200930","114","114","114","969460","0114","0000","0141A",,"Q","F","22-73","41 ST",,"0","408","E5",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472427932","JJR6746","NY","PAS","2021-07-21T00:00:00.000","46","SDN","NISSA","P","64290","40404","40404","20210916","114","114","114","969460","0114","0000","0317A",,"NY","F",,"N/W C/O STEINWAY ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","GRY","0","2007","-","0",,,,,
"1472427944","090464T","NJ","PAS","2021-07-22T00:00:00.000","40","SDN","BMW","P","64290","7240","7540","20210816","114","114","114","969460","0114","0000","1254P",,,"F","25-29","STEINWAY ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","GOLD","0","2008","-","6",,,,,
"1472428146","AJH9691","NY","PAS","2021-06-29T00:00:00.000","98","SUBN","JEEP","P","8640","28790","7540","20210702","114","114","114","969530","0114","0000","0658P",,"Q","F","25-18","35 ST",,"0","408","F7",,"BBBBBBB","ALL","ALL","WH","0","2016","-","0",,,,,
"1472428262","1CM579","MA","PAS","2021-06-28T00:00:00.000","67","SDN","HONDA","P","7740","7790","7890","0","114","114","114","969607","0114","0000","0835A",,,"F","30-18","29 ST",,"0","408","F7",,"BBBBBBB","ALL","ALL","GRAY","0","0","-","0",,,,,
"1472428274","W154767","NJ","PAS","2021-07-13T00:00:00.000","40","SDN","SATUR","P","6090","7840","7990","0","114","114","114","969667","0114","0000","0556A",,,"F","30-90","14 STREET",,"0","408","F7",,"BBBBBBB","ALL","ALL","SILVE","0","0","-","0",,,,,
"1472428286","KER6569","NY","PAS","2021-07-21T00:00:00.000","40","SUBN","FORD","P","10390","7240","7540","20220831","114","114","114","969607","0114","0000","0126P",,,"F","25-54","46 STREET",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","2012","-","6",,,,,
"1472428298","HZJ8191","NY","PAS","2021-07-21T00:00:00.000","16","SUBN","JEEP","P","7090","8140","8240","20220428","114","114","114","969607","0114","0000","0245P",,,"F","31-18","24 AVE",,"0","408","E2",,"YYYYYYB","0800A","0400P","WHITE","0","2021","-","0",,,,,
"1472428304","JNL2810","NY","PAS","2021-07-21T00:00:00.000","40","SDN","BMW","P","9890","28790","7240","20211125","114","114","114","969407","0114","0000","0315P",,"Q","F","24-32","43 ST",,"0","408","K2",,"BBBBBBB","ALL","ALL","GRAY","0","2002","-","0",,,,,
"1472428663","KJX7236","NY","PAS","2021-07-15T00:00:00.000","98","SDN","NISSA","P","6740","50330","7290","20230711","114","114","114","970194","0114","0000","0941P","0941P","Q","F","25-10","21 STREET",,"20210715","408","F1",,"BBBBBBB","ALL","ALL","GRAY","0","2019","-","0",,,,,
"1472428894","HKM5045","NY","PAS","2021-07-08T00:00:00.000","20","P-U","HONDA","P","8740","28020","7090","20220920","114","114","114","958463","0114","0000","0351P",,"Q","F","23-10","36 STREET",,"0","408","D",,"BBBBBBB","ALL","ALL","BK","0","2007","-","0",,,,,
"1472432356","527KTN","NJ","PAS","2021-07-01T00:00:00.000","98","SUBN","TOYOT","P","50110","23190","23740","0","109","109","109","957336","0109","0000","1254A",,"Q","F","149-14","HOLLYWOOD AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHT","0","0","-","0",,,,,
"1472434640","ELZ938","MN","PAS","2031-07-01T00:00:00.000","40","SDN","NISSA","P","18090","7790","7990","0","115","115","115","968809","0115","0000","1109P",,,"F","30-54","89TH STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1472435631","L24NUL","NJ","PAS","2021-07-11T00:00:00.000","98","SDN","GMC","P","8990","20190","20490","20220520","115","115","115","962066","0115","0000","0857A",,"Q","F","108-69","38 AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","RED","0","2004","-","0",,,,,
"1472436477","Y101562C","NY","PAS","2021-07-16T00:00:00.000","98","SUBN","TOYOT","P","15340","8790","37290","20220131","115","115","115","968564","0115","0000","1037A",,"Q","F","37-24","72 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","YEL","0","2018","-","0",,,,,
"1472436489","JPP9837","NY","PAS","2021-07-05T00:00:00.000","46",,"NISSA","P","57790","17140","17340","20220313","115","115","115","964678","0115","0000","1115P",,,"F","84-03","NORTHERN BLVD",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472436490","KHL5145","NY","PAS","2021-07-05T00:00:00.000","46","SUBN","CHEVR","P","57790","17140","17340","20221015","115","115","115","968564","0115","0000","0802P",,"Q",,"84-11","NORTHERN BLVD",,"0","408","F1",,"BBBBBBB","ALL","ALL","BK","0","2021","-","0",,,,,
"1472436507","18151G6","NJ","PAS","2021-07-04T00:00:00.000","40","VAN","HONDA","P","17740","8440","8590","20210819","115","115","115","968564","0115","0000","0404P",,"NY",,"3414","87 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","GRY","0","2002","-","0",,,,,
"1472437317","957PAI","FL","PAS","2021-07-13T00:00:00.000","40","SDN","TOYOT","P","15990","8440","8590","0","115","115","115","959302","0115","0000","1230P",,"Q","F","3442","76 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","TAN","0","0","-","0",,,,,
"1472438073","XFS9KS0","NY","PAS","2021-07-15T00:00:00.000","98","SUBN","DODGE","P","18840","7240","28790","20210219","115","115","115","967095","0115","0000","0441P",,"Q","F","25-29","95 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","2018","-","0",,,,,
"1472438127","KLV2442","NY","PAS","2021-07-14T00:00:00.000","98","VAN","DODGE","P","20490","8440","8790","20230413","115","115","115","967995","0115","0000","0843P",,"Q","F","34-62","111 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2016","-","0",,,,,
"1472438139","KHD6827","NY","PAS","2021-07-12T00:00:00.000","98","SDN","HONDA","P","20590","8990","9140","20221206","115","115","115","967999","0115","0000","0813P",,"Q","F","38-02","112 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2008","-","0",,,,,
"1472438140","AW76879","CT","PAS","2021-07-01T00:00:00.000","46","SUBN","ME/BE","P","57790","19190","19290","20210609",,"0","115","930875","0115","0000","0739P",,"Q","F","99-18","NORTHERN BLVD",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1472438528","JPJ9741","NY","PAS","2021-07-19T00:00:00.000","40","SUBN","ME/BE","P","19540","8790","9140","20221018","115","115","115","967791","0115","0000","1006A",,"Q","F","37-40","102 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2012","-","0",,,,,
"1472438930","BLANKPLATE","99","999","2021-07-21T00:00:00.000","40","SDN","DODGE","P","18740","8440","8490","0","115","115","115","964080","0115","0000","1119A",,"Q","O","34-15","94 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472438942","T795431C","NY","PAS","2021-07-21T00:00:00.000","98","SDN","CHEVR","P","18090","8790","61090","0","115","115","115","964080","0115","0000","1030A",,"NY","F","37-60","89 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472444541","7VE1S7","MA","PAS","2021-07-16T00:00:00.000","40","SDN","FORD","P","20090","8190","57790","0","115","115","115","968809","0115","0000","0527P",,"Q","O","32-15","107TH STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1472444553","JCY6840","NY","PAS","2021-07-16T00:00:00.000","14","SUBN","CHEVR","P","8790","19540","19690","20210928","115","115","115","968809","0115","0000","0817P",,"Q","F","102-04","37TH AVE",,"0","408","E2",,"YYYYYYY","1200A","1200P","BLK","0","2017","-","0",,,,,
"1472444565","T658387C","NY","PAS","2021-07-16T00:00:00.000","98","SUBN","TOYOT","P","20090","8190","57790","20211130","115","115","115","968809","0115","0000","0524P",,"Q","F","32-15","107TH ST",,"0","408","C",,"BBBBBBB","ALL","ALL","WH","0","2021","-","0",,,,,
"1472444589","081648T","NJ","PAS","2021-07-01T00:00:00.000","98","SDN","HYUND","P","8440","19390","19540","20210713",,"0","115","968809","0115","0000","1041P",,"Q","F","101-09","34TH AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1472444840","T762943C","NY","OMT","2021-07-04T00:00:00.000","46","SUBN","DODGE","P","15790","8890","61090","20200630","115","115","115","962285","0115","0000","1137P",,"Q","F","37-67","75 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2018","-","0",,,,,
"1472445120","KGA4558","NY","PAS","2021-07-03T00:00:00.000","98","VAN","FORD","P","16890","7090","7240","20221105","115","115","115","968259","1115","0000","0826P",,,"F","24-60","82 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2020","-","0",,,,,
"1472445764","T658412C","NY","PAS","2021-07-14T00:00:00.000","98","SUBN","LEXUS","P","15990","57790","8440","20210831","115","115","115","963307","0115","0000","0943A",,"Q","F","33-48","76 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","2012","-","0",,,,,
"1472445776","FDN3029","NY","PAS","2021-07-13T00:00:00.000","40","SUBN","NISSA","P","17740","8440","8590","20220324","115","115","115","963307","0115","0000","0745P",,"Q","F","34-14","87 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRAY","0","2010","-","0",,,,,
"1472446460","EWZ6969","NY","PAS","2021-07-05T00:00:00.000","67","SDN","NISSA","P","0","0","0","20220302","115","115","115","963185","0115","0000","0710P",,"Q",,,"N/W 112 ST","37 AVE","0","408","F1",,"BBBBBBB","ALL","ALL","GRAY","0","2005","-","0",,,,,
"1472448650","GDZ7935","ME","PAS","2021-07-11T00:00:00.000","98","SUBN","TOYOT","P","8590","16890","16990","20210930","115","115","115","962147","0115","0000","0640P",,"Q","F","82-00","35 AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2016","-","0",,,,,
"1472448662","37812MJ","NY","COM","2021-07-13T00:00:00.000","78","VAN","GMC","P","18590","7240","28790","20220731","115","115","115","962147","0115","0000","1055P",,"Q","O","25-07","93 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","YELLO","0","2012","-","0",,,,,
"1472448900","4656262","99","PAS","2021-07-14T00:00:00.000","40","SUBN","FORD","P","15090","57790","8440","0","115","115","115","965471","0115","0000","0300A",,"Q","F","33-16","71 ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","WH","0","2015","-","0",,,,,
"1472450954","95261NA","NY","COM","2021-06-23T00:00:00.000","78","VAN","DODGE","P","25990","7540","7690","20221130","111","111","111","940131","0111","0000","1105P",,,"F","28-34","203 STREET",,"0","408","N5",,"BBBBBBB","ALL","ALL","WH","0","2007","-","0",,,,,
"1472453293","BLANKPLATE","99","999","2021-07-06T00:00:00.000","70","SDN","CHEVR","P","0","0","0","0","111","111","111","953136","0111","0000","0236P",,"Q",,,"C/O 34 ST","NORTHERN BLVD","0","408","C",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1472453360","BLANKPLATE","99","999","2021-06-29T00:00:00.000","70","VAN","CHEVR","P","27104","57790","0","0","111","111","111","953136","0111","0000","1142P",,"Q",,,"234 ST","NORTHERN BLVD","0","408","K6",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1472455150","KKD5280","NY","PAS","2021-07-17T00:00:00.000","40","SDN","TOYOT","P","13990","26850","63290","20230402","111","111","111","930929","0111","0000","0215A",,"Q","O","220-48","67 AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRY","0","2017","-","0",,,,,
"1472455824","258297D","ME","PAS","2021-07-21T00:00:00.000","66",,,"P","65590","27070","47390","0","111","111","111","956502","0111","0000","0950A",,,"F","226-76","UNION TURNPIKE",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472456490","55843MM","NY","COM","2021-07-17T00:00:00.000","40","VAN","FORD","P","25690","64190","9690","20211231","111","111","111","968575","0111","0000","0445A",,"Q","F","40-20","195 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2019","-","0",,,,,
"1472456506","GFE5082","NY","PAS","2021-07-21T00:00:00.000","98","SUBN","CHEVR","P","10440","26140","26170","20230227","111","111","111","968575","0111","0000","0200A",,"Q","F","206-19","47 AVE",,"0","408","K4",,"BBBBBBB","ALL","ALL","BRO","0","2018","-","0",,,,,
"1472456671","XAAX44","NJ","PAS","2021-06-25T00:00:00.000","78","DELV","FRUEH","P","0","0","0","0","111","111","111","968217","0111","0000","1216A",,"Q",,,"C/O HORACE HARDING E","187 ST","0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472457298","FHV8965","NY","PAS","2021-07-07T00:00:00.000","40","SDN","LEXUS","P","54120","9540","9550","20230225","111","111","111","948107","0111","0000","0946P",,"Q","F","41-04","LITTLE NECK PKWY",,"0","408","J3",,"BBBBBBB","ALL","ALL","W","0","2015","-","0",,,,,
"1472457304","XFHW85","NJ","PAS","2021-07-09T00:00:00.000","78",,"DODGE","P","11240","42785","27200","20220420","111","111","0","0","0000","0000","1052P",,"Q","O","242-34","54 AVE",,"0","408","F7",,"BBBBBBB","ALL","ALL","WH","0","2017","-","0",,,,,
"1472458102","RB98105","MI","PAS","2021-07-08T00:00:00.000","78","TRAC","FRUEH","P","0","40404","40404","0","111","111","111","950808","0111","0000","1048P",,"Q","O","27-28","CLEAVIEW EXPWY",,"0","408","D",,"BBBBBBB","ALL","ALL","GRAY","0","0","-","0",,,,,
"1472458497","HKB9239","NY","PAS","2021-07-18T00:00:00.000","40","SDN","NISSA","P","25440","11090","11640","20230510","111","111","111","967350","0111","0000","0830P",,"Q","F","53-52","192 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","GREY","0","2002","-","0",,,,,
"1472458606","HKF6567","NC","PAS","2021-07-10T00:00:00.000","61","SDN","CHEVR","P","25160","12040","36400","0","111","111","111","967350","0111","0000","0721P",,"Q","F","58-39","185 ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","BLK","0","2021","-","0",,,,,
"1472458667","057992T","NJ","PAS","2021-07-01T00:00:00.000","40","SDN","LEXUS","P","42785","9840","39017","0","112","112","111","964207","0111","0000","0438A",,"Q","F","43-60","DOUGLASTON PARKWAY",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2017","-","0",,,,,
"1472458930","11102NB","NY","COM","2021-06-23T00:00:00.000","6","DELV","HIN","P","0","0","0","20220214","111","111","111","956469","0111","0000","0922P",,"Q","O",,"HORACE HARDING EXPWY","W/O UNDERHILL AVE","0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2008","-","0",,,,,
"1472458953","YP02589","GA","PAS","2021-06-30T00:00:00.000","6","DELV","FRUEH","P","50290","65370","0","20211231","111","111","111","956464","0111","0000","0910P",,"Q",,,"HORACE HARDING EXPY","UNDERHILL AVENUE","0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1472458965","75139NB","NY","COM","2021-07-16T00:00:00.000","6","DELV","VOLVO","P","0","0","0","20220630","111","111","111","956464","0111","0000","0915P",,"Q",,,"HORACE HARDING EXPWY","EAST PECK AVE","0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"1472459258","81939PC","NY","COM","2021-06-26T00:00:00.000","78","SEMI","MACK","P","0","0","0","20210131","111","111","111","964006","0111","0000","0334A",,"Q","O",,"S/WC/O HORACE HARDIN","213 ST","0","408","5",,"BBBBBBB","ALL","ALL","WH","0","2009","-","0",,,,,
