"response_id","gispropnum","omppropid","collected_date","time_of_day","year","month","month_text","week","group","location","ground_syringes","kiosk_syringes","total_syringes","kiosk_number","kiosk_type","precinct","borough","district","property_type","kiosk_site","created_date","source"
"M-005271","M037","M037-ZN08","2022-12-22T00:00:00.000","AM","2022","12","Dec","52","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-12-24 16:02:32.0000000","M&O MS Forms"
"M-005296","M037","M037-ZN08","2022-12-26T00:00:00.000","AM","2022","12","Dec","53","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-12-31 10:53:28.0000000","M&O MS Forms"
"M-005288","M037","M037-ZN08","2022-12-25T00:00:00.000","AM","2022","12","Dec","53","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-12-31 10:51:16.0000000","M&O MS Forms"
"M-005314","M037","M037-ZN08","2022-12-28T00:00:00.000","AM","2022","12","Dec","53","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-12-31 10:58:41.0000000","M&O MS Forms"
"M-005305","M037","M037-ZN08","2022-12-27T00:00:00.000","AM","2022","12","Dec","53","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-12-31 10:56:06.0000000","M&O MS Forms"
"M-005323","M037","M037-ZN08","2022-12-29T00:00:00.000","AM","2022","12","Dec","53","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2022-12-31 11:01:24.0000000","M&O MS Forms"
"M-005332","M037","M037-ZN08","2022-12-30T00:00:00.000","AM","2022","12","Dec","53","Parks","Highbridge Park","9.0",,"9.0",,,"33","Manhattan","M-12A","ZONE","true","2022-12-31 11:04:08.0000000","M&O MS Forms"
"M-005428","M037","M037-ZN08","2023-01-09T00:00:00.000","AM","2023","1","Jan","2","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-14 14:59:42.0000000","M&O MS Forms"
"M-005420","M037","M037-ZN08","2023-01-08T00:00:00.000","AM","2023","1","Jan","2","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-14 14:57:35.0000000","M&O MS Forms"
"M-005446","M037","M037-ZN08","2023-01-11T00:00:00.000","AM","2023","1","Jan","2","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-14 15:04:56.0000000","M&O MS Forms"
"M-005437","M037","M037-ZN08","2023-01-10T00:00:00.000","AM","2023","1","Jan","2","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-14 15:02:13.0000000","M&O MS Forms"
"M-005455","M037","M037-ZN08","2023-01-12T00:00:00.000","AM","2023","1","Jan","2","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-14 15:07:38.0000000","M&O MS Forms"
"M-005464","M037","M037-ZN08","2023-01-13T00:00:00.000","AM","2023","1","Jan","2","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-14 15:10:10.0000000","M&O MS Forms"
"M-005473","M037","M037-ZN08","2023-01-14T00:00:00.000","AM","2023","1","Jan","2","Parks","Highbridge Park","9.0",,"9.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-14 15:12:41.0000000","M&O MS Forms"
"M-005487","M037","M037-ZN08","2023-01-15T00:00:00.000","AM","2023","1","Jan","3","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-23 16:00:17.0000000","M&O MS Forms"
"M-005555","M037","M037-ZN08","2023-01-22T00:00:00.000","AM","2023","1","Jan","4","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-23 16:47:55.0000000","M&O MS Forms"
"M-005563","M037","M037-ZN08","2023-01-23T00:00:00.000","AM","2023","1","Jan","4","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-23 16:50:26.0000000","M&O MS Forms"
"M-005580","M037","M037-ZN08","2023-01-25T00:00:00.000","AM","2023","1","Jan","4","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-25 17:11:08.0000000","M&O MS Forms"
"M-006006","M037","M037-ZN08","2023-03-10T00:00:00.000","AM","2023","3","Mar","10","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-11 15:59:23.0000000","M&O MS Forms"
"M-006025","M037","M037-ZN08","2023-03-12T00:00:00.000","AM","2023","3","Mar","11","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-12 17:23:14.0000000","M&O MS Forms"
"M-006034","M037","M037-ZN08","2023-03-13T00:00:00.000","AM","2023","3","Mar","11","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-13 16:14:27.0000000","M&O MS Forms"
"M-006044","M037","M037-ZN08","2023-03-14T00:00:00.000","AM","2023","3","Mar","11","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-14 16:01:10.0000000","M&O MS Forms"
"M-005932","M037","M037-ZN08","2023-03-03T00:00:00.000","AM","2023","3","Mar","9","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-04 13:30:29.0000000","M&O MS Forms"
"M-005941","M037","M037-ZN08","2023-03-04T00:00:00.000","AM","2023","3","Mar","9","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-04 13:33:46.0000000","M&O MS Forms"
"M-005950","M037","M037-ZN08","2023-03-05T00:00:00.000","AM","2023","3","Mar","10","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-06 06:04:14.0000000","M&O MS Forms"
"M-005987","M037","M037-ZN08","2023-03-08T00:00:00.000","AM","2023","3","Mar","10","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-08 15:46:19.0000000","M&O MS Forms"
"M-005996","M037","M037-ZN08","2023-03-09T00:00:00.000","AM","2023","3","Mar","10","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-09 15:46:59.0000000","M&O MS Forms"
"M-005967","M037","M037-ZN08","2023-03-06T00:00:00.000","AM","2023","3","Mar","10","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-06 17:35:54.0000000","M&O MS Forms"
"M-005978","M037","M037-ZN08","2023-03-07T00:00:00.000","AM","2023","3","Mar","10","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-07 15:49:52.0000000","M&O MS Forms"
"M-005797","M037","M037-ZN08","2023-02-17T00:00:00.000","AM","2023","2","Feb","7","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2023-02-19 13:39:34.0000000","M&O MS Forms"
"M-005817","M037","M037-ZN08","2023-02-19T00:00:00.000","AM","2023","2","Feb","8","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2023-02-22 08:41:16.0000000","M&O MS Forms"
"M-005807","M037","M037-ZN08","2023-02-18T00:00:00.000","AM","2023","2","Feb","7","Parks","Highbridge Park","9.0",,"9.0",,,"33","Manhattan","M-12A","ZONE","true","2023-02-19 13:45:06.0000000","M&O MS Forms"
"M-005834","M037","M037-ZN08","2023-02-21T00:00:00.000","AM","2023","2","Feb","8","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2023-02-22 10:42:01.0000000","M&O MS Forms"
"M-005825","M037","M037-ZN08","2023-02-20T00:00:00.000","AM","2023","2","Feb","8","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2023-02-22 10:37:37.0000000","M&O MS Forms"
"M-005846","M037","M037-ZN08","2023-02-22T00:00:00.000","AM","2023","2","Feb","8","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2023-02-23 15:20:13.0000000","M&O MS Forms"
"M-005856","M037","M037-ZN08","2023-02-23T00:00:00.000","AM","2023","2","Feb","8","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2023-02-23 15:24:21.0000000","M&O MS Forms"
"M-005866","M037","M037-ZN08","2023-02-24T00:00:00.000","AM","2023","2","Feb","8","Parks","Highbridge Park","11.0",,"11.0",,,"33","Manhattan","M-12A","ZONE","true","2023-02-24 18:51:49.0000000","M&O MS Forms"
"M-005875","M037","M037-ZN08","2023-02-25T00:00:00.000","AM","2023","2","Feb","8","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2023-02-26 12:04:08.0000000","M&O MS Forms"
"M-005894","M037","M037-ZN08","2023-02-26T00:00:00.000","AM","2023","2","Feb","9","Parks","Highbridge Park","13.0",,"13.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-01 05:33:08.0000000","M&O MS Forms"
"M-005923","M037","M037-ZN08","2023-03-02T00:00:00.000","AM","2023","3","Mar","9","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-04 13:27:05.0000000","M&O MS Forms"
"M-005914","M037","M037-ZN08","2023-03-01T00:00:00.000","PM","2023","3","Mar","9","Parks","Highbridge Park","9.0",,"9.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-01 16:24:28.0000000","M&O MS Forms"
"M-005884","M037","M037-ZN08","2023-02-26T00:00:00.000","AM","2023","2","Feb","9","Parks","Highbridge Park","13.0",,"13.0",,,"33","Manhattan","M-12A","ZONE","true","2023-02-26 19:17:48.0000000","M&O MS Forms"
"M-005904","M037","M037-ZN08","2023-02-27T00:00:00.000","AM","2023","2","Feb","9","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-01 05:36:52.0000000","M&O MS Forms"
"M-006077","M037","M037-ZN08","2023-03-18T00:00:00.000","AM","2023","3","Mar","11","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-18 14:30:03.0000000","M&O MS Forms"
"M-006089","M037","M037-ZN08","2023-03-19T00:00:00.000","AM","2023","3","Mar","12","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-20 14:53:50.0000000","M&O MS Forms"
"M-006110","M037","M037-ZN08","2023-03-21T00:00:00.000","AM","2023","3","Mar","12","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-21 17:03:24.0000000","M&O MS Forms"
"M-006099","M037","M037-ZN08","2023-03-20T00:00:00.000","AM","2023","3","Mar","12","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-21 06:04:54.0000000","M&O MS Forms"
"M-006124","M037","M037-ZN08","2023-03-22T00:00:00.000","AM","2023","3","Mar","12","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-22 16:31:01.0000000","M&O MS Forms"
"M-006142","M037","M037-ZN08","2023-03-24T00:00:00.000","AM","2023","3","Mar","12","Parks","Highbridge Park","9.0",,"9.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-27 05:54:38.0000000","M&O MS Forms"
"M-006151","M037","M037-ZN08","2023-03-25T00:00:00.000","AM","2023","3","Mar","12","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-27 06:00:11.0000000","M&O MS Forms"
"M-005410","M037","M037-ZN08","2023-01-07T00:00:00.000","AM","2023","1","Jan","1","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-08 12:25:12.0000000","M&O MS Forms"
"M-005401","M037","M037-ZN08","2023-01-06T00:00:00.000","AM","2023","1","Jan","1","Parks","Highbridge Park","18.0",,"18.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-08 12:22:31.0000000","M&O MS Forms"
"M-005392","M037","M037-ZN08","2023-01-05T00:00:00.000","AM","2023","1","Jan","1","Parks","Highbridge Park","15.0",,"15.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-08 12:19:48.0000000","M&O MS Forms"
"M-005383","M037","M037-ZN08","2023-01-04T00:00:00.000","AM","2023","1","Jan","1","Parks","Highbridge Park","11.0",,"11.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-08 12:14:34.0000000","M&O MS Forms"
"M-005372","M037","M037-ZN08","2023-01-03T00:00:00.000","AM","2023","1","Jan","1","Parks","Highbridge Park","9.0",,"9.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-03 17:16:38.0000000","M&O MS Forms"
"M-005363","M037","M037-ZN08","2023-01-02T00:00:00.000","AM","2023","1","Jan","1","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-03 17:13:31.0000000","M&O MS Forms"
"M-005343","M037","M037-ZN08","2022-12-31T00:00:00.000","AM","2022","12","Dec","53","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-01 10:33:48.0000000","M&O MS Forms"
"M-005354","M037","M037-ZN08","2023-01-01T00:00:00.000","AM","2023","1","Jan","1","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2023-01-03 15:24:19.0000000","M&O MS Forms"
"M-006160","M037","M037-ZN08","2023-03-26T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-27 06:03:54.0000000","M&O MS Forms"
"M-006169","M037","M037-ZN08","2023-03-27T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-27 15:47:22.0000000","M&O MS Forms"
"M-006180","M037","M037-ZN08","2023-03-28T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-28 15:49:37.0000000","M&O MS Forms"
"M-006190","M037","M037-ZN08","2023-03-29T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-29 15:51:40.0000000","M&O MS Forms"
"M-006201","M037","M037-ZN08","2023-03-30T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-31 16:56:59.0000000","M&O MS Forms"
"M-006210","M037","M037-ZN08","2023-03-31T00:00:00.000","AM","2023","3","Mar","13","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2023-03-31 17:00:24.0000000","M&O MS Forms"
"M-006219","M037","M037-ZN08","2023-04-01T00:00:00.000","AM","2023","4","Apr","13","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-02 07:46:39.0000000","M&O MS Forms"
"M-006241","M037","M037-ZN08","2023-04-03T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-04 15:58:01.0000000","M&O MS Forms"
"M-006228","M037","M037-ZN08","2023-04-03T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-03 16:28:27.0000000","M&O MS Forms"
"M-006258","M037","M037-ZN08","2023-04-05T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-05 17:01:22.0000000","M&O MS Forms"
"M-006277","M037","M037-ZN08","2023-04-07T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-08 14:42:19.0000000","M&O MS Forms"
"M-006268","M037","M037-ZN08","2023-04-06T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","11.0",,"11.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-08 14:39:27.0000000","M&O MS Forms"
"M-006286","M037","M037-ZN08","2023-04-08T00:00:00.000","AM","2023","4","Apr","14","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-08 14:45:24.0000000","M&O MS Forms"
"M-006295","M037","M037-ZN08","2023-04-09T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-10 12:48:53.0000000","M&O MS Forms"
"M-006308","M037","M037-ZN08","2023-04-10T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-12 17:19:05.0000000","M&O MS Forms"
"M-006334","M037","M037-ZN08","2023-04-13T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-13 18:03:20.0000000","M&O MS Forms"
"M-006325","M037","M037-ZN08","2023-04-12T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-12 17:25:25.0000000","M&O MS Forms"
"M-006349","M037","M037-ZN08","2023-04-14T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","9.0",,"9.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-16 15:46:13.0000000","M&O MS Forms"
"M-006367","M037","M037-ZN08","2023-04-16T00:00:00.000","AM","2023","4","Apr","16","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-17 16:26:07.0000000","M&O MS Forms"
"M-006358","M037","M037-ZN08","2023-04-15T00:00:00.000","AM","2023","4","Apr","15","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-16 15:50:27.0000000","M&O MS Forms"
"M-006376","M037","M037-ZN08","2023-04-17T00:00:00.000","AM","2023","4","Apr","16","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-17 16:29:09.0000000","M&O MS Forms"
"M-006386","M037","M037-ZN08","2023-04-18T00:00:00.000","AM","2023","4","Apr","16","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-18 15:54:41.0000000","M&O MS Forms"
"M-006396","M037","M037-ZN08","2023-04-19T00:00:00.000","AM","2023","4","Apr","16","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2023-04-19 16:27:53.0000000","M&O MS Forms"
"M-004797","M037","M037-ZN08","2022-11-03T00:00:00.000","AM","2022","11","Nov","45","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-05 14:10:12.0000000","M&O MS Forms"
"M-004780","M037","M037-ZN08","2022-11-01T00:00:00.000","AM","2022","11","Nov","45","Parks","Highbridge Park","20.0",,"20.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-05 14:05:13.0000000","M&O MS Forms"
"M-004788","M037","M037-ZN08","2022-11-02T00:00:00.000","AM","2022","11","Nov","45","Parks","Highbridge Park","15.0",,"15.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-05 14:07:37.0000000","M&O MS Forms"
"M-004858","M037","M037-ZN08","2022-11-06T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","12.0",,"12.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-13 10:06:54.0000000","M&O MS Forms"
"M-004819","M037","M037-ZN08","2022-11-05T00:00:00.000","AM","2022","11","Nov","45","Parks","Highbridge Park","25.0",,"25.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-07 06:49:27.0000000","M&O MS Forms"
"M-004806","M037","M037-ZN08","2022-11-04T00:00:00.000","AM","2022","11","Nov","45","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-05 14:12:51.0000000","M&O MS Forms"
"M-004867","M037","M037-ZN08","2022-11-07T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","17.0",,"17.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-13 10:10:48.0000000","M&O MS Forms"
"M-004884","M037","M037-ZN08","2022-11-09T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","15.0",,"15.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-13 10:16:15.0000000","M&O MS Forms"
"M-004876","M037","M037-ZN08","2022-11-08T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","20.0",,"20.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-13 10:13:10.0000000","M&O MS Forms"
"M-004957","M037","M037-ZN08","2022-11-16T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-17 06:58:34.0000000","M&O MS Forms"
"M-004937","M037","M037-ZN08","2022-11-14T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-16 07:10:34.0000000","M&O MS Forms"
"M-004927","M037","M037-ZN08","2022-11-13T00:00:00.000","AM","2022","11","Nov","47","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-15 05:29:46.0000000","M&O MS Forms"
"M-004911","M037","M037-ZN08","2022-11-12T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","25.0",,"25.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-13 10:25:33.0000000","M&O MS Forms"
"M-004902","M037","M037-ZN08","2022-11-11T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-13 10:22:39.0000000","M&O MS Forms"
"M-004893","M037","M037-ZN08","2022-11-10T00:00:00.000","AM","2022","11","Nov","46","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2022-11-13 10:20:00.0000000","M&O MS Forms"
"M-004427","M037","M037-ZN08","2022-10-09T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-11 06:14:55.0000000","M&O MS Forms"
"M-004436","M037","M037-ZN08","2022-10-10T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-11 06:19:10.0000000","M&O MS Forms"
"M-004445","M037","M037-ZN08","2022-09-27T00:00:00.000","AM","2022","9","Sep","40","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-11 06:52:54.0000000","M&O MS Forms"
