"geoid","countyfips","borocode","boroname","boroct2020","ct2020","ctlabel","ntacode","ntatype","ntaname","ntaabbrev","cdtacode","cdtatype","cdtaname"
"36047054600","047","3","Brooklyn","3054600","054600","546","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047074800","047","3","Brooklyn","3074800","074800","748","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047075000","047","3","Brooklyn","3075000","075000","750","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047075200","047","3","Brooklyn","3075200","075200","752","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047075400","047","3","Brooklyn","3075400","075400","754","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047075600","047","3","Brooklyn","3075600","075600","756","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047075800","047","3","Brooklyn","3075800","075800","758","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047076000","047","3","Brooklyn","3076000","076000","760","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047076200","047","3","Brooklyn","3076200","076200","762","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047076800","047","3","Brooklyn","3076800","076800","768","BK1403","0","Midwood","Mdwd","BK14","CD","BK14 Flatbush-Midwood (CD 14 Approximation)"
"36047038600","047","3","Brooklyn","3038600","038600","386","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047038800","047","3","Brooklyn","3038800","038800","388","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047039000","047","3","Brooklyn","3039000","039000","390","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047039200","047","3","Brooklyn","3039200","039200","392","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047039400","047","3","Brooklyn","3039400","039400","394","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047039600","047","3","Brooklyn","3039600","039600","396","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047039800","047","3","Brooklyn","3039800","039800","398","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047041401","047","3","Brooklyn","3041401","041401","414.01","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047041402","047","3","Brooklyn","3041402","041402","414.02","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047041600","047","3","Brooklyn","3041600","041600","416","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047041800","047","3","Brooklyn","3041800","041800","418","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047042000","047","3","Brooklyn","3042000","042000","420","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047042200","047","3","Brooklyn","3042200","042200","422","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047055400","047","3","Brooklyn","3055400","055400","554","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047055600","047","3","Brooklyn","3055600","055600","556","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047058200","047","3","Brooklyn","3058200","058200","582","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047058400","047","3","Brooklyn","3058400","058400","584","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047058800","047","3","Brooklyn","3058800","058800","588","BK1501","0","Gravesend (East)-Homecrest","Grvsnd_E","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047054800","047","3","Brooklyn","3054800","054800","548","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047055000","047","3","Brooklyn","3055000","055000","550","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047055200","047","3","Brooklyn","3055200","055200","552","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047055800","047","3","Brooklyn","3055800","055800","558","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047056000","047","3","Brooklyn","3056000","056000","560","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047056200","047","3","Brooklyn","3056200","056200","562","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047056400","047","3","Brooklyn","3056400","056400","564","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047056600","047","3","Brooklyn","3056600","056600","566","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047056800","047","3","Brooklyn","3056800","056800","568","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047057400","047","3","Brooklyn","3057400","057400","574","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047057600","047","3","Brooklyn","3057600","057600","576","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047057800","047","3","Brooklyn","3057800","057800","578","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047058000","047","3","Brooklyn","3058000","058000","580","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047063800","047","3","Brooklyn","3063800","063800","638","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047064200","047","3","Brooklyn","3064200","064200","642","BK1502","0","Madison","Mdsn","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047057000","047","3","Brooklyn","3057000","057000","570","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047057200","047","3","Brooklyn","3057200","057200","572","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047058600","047","3","Brooklyn","3058600","058600","586","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047059000","047","3","Brooklyn","3059000","059000","590","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047059200","047","3","Brooklyn","3059200","059200","592","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047059402","047","3","Brooklyn","3059402","059402","594.02","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047059403","047","3","Brooklyn","3059403","059403","594.03","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047059404","047","3","Brooklyn","3059404","059404","594.04","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047059600","047","3","Brooklyn","3059600","059600","596","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047059800","047","3","Brooklyn","3059800","059800","598","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047060000","047","3","Brooklyn","3060000","060000","600","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047060600","047","3","Brooklyn","3060600","060600","606","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047060800","047","3","Brooklyn","3060800","060800","608","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047061200","047","3","Brooklyn","3061200","061200","612","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047061600","047","3","Brooklyn","3061600","061600","616","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047062000","047","3","Brooklyn","3062000","062000","620","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
"36047062200","047","3","Brooklyn","3062200","062200","622","BK1503","0","Sheepshead Bay-Manhattan Beach-Gerritsen Beach","ShpshdBy","BK15","CD","BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation)"
