"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat"
"24001201","2006-08-23T00:00:00.000","339.0","LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED","341.0","PETIT LARCENY","PL 1552500","M","S","123","0.0","18-24","M","WHITE","936388.0","143968.0","40.561713729000076","-74.17225628999995","POINT (-74.17225628999995 40.561713729000076)"
"201993066","2019-09-05T00:00:00.000","263","ARSON 2,3,4","114","ARSON","PL 1500501","F","Q","115","71","45-64","M","BLACK HISPANIC","1018714","214946","40.756594678000056","-73.875603017999936","POINT (-73.87560301799994 40.756594678000056)"
"201509845","2019-08-23T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A1","M","B","52","0","18-24","M","BLACK","1017542","255919","40.869058532000054","-73.879630147999933","POINT (-73.87963014799993 40.869058532000054)"
"200796005","2019-08-07T00:00:00.000","440",,,,"PL 1553502","F","M","25","0","45-64","F","BLACK","1000598","231062","40.800880893000055","-73.940953806999971","POINT (-73.94095380699997 40.800880893000055)"
"209228034","2020-02-08T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A1","M","M","5","0","25-44","M","BLACK","984946","200203","40.716195914000025","-73.99749074599998","POINT (-73.99749074599998 40.716195914000025)"
"225422384","2021-03-10T00:00:00.000","176","SEX CRIMES","116","SEX CRIMES","PL 1309600","F","M","9","0","45-64","M","BLACK","987624","203977","40.72655401900005","-73.98782842699995","POINT (-73.98782842699995 40.72655401900005)"
"199918939","2019-07-18T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302503","F","Q","112","0","<18","M","ASIAN / PACIFIC ISLANDER","1025420","202485","40.722363687000040","-73.851473893999980","POINT (-73.85147389399998 40.72236368700005)"
"198935961","2019-06-25T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","5","0","25-44","M","WHITE HISPANIC","986219","201582","40.719980748000069","-73.992898212999989","POINT (-73.99289821299999 40.71998074800007)"
"190743410","2018-12-04T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED","341","PETIT LARCENY","PL 1552500","M","M","13","0","25-44","F","WHITE","987103","207735","40.73686899300003","-73.98970654599998","POINT (-73.98970654599998 40.73686899300003)"
"208608160","2020-01-27T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","107","2","<18","F","BLACK","1035601","206810","40.73418149500003","-73.81471135499999","POINT (-73.814711355 40.73418149500003)"
"174837202","2018-02-15T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELONY","113","FORGERY","PL 1701004","F","M","28","1","45-64","M","BLACK","999342","233575","40.807780622000045","-73.94548472699995","POINT (-73.94548472699995 40.80778062200005)"
"225794101","2021-03-18T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","Q","110","0","<18","M","UNKNOWN","1020237","210724","40.74500029700005","-73.87012832399995","POINT (-73.87012832399995 40.74500029700005)"
"198991770","2019-06-26T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302503","F","B","46","0","45-64","M","BLACK","1011881","250411","40.853960274000030","-73.900120874999971","POINT (-73.90012087499997 40.85396027400004)"
"207757427","2020-01-11T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","S","122","0","45-64","M","WHITE","942651","139754","40.55017871500007","-74.14968994699996","POINT (-74.14968994699997 40.55017871500007)"
"206929451","2020-01-05T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A1","M","Q","114","0","65+","M","WHITE","1007654","219564","40.76930608700008","-73.91550817999997","POINT (-73.91550817999997 40.76930608700008)"
"222563724","2021-01-03T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200600","F","K","84","0","25-44","M","BLACK","987309","190698","40.69010641500005","-73.98897094299997","POINT (-73.98897094299997 40.69010641500005)"
"223153332","2021-01-15T00:00:00.000","175","SEXUAL ABUSE 3,2","233","SEX CRIMES","PL 13052A1","M","M","32","14","45-64","M","BLACK","999358","236472","40.81573205300003","-73.94542041099999","POINT (-73.94542041099999 40.81573205300003)"
"191026342","2018-12-11T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1201001","F","K","69","0","<18","M","BLACK","1010576","175629","40.64870676900005","-73.90513094099998","POINT (-73.90513094099998 40.64870676900005)"
"175142051","2018-02-24T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","7","0","18-24","M","WHITE","987350","201914","40.72089168400004","-73.98881793899994","POINT (-73.98881793899994 40.72089168400004)"
"224127283","2021-02-09T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","B","49","0","18-24","M","BLACK","1027430","251105","40.85580274300003","-73.84390995399998","POINT (-73.84390995399998 40.85580274300003)"
"200050256","2019-07-21T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","K","67","0","25-44","M","BLACK","998032","175598","40.648650085000043","-73.950335562999953","POINT (-73.95033556299995 40.64865008500005)"
"190349010","2018-11-25T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","Q","113","0","45-64","M","BLACK","1043377","182551","40.66754784000005","-73.78686625299997","POINT (-73.78686625299997 40.66754784000005)"
"198614735","2019-06-18T00:00:00.000","440",,,,"PL 1553502","F","M","6","0","25-44","M","WHITE HISPANIC","983599","206367","40.733114606000072","-74.002350414999967","POINT (-74.00235041499997 40.73311460600007)"
"174822154","2018-02-15T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","S","120","0","18-24","M","BLACK HISPANIC","962748","174174","40.64472613100002","-74.07748315899995","POINT (-74.07748315899995 40.64472613100002)"
"206907372","2020-01-02T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302501","F","Q","112","0","25-44","M","BLACK","1025420","202485","40.72236368700004","-73.85147389399998","POINT (-73.85147389399998 40.72236368700005)"
"222500836","2021-01-01T00:00:00.000","263","ARSON 2,3,4","114","ARSON","PL 1501500","F","B","48","71","18-24","M","BLACK","1016871","247292","40.84538252100003","-73.88209820999998","POINT (-73.88209820999998 40.84538252100003)"
"207643274","2020-01-09T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","62","0","25-44","M","WHITE","983503","158624","40.60207069800003","-74.00269150899999","POINT (-74.00269150899999 40.60207069800003)"
"207621946","2020-01-08T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303503","F","B","41","0","25-44","M","BLACK","1013232","236725","40.816391847000034","-73.89529641399997","POINT (-73.89529641399997 40.816391847000034)"
"207835939","2020-01-13T00:00:00.000","177","SEXUAL ABUSE","116","SEX CRIMES","PL 1306503","F","K","84","0","<18","M","UNKNOWN","989013","192652","40.69546894100006","-73.98282507899995","POINT (-73.98282507899995 40.69546894100006)"
"190390433","2018-11-26T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302502","F","B","41","0","25-44","M","WHITE HISPANIC","1013232","236725","40.816391847000034","-73.89529641399997","POINT (-73.89529641399997 40.816391847000034)"
"190921296","2018-12-08T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302502","F","K","70","0","45-64","M","WHITE HISPANIC","991547","168934","40.63036654500007","-73.97371261299998","POINT (-73.97371261299998 40.63036654500007)"
"224015768","2021-02-05T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","M","13","0","25-44","M","BLACK","988972","207813","40.737082284000046","-73.98296229999994","POINT (-73.98296229999994 40.737082284000046)"
"207805563","2020-01-12T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","71","0","25-44","M","BLACK","996338","178385","40.65630226800005","-73.95643519599997","POINT (-73.95643519599997 40.65630226800005)"
"23920696","2006-08-18T00:00:00.000","969.0","TRAFFIC,UNCLASSIFIED INFRACTION","881.0","OTHER TRAFFIC INFRACTION","VTL051101A","M","K","75","0.0","45-64","M","BLACK","1015183.0","181789.0","40.66559971500004","-73.88850054499993","POINT (-73.88850054499993 40.66559971500004)"
"212876841","2020-05-09T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","107","0","25-44","M","WHITE HISPANIC","1036628","204948","40.72906475000008","-73.81102013199995","POINT (-73.81102013199995 40.72906475000008)"
"212497269","2020-04-29T00:00:00.000","494","STOLEN PROPERTY 2,1,POSSESSION","111","POSSESSION OF STOLEN PROPERTY","PL 1655000","F","B","46","0","25-44","M","BLACK","1007999","247211","40.84518851800004","-73.91416485899998","POINT (-73.91416485899998 40.84518851800004)"
"213003139","2020-05-13T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","B","52","0","25-44","M","BLACK","1017440","256046","40.86940749200004","-73.87999831299999","POINT (-73.87999831299999 40.86940749200004)"
"212478797","2020-04-29T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","Q","103","0","25-44","M","ASIAN / PACIFIC ISLANDER","1041879","197084","40.707447364000075","-73.79214176799998","POINT (-73.79214176799998 40.707447364000075)"
"213222128","2020-05-18T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 265025B","F","K","81","0","25-44","M","BLACK","1001222","189511","40.686832630000026","-73.93880481199994","POINT (-73.93880481199994 40.686832630000026)"
"217452430","2020-09-04T00:00:00.000","672","RIOT 1","126","MISCELLANEOUS PENAL LAW","PL 2400601","F","M","13","0","25-44","M","WHITE","987002","209199","40.74088734300005","-73.99007039899993","POINT (-73.99007039899993 40.74088734300005)"
"213109824","2020-05-15T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","M","26","0","<18","M","BLACK","996343","236150","40.814852894000076","-73.95631335299998","POINT (-73.95631335299998 40.814852894000076)"
"213069672","2020-05-14T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","1","0","25-44","M","WHITE","982351","201758","40.720463840000036","-74.00685220399998","POINT (-74.00685220399998 40.720463840000036)"
"213402519","2020-05-22T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553004","F","M","17","0","18-24","M","BLACK","992254","214997","40.75679820100004","-73.97111078699999","POINT (-73.97111078699999 40.75679820100004)"
"212618246","2020-05-03T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","67","0","25-44","M","BLACK","1005701","177150","40.65289473300004","-73.92269403799997","POINT (-73.92269403799997 40.65289473300004)"
"212552430","2020-04-30T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","Q","105","0","25-44","M","WHITE","1044871","182226","40.66664568700002","-73.78148377199994","POINT (-73.78148377199994 40.66664568700002)"
"213297937","2020-05-20T00:00:00.000","49","U.S. CODE UNCLASSIFIED","995","FOR OTHER AUTHORITIES","FOA9000049",,"M","5","0","45-64","M","WHITE HISPANIC","982683","199755","40.71496615000007","-74.00565402799998","POINT (-74.00565402799998 40.71496615000007)"
"214445919","2020-06-22T00:00:00.000","198","CRIMINAL CONTEMPT 1","126","MISCELLANEOUS PENAL LAW","PL 21551B3","F","Q","106","0","45-64","M","ASIAN / PACIFIC ISLANDER","1029873","188493","40.68393715000008","-73.83550378999998","POINT (-73.83550378999998 40.68393715000008)"
"213467308","2020-05-24T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","K","77","0","25-44","M","BLACK","1003393","183441","40.67016742700008","-73.93099399199998","POINT (-73.93099399199998 40.67016742700008)"
"212743392","2020-05-06T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","60","0","45-64","M","WHITE","993019","152150","40.58429656000004","-73.96843124499998","POINT (-73.96843124499998 40.58429656000004)"
"214151097","2020-06-13T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","42","0","25-44","M","WHITE HISPANIC","1015326","244419","40.837502552000046","-73.88769566599996","POINT (-73.88769566599996 40.837502552000046)"
"213915389","2020-06-07T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","Q","115","0","45-64","M","WHITE HISPANIC","1018699","215043","40.75686097700003","-73.87565666399996","POINT (-73.87565666399996 40.75686097700003)"
"213584196","2020-05-27T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","B","42","0","25-44","M","BLACK","1008691","238872","40.82229848500003","-73.91169413099993","POINT (-73.91169413099993 40.82229848500003)"
"214196980","2020-06-15T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","Q","114","0","25-44","M","WHITE","1009601","222722","40.777968599000076","-73.90846719999998","POINT (-73.90846719999998 40.777968599000076)"
"213726614","2020-06-01T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","9","0","18-24","M","BLACK","985767","203813","40.726104392000025","-73.99452831599997","POINT (-73.99452831599997 40.726104392000025)"
"213090199","2020-05-14T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200504","F","B","42","0","45-64","F","BLACK","1010207","241776","40.83026481100006","-73.90620546899999","POINT (-73.90620546899999 40.83026481100006)"
"213541886","2020-05-26T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","B","40","0","45-64","M","BLACK","1005484","232596","40.805080912000044","-73.92330113099996","POINT (-73.92330113099996 40.805080912000044)"
"220794011","2020-11-20T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450003","M","B","46","0","45-64","F","BLACK","1012248","251807","40.857790719000036","-73.89878841299998","POINT (-73.89878841299998 40.857790719000036)"
"220539490","2020-11-15T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510D","F","S","122","0","25-44","F","BLACK","954895","144872","40.564275614000046","-74.10565379399996","POINT (-74.10565379399996 40.564275614000046)"
"221973059","2020-12-17T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","63","0","25-44","M","BLACK","1006189","161784","40.61071712900008","-73.92098528299994","POINT (-73.92098528299994 40.610717129000086)"
"221820321","2020-12-14T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","14","0","45-64","M","AMERICAN INDIAN/ALASKAN NATIVE","987220","212676","40.75043076800005","-73.98928217599996","POINT (-73.98928217599996 40.75043076800005)"
"221973065","2020-12-17T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","83","0","25-44","F","WHITE","1006947","195639","40.70363973500002","-73.91814130799997","POINT (-73.91814130799997 40.70363973500002)"
"220779886","2020-11-20T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102A","F","K","62","0","<18","M","BLACK HISPANIC","984894","158921","40.602885911000044","-73.99768226299993","POINT (-73.99768226299993 40.602885911000044)"
"220194677","2020-11-07T00:00:00.000","802","ALCOHOLIC BEVERAGE CONTROL LAW","346","ALCOHOLIC BEVERAGE CONTROL LAW","ABC0064B00","M","Q","103","0","65+","M","BLACK","1049563","199226","40.71327324300007","-73.76440600999997","POINT (-73.76440600999997 40.71327324300007)"
"222046773","2020-12-20T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","B","44","0","18-24","F","BLACK HISPANIC","1005064","243644","40.83540554900002","-73.92478396599995","POINT (-73.92478396599995 40.83540554900002)"
"222241448","2020-12-25T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","Q","102","0","25-44","M","ASIAN / PACIFIC ISLANDER","1023499","187062","40.680039942000064","-73.85849408699994","POINT (-73.85849408699994 40.680039942000064)"
"221754896","2020-12-12T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","K","78","0","45-64","M","BLACK","988496","187479","40.681270505000036","-73.98469274699994","POINT (-73.98469274699994 40.681270505000036)"
"220631954","2020-11-17T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","Q","109","0","18-24","M","WHITE","1032084","216954","40.762043893000055","-73.82732958099997","POINT (-73.82732958099997 40.762043893000055)"
"209362068","2020-02-11T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","81","0","25-44","F","BLACK","1005312","190540","40.68964821100008","-73.92405412199997","POINT (-73.92405412199997 40.68964821100008)"
"222234831","2020-12-25T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 120053C","F","B","47","0","25-44","M","BLACK","1022737","265211","40.89454102900004","-73.86079362899994","POINT (-73.86079362899994 40.894541029000045)"
"220422933","2020-11-12T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","M","25","0","45-64","M","BLACK","1000598","231062","40.800880893000055","-73.94095380699997","POINT (-73.94095380699997 40.800880893000055)"
