"cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"51875642","2005-09-03T00:00:00.000","07:00:00","2008-09-17T00:00:00.000","09:00:00","52","2008-10-02T00:00:00.000","112","THEFT-FRAUD","489","THEFT,RELATED OFFENSES,UNCLASS","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1017478","256069","(null)","(null)","(null)",,"40.8694704770483","-73.8798608037303","(40.8694704770483, -73.8798608037303)","PATROL BORO BRONX","(null)","45-64","BLACK HISPANIC","F"
"45696882","2004-04-13T00:00:00.000","20:00:00",,"(null)","41","2008-04-14T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1013037","236657","25-44","WHITE HISPANIC","F",,"40.8162058439227","-73.8960011932583","(40.8162058439227, -73.8960011932583)","PATROL BORO BRONX","(null)","65+","WHITE HISPANIC","M"
"32312820","2005-08-01T00:00:00.000","08:00:00","2006-01-01T00:00:00.000","23:00:00","62","2007-06-17T00:00:00.000","109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","(null)","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983431","158677","(null)","(null)","(null)",,"40.6022161657077","-74.0029507988395","(40.6022161657077, -74.0029507988395)","PATROL BORO BKLYN SOUTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","M"
"71637080","1999-01-01T00:00:00.000","22:00:00","2003-12-31T00:00:00.000","22:00:00","34","2010-03-07T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1002173","249401","25-44","WHITE HISPANIC","M",,"40.8512131676868","-73.9352160519866","(40.8512131676868, -73.9352160519866)","PATROL BORO MAN NORTH","(null)","<18","WHITE HISPANIC","F"
"46834298","2002-08-07T00:00:00.000","16:00:00","2002-08-07T00:00:00.000","16:00:00","81","2008-05-29T00:00:00.000","340","FRAUDS","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1005319","190473","(null)","(null)","(null)",,"40.6894642952604","-73.9240290899499","(40.6894642952604, -73.9240290899499)","PATROL BORO BKLYN NORTH","(null)","25-44","BLACK","M"
"10831065","2004-10-08T00:00:00.000","09:00:00","2004-10-09T00:00:00.000","12:00:00","6","2006-03-25T00:00:00.000","109","GRAND LARCENY","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982755","206652","(null)","(null)","(null)",,"40.7338967584511","-74.0053958373447","(40.7338967584511, -74.0053958373447)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","F"
"60496602","2004-08-01T00:00:00.000","09:00:00","2009-04-10T00:00:00.000","09:00:00","71","2009-04-11T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998742","181235","(null)","(null)","(null)",,"40.664121282631","-73.9477648403751","(40.664121282631, -73.9477648403751)","PATROL BORO BKLYN SOUTH","(null)","25-44","WHITE","M"
"10917693","2005-03-06T00:00:00.000","11:00:00","2006-02-10T00:00:00.000","09:00:00","18","2006-04-08T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988451","217993","(null)","(null)","(null)",,"40.7650240788333","-73.9848359497083","(40.7650240788333, -73.9848359497083)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE HISPANIC","M"
"23988716","2003-01-01T00:00:00.000","12:00:00","2006-08-04T00:00:00.000","12:00:00","94","2006-08-18T00:00:00.000","340","FRAUDS","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997282","204143","(null)","(null)","(null)",,"40.7270006940205","-73.9529831112437","(40.7270006940205, -73.9529831112437)","PATROL BORO BKLYN NORTH","(null)","25-44","WHITE","F"
"50648451","2001-07-01T00:00:00.000","08:00:00","2006-10-31T00:00:00.000","16:00:00","43","2008-08-28T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BRONX","INSIDE","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1020219","239110","(null)","(null)","(null)",,"40.8229123084767","-73.8700413043181","(40.8229123084767, -73.8700413043181)","PATROL BORO BRONX","(null)","(null)","UNKNOWN","E"
"59153917","2002-09-01T00:00:00.000","00:01:00","2002-09-18T00:00:00.000","00:00:00","70","2009-02-26T00:00:00.000","340","FRAUDS","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","991549","169019","(null)","UNKNOWN","(null)",,"40.6305998504358","-73.9737053160275","(40.6305998504358, -73.9737053160275)","PATROL BORO BKLYN SOUTH","(null)","25-44","WHITE HISPANIC","F"
"26374634","2000-01-25T00:00:00.000","08:00:00","2000-04-19T00:00:00.000","16:00:00","47","2007-01-10T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","(null)","(null)","(null)",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","25-44","WHITE","F"
"26208785","2004-01-08T00:00:00.000","00:01:00","2006-08-14T00:00:00.000","14:00:00","7","2007-01-08T00:00:00.000","233","SEX CRIMES","175","SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","(null)","3948","988917","200245","65+","BLACK","M",,"40.7163099917327","-73.9831660136947","(40.7163099917327, -73.9831660136947)","PATROL BORO MAN SOUTH","(null)","<18","BLACK","F"
"23639556","2003-12-03T00:00:00.000","12:00:00","2003-12-03T00:00:00.000","12:00:00","61","2006-07-28T00:00:00.000","340","FRAUDS","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","995122","155693","(null)","(null)","(null)",,"40.5940190586592","-73.9608543158447","(40.5940190586592, -73.9608543158447)","PATROL BORO BKLYN SOUTH","(null)","18-24","WHITE HISPANIC","M"
"10593425","2005-05-05T00:00:00.000","12:00:00","2006-02-09T00:00:00.000","12:00:00","106","2006-03-02T00:00:00.000","109","GRAND LARCENY","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1028607","187930","45-64","BLACK","F",,"40.682398279333","-73.8400721577516","(40.682398279333, -73.8400721577516)","PATROL BORO QUEENS SOUTH","(null)","45-64","BLACK","M"
"27562808","2005-02-01T00:00:00.000","14:00:00","2007-03-22T00:00:00.000","01:50:00","34","2007-03-23T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","MANHATTAN","INSIDE","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1002173","249401","(null)","UNKNOWN","(null)",,"40.8512131676868","-73.9352160519866","(40.8512131676868, -73.9352160519866)","PATROL BORO MAN NORTH","(null)","25-44","WHITE HISPANIC","F"
"26842553","2002-07-01T00:00:00.000","09:00:00","2003-03-02T00:00:00.000","09:00:00","108","2007-02-12T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","996424","210017","(null)","(null)","(null)",,"40.7431245994984","-73.9560680726795","(40.7431245994984, -73.9560680726795)","PATROL BORO QUEENS NORTH","(null)","65+","WHITE HISPANIC","M"
"26374984","2005-07-18T00:00:00.000","10:00:00",,"(null)","67","2007-01-17T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997843","175671","(null)","(null)","(null)",,"40.6488507469884","-73.951016510623","(40.6488507469884, -73.951016510623)","PATROL BORO BKLYN SOUTH","(null)","25-44","BLACK","M"
"62250240","2001-05-01T00:00:00.000","00:01:00","2009-04-08T00:00:00.000","23:59:00","108","2009-05-28T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","996424","210017","(null)","UNKNOWN","(null)",,"40.7431245994984","-73.9560680726795","(40.7431245994984, -73.9560680726795)","PATROL BORO QUEENS NORTH","(null)","25-44","WHITE HISPANIC","M"
"86098056","2004-06-01T00:00:00.000","09:00:00","2012-08-05T00:00:00.000","09:00:00","7","2012-08-05T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","(null)","575","988917","200245","(null)","UNKNOWN","M",,"40.7163099917327","-73.9831660136947","(40.7163099917327, -73.9831660136947)","PATROL BORO MAN SOUTH","(null)","65+","BLACK HISPANIC","M"
"10156673","2003-01-13T00:00:00.000","00:01:00",,"(null)","73","2006-01-13T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","(null)","405","1008245","183796","(null)","BLACK","F",,"40.6711300016904","-73.9135020552048","(40.6711300016904, -73.9135020552048)","PATROL BORO BKLYN NORTH","(null)","25-44","BLACK","F"
"60412219","2005-04-05T00:00:00.000","14:30:00","2009-04-06T00:00:00.000","08:00:00","67","2009-04-06T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BROOKLYN","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997843","175671","(null)","(null)","(null)",,"40.6488507469884","-73.951016510623","(40.6488507469884, -73.951016510623)","PATROL BORO BKLYN SOUTH","(null)","25-44","BLACK","M"
"77267523","2002-07-25T00:00:00.000","12:00:00","2005-07-25T00:00:00.000","12:00:00","101","2011-02-13T00:00:00.000","104","RAPE","157","RAPE 1","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1053639","158980","25-44","WHITE HISPANIC","M",,"40.6027762300781","-73.7501173648331","(40.6027762300781, -73.7501173648331)","PATROL BORO QUEENS SOUTH","(null)","18-24","WHITE HISPANIC","F"
"71354404","2001-02-15T00:00:00.000","23:30:00","2010-02-15T00:00:00.000","23:35:00","62","2010-02-15T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983431","158677","18-24","WHITE","M",,"40.6022161657077","-74.0029507988395","(40.6022161657077, -74.0029507988395)","PATROL BORO BKLYN SOUTH","(null)","(null)","UNKNOWN","D"
"59177326","2002-01-01T00:00:00.000","01:00:00","2003-01-12T00:00:00.000","00:00:00","72","2009-02-27T00:00:00.000","233","SEX CRIMES","175","SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984128","179058","(null)","WHITE HISPANIC","M",,"40.6581577535544","-74.0004411548878","(40.6581577535544, -74.0004411548878)","PATROL BORO BKLYN SOUTH","(null)","<18","WHITE HISPANIC","F"
"11132764","2001-01-01T00:00:00.000","00:00:00","2006-03-31T00:00:00.000","00:00:00","49","2006-04-30T00:00:00.000","109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1027434","251387","(null)","(null)","(null)",,"40.8565767275976","-73.8438936779283","(40.8565767275976, -73.8438936779283)","PATROL BORO BRONX","(null)","25-44","BLACK","M"
"35250607","2005-01-01T00:00:00.000","09:00:00","2007-10-22T00:00:00.000","09:00:00","90","2007-10-22T00:00:00.000","109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","BROOKLYN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. HOUSING POLICE","2","(null)","(null)","533","998002","196692","(null)","(null)","(null)",,"40.7065483947783","-73.9504006335643","(40.7065483947783, -73.9504006335643)","PATROL BORO BKLYN NORTH","(null)","25-44","BLACK","M"
"16866410","2003-08-24T00:00:00.000","15:00:00",,"(null)","109","2006-06-21T00:00:00.000","109","GRAND LARCENY","409","LARCENY,GRAND BY EXTORTION","ATTEMPTED","FELONY","QUEENS","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1032051","217053","45-64","ASIAN / PACIFIC ISLANDER","M",,"40.7623158004241","-73.8274480018593","(40.7623158004241, -73.8274480018593)","PATROL BORO QUEENS NORTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","F"
"94072719","2005-06-24T00:00:00.000","11:00:00","2011-09-01T00:00:00.000","13:00:00","81","2013-12-17T00:00:00.000","109","GRAND LARCENY","422","LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1005319","190473","(null)","UNKNOWN","U",,"40.6894642952604","-73.9240290899499","(40.6894642952604, -73.9240290899499)","PATROL BORO BKLYN NORTH","(null)","45-64","ASIAN / PACIFIC ISLANDER","M"
"27193004","2004-07-01T00:00:00.000","11:04:00","2007-03-02T00:00:00.000","15:00:00","109","2007-03-02T00:00:00.000","109","GRAND LARCENY","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1032051","217053","(null)","(null)","(null)",,"40.7623158004241","-73.8274480018593","(40.7623158004241, -73.8274480018593)","PATROL BORO QUEENS NORTH","(null)","45-64","WHITE","M"
"16867689","2004-12-01T00:00:00.000","00:01:00","2006-04-30T00:00:00.000","22:59:00","90","2006-06-21T00:00:00.000","116","SEX CRIMES","168","SODOMY 1","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","998002","196692","(null)","(null)","(null)",,"40.7065483947783","-73.9504006335643","(40.7065483947783, -73.9504006335643)","PATROL BORO BKLYN NORTH","(null)","<18","WHITE HISPANIC","F"
"62451882","2004-06-03T00:00:00.000","07:00:00","2009-06-04T00:00:00.000","06:30:00","106","2009-06-04T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1028607","187930","(null)","(null)","(null)",,"40.682398279333","-73.8400721577516","(40.682398279333, -73.8400721577516)","PATROL BORO QUEENS SOUTH","(null)","25-44","ASIAN / PACIFIC ISLANDER","M"
"36005246","2005-08-28T00:00:00.000","09:00:00","2007-11-27T00:00:00.000","13:30:00","62","2007-11-27T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","983431","158677","45-64","WHITE","M",,"40.6022161657077","-74.0029507988395","(40.6022161657077, -74.0029507988395)","PATROL BORO BKLYN SOUTH","(null)","25-44","WHITE","F"
"68506174","2005-09-13T00:00:00.000","16:05:00",,"(null)","28","2009-12-03T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","997407","233806","(null)","(null)","(null)",,"40.8084177460021","-73.9524740603515","(40.8084177460021, -73.9524740603515)","PATROL BORO MAN NORTH","(null)","18-24","BLACK","F"
"71150239","2003-06-19T00:00:00.000","00:01:00",,"(null)","34","2010-02-04T00:00:00.000","116","SEX CRIMES","179","AGGRAVATED SEXUAL ASBUSE","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","(null)","(null)","45386","1002173","249401","25-44","WHITE HISPANIC","M",,"40.8512131676868","-73.9352160519866","(40.8512131676868, -73.9352160519866)","PATROL BORO MAN NORTH","(null)","<18","WHITE HISPANIC","F"
"34985785","2003-11-21T00:00:00.000","08:00:00","2005-02-11T00:00:00.000","11:00:00","72","2007-10-10T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","984128","179058","(null)","(null)","(null)",,"40.6581577535544","-74.0004411548878","(40.6581577535544, -74.0004411548878)","PATROL BORO BKLYN SOUTH","(null)","25-44","WHITE HISPANIC","M"
"24324497","2005-09-15T00:00:00.000","13:00:00","2006-09-15T00:00:00.000","17:15:00","25","2006-09-15T00:00:00.000","109","GRAND LARCENY","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1000558","231080","(null)","(null)","(null)",,"40.8009303727402","-73.9410982410066","(40.8009303727402, -73.9410982410066)","PATROL BORO MAN NORTH","(null)","(null)","BLACK","F"
"34061214","2005-01-01T00:00:00.000","12:00:00","2007-08-24T00:00:00.000","12:00:00","13","2007-08-29T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988886","207857","(null)","WHITE","F",,"40.7372030985741","-73.9832725981497","(40.7372030985741, -73.9832725981497)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"27591910","2001-01-01T00:00:00.000","10:00:00","2006-12-08T00:00:00.000","10:00:00","47","2007-03-20T00:00:00.000","112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","(null)","(null)","(null)",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","25-44","BLACK","M"
"24031545","2005-08-25T00:00:00.000","17:17:00","2006-08-25T00:00:00.000","17:25:00","47","2006-08-25T00:00:00.000","111","POSSESSION OF STOLEN PROPERTY","493","STOLEN PROPERTY-MOTOR VEH 2ND,","COMPLETED","FELONY","BRONX","(null)","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1026480","262584","(null)","(null)","(null)",,"40.8873136344706","-73.8472717577564","(40.8873136344706, -73.8472717577564)","PATROL BORO BRONX","(null)","(null)","UNKNOWN","E"
"10205313","2005-04-07T00:00:00.000","22:00:00","2006-01-22T00:00:00.000","18:00:00","45","2006-01-23T00:00:00.000","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1032091","241976","(null)","WHITE","M",,"40.8307223277672","-73.8271260588639","(40.8307223277672, -73.8271260588639)","PATROL BORO BRONX","(null)","25-44","WHITE HISPANIC","F"
"26877147","2001-08-10T00:00:00.000","10:00:00","2007-02-12T00:00:00.000","10:00:00","1","2007-02-13T00:00:00.000","341","PETIT LARCENY","349","LARCENY,PETIT OF LICENSE PLATE","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","982381","201750","(null)","(null)","(null)",,"40.7204418884676","-74.0067439741913","(40.7204418884676, -74.0067439741913)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"72601748","2004-01-01T00:00:00.000","00:01:00","2010-02-10T00:00:00.000","23:59:00","61","2010-05-07T00:00:00.000","233","SEX CRIMES","175","SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","995122","155693","(null)","(null)","(null)",,"40.5940190586592","-73.9608543158447","(40.5940190586592, -73.9608543158447)","PATROL BORO BKLYN SOUTH","(null)","<18","WHITE","F"
"10988076","2005-07-01T00:00:00.000","00:01:00","2005-12-31T00:00:00.000","23:59:00","102","2006-04-15T00:00:00.000","104","RAPE","153","RAPE 3","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","1030953","194101","(null)","(null)","(null)",,"40.69932415739","-73.831570887672","(40.69932415739, -73.831570887672)","PATROL BORO QUEENS SOUTH","(null)","<18","UNKNOWN","F"
"24568660","2000-09-28T00:00:00.000","16:00:00","2006-09-28T00:00:00.000","16:00:00","70","2006-09-29T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","991549","169019","(null)","UNKNOWN","(null)",,"40.6305998504358","-73.9737053160275","(40.6305998504358, -73.9737053160275)","PATROL BORO BKLYN SOUTH","(null)","45-64","WHITE","M"
