"uid","facname","addressnum","streetname","address","city","boro","borocode","zipcode","latitude","longitude","xcoord","ycoord","bin","bbl","commboard","council","censtract","nta","facgroup","facsubgrp","factype","capacity","captype","optype","opname","opabbrev","overlevel","overagency","overabbrev","datasource","facdomain","schooldist","policeprct","servarea"
"009efca64d9926c6aef2e9167f54b48d","SUNDOG THEATRE, INC.",,,,"STATEN ISLAND","STATEN ISLAND","5","10301","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000",,,,,"CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","THEATER",,,"Non-public","Sundog Theatre, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS",,,"Regional"
"0b226d8f41eb9fbbd4b0bd5f7e7f77a6","NORTHSIDE CENTER FOR CHILD DEVELOPMENT INC","1301","FIFTH AVENUE","1301 FIFTH AVENUE","NEW YORK","MANHATTAN","1","10029","40.796805679849697","-73.948136468189702","998609.880294427042827","229579.013795459992252","1078884","1016160001.000000000000000","111","9","17402","MN33","HEALTH CARE","MENTAL HEALTH","CLINIC TREATMENT-OMH",,,,"NORTHSIDE CENTER FOR CHILD DEVELOPMENT INC",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","4","23","Regional"
"00a934360a101f2536b9244662da7924","ZACHS AUTO BODY & TOWING INC","1651","UTICA AVENUE","1651 UTICA AVENUE","BROOKLYN","BROOKLYN","3","11234","40.631964445518904","-73.927913948833506","1004258.475782459951006","169526.298240209987853","3214513","3077540028.000000000000000","318","46","72200","BK58","TRANSPORTATION","PARKING LOTS AND GARAGES","TOW TRUCK COMPANY",,,"Non-public","Zachs Auto Body & Towing Inc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","22","63","Local"
"0b2bd1f4f3e9f6fa5afa39ba46621559","POLICE ATHLETIC LEAGUE INC","991","LONGWOOD AVENUE","991 LONGWOOD AVENUE","BRONX","BRONX","2","10459","40.817247171415900","-73.897193427070803","1012706.151267790002748","237039.019802763999905","2100984","2027090001.000000000000000","202","17","8700","BX33","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY",,,,"POLICE ATHLETIC LEAGUE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","8","41","Local"
"0b3d7bdcc797d030475f680be3525aa2","CHINESE AMERICAN PLANNING COUNCIL INC","4101","EIGHTH AVENUE","4101 EIGHTH AVENUE","BROOKLYN","BROOKLYN","3","11232","40.645899155659599","-73.998328661147895","984713.806292840978131","174594.862339029990835","3018218","3009230009.000000000000000","312","38","9200","BK34","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SYEP AND WORK, LEARN & GROW (WLG)",,,,"CHINESE AMERICAN PLANNING COUNCIL INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","15","66","Local"
"00a940ff0fdbda88bc2641b21e8a4483","LITTLE RICHIE BUS SERVICE",,,,"OZONE PARK","QUEENS","4","11416","40.689072381294103","-73.845236366600901","1027170.000000000000000","190361.999999936000677","0","4090420019.000000000000000","409","32","3200","QN53","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","206","routes","Non-public","Little Richie Bus Service","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","27","102","Regional"
"0b44a044d263bba972d4f0ed752185a5","ASCEND LEARNING, INC","123","EAST 98 STREET","123 EAST 98 STREET","BROOKLYN","BROOKLYN","3","11212","40.664119739127898","-73.921520456883599","1006022.581349350046366","181242.875265475013293","3081158","3035310001.000000000000000","316","41","90000","BK81","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"ASCEND LEARNING, INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","17","73","Local"
"00abdb5fec3b60547c97666423d570f5","RELIT NY, INC.",,,,"NEW YORK","MANHATTAN","1","10016","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000",,,,,"CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","LITERATURE",,,"Non-public","ReLIT NY, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS",,,"Regional"
"0b457a5ea423056ed511786c2adf2a58","BK ROT INC","245","WEST 129 STREET","245 WEST 129 STREET","NEW YORK","MANHATTAN","1","10027","40.812549441186299","-73.948166472593996","998598.178588257054798","235315.014932207006495","1089330","1019330020.000000000000000","110","9","22400","MN03","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"BK ROT Inc",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","5","32","Local"
"00ad26fe4c94e62714b92b1187073773","PAGE SEVENTY-THREE PRODUCTIONS, INC.","80","HANSON PLACE","80 HANSON PLACE","BROOKLYN","BROOKLYN","3","11217","40.685201648978598","-73.974447671180698","991336.743494912981987","188914.898241229006089","3057479","3020030034.000000000000000","302","35","3500","BK68","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","THEATER",,,"Non-public","Page Seventy-Three Productions, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","15","88","Regional"
"00b744a07adce5f136fc3a31c1a635e6","LIVING THEATRE, INC.","21","CLINTON STREET","21 CLINTON STREET","NEW YORK","MANHATTAN","1","10002","40.720755475947698","-73.984496438003404","988547.502134997979738","201867.566613675997360","1088336","1003500026.000000000000000","103","2","3001","MN27","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","THEATER",,,"Non-public","Living Theatre, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","1","7","Regional"
"00bb57ba47cbfb6d01f8a97f8f5436be","BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL","230-17","HILLSIDE AVENUE","230-17 HILLSIDE AVENUE","QUEENS VILLAGE","QUEENS","4","11427","40.733908753400200","-73.739737850325895","1056378.892965340055525","206766.485801611997886","4166101","4079300002.000000000000000","413","23","130100","QN43","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","HIGH SCHOOL - PUBLIC","542","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","26","105","Local"
"0b73f2a1b9de4bb846680d6cf59be95b","QUEENS LEGAL SERVICES CORPORATION","126-02","82 AVENUE","126-02 82 AVENUE","KEW GARDENS","QUEENS","4","11415","40.713498941397297","-73.825777400810594","1032548.773118039942347","199271.439903735008556","4458616","4096570001.000000000000000","409","29","21600","QN60","HUMAN SERVICES","LEGAL AND INTERVENTION SERVICES","FAMILY JUSTICE CENTER",,,,"QUEENS LEGAL SERVICES CORPORATION",,"City","NYC Mayor's Office of Criminal Justice","NYCMOCJ","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","28","102","Local"
"00bd90a013f5276acaa1382035bd4c4c","OFFICE OF SENATOR KRUGER",,,"2201 A","BROOKLYN","BROOKLYN","3","11229","40.599848000000001","-73.949350999999993","998315.093424658989534","157821.269035387987969","0","3073270049.000000000000000","315","48","57600","BK44","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","HOUSING: FAMILY SUPPORT,NDA PROGRAMS",,,,"Erasmus H.S. of Service Learning",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","22","61","Local"
"0b7963c15c7891aee91f2c8e14ba1375","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","3060","FULTON STREET","3060 FULTON STREET","BROOKLYN","BROOKLYN","3","11208","40.680662684364698","-73.881656468864307","1017073.900273500010371","187282.360871048003901","3402450","3039580020.000000000000000","305","37","116800","BK82","HUMAN SERVICES","NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES","HOMEBASE HOMELESSNESS PREVENTION",,,,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC",,"City","NYC Department of Social Services","NYCDSS","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","19","75","Local"
"00c08e2198772b460e244c57d68a1054","JOFAZ TRANSPORTATION INC.","17","VAN DYKE STREET","17 VAN DYKE STREET","BROOKLYN","BROOKLYN","3","11231","40.672966652275903","-74.011446992233303","981074.681478008045815","184456.510601018992020","3331239","3006060005.000000000000000","306","38","5300","BK33","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","259","routes","Non-public","Jofaz Transportation Inc.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","15","76","Regional"
"00c0a61a81da2f9e47dad1bf5009531b","GRAND STREET SETTLEMENT","80","PITT STREET","80 PITT STREET","NEW YORK","MANHATTAN","1","10002","40.718202035029798","-73.981927649667696","989259.748058415018022","200937.406256021989975","1084357","1003380001.000000000000000","103","2","2201","MN28","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","MIDDLE SCHOOL YOUTH: AFTER-SCHOOL PROGRAMS,NDA PROGRAMS,ADOLESCENT LITERACY,YOUTH EDUCATIONAL SUPPORT",,,,"Jewish Community Council of Greater Coney Island, Inc",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","1","7","Local"
"00c6566c1f6767d51c8fb6a8fbaf19e7","P.S. 102 THE BAYVIEW","211","72 STREET","211 72 STREET","BROOKLYN","BROOKLYN","3","11209","40.634319518907098","-74.028758392234494","976267.993300809990615","170377.392243382986635","3146491","3058900001.000000000000000","310","43","6800","BK31","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - PUBLIC","1066","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","20","68","Local"
"0b9579e5f80f3a694d388fab74fee8a9","STARGAZER DAY CAMP","1943","BROWN STREET","1943 BROWN STREET","BROOKLYN","BROOKLYN","3","11229","40.604631992808301","-73.940250605393103","1000841.059750739950687","159565.792632555996533","3345248","3073110001.000000000000000","315","46","56600","BK44","CAMPS","CAMPS","CAMP - ALL AGE",,,"Non-public","2nyce, Inc","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","22","61","Local"
"0ba47baecc0e558447f843b1b0af0f6f","CONSCIENTIOUS MUSICAL REVUES","2322","THIRD AVENUE","2322 THIRD AVENUE","NEW YORK","MANHATTAN","1","10035","40.804880860535903","-73.935545455272404","1002093.891674640006386","232523.398684025014518","1054497","1017750033.000000000000000","111","9","24200","MN34","HUMAN SERVICES","SENIOR SERVICES","SENIORS",,,,"CONSCIENTIOUS MUSICAL REVUES",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","5","25","Local"
"00d106fc09c29c84d676afface8d43a7","WEST BRIGHTON AVE, FIELD",,,"NAN","BROOKLYN","BROOKLYN","3","11224","40.576487538858103","-73.971596959115899","992140.209273269982077","149307.677156380988890","0","0.000000000000000","313","48","35602","BK23","TRANSPORTATION","PARKING LOTS AND GARAGES","PUBLIC PARKING",,,"Public","NYC Department of Transportation","NYCDOT","City","NYC Department of Transportation","NYCDOT","dot_publicparking","CORE INFRASTRUCTURE AND TRANSPORTATION","21","60","Local"
"0baf4dfda9f009358a5d42816a8f34e2","WOMENS HOUSING & ECONOMIC DEVELOPMENT CORP","200","WEST 167 STREET","200 WEST 167 STREET","BRONX","BRONX","2","10452","40.838159963254697","-73.928118031963805","1004140.183607219951227","244649.777984076994471","2117349","2025270058.000000000000000","204","16","19300","BX26","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"WOMENS HOUSING & ECONOMIC DEVELOPMENT CORP",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","9","44","Local"
"00d23cdd4bee0216bf2c79fa7a9ddd22","PLANEVIEW PARK",,,,"EAST ELMHURST","QUEENS","4","11369","40.767326831983603","-73.884391530288099","1016273.629811370046809","218855.749609944992699","0","0.000000000000000","403","21","34700","QN28","PARKS AND PLAZAS","STREETSCAPES, PLAZAS, AND MALLS","TRIANGLE/PLAZA",,,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","30","115","Local"
"00d4316664ff383034a040dbb1ffc7fe","LITTLE RICHIE BUS SERVICE",,,,"JAMAICA","QUEENS","4","11434","40.665012070228997","-73.782695254509093","1044536.000000020023435","181632.999999946012395","0","0.000000000000000","413","31","30600","QN03","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","134","routes","Non-public","Little Richie Bus Service","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","29","105","Regional"
"0bb3a872657dc9e993adef2a6e6ad516","CENTER FOR ALTERNATIVE SENTENCING AND EMPLOYMENT SERVICES IN","2090","ADAM CLAYTON POWELL JR BOULEVARD","2090 ADAM CLAYTON POWELL JR BOULEVARD","NEW YORK","MANHATTAN","1","10027","40.808746667172898","-73.948926542526905","998388.589409005944617","233929.405674198002089","1058640","1019300030.000000000000000","110","9","22200","MN11","HUMAN SERVICES","LEGAL AND INTERVENTION SERVICES","COURT BASED PROGRAMS",,,,"CENTER FOR ALTERNATIVE SENTENCING AND EMPLOYMENT SERVICES IN",,"City","NYC Mayor's Office of Criminal Justice","NYCMOCJ","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","5","28","Local"
"00d6b81ff2b3005a7a80a2393f8aa2fe","1509 NEWKIRK AVENUE","1509","NEWKIRK AVENUE","1509 NEWKIRK AVENUE","BROOKLYN","BROOKLYN","3","11226","40.635940999999796","-73.963061999999994","994502.040297957952134","170968.992771732999245","0","3052010038.000000000000000","314","40","52000","BK42","TRANSPORTATION","OTHER TRANSPORTATION","TRANSPORTATION FACILITY",,,"Public","Metropolitan Transportation Authority","MTA","State","Metropolitan Transportation Authority","MTA","dcp_colp","CORE INFRASTRUCTURE AND TRANSPORTATION","22","70","Regional"
"0bb86c7a9f5aa2aa90cf4c58ac309ba2","BROOKLYN NEIGHBORHOOD IMPROVEMENT ASSOCIATION","465","STERLING PLACE","465 STERLING PLACE","BROOKLYN","BROOKLYN","3","11238","40.674753567862702","-73.962632451283199","994615.228250865009613","185109.538322292995872","3029252","3011670078.000000000000000","308","35","21500","BK64","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SYEP AND WORK, LEARN & GROW (WLG)",,,,"BROOKLYN NEIGHBORHOOD IMPROVEMENT ASSOCIATION",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","17","77","Local"
"00df1ca00daeb388bb2ec637e87257e6","LORINDA ENTERPRISES, LTD.","1616","STILLWELL AVENUE","1616 STILLWELL AVENUE","BRONX","BRONX","2","10461","40.855189532579800","-73.840394933756997","1028402.381264230003580","250886.356248469004640","2047115","2042230006.000000000000000","211","13","29600","BX49","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","16","routes","Non-public","Lorinda Enterprises, Ltd.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","11","49","Regional"
"0bd4b9f3ea392a204bdbf1baa1a48e66","NEW YORK EDGE INC","370","WEST 120 STREET","370 WEST 120 STREET","NEW YORK","MANHATTAN","1","10027","40.807570777685797","-73.955862634278304","996468.697467852034606","233499.944014428008813","1059111","1019460001.000000000000000","110","9","25700","MN11","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"NEW YORK EDGE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","3","28","Local"
"00e0ec2b65e90688bc2c4dc8855c23d5","LABORATORY INST OF MERCHANDISING","545","5 AVENUE","545 5 AVENUE","NEW YORK","MANHATTAN","1","10017","40.755070194410301","-73.979200358279201","990012.577749617979862","214369.806616460991791","1035380","1012790069.000000000000000","105","4","9400","MN17","HIGHER EDUCATION","COLLEGES OR UNIVERSITIES","4 YEAR PROPRIETARY",,,"Non-public","Laboratory Inst Of Merchandising","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","2","14","Regional"
"00e4aa01a226f7c799ff12b86ae513c1","HOWARD AV BLOCK ASSOCIATION","750","HOWARD AVENUE","750 HOWARD AVENUE","BROOKLYN","BROOKLYN","3","11212","40.663585865315703","-73.919338514861593","1006628.096507810056210","181048.919972581992624","0","3035500043.000000000000000","316","41","89200","BK81","PARKS AND PLAZAS","GARDENS","GARDEN",,,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","23","73","Local"
"00e67ea0043483a37f2efb82a5649c35","WOMEN'S HEALTH CENTER EXT CLINIC","110","WYCKOFF AVENUE","110 WYCKOFF AVENUE","BROOKLYN","BROOKLYN","3","11237","40.703755593000800","-73.918840290421898","1006752.760521990014240","195684.038007360999472","3073920","3032480037.000000000000000","304","37","44500","BK77","HEALTH CARE","HOSPITALS AND CLINICS","HOSPITAL EXTENSION CLINIC",,,"Non-public","Wyckoff Heights Medical Center","Non-public","State","NYS Department of Health","NYSDOH","nysdoh_healthfacilities","HEALTH AND HUMAN SERVICES","32","83","Regional"
"00e770b7769dd68072913513d773a6d6","CITY ISLAND LIBRARY","320","CITY ISLAND AVENUE","320 CITY ISLAND AVENUE","BRONX","BRONX","2","10464","40.847804035173198","-73.786376654038904","1043352.275713760056533","248227.381045173999155","2122890","2056440010.000000000000000","210","13","51600","BX10","LIBRARIES","PUBLIC LIBRARIES","PUBLIC LIBRARY",,,"Public","New York Public Library","NYPL","City","New York Public Library","NYPL","nypl_libraries","LIBRARIES AND CULTURAL PROGRAMS","11","45","Local"
"00e80eabc85758a9578aa9a5c19d9165","QUALITY TRANSPORTATION CORP.","612","WORTMAN AVENUE","612 WORTMAN AVENUE","BROOKLYN","BROOKLYN","3","11208","40.662362763806300","-73.870226537101004","1020253.994591339956969","180619.676203479000833","3380830","3045440001.000000000000000","305","42","107800","BK82","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","461","routes","Non-public","Quality Transportation Corp.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","19","75","Regional"
"0c164fefffa00dc6223c5442a7d57b80","THE COMMITTEE FOR HISPANIC CHILDREN AND FAMILIES INC","75","BROAD STREET","75 BROAD STREET","NEW YORK","MANHATTAN","1","10004","40.704685990745197","-74.011237471393997","981134.283652529004030","196012.785093285987386","1000849","1000290070.000000000000000","101","1","900","MN25","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"THE COMMITTEE FOR HISPANIC CHILDREN AND FAMILIES INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","2","1","Local"
