"building_id","registration_id","borough","house_number","street_name","postcode","of_dwelling_units","infested_dwelling_unit_count","eradicated_unit_count","re_infested_dwelling_unit","filing_date","filing_period_start_date","filling_period_end_date","latitude","longitude","community_board","city_council_district","census_tract_2010","bin","bbl","nta"
"38099","128043","MANHATTAN","608","WEST 113 STREET","10025","12","0","0","0","2021-06-23T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.806389","-73.966067","9","7","199","1057339","1018950027","Morningside Heights"
"344185","311127","BROOKLYN","38","NEWEL STREET","11222","4","0","0","0","2021-06-16T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.723919","-73.946862","1","33","571","3066958","3026840054","Greenpoint"
"675069","425402","QUEENS","35","LINDEN PLACE","11354","8","0","0","0","2023-06-27T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.764451","-73.830567","7","20","869","4112149","4049600107","Flushing-Willets Point"
"23841","143370","MANHATTAN","132","LEXINGTON AVENUE","10016","3","0","0","0","2022-02-16T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.743030","-73.982191","5","2","72","1018230","1008840066","Murray Hill-Kips Bay"
"167411","362078","BROOKLYN","1214","70 STREET","11228","4","0","0","0","2021-02-24T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.624136","-74.006135","10","43","196","3157011","3061660011","Dyker Heights"
"27732","139545","MANHATTAN","208","SPRING STREET","10012","6","0","0","0","2020-12-30T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.725342","-74.003583","2","1","47","1007371","1004900021","SoHo-Little Italy-Hudson Square"
"203920","326650","BROOKLYN","8313","BAY PARKWAY","11214","60","0","0","0","2021-12-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.603515","-73.992167","11","47","296","3165280","3063310001","Gravesend (West)"
"9513","127530","MANHATTAN","85","CHRISTOPHER STREET","10014","22","0","0","0","2021-12-30T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.733494","-74.003706","2","3","73","1011172","1006190081","West Village"
"992243","388973","BROOKLYN","3514","SURF AVENUE","11224","425","0","0","0","2023-06-13T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.572968","-74.000590","13","47","340","3426734","3070657501","Coney Island-Sea Gate"
"136584","364487","BROOKLYN","5715","11 AVENUE","11219","3","0","0","0","2022-03-25T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.633065","-74.001315","12","44","216","3140329","3056960004","Borough Park"
"146099","316618","BROOKLYN","255","23 STREET","11215","6","0","0","0","2021-03-13T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.659786","-73.993837","7","38","145","3017661","3008990064","Sunset Park (West)"
"804860","144853","MANHATTAN","99","FT WASHINGTON AVENUE","10032","226","16","16","2","2021-12-27T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.838510","-73.943738","12","7","247","1063346","1021360235","Washington Heights (South)"
"27278","103854","MANHATTAN","417","RIVERSIDE DRIVE","10025","76","0","0","0","2021-01-21T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.807446","-73.966926","9","7","199","1057358","1018950076","Morningside Heights"
"344189","327271","BROOKLYN","42","NEWEL STREET","11222","8","0","0","0","2020-12-31T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.724004","-73.946908","1","33","571","3066960","3026840056","Greenpoint"
"893457","381432","BROOKLYN","208","MOTHER GASTON BOULEVARD","11233","3","0","0","0","2021-11-02T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.674294","-73.908348","16","41","36502","3341655","3014490163","Ocean Hill"
"811457","422958","QUEENS","202","FOOTHILL AVENUE","11423","3","0","0","0","2023-07-09T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.720929","-73.761899","8","23","47801","4315260","4105320134","Jamaica Estates-Holliswood"
"385886","346827","BROOKLYN","512","VAN BUREN STREET","11221","8","0","0","0","2023-07-10T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.691748","-73.928482","3","36","387","3043885","3016170037","Bedford-Stuyvesant (East)"
"16181","105020","MANHATTAN","240","EAST 75 STREET","10021","15","0","0","0","2022-12-30T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.771279","-73.958211","8","5","134","1044034","1014290030","Upper East Side-Lenox Hill-Roosevelt Island"
"888868","380765","BROOKLYN","2371","82 STREET","11214","3","0","0","0","2021-06-29T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.602007","-73.987788","11","43","298","3392758","3068497501","Gravesend (West)"
"470273","419220","QUEENS","78","73 PLACE","11385","3","0","0","0","2021-05-27T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.703646","-73.875949","5","32","623","4090089","4036960027","Glendale"
"446702","428904","QUEENS","85","58 AVENUE","11373","3","0","0","0","2023-01-02T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.731198","-73.875436","4","25","475","4065476","4028830016","Elmhurst"
"702814","423736","QUEENS","57","WALDRON STREET","11368","3","0","0","0","2023-06-15T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.739698","-73.854101","4","21","439","4311612","4019600036","Corona"
"29919","107142","MANHATTAN","27","WEST 11 STREET","10011","77","0","0","0","2021-11-16T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.734495","-73.996128","2","3","63","1009588","1005750064","Greenwich Village"
"147360","334409","BROOKLYN","1415","35 STREET","11218","6","0","0","0","2021-03-15T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.641295","-73.981328","12","39","228","3125147","3053510057","Borough Park"
"927871","386203","BROOKLYN","1495","EAST 28 STREET",,"32","0","0","0","2023-02-03T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.614149","-73.946441","15","45","642","3398010","3076897501","Madison"
"28577","116185","MANHATTAN","71","SULLIVAN STREET","10012","22","0","0","0","2020-12-17T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.724625","-74.003889","2","3","47","1007347","1004890008","SoHo-Little Italy-Hudson Square"
"196120","332404","BROOKLYN","74","AVENUE U","11223","5","0","0","0","2019-12-26T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.596034","-73.981719","15","43","402","3192283","3071160006","Gravesend (West)"
"344287","355365","BROOKLYN","1802","NEWKIRK AVENUE","11226","134","0","0","0","2022-01-27T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.636866","-73.960529","14","40","518","3120562","3052180001","Flatbush (West)-Ditmas Park-Parkville"
"878843","224839","BRONX","1413","SHERIDAN AVENUE","10456","25","0","0","0","2023-03-16T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.838776","-73.912477","4","14","225","2116608","2028320015","Mount Eden-Claremont (West)"
"689568","406272","QUEENS","1693","PUTNAM AVENUE","11385","4","0","0","0","2023-06-21T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.700206","-73.906809","5","34","551","4082449","4034510024","Ridgewood"
"398444","341410","BROOKLYN","185","WYCKOFF STREET","11217","3","0","0","0","2022-12-29T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.684584","-73.987038","2","33","71","3005870","3003860048","Carroll Gardens-Cobble Hill-Gowanus-Red Hook"
"885846","142960","MANHATTAN","11","MONROE STREET","10002","10","0","0","0","2023-07-08T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.711442","-73.995913","3","1","8","1087344","1002767502","Chinatown-Two Bridges"
"866445","377844","BROOKLYN","62","WOODBINE STREET","11221","3","0","0","0","2020-12-09T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.690531","-73.918693","4","34","399","3347578","3033580015","Bushwick (East)"
"182728","347608","BROOKLYN","359","ADELPHI STREET","11238","3","0","0","0","2023-07-04T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.686722","-73.970570","2","35","181","3059455","3021210004","Fort Greene"
"897784","225673","BRONX","908","SUMMIT AVENUE","10452","3","0","0","0","2021-06-15T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.831238","-73.931299","4","16","189","2114847","2025240006","Highbridge"
"241982","336516","BROOKLYN","788","EAST 10 STREET","11230","38","1","1","0","2019-02-28T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.630019","-73.967198","14","40","460","3170201","3064970038","Flatbush (West)-Ditmas Park-Parkville"
"804428","138471","MANHATTAN","300","EAST 33 STREET","10016","560","0","0","0","2019-12-10T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.744001","-73.976156","6","4","7001","1083119","1009367501","Murray Hill-Kips Bay"
"345927","302134","BROOKLYN","1060","NOSTRAND AVENUE","11225","3","0","0","0","2021-06-01T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.662185","-73.950803","9","40","800","3035361","3013290040","Prospect Lefferts Gardens-Wingate"
"906075","382515","BROOKLYN","22","WOODBINE STREET","11221","3","0","0","0","2020-12-29T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.689289","-73.919906","4","34","397","3390316","3033570019","Bushwick (East)"
"3119","113849","MANHATTAN","208","6 AVENUE","10014","46","0","0","0","2021-02-11T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.727131","-74.003366","2","1","37","1008101","1005190044","SoHo-Little Italy-Hudson Square"
"213318","366575","BROOKLYN","402","BRIGHTON BEACH AVENUE","11235","4","0","0","0","2021-12-29T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.577238","-73.963123","13","48","36002","3245083","3086880067","Brighton Beach"
"998767","389597","BROOKLYN","385","CLASSON AVENUE",,"8","0","0","0","2022-03-16T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.687847","-73.959788","3","36","233","3427219","3019530007","Bedford-Stuyvesant (West)"
"303910","327473","BROOKLYN","1413","GREENE AVENUE","11237","6","0","0","0","2023-07-10T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.701284","-73.916361","4","37","443","3075172","3032900045","Bushwick (West)"
"837222","426267","QUEENS","99","63 ROAD","11374","28","0","0","0","2022-12-15T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.732701","-73.855599","6","29","721","4432011","4021117501","Forest Hills"
"138570","321465","BROOKLYN","1310","BAY RIDGE PARKWAY","11228","3","0","0","0","2021-04-16T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.620129","-74.007154","10","43","198","3159997","3062220009","Dyker Heights"
"43036","126778","MANHATTAN","548","WEST 164 STREET","10032","55","0","0","0","2023-03-17T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.837948","-73.940576","12","10","245","1062936","1021220110","Washington Heights (South)"
"390929","300364","BROOKLYN","1718","WEST 5 STREET","11223","6","0","0","0","2022-12-24T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.605580","-73.978215","11","44","426","3176859","3066510013","Gravesend (West)"
"167701","367007","BROOKLYN","1918","70 STREET","11204","3","0","0","0","2020-10-08T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.614636","-73.990408","11","47","258","3157391","3061730013","Bensonhurst"
"325721","330239","BROOKLYN","777","LIBERTY AVENUE","11208","3","0","0","0","2023-06-28T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.676706","-73.881000","5","37","1168","3088434","3039730061","Cypress Hills"
"363226","311695","BROOKLYN","488","ROCKAWAY PARKWAY","11212","39","0","0","0","2022-02-24T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.656510","-73.915001","17","41","890","3102703","3046930071","East Flatbush-Remsen Village"
"12997","140613","MANHATTAN","312","EAST 30 STREET","10016","67","0","0","0","2022-12-19T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.741948","-73.976958","6","2","7001","1069566","1009350053","Murray Hill-Kips Bay"
"589","110079","MANHATTAN","383","1 AVENUE","10010","8","0","0","0","2018-12-17T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.736355","-73.978797","6","2","64","1078821","1009280026","Gramercy"
"135096","306104","BROOKLYN","5008","9 AVENUE","11220","3","0","0","0","2022-04-15T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.639675","-74.001636","12","38","10802","3137836","3056440040","Sunset Park (East)-Borough Park (West)"
"235354","327910","BROOKLYN","2137","EAST 1 STREET","11223","3","0","0","0","2021-05-04T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.596696","-73.970433","15","44","396","3192810","3071280062","Gravesend (East)-Homecrest"
"561407","913158","QUEENS","95","150 STREET","11435","3","0","0","0","2022-07-20T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.698925","-73.802723","12","28","208","4214046","4100020122","Jamaica"
"972395","144188","MANHATTAN","1110","PARK AVENUE","10128","9","0","0","0","2018-12-27T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.782514","-73.955510","8","4","15002","1090105","1015017502","Upper East Side-Carnegie Hill"
"973789","386991","BROOKLYN","253","DEVOE STREET","11211","7","0","0","0","2022-03-14T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.713916","-73.939633","1","34","481","3422769","3029160052","East Williamsburg"
"67699","216479","BRONX","1154","EAST 212 STREET","10469","6","0","0","0","2023-07-05T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.874814","-73.852835","12","12","368","2059778","2047060064","Williamsbridge-Olinville"
"411715","410548","QUEENS","35","CRESCENT STREET","11106","6","0","0","0","2021-11-04T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.759077","-73.932568","1","26","47","4004014","4003390015","Queensbridge-Ravenswood-Dutch Kills"
"928803","383085","BROOKLYN","36","TROY AVENUE","11213","3","0","0","0","2023-07-01T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.678410","-73.935779","3","36","271","3390066","3017050052","Bedford-Stuyvesant (East)"
"225982","371872","BROOKLYN","258","CORBIN PLACE","11235","1","0","0","0","2023-06-21T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.575272","-73.953560","15","48","61002","3245739","3087230264","Brighton Beach"
"646731","923606","QUEENS","90","CORONA AVENUE","11373","2","0","0","0","2023-07-06T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.742148","-73.874106","4","25","461","4045588","4018470011","Elmhurst"
"59843","218961","BRONX","1972","CROTONA AVENUE","10457","6","0","0","0","2021-04-06T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.845872","-73.890723","6","15","371","2012614","2030920005","Tremont"
"2166","140985","MANHATTAN","288","3 AVENUE","10010","166","0","0","0","2020-01-27T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.738428","-73.983455","6","2","68","1018022","1008780038","Gramercy"
"77588","205462","BRONX","815","FAIRMOUNT PLACE","10460","44","0","0","0","2022-02-18T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.842579","-73.888770","6","15","36502","2010048","2029550036","Tremont"
"990005","388686","BROOKLYN","1520","PROSPECT PLACE","11213","10","0","0","0","2023-02-28T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.673006","-73.926256","8","36","347","3424852","3013680035","Crown Heights (North)"
"40587","119831","MANHATTAN","202","WEST 133 STREET","10030","12","0","0","0","2023-06-20T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.814198","-73.945117","10","9","226","1058786","1019380038","Harlem (North)"
"63483","207015","BRONX","344","EAST 146 STREET","10451","11","0","0","0","2021-04-26T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.815194","-73.921063","1","8","51","2000822","2023260027","Mott Haven-Port Morris"
"88463","214736","BRONX","1096","JACKSON AVENUE","10456","4","0","0","0","2021-04-28T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.826991","-73.903390","3","17","135","2004604","2026510001","Morrisania"
"312723","342002","BROOKLYN","25","HIGHLAWN AVENUE","11223","4","0","0","0","2021-04-11T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.602776","-73.985249","11","43","404","3176427","3066440052","Gravesend (West)"
"219098","321832","BROOKLYN","490","CHAUNCEY STREET","11233","3","0","0","0","2022-04-28T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.682337","-73.912541","16","41","371","3041154","3015160030","Ocean Hill"
"193194","336769","BROOKLYN","161","AVENUE P","11204","16","0","0","0","2023-03-21T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.607817","-73.982151","11","44","430","3174230","3065980050","Bensonhurst"
"138478","314245","BROOKLYN","6911","13 AVENUE","11228","6","0","0","0","2023-05-29T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.623464","-74.004128","10","43","196","3156490","3061560004","Dyker Heights"
"370483","334078","BROOKLYN","9281","SHORE ROAD","11209","54","0","0","0","2022-12-09T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.618873","-74.039788","10","47","5202","3154981","3061000001","Bay Ridge"
"7876","106606","MANHATTAN","2651","BROADWAY","10025","126","0","0","0","2022-12-15T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.797588","-73.969654","7","7","187","1056487","1018720054","Upper West Side-Manhattan Valley"
