"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","total_amount","payment_type","trip_type"
"2","2014-08-24T01:21:18.000","2014-08-24T01:26:21.000","N","1","-73.966102600097656","40.712093353271484","-73.956916809082031","40.721981048583984","1","0.88","5.5","0.5","0.5","0","0",,"6.5","2","1"
"2","2014-12-06T09:30:04.000","2014-12-06T09:41:17.000","N","1","-73.939239501953125","40.805450439453125","-73.967193603515625","40.807300567626953","1","2.23","10","0","0.5","0","0",,"10.5","2","1"
"2","2014-07-11T01:40:30.000","2014-07-11T01:47:02.000","N","1","-73.927116394042969","40.81866455078125","-73.923133850097656","40.837905883789063","1","1.49","7.5","0.5","0.5","0","0",,"8.5","2","1"
"1","2014-12-10T10:02:12.000","2014-12-10T10:11:55.000","N","1","-73.844154357910156","40.721790313720703","-73.868576049804687","40.732315063476563","1","1.9","9","0","0.5","0","0",,"9.5","2","1"
"2","2014-10-07T18:42:54.000","2014-10-07T18:58:01.000","N","1","-73.954010009765625","40.790802001953125","-73.955184936523438","40.765892028808594","1","2.3","11.5","1","0.5","1.25","0",,"14.25","1","1"
"1","2014-07-11T23:07:23.000","2014-07-11T23:24:33.000","N","1","-73.979026794433594","40.665901184082031","-73.965911865234375","40.712661743164062","1","4.4","15.5","0.5","0.5","3.3","0",,"19.8","1","1"
"2","2014-06-06T09:37:21.000","2014-06-06T09:57:02.000","N","1","-73.992446899414062","40.694183349609375","-74.004142761230469","40.725360870361328","1","3","15","0","0.5","3","0",,"18.5","1","1"
"2","2014-03-12T17:24:39.000","2014-03-12T17:30:53.000","N","1","-73.946807861328125","40.631744384765625","-73.934455871582031","40.624240875244141","1","1.18","6.5","1","0.5","0","0",,"8","1","1"
"2","2014-05-17T00:05:19.000","2014-05-17T00:17:46.000","N","1","-73.826057434082031","40.746265411376953","-73.864723205566406","40.745635986328125","2","3.39","12.5","0.5","0.5","0","0",,"13.5","2","1"
"2","2014-12-30T15:34:31.000","2014-12-30T15:59:36.000","N","1","-73.808311462402344","40.70245361328125","-73.909019470214844","40.778430938720703","1","9.56","30","0","0.5","0","0",,"30.5","2","1"
"1","2014-06-01T16:46:13.000","2014-06-01T16:53:55.000","N","1","-73.863822937011719","40.732757568359375","-73.881546020507812","40.746273040771484","1","1.5","7.5","0","0.5","0","0",,"8","2","1"
"2","2014-06-14T07:00:04.000","2014-06-14T07:05:44.000","N","1","-73.935028076171875","40.849884033203125","-73.909332275390625","40.854011535644531","1","1.83","7.5","0","0.5","0","0",,"8","2","1"
"2","2014-09-20T18:00:54.000","2014-09-20T18:21:24.000","N","1","-73.952781677246094","40.810626983642578","-73.955467224121094","40.779682159423828","1","2.8","15","0","0.5","0","0",,"15.5","2","1"
"1","2014-09-20T04:08:21.000","2014-09-20T04:13:48.000","N","5","-73.905426025390625","40.811351776123047","-73.917854309082031","40.806873321533203","1","1.1","0","0","0","0","0",,"0","2","2"
"2","2014-10-22T12:27:54.000","2014-10-22T12:36:10.000","N","1","-73.881278991699219","40.748035430908203","-73.880378723144531","40.759254455566406","1","1.17","7.5","0","0.5","0","0",,"8","2","1"
"2","2014-10-21T18:25:17.000","2014-10-21T18:29:27.000","N","1","-73.963386535644531","40.710311889648437","-73.957786560058594","40.717700958251953","1","0.62","4.5","1","0.5","0","0",,"6","2","1"
"2","2014-06-16T03:27:27.000","2014-06-16T03:29:46.000","N","1","-73.961997985839844","40.716018676757813","-73.956787109375","40.714435577392578","1","0.29","3","0.5","0.5","0","0",,"4","2","1"
"2","2014-08-21T19:32:41.000","2014-08-21T20:32:30.000","N","1","-73.929595947265625","40.855056762695313","-73.90911865234375","40.686683654785156","1","17","56","1","0.5","11.4","0",,"68.9","1","1"
"1","2014-07-17T23:29:48.000","2014-07-17T23:33:48.000","N","1","-73.952507019042969","40.798351287841797","-73.961952209472656","40.799659729003906","1","0.6","4.5","0.5","0.5","1.1","0",,"6.6","1","1"
"2","2014-07-13T02:10:51.000","2014-07-13T02:16:35.000","N","1","-73.959556579589844","40.718151092529297","-73.942161560058594","40.714698791503906","1","1.15","6","0.5","0.5","1.3","0",,"8.3","1","1"
"2","2014-05-22T17:50:34.000","2014-05-22T18:03:37.000","N","1","-73.961265563964844","40.810234069824219","-73.950706481933594","40.785980224609375","1","2.43","11","1","0.5","2.4","0",,"14.9","1","1"
"2","2014-04-20T22:39:07.000","2014-04-20T22:45:27.000","N","1","-73.9266357421875","40.692184448242188","-73.956596374511719","40.686046600341797","5","1.75","7.5","0.5","0.5","0","0",,"8.5","2","1"
"2","2014-12-11T09:12:48.000","2014-12-11T09:17:23.000","N","1","-73.957099914550781","40.80194091796875","-73.959640502929687","40.806320190429688","1","0.68","5","0","0.5","0","0",,"5.5","2","1"
"2","2014-06-18T09:56:54.000","2014-06-18T10:13:21.000","N","1","-73.962699890136719","40.714191436767578","-73.934249877929688","40.744979858398437","1","3.32","14","0","0.5","0","0",,"14.5","1","1"
"1","2014-11-01T05:36:30.000","2014-11-01T05:52:35.000","N","1","-73.954704284667969","40.733184814453125","-73.953239440917969","40.682159423828125","1","4","14.5","0.5","0.5","0","0",,"15.5","2","1"
"2","2014-02-18T17:40:19.000","2014-02-18T17:47:07.000","N","1","-73.941871643066406","40.787193298339844","-73.954452514648438","40.789840698242188","1","1.17","6.5","1","0.5","0","0",,"8","2","1"
"1","2014-03-22T12:32:36.000","2014-03-22T12:35:36.000","N","1","-73.960029602050781","40.715660095214844","-73.950920104980469","40.723709106445313","1","0.7","4.5","0","0.5","1","0",,"6","1",
"2","2014-11-29T12:58:33.000","2014-11-29T13:40:02.000","N","1","-73.962989807128906","40.648937225341797","-73.855216979980469","40.661781311035156","1","8.99","33.5","0","0.5","8.38","0",,"42.38","1","1"
"1","2014-03-26T09:06:31.000","2014-03-26T09:25:19.000","N","1","-73.958755493164063","40.715744018554687","-73.872833251953125","40.774585723876953","1","7.5","24","0","0.5","4.9","0",,"29.4","1",
"2","2014-08-25T16:29:26.000","2014-08-25T16:35:12.000","N","1","-73.925399780273438","40.761749267578125","-73.925468444824219","40.752353668212891","1","0.91","6","1","0.5","1","0",,"8.5","1","1"
"2","2014-07-28T17:42:56.000","2014-07-28T17:48:55.000","N","1","-73.911735534667969","40.775360107421875","-73.9034423828125","40.768405914306641","1","1","6","1","0.5","0","0",,"7.5","2","1"
"2","2014-05-01T17:21:17.000","2014-05-01T17:28:22.000","N","1","-73.914932250976562","40.862850189208984","-73.922721862792969","40.868942260742188","1","0.64","6","1","0.5","0","0",,"7.5","2","1"
"1","2014-03-07T20:09:26.000","2014-03-07T20:40:25.000","N","1","-73.961814880371094","40.715866088867188","-74.006721496582031","40.730060577392578","1","3.7","21","0.5","0.5","5.5","0",,"27.5","1",
"2","2014-02-24T19:44:39.000","2014-02-24T19:58:36.000","N","1","-73.963813781738281","40.710525512695313","-73.956733703613281","40.686378479003906","1","2.27","11","1","0.5","0","0",,"12.5","1","1"
"2","2014-05-04T12:50:52.000","2014-05-04T12:55:20.000","N","1","-73.911796569824219","40.767803192138672","-73.921730041503906","40.763675689697266","1","0.81","5","0","0.5","0","0",,"5.5","2","1"
"2","2014-08-19T11:57:04.000","2014-08-19T12:06:07.000","N","1","-73.862327575683594","40.730396270751953","-73.848838806152344","40.71368408203125","1","2.15","9","0","0.5","0","0",,"9.5","2","1"
"2","2014-04-10T03:09:16.000","2014-04-10T03:16:31.000","N","1","-73.89154052734375","40.746585845947266","-73.909744262695313","40.747615814208984","1","1.35","7.5","0.5","0.5","0","0",,"8.5","2","1"
"2","2014-09-12T18:30:36.000","2014-09-12T18:40:58.000","N","1","-73.903327941894531","40.745391845703125","-73.881988525390625","40.741718292236328","1","1.5","8.5","1","0.5","0","0",,"10","2","1"
"2","2014-05-23T21:15:32.000","2014-05-23T21:28:38.000","N","1","-73.979423522949219","40.682582855224609","-74.00445556640625","40.683311462402344","1","2.26","11","0.5","0.5","2.3","0",,"14.3","1","1"
"2","2014-04-02T18:14:33.000","2014-04-02T18:48:43.000","N","1","-73.940834045410156","40.805961608886719","-73.993545532226563","40.738563537597656","1","7.36","27","1","0.5","1","0",,"29.5","1","1"
"2","2014-02-16T16:21:29.000","2014-02-16T16:27:45.000","N","1","-73.919654846191406","40.743618011474609","-73.924018859863281","40.753948211669922","1","1.02","6.5","0","0.5","1.3","0",,"8.3","1","1"
"2","2014-03-28T19:09:07.000","2014-03-28T19:21:29.000","N","1","-73.890914916992188","40.746906280517578","-73.867706298828125","40.758743286132813","1","1.87","10","1","0.5","0","0",,"11.5","2","1"
"2","2014-05-01T15:21:30.000","2014-05-01T15:32:35.000","N","1","-73.883796691894531","40.880462646484375","-73.865371704101563","40.877002716064453","1","1.14","8.5","0","0.5","1.7","0",,"10.7","1","1"
"2","2014-08-14T19:38:37.000","2014-08-14T19:54:43.000","N","1","-73.963706970214844","40.67767333984375","-73.998970031738281","40.673671722412109","5","2.91","13","1","0.5","2.8","0",,"17.3","1","1"
"2","2014-11-03T23:59:05.000","2014-11-04T00:09:32.000","N","1","-73.951499938964844","40.714096069335938","-73.98382568359375","40.731048583984375","1","3.32","12","0.5","0.5","2.5","0",,"15.5","1","1"
"2","2014-09-15T19:09:11.000","2014-09-15T19:25:16.000","N","1","-73.88641357421875","40.761100769042969","-73.933174133300781","40.768726348876953","5","2.8","12.5","1","0.5","0","0",,"14","2","1"
"2","2014-07-02T15:52:21.000","2014-07-02T16:07:49.000","N","1","-73.945449829101563","40.817974090576172","-73.9537353515625","40.779151916503906","2","3.57","14","0","0.5","2.8","0",,"17.3","1","1"
"1","2014-04-25T17:22:12.000","2014-04-25T17:40:40.000","N","1","-73.992401123046875","40.689544677734375","-73.961273193359375","40.688770294189453","1","2.3","13","1","0.5","0","0",,"14.5","2","1"
"2","2014-11-05T20:24:12.000","2014-11-05T20:30:45.000","N","1","-73.949020385742188","40.825759887695312","-73.952850341796875","40.807117462158203","1","1.52","7.5","0.5","0.5","1.6","0",,"10.1","1","1"
"2","2014-07-04T23:11:59.000","2014-07-04T23:27:56.000","N","1","-73.881187438964844","40.676681518554688","-73.908500671386719","40.660778045654297","1","3.76","12.5","0.5","0.5","0","0",,"13.5","2","1"
"2","2014-04-11T18:51:33.000","2014-04-11T19:00:30.000","N","1","-73.939773559570313","40.707126617431641","-73.998619079589844","40.679885864257812","1","1.58","8","1","0.5","1.8","0",,"11.3","1","1"
"2","2014-10-14T21:56:01.000","2014-10-14T22:16:51.000","N","1","-73.918342590332031","40.770275115966797","-74.000473022460938","40.721633911132813","1","9.56","28","0.5","0.5","0","0",,"29","2","1"
"1","2014-12-06T23:30:33.000","2014-12-06T23:34:17.000","N","1","-73.829872131347656","40.759677886962891","-73.821945190429687","40.756294250488281","1","0.6","4.5","0.5","0.5","0","0",,"5.5","2","1"
"1","2014-10-28T18:14:01.000","2014-10-28T18:23:53.000","N","1","-73.9495849609375","40.796268463134766","-73.953369140625","40.783554077148437","1","1.1","8","1","0.5","1.9","0",,"11.4","1","1"
"2","2014-09-13T23:21:50.000","2014-09-13T23:29:24.000","N","1","-73.906181335449219","40.772922515869141","-73.915992736816406","40.764545440673828","1","0.83","6.5","0.5","0.5","0","0",,"7.5","2","1"
"1","2014-12-12T09:07:19.000","2014-12-12T09:13:10.000","N","1","0","0","0","0","1","0","5","0.5","0.5","0","0",,"6","2","1"
"2","2014-11-23T21:15:14.000","2014-11-23T21:18:27.000","N","1","-73.940414428710938","40.789237976074219","-73.946182250976563","40.785331726074219","1","0.55","4.5","0.5","0.5","0","0",,"5.5","2","1"
"2","2014-05-07T11:55:45.000","2014-05-07T12:09:54.000","N","1","-73.864921569824219","40.832252502441406","-73.887420654296875","40.855762481689453","1","3.24","14","0","0.5","0","0",,"14.5","2","1"
"1","2014-10-12T11:25:19.000","2014-10-12T11:45:56.000","N","1","-73.939956665039063","40.750255584716797","-73.790130615234375","40.64349365234375","1","13.9","38","0","0.5","7.7","0",,"46.2","1","1"
"2","2014-04-19T00:37:56.000","2014-04-19T00:44:01.000","N","1","-73.93243408203125","40.684478759765625","-73.952980041503906","40.685985565185547","1","1.61","7","0.5","0.5","1.5","0",,"9.5","1","1"
"2","2014-03-04T19:20:11.000","2014-03-04T19:27:18.000","N","5","-73.844902038574219","40.858478546142578","-73.861801147460937","40.866119384765625","1","1.37","8","0","0","0","0",,"8","2","1"
"2","2014-03-20T10:07:46.000","2014-03-20T10:15:33.000","N","1","-73.958793640136719","40.815231323242188","-73.971992492675781","40.794502258300781","1","1.6","8","0","0.5","0","0",,"8.5","2","1"
"2","2014-06-23T16:53:36.000","2014-06-23T17:05:15.000","N","1","-73.926727294921875","40.677318572998047","-73.940498352050781","40.668365478515625","2","1.8","10","1","0.5","1.5","0",,"13","1","1"
"2","2014-09-19T23:30:20.000","2014-09-19T23:37:46.000","N","1","-73.963615417480469","40.710338592529297","-73.9832763671875","40.696281433105469","5","2.47","9.5","0.5","0.5","0","0",,"10.5","1","1"
"2","2014-07-07T01:30:48.000","2014-07-07T01:41:49.000","N","1","-73.988609313964844","40.670356750488281","-73.981025695800781","40.645660400390625","1","3.69","13.5","0.5","0.5","0","0",,"14.5","2","1"
"2","2014-09-26T09:48:48.000","2014-09-26T10:21:22.000","N","1","-73.962486267089844","40.711856842041016","-73.984344482421875","40.744277954101563","2","4.96","23.5","0","0.5","5.77","5.33",,"35.1","1","1"
"2","2014-05-03T19:26:35.000","2014-05-03T19:50:35.000","N","1","-73.874130249023438","40.735126495361328","-73.947601318359375","40.784706115722656","1","8.96","27.5","0","0.5","0","0",,"28","2","1"
"2","2014-12-26T15:19:03.000","2014-12-26T15:39:35.000","N","1","-73.91253662109375","40.745983123779297","-73.952178955078125","40.789928436279297","1","5.51","19","0","0.5","0","0",,"19.5","2","1"
"2","2014-03-26T16:51:27.000","2014-03-26T17:13:10.000","N","1","-73.924362182617187","40.827171325683594","-73.977935791015625","40.787296295166016","1","4.83","19","1","0.5","2","0",,"22.5","1","1"
"2","2014-12-06T18:19:36.000","2014-12-06T18:28:31.000","N","1","-73.944938659667969","40.791622161865234","-73.958419799804687","40.775768280029297","1","1.49","8","0","0.5","0","0",,"8.5","1","1"
"2","2014-07-24T17:12:35.000","2014-07-24T17:18:10.000","N","1","-73.983070373535156","40.672893524169922","-73.976791381835938","40.683307647705078","1","0.8","5.5","1","0.5","1.3","0",,"8.3","1","1"
"2","2014-06-01T14:54:56.000","2014-06-01T15:16:41.000","N","1","-73.94293212890625","40.811458587646484","-73.981315612792969","40.773857116699219","1","3.84","17","0","0.5","5.1","0",,"22.6","1","1"
"2","2014-10-31T21:38:12.000","2014-10-31T21:42:08.000","N","1","-73.991439819335938","40.696941375732422","-73.983055114746094","40.696712493896484","1","0.51","4.5","0.5","0.5","1.25","0",,"6.75","1","1"
"2","2014-02-04T19:12:29.000","2014-02-04T19:16:00.000","N","1","-73.892318725585937","40.746772766113281","-73.907829284667969","40.746891021728516","1","0.83","5","1","0.5","0","0",,"6.5","2",
"2","2014-09-19T18:57:37.000","2014-09-19T19:10:59.000","N","1","-73.977333068847656","40.687522888183594","-73.962112426757813","40.678993225097656","3","1.31","9.5","1","0.5","0","0",,"11","2","1"
"2","2014-11-05T01:28:58.000","2014-11-05T01:34:43.000","N","1","-73.955680847167969","40.804470062255859","-73.976806640625","40.787570953369141","1","2.08","8","0.5","0.5","1","0",,"10","1","1"
"2","2014-12-24T11:33:30.000","2014-12-24T11:44:37.000","N","1","-73.869598388671875","40.749320983886719","-73.869293212890625","40.733730316162109","1","1.19","8.5","0","0.5","0","0",,"9","2","1"
"2","2014-08-10T00:26:35.000","2014-08-10T00:30:23.000","N","1","-73.960716247558594","40.716983795166016","-73.950782775878906","40.723667144775391","3","0.76","5","0.5","0.5","1.38","0",,"7.38","1","1"
"2","2014-06-29T14:52:06.000","2014-06-29T15:07:41.000","N","1","-73.929229736328125","40.852394104003906","-73.971748352050781","40.794353485107422","1","5.71","19","0","0.5","2","0",,"21.5","1","1"
"2","2014-07-10T14:24:00.000","2014-07-10T14:33:49.000","N","1","-73.844284057617188","40.721343994140625","-73.817024230957031","40.710746765136719","1","1.96","9","0","0.5","0","0",,"9.5","2","1"
"2","2014-08-02T11:32:57.000","2014-08-02T12:01:43.000","N","1","-73.950843811035156","40.786144256591797","-73.989601135253906","40.752613067626953","5","3.59","20","0","0.5","3","0",,"23.5","1","1"
"2","2014-11-01T03:11:24.000","2014-11-01T03:27:26.000","N","1","-73.95196533203125","40.811519622802734","-73.899024963378906","40.861179351806641","1","5.28","18","0.5","0.5","0","0",,"19","2","1"
"2","2014-11-04T07:51:48.000","2014-11-04T08:15:35.000","N","1","-73.915428161621094","40.764068603515625","-73.96697998046875","40.760089874267578","1","4.3","19","0","0.5","0","0",,"19.5","2","1"
"2","2014-09-13T21:44:07.000","2014-09-13T21:59:37.000","N","1","-73.868988037109375","40.734001159667969","-73.881744384765625","40.749992370605469","1","1.96","10.5","0.5","0.5","0","0",,"11.5","2","1"
"1","2014-10-24T16:08:01.000","2014-10-24T16:17:52.000","N","1","-73.952873229980469","40.803485870361328","-73.944877624511719","40.808757781982422","1","1","8","1","0.5","0","0",,"9.5","2","1"
"2","2014-06-05T17:52:00.000","2014-06-05T18:00:49.000","N","1","-73.890625","40.746936798095703","-73.894454956054687","40.758476257324219","1","1.11","7","1","0.5","0","0",,"8.5","2","1"
"1","2014-11-16T01:56:23.000","2014-11-16T02:01:05.000","N","1","-73.844207763671875","40.720947265625","-73.837615966796875","40.707229614257813","1","1.4","6","0.5","0.5","0","0",,"7","2","1"
"2","2014-07-26T23:22:44.000","2014-07-26T23:53:07.000","N","1","-73.984138488769531","40.663784027099609","-73.886238098144531","40.749492645263672","1","9.68","32","0.5","0.5","0","0",,"33","2","1"
"2","2014-09-10T00:13:52.000","2014-09-10T00:33:43.000","N","1","-73.99090576171875","40.686176300048828","-73.973434448242188","40.755046844482422","1","5.53","19","0.5","0.5","0","0",,"20","2","1"
