"unique_id","generated_on","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","community_board","council_district","census_tract","nta","bbl","bin","install_date","active_date","wifi_status","wifi_status_date","tablet_status","tablet_status_date","phone_status","phone_status_date","geocoded_column"
"2023-04-17.06:00:00.629.mn-09-120408","2023-04-17 06:00:00.629","mn-09-120408","Live","120408","562 WEST 113 STREET","New York","NY","10025","Manhattan","40.805923","-73.965081","BROADWAY","AMSTERDAM AVENUE","SE","109","7","1019900","Morningside Heights","1018840061","1057014","2016-05-26 20:00:00.000","2016-06-30 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.805923, -73.965081)"
"2023-04-17.06:00:00.629.mn-09-120396","2023-04-17 06:00:00.629","mn-09-120396","Live","120396","2858 BROADWAY","New York","NY","10025","Manhattan","40.804835","-73.965995","WEST 111 STREET","WEST 112 STREET","NE","109","7","1019900","Morningside Heights","1018837501","1075433","2016-06-23 20:00:00.000","2016-07-11 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.804835, -73.965995)"
"2023-04-17.06:00:00.629.mn-09-120387","2023-04-17 06:00:00.629","mn-09-120387","Live","120387","600 WEST 114 STREET","New York","NY","10025","Manhattan","40.80676","-73.965108","BROADWAY","RIVERSIDE DRIVE","SW","109","7","1019900","Morningside Heights","1018950062","1057351","2017-02-03 19:00:00.000","2017-02-26 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80676, -73.965108)"
"2023-04-17.06:00:00.629.mn-09-120374","2023-04-17 06:00:00.629","mn-09-120374","Live","120374","601 WEST 135 STREET","New York","NY","10031","Manhattan","40.82027959","-73.95526804","BROADWAY","RIVERSIDE DRIVE","NW","109","7","1022301","Manhattanville","1020020033","1059958","2016-06-10 20:00:00.000","2016-07-05 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82027959, -73.95526804)"
"2023-04-17.06:00:00.629.mn-09-120371","2023-04-17 06:00:00.629","mn-09-120371","Live","120371","600 WEST 140 STREET","New York","NY","10031","Manhattan","40.823326","-73.953041","BROADWAY","RIVERSIDE DRIVE","SW","109","7","1022500","Hamilton Heights","1020870097","1062311","2016-06-16 20:00:00.000","2016-06-30 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.823326, -73.953041)"
"2023-04-17.06:00:00.629.mn-09-120370","2023-04-17 06:00:00.629","mn-09-120370","Live","120370","600 WEST 139 STREET","New York","NY","10031","Manhattan","40.82270396","-73.95349829","BROADWAY","RIVERSIDE DRIVE","SW","109","7","1022500","Hamilton Heights","1020870036","1062302","2016-07-07 20:00:00.000","2016-07-18 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.82270396, -73.95349829)"
"2023-04-17.06:00:00.629.mn-09-120365","2023-04-17 06:00:00.629","mn-09-120365","Live","120365","3359 BROADWAY","New York","NY","10031","Manhattan","40.82076419","-73.95480753","WEST 136 STREET","WEST 135 STREET","SW","109","7","1022301","Manhattanville","1020020034","1059959","2016-06-16 20:00:00.000","2016-07-06 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.82076419, -73.95480753)"
"2023-04-17.06:00:00.629.mn-09-120363","2023-04-17 06:00:00.629","mn-09-120363","Live","120363","3539 BROADWAY","New York","NY","10031","Manhattan","40.82637629","-73.95071631","WEST 145 STREET","WEST 144 STREET","SW","109","7","1022900","Hamilton Heights","1020910036","1062370","2016-10-02 20:00:00.000","2016-10-20 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82637629, -73.95071631)"
"2023-04-17.06:00:00.629.mn-09-120360","2023-04-17 06:00:00.629","mn-09-120360","Live","120360","3497 BROADWAY","New York","NY","10031","Manhattan","40.8250896","-73.9516557","WEST 143 STREET","WEST 142 STREET","SW","109","7","1022900","Hamilton Heights","1020890033","1062347","2016-06-10 20:00:00.000","2016-07-05 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.8250896, -73.9516557)"
"2023-04-17.06:00:00.629.mn-09-120359","2023-04-17 06:00:00.629","mn-09-120359","Live","120359","600 WEST 142 STREET","New York","NY","10031","Manhattan","40.824578","-73.952134","BROADWAY","RIVERSIDE DRIVE","SW","109","7","1022500","Hamilton Heights","1020880098","1062331","2016-07-07 20:00:00.000","2016-07-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.824578, -73.952134)"
"2023-04-17.06:00:00.629.mn-09-120356","2023-04-17 06:00:00.629","mn-09-120356","Live","120356","3659 BROADWAY","New York","NY","10031","Manhattan","40.83020903","-73.94791148","WEST 151 STREET","WEST 150 STREET","SW","109","7","1023700","Hamilton Heights","1020970034","1062450","2016-07-14 20:00:00.000","2016-07-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.83020903, -73.94791148)"
"2023-04-17.06:00:00.629.mn-09-120355","2023-04-17 06:00:00.629","mn-09-120355","Live","120355","600 WEST 150 STREET","New York","NY","10031","Manhattan","40.82966242","-73.94842204","BROADWAY","RIVERSIDE DRIVE","SW","109","7","1023300","Hamilton Heights","1020960034","1062444","2016-11-13 19:00:00.000","2016-12-15 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82966242, -73.94842204)"
"2023-04-17.06:00:00.629.mn-09-120354","2023-04-17 06:00:00.629","mn-09-120354","Live","120354","600 WEST 149 STREET","New York","NY","10031","Manhattan","40.82903713","-73.94886891","BROADWAY","RIVERSIDE DRIVE","SW","109","7","1023300","Hamilton Heights","1020950033","1062439","2016-07-14 20:00:00.000","2016-07-20 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82903713, -73.94886891)"
"2023-04-17.06:00:00.629.mn-09-120352","2023-04-17 06:00:00.629","mn-09-120352","Live","120352","3601 BROADWAY","New York","NY","10031","Manhattan","40.82854185","-73.94913226","WEST 148 STREET","WEST 149 STREET","NW","109","7","1023300","Hamilton Heights","1020950029","1062436","2016-07-19 20:00:00.000","2016-08-02 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82854185, -73.94913226)"
"2023-04-17.06:00:00.629.mn-09-120269","2023-04-17 06:00:00.629","mn-09-120269","Live","120269","602 WEST 112 STREET","New York","NY","10025","Manhattan","40.80551623","-73.96605183","BROADWAY","RIVERSIDE DRIVE","SW","109","7","1019900","Morningside Heights","1018940056","1057331","2016-07-01 20:00:00.000","2016-07-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.80551623, -73.96605183)"
"2023-04-17.06:00:00.629.mn-09-120262","2023-04-17 06:00:00.629","mn-09-120262","Live","120262","600 WEST 116 STREET","New York","NY","10025","Manhattan","40.80804124","-73.96421034","BROADWAY","CLAREMONT AVENUE","SW","109","7","1020500","Morningside Heights","1018960072","1057380","2016-05-20 20:00:00.000","2016-06-28 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80804124, -73.96421034)"
"2023-04-17.06:00:00.629.mn-09-120261","2023-04-17 06:00:00.629","mn-09-120261","Live","120261","2939 BROADWAY","New York","NY","10025","Manhattan","40.80729581","-73.96464555","WEST 115 STREET","WEST 114 STREET","SW","109","7","1020500","Morningside Heights","1018967501","1057388","2017-02-10 19:00:00.000","2017-03-12 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80729581, -73.96464555)"
"2023-04-17.06:00:00.629.mn-09-118226","2023-04-17 06:00:00.629","mn-09-118226","Live","118226","501 WEST 140 STREET","New York","NY","10031","Manhattan","40.822212","-73.950118","AMSTERDAM AVENUE","HAMILTON PLACE","NW","109","7","1022500","Hamilton Heights","1020727501","1061767","2017-06-10 20:00:00.000","2017-07-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.822212, -73.950118)"
"2023-04-17.06:00:00.629.mn-09-118158","2023-04-17 06:00:00.629","mn-09-118158","Live","118158","1290 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.811845","-73.957517","WEST 123 STREET","WEST 125 STREET","W","109","7","1021100","Morningside Heights","1019780001","1084108","2018-04-30 20:00:00.000","2020-10-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.811845, -73.957517)"
"2023-04-17.06:00:00.629.mn-09-111986","2023-04-17 06:00:00.629","mn-09-111986","Live","111986","3569 BROADWAY","New York","NY","10031","Manhattan","40.82732011","-73.95002586","WEST 146 STREET","WEST 147 STREET","NW","109","7","1023300","Hamilton Heights","1020930029","1062398","2016-07-13 20:00:00.000","2016-07-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82732011, -73.95002586)"
"2023-04-17.06:00:00.629.mn-09-111985","2023-04-17 06:00:00.629","mn-09-111985","Live","111985","3581 BROADWAY","New York","NY","10031","Manhattan","40.827932","-73.949581","WEST 147 STREET","WEST 148 STREET","NW","109","7","1023300","Hamilton Heights","1020940032","1083037","2016-07-14 20:00:00.000","2016-07-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.827932, -73.949581)"
"2023-04-17.06:00:00.629.mn-09-111954","2023-04-17 06:00:00.629","mn-09-111954","Live","111954","3514 BROADWAY","New York","NY","10031","Manhattan","40.825508","-73.950907","WEST 144 STREET","WEST 143 STREET","SE","109","7","1022900","Hamilton Heights","1020750061","1061895","2016-06-03 20:00:00.000","2016-07-13 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.825508, -73.950907)"
"2023-04-17.06:00:00.629.mn-09-111948","2023-04-17 06:00:00.629","mn-09-111948","Live","111948","1500 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.818371","-73.952755","WEST 134 STREET","WEST 135 STREET","NW","109","7","1022301","Manhattanville","1019880029","1059764","2016-07-13 20:00:00.000","2016-07-20 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.818371, -73.952755)"
"2023-04-17.06:00:00.629.mn-09-111936","2023-04-17 06:00:00.629","mn-09-111936","Live","111936","3680 BROADWAY","New York","NY","10031","Manhattan","40.830876","-73.946986","WEST 152 STREET","WEST 153 STREET","NE","109","7","1023700","Hamilton Heights","1020840001","1062212","2016-07-21 20:00:00.000","2016-08-03 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.830876, -73.946986)"
"2023-04-17.06:00:00.629.mn-09-111931","2023-04-17 06:00:00.629","mn-09-111931","Live","111931","3670 BROADWAY","New York","NY","10031","Manhattan","40.830586","-73.947195","WEST 152 STREET","WEST 151 STREET","SE","109","7","1023700","Hamilton Heights","1020830063","1062208","2016-07-09 20:00:00.000","2016-07-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.830586, -73.947195)"
"2023-04-17.06:00:00.629.mn-09-111918","2023-04-17 06:00:00.629","mn-09-111918","Live","111918","1626 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82226783","-73.9499056","WEST 140 STREET","WEST 141 STREET","NW","109","7","1022500","Hamilton Heights","1020720030","1061768","2017-02-03 19:00:00.000","2017-03-07 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.82226783, -73.9499056)"
"2023-04-17.06:00:00.629.mn-09-111874","2023-04-17 06:00:00.629","mn-09-111874","Live","111874","3596 BROADWAY","New York","NY","10031","Manhattan","40.828097","-73.949017","WEST 148 STREET","WEST 147 STREET","SE","109","7","1023300","Hamilton Heights","1020790061","1062006","2016-07-13 20:00:00.000","2016-08-02 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.828097, -73.949017)"
"2023-04-17.06:00:00.629.mn-09-111652","2023-04-17 06:00:00.629","mn-09-111652","Live","111652","3480 BROADWAY","New York","NY","10031","Manhattan","40.824559","-73.951597","WEST 142 STREET","WEST 143 STREET","NE","109","7","1022900","Hamilton Heights","1020740001","1061843","2016-05-26 20:00:00.000","2016-10-05 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.824559, -73.951597)"
"2023-04-17.06:00:00.629.mn-09-111651","2023-04-17 06:00:00.629","mn-09-111651","Live","111651","3536 BROADWAY","New York","NY","10031","Manhattan","40.82609","-73.950482","WEST 145 STREET","WEST 144 STREET","SE","109","7","1022900","Hamilton Heights","1020760061","1061922","2016-06-23 20:00:00.000","2016-07-13 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82609, -73.950482)"
"2023-04-17.06:00:00.629.mn-09-111128","2023-04-17 06:00:00.629","mn-09-111128","Live","111128","3407 BROADWAY","New York","NY","10031","Manhattan","40.822319","-73.953676","WEST 138 STREET","WEST 139 STREET","NW","109","7","1022500","Hamilton Heights","1020870031","1062299","2016-06-16 20:00:00.000","2016-07-13 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.822319, -73.953676)"
"2023-04-17.06:00:00.629.mn-09-102722","2023-04-17 06:00:00.629","mn-09-102722","Live","102722","3642 BROADWAY","New York","NY","10031","Manhattan","40.829675","-73.947866","WEST 150 STREET","WEST 151 STREET","NE","109","7","1023700","Hamilton Heights","1020820001","1062137","2016-07-19 20:00:00.000","2016-08-03 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.829675, -73.947866)"
"2023-04-17.06:00:00.629.mn-09-100231","2023-04-17 06:00:00.629","mn-09-100231","Live","100231","500 WEST 148 STREET","New York","NY","10031","Manhattan","40.82719623","-73.94644065","AMSTERDAM AVENUE","BROADWAY","SW","109","7","1023300","Hamilton Heights","1020790036","1061989","2016-07-18 20:00:00.000","2016-08-21 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.82719623, -73.94644065)"
"2023-04-17.06:00:00.629.mn-09-100210","2023-04-17 06:00:00.629","mn-09-100210","Live","100210","501 WEST 145 STREET","New York","NY","10031","Manhattan","40.825446","-73.947868","AMSTERDAM AVENUE","BROADWAY","NW","109","7","1022900","Hamilton Heights","1020770029","1061939","2016-08-18 20:00:00.000","2017-01-31 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.825446, -73.947868)"
"2023-04-17.06:00:00.629.mn-08-138568","2023-04-17 06:00:00.629","mn-08-138568","Live","138568","344 EAST 61 STREET","New York","NY","10065","Manhattan","40.76094634","-73.96139743","1 AVENUE","ED KOCH QUEENSBORO BRIDGE EXIT","SW","108","5","1011000","Lenox Hill-Roosevelt Island","1014350030","1044211","2018-04-17 20:00:00.000","2018-06-14 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.76094634, -73.96139743)"
"2023-04-17.06:00:00.629.mn-08-138320","2023-04-17 06:00:00.629","mn-08-138320","Live","138320","165 EAST 66 STREET","New York","NY","10065","Manhattan","40.76606","-73.963554","3 AVENUE","LEXINGTON AVENUE","NW","108","4","1012000","Upper East Side-Carnegie Hill","1014010033","1042464","2017-07-28 20:00:00.000","2017-10-15 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.76606, -73.963554)"
"2023-04-17.06:00:00.629.mn-08-138052","2023-04-17 06:00:00.629","mn-08-138052","Live","138052","1550 3 AVENUE","New York","NY","10128","Manhattan","40.779635","-73.953537","EAST 87 STREET","EAST 88 STREET","NW","108","5","1014802","Upper East Side-Carnegie Hill","1015160032","1048053","2016-02-21 19:00:00.000","2016-03-22 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.779635, -73.953537)"
"2023-04-17.06:00:00.629.mn-08-137966","2023-04-17 06:00:00.629","mn-08-137966","Live","137966","1165 2 AVENUE","New York","NY","10065","Manhattan","40.76214654","-73.96335362","EAST 61 STREET","EAST 62 STREET","MIDBLOCK","108","4","1011000","Lenox Hill-Roosevelt Island","1014160024","1043796","2017-10-27 20:00:00.000","2018-02-21 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.76214654, -73.96335362)"
"2023-04-17.06:00:00.629.mn-08-137205","2023-04-17 06:00:00.629","mn-08-137205","Live","137205","16 EAST 60 STREET","New York","NY","10022","Manhattan","40.76425414","-73.97119784","MADISON AVENUE","5 AVENUE","SW","108","4","1011401","Upper East Side-Carnegie Hill","1013740014","1040753","2016-11-18 19:00:00.000","2017-05-07 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.76425414, -73.97119784)"
"2023-04-17.06:00:00.629.mn-08-136989","2023-04-17 06:00:00.629","mn-08-136989","Live","136989","1030 3 AVENUE","New York","NY","10065","Manhattan","40.763037","-73.965653","EAST 61 STREET","EAST 62 STREET","NW","108","4","1011402","Upper East Side-Carnegie Hill","1013960033","1041986","2016-02-26 19:00:00.000","2016-03-28 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.763037, -73.965653)"
"2023-04-17.06:00:00.629.mn-08-136969","2023-04-17 06:00:00.629","mn-08-136969","Live","136969","650 MADISON AVENUE","New York","NY","10022","Manhattan","40.763742","-73.971424","EAST 59 STREET","EAST 60 STREET","NW","108","4","1011401","Upper East Side-Carnegie Hill","1013740014","1040753","2017-01-20 19:00:00.000","2017-04-16 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.763742, -73.971424)"
"2023-04-17.06:00:00.629.mn-08-136620","2023-04-17 06:00:00.629","mn-08-136620","Live","136620","200 EAST 87 STREET","New York","NY","10028","Manhattan","40.779367","-73.953327","2 AVENUE","3 AVENUE","SE","108","5","1014602","Yorkville","1015320004","1077854","2017-10-06 20:00:00.000","2018-03-11 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.779367, -73.953327)"
