"borough","geographical","admin_district","ats_code","location_name","grade_level","building_code","building_name","address","building_ownership","room_no","area","function","is_school_co_located","inside_v_outside","is_the_space_shared","space_used_for_any"
"M","3","3","03M494","High School of Arts and Technology","High school","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","G10","1716","Swimming Pool","true","Inside","true","false"
"M","3","3","03M494","High School of Arts and Technology","High school","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","G1E","1210","Weight Room","true","Inside","true","false"
"M","3","3","03M494","High School of Arts and Technology","High school","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","G9","1210","Dance Room","true","Inside","true","false"
"M","3","3","03M494","High School of Arts and Technology","High school","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","GYM-1","4559","Gymnasium","true","Inside","true","false"
"M","3","3","03M494","High School of Arts and Technology","High school","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","GYM-2","8827","Gymnasium","true","Inside","true","false"
"M","3","3","03M505","Edward A. Reynolds West Side High School","High school","M506","Edward A. Reynolds West Side Hs- M","140 West 102 Street","DOE Owned","B19","522","Weight Room","false","Inside","false","false"
"M","3","3","03M505","Edward A. Reynolds West Side High School","High school","M506","Edward A. Reynolds West Side Hs- M","140 West 102 Street","DOE Owned","GYM","7254","Gymnasium","false","Inside","false","false"
"M","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","G10","1716","Swimming Pool","true","Inside","true","false"
"M","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","G1E","1210","Weight Room","true","Inside","true","false"
"M","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","G9","1210","Dance Room","true","Inside","true","false"
"M","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","GYM-1","4559","Gymnasium","true","Inside","true","false"
"M","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","GYM-2","8827","Gymnasium","true","Inside","true","false"
"M","3","3","03M859","Special Music School","K-8","M932","P.S. 199 Annex - Manhattan","129 West 67 Street","Tax Levy Lease","309","528","Gymnasium","true","Inside","true","false"
"M","3","3","03M859","Special Music School","K-8","M932","P.S. 199 Annex - Manhattan","129 West 67 Street","Tax Levy Lease","409","858","Gymnasium","true","Inside","true","false"
"M","3","3","03M859","Special Music School","K-8","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","G10","1716","Swimming Pool","true","Inside","true","false"
"M","3","3","03M859","Special Music School","K-8","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","G1E","1210","Weight Room","true","Inside","true","false"
"M","3","3","03M859","Special Music School","K-8","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","G9","1210","Dance Room","true","Inside","true","false"
"M","3","3","03M859","Special Music School","K-8","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","GYM-1","4559","Gymnasium","true","Inside","true","false"
"M","3","3","03M859","Special Music School","K-8","M490","Martin Luther King, Jr. Hs - M","122 Amsterdam Avenue","DOE Owned","GYM-2","8827","Gymnasium","true","Inside","true","false"
"M","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - Manhattan","215 West 114 Street","DOE Owned","108","962","Dance Room","true","Inside","true","false"
"M","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - Manhattan","215 West 114 Street","DOE Owned","1-GYM","2409","Gymnasium","true","Inside","true","false"
"M","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - Manhattan","215 West 114 Street","DOE Owned","2-GYM","7200","Gymnasium","true","Inside","true","false"
"M","4","4","04M409","Coalition School for Social Change","High school","M045","I.S. 45 - Manhattan","2351 First Avenue","DOE Owned","250","6500","Gymnasium","true","Inside","true","false"
"M","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - Manhattan","215 West 114 Street","DOE Owned","Outdoor Yard 1","5766","Outdoor Yard","true","Outdoor","true","false"
"M","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - Manhattan","215 West 114 Street","DOE Owned","Outdoor Yard 2","2082","Outdoor Yard","true","Outdoor","true","false"
"M","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - Manhattan","215 West 114 Street","DOE Owned","Outdoor Yard 3","1282","Outdoor Yard","true","Outdoor","true","false"
"M","3","3","03M862","Mott Hall II","Junior High-Intermediate-Middle","M165","P.S. 165 - Manhattan","234 West 109 Street","DOE Owned","100","9394","Gymnasium","true","Inside","true","false"
"M","3","3","03M862","Mott Hall II","Junior High-Intermediate-Middle","M165","P.S. 165 - Manhattan","234 West 109 Street","DOE Owned","GYM","4712","Gymnasium","true","Inside","true","false"
"M","3","3","03M862","Mott Hall II","Junior High-Intermediate-Middle","M165","P.S. 165 - Manhattan","234 West 109 Street","DOE Owned","Outdoor Yard 1","8491","Outdoor Yard","true","Outdoor","true","false"
"M","3","3","03M862","Mott Hall II","Junior High-Intermediate-Middle","M165","P.S. 165 - Manhattan","234 West 109 Street","DOE Owned","Outdoor Yard 2","12783","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M007","P.S. 007 Samuel Stern","K-8","M007","P.S. 7 - Manhattan","160 East 120 Street","DOE Owned","Outdoor Yard 1","17057","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M012","Tag Young Scholars","K-8","M117","J.H.S. 117 - Manhattan","240 East 109 Street","DOE Owned","GYM","7056","Gymnasium","true","Inside","true","false"
"M","4","4","04M037","River East Elementary","Elementary","M206","P.S. 206 (Tandem M112) - Manhattan","508 East 120 Street","DOE Owned","243","675","Dance Room","true","Inside","true","false"
"M","4","4","04M037","River East Elementary","Elementary","M206","P.S. 206 (Tandem M112) - Manhattan","508 East 120 Street","DOE Owned","245","675","Dance Room","true","Inside","true","false"
"M","4","4","04M038","P.S. 38 Roberto Clemente","Elementary","M121","P.S. 38 (Old M121) - Manhattan","232 East 103 Street","DOE Owned","133","3700","Gymnasium","true","Inside","true","false"
"M","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (Udc) - Manhattan","433 East 100 Street","DOE Owned","307","2820","Dance Room","true","Inside","true","false"
"M","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (Udc) - Manhattan","433 East 100 Street","DOE Owned","G11","930","Gymnasium","true","Inside","true","false"
"M","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (Udc) - Manhattan","433 East 100 Street","DOE Owned","GYM","3233","Gymnasium","true","Inside","true","false"
"M","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (Udc) - Manhattan","433 East 100 Street","DOE Owned","Outdoor Yard 1","7724","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (Udc) - Manhattan","433 East 100 Street","DOE Owned","Outdoor Yard 2","25778","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M057","James Weldon Johnson","K-8","M057","P.S. 57 - Manhattan","176 East 115 Street","DOE Owned","202","4565","Gymnasium","false","Inside","false","false"
"M","4","4","04M057","James Weldon Johnson","K-8","M057","P.S. 57 - Manhattan","176 East 115 Street","DOE Owned","202A","357","Weight Room","false","Inside","false","false"
"M","4","4","04M072","The Lexington Academy","Elementary","M072","P.S. 72 - Manhattan","131 East 104 Street","DOE Owned","211","1232","Gymnasium","false","Inside","false","false"
"M","4","4","04M072","The Lexington Academy","Elementary","M072","P.S. 72 - Manhattan","131 East 104 Street","DOE Owned","Outdoor Yard 1","9898","Outdoor Yard","false","Outdoor","false","false"
"M","4","4","04M083","P.S. 083 Luis Munoz Rivera","Elementary","M083","P.S. 83 - Manhattan","219 East 109 Street","DOE Owned","GYM","4050","Gymnasium","true","Inside","true","false"
"M","4","4","04M083","P.S. 083 Luis Munoz Rivera","Elementary","M083","P.S. 83 - Manhattan","219 East 109 Street","DOE Owned","Outdoor Yard 1","32235","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M096","P.S. 096 Joseph Lanzetta","K-8","M096","P.S. 96 - Manhattan","216 East 120 Street","DOE Owned","311","625","Dance Room","true","Inside","true","false"
"M","4","4","04M096","P.S. 096 Joseph Lanzetta","K-8","M096","P.S. 96 - Manhattan","216 East 120 Street","DOE Owned","GYM","4050","Gymnasium","true","Inside","true","false"
"M","4","4","04M096","P.S. 096 Joseph Lanzetta","K-8","M096","P.S. 96 - Manhattan","216 East 120 Street","DOE Owned","Outdoor Yard 1","28077","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M102","P.S. 102 Jacques Cartier","Elementary","M102","P.S. 102 - Manhattan","315 East 113 Street","DOE Owned","GYM","3864","Gymnasium","true","Inside","true","false"
"M","4","4","04M108","P.S. 108 Assemblyman Angelo Del Toro Educational Complex","K-8","M108","P.S. 108 - Manhattan","1615 Madison Avenue","DOE Owned","GYM","3975","Gymnasium","true","Inside","true","false"
"M","4","4","04M108","P.S. 108 Assemblyman Angelo Del Toro Educational Complex","K-8","M108","P.S. 108 - Manhattan","1615 Madison Avenue","DOE Owned","Outdoor Yard 1","1899","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M108","P.S. 108 Assemblyman Angelo Del Toro Educational Complex","K-8","M108","P.S. 108 - Manhattan","1615 Madison Avenue","DOE Owned","Outdoor Yard 2","5733","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M112","P.S. 112 Jose Celso Barbosa","Early Childhood","M112","P.S. 112 (Tandem M206) - Manhattan","535 East 119 Street","DOE Owned","126","690","Dance Room","true","Inside","true","false"
"M","4","4","04M112","P.S. 112 Jose Celso Barbosa","Early Childhood","M112","P.S. 112 (Tandem M206) - Manhattan","535 East 119 Street","DOE Owned","Outdoor Yard 1","7796","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M146","P.S. 146 Ann M. Short","Elementary","M146","P.S. 146 - Manhattan","421 East 106 Street","DOE Owned","GYM","3900","Gymnasium","true","Inside","true","false"
"M","4","4","04M146","P.S. 146 Ann M. Short","Elementary","M146","P.S. 146 - Manhattan","421 East 106 Street","DOE Owned","Outdoor Yard 1","3009","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M155","P.S. 155 William Paca","Elementary","M155","P.S. 155 - Manhattan","319 East 117 Street","DOE Owned","325/327","1400","Dance Room","true","Inside","true","false"
"M","4","4","04M155","P.S. 155 William Paca","Elementary","M155","P.S. 155 - Manhattan","319 East 117 Street","DOE Owned","GYM","3795","Gymnasium","true","Inside","true","false"
"M","4","4","04M155","P.S. 155 William Paca","Elementary","M155","P.S. 155 - Manhattan","319 East 117 Street","DOE Owned","Outdoor Yard 1","5808","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M171","P.S. 171 Patrick Henry","K-8","M171","P.S. 171 - Manhattan","19 East 103 Street","DOE Owned","GYM","5355","Gymnasium","true","Inside","true","false"
"M","4","4","04M171","P.S. 171 Patrick Henry","K-8","M171","P.S. 171 - Manhattan","19 East 103 Street","DOE Owned","Outdoor Yard 2","14827","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M182","The Bilingual Bicultural School","Elementary","M083","P.S. 83 - Manhattan","219 East 109 Street","DOE Owned","GYM","4050","Gymnasium","true","Inside","true","false"
"M","4","4","04M182","The Bilingual Bicultural School","Elementary","M083","P.S. 83 - Manhattan","219 East 109 Street","DOE Owned","Outdoor Yard 1","32235","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M206","P.S. 206 Jose Celso Barbosa","Elementary","M206","P.S. 206 (Tandem M112) - Manhattan","508 East 120 Street","DOE Owned","243","675","Dance Room","true","Inside","true","false"
"M","4","4","04M206","P.S. 206 Jose Celso Barbosa","Elementary","M206","P.S. 206 (Tandem M112) - Manhattan","508 East 120 Street","DOE Owned","245","675","Dance Room","true","Inside","true","false"
"M","4","4","04M224","M.S. 224 Manhattan East School for Arts & Academics","Junior High-Intermediate-Middle","M099","I.S. 99 - Manhattan","410 East 100 Street","DOE Owned","416","588","Auxiliary Exercise Room","true","Inside","true","false"
"M","4","4","04M224","M.S. 224 Manhattan East School for Arts & Academics","Junior High-Intermediate-Middle","M099","I.S. 99 - Manhattan","410 East 100 Street","DOE Owned","GYM A","2968","Gymnasium","true","Inside","true","false"
"M","4","4","04M224","M.S. 224 Manhattan East School for Arts & Academics","Junior High-Intermediate-Middle","M099","I.S. 99 - Manhattan","410 East 100 Street","DOE Owned","GYM B","4505","Gymnasium","true","Inside","true","false"
"M","4","4","04M224","M.S. 224 Manhattan East School for Arts & Academics","Junior High-Intermediate-Middle","M099","I.S. 99 - Manhattan","410 East 100 Street","DOE Owned","Outdoor Yard 1","24497","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M372","Esperanza Preparatory Academy","Secondary School","M117","J.H.S. 117 - Manhattan","240 East 109 Street","DOE Owned","GYM","7056","Gymnasium","true","Inside","true","false"
"M","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - Manhattan","141 East 111 Street","DOE Owned","316","667","Dance Room","true","Inside","true","false"
"M","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - Manhattan","141 East 111 Street","DOE Owned","426","2860","Gymnasium","true","Inside","true","false"
"M","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - Manhattan","141 East 111 Street","DOE Owned","562","2860","Gymnasium","true","Inside","true","false"
"M","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - Manhattan","141 East 111 Street","DOE Owned","Outdoor Yard 1","18553","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M377","Renaissance School of the Arts","Junior High-Intermediate-Middle","M155","P.S. 155 - Manhattan","319 East 117 Street","DOE Owned","325/327","1400","Dance Room","true","Inside","true","false"
"M","4","4","04M377","Renaissance School of the Arts","Junior High-Intermediate-Middle","M155","P.S. 155 - Manhattan","319 East 117 Street","DOE Owned","GYM","3795","Gymnasium","true","Inside","true","false"
"M","4","4","04M377","Renaissance School of the Arts","Junior High-Intermediate-Middle","M155","P.S. 155 - Manhattan","319 East 117 Street","DOE Owned","Outdoor Yard 1","5808","Outdoor Yard","true","Outdoor","true","false"
"M","4","4","04M406","Global Technology Preparatory","Junior High-Intermediate-Middle","M007","P.S. 7 - Manhattan","160 East 120 Street","DOE Owned","GYM","3723","Gymnasium","true","Inside","true","false"
"M","4","4","04M406","Global Technology Preparatory","Junior High-Intermediate-Middle","M007","P.S. 7 - Manhattan","160 East 120 Street","DOE Owned","Outdoor Yard 1","17057","Outdoor Yard","true","Outdoor","true","false"
