"record_id","certificate_number","business_name","violation_date","industry","borough","charge","charge_count","outcome","counts_settled","counts_guilty","counts_not_guilty","building_number","street","street_2","unit_type","unit","description","city","state","zip","longitude","latitude"
"8536-2016-ENFO","05392486","NZONE PHARMACY LLC","2016-02-02T00:00:00.000","Drug Store Retail - 810","Queens","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Pleaded","1",,,"10210","101ST AVE",,,,,"OZONE PARK","NY","11416","-73.84057819954594","40.68579977943581"
"32768-2022-ENFO","22T02352","MACE THE GREAT DELI DELIGHT CORP","2022-06-22T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Hearing Decision",,"1",,"103","W 225TH ST",,,,,"BRONX","NY","10463","-73.91049173278401","40.87438933209488"
"39928-2016-ENFO","05399316","Richmond Convenience Smoke Shop Corp.","2016-06-09T00:00:00.000","Cigarette Retail Dealer - 127","Staten Island","NYC Admin Code § 20-708 - STORE DID NOT CONSPICUOUSLY DISPLAY THE TOTAL SELLING PRICE, AT POINT OF DISPLAY, FOR ITEM.","1","Pleaded","1",,,"10","AKRON ST",,,,,"STATEN ISLAND","NY","10314","-74.15883073802867","40.61173799306301"
"38603-2015-ENFO","05383174","BOSTON MINIMARKET CORP","2015-07-07T00:00:00.000","Cigarette Retail Dealer - 127","Brooklyn","6 RCNY § 1-03(a) - FAILED TO CONSPICUOUSLY POST COMBINED LICENSE / COMPLAINT SIGN","1","Pleaded","1",,,"9424","KINGS HWY",,,,,"BROOKLYN","NY","11212","-73.92058128789402","40.65847346303065"
"20286-2014-CMPL","05377778","OLIVE LEAF GOURMET, INC","2015-03-03T00:00:00.000","Grocery-Retail - 808","Brooklyn","6 RCNY § 4-112(b) - NO LAST DAY OF SALE OR LAST DATE OF RECOMMENDED USAGE ON PACKAGING","1","Pleaded","1",,,"301","HALSEY ST",,,,,"BROOKLYN","NY","11216","-73.94048717040803","40.68289204079909"
"29074-2016-ENFO","70039046","KHALIL DELI & GROCERY INC","2016-04-28T00:00:00.000","Cigarette Retail Dealer - 127","Queens","NY Pub Health § 1399-GG(1)  - SOLD OR OFFERED FOR SALE A CIGARETTE REMOVED FROM PACKAGING THAT BEARS A HEALTH WARNING","1","Hearing Decision",,"1",,"12223","GUY R BREWER BLVD",,,,,"JAMAICA","NY","11434","-73.77989162771335","40.678991456607676"
"49719-2019-ENFO","05444546","VEINGER, EDWARD","2019-09-25T00:00:00.000","Electronic & Home Appliance Service Dealer - 115","Brooklyn","6 RCNY § 5-70(a) - NO PRICE LIST FOR SERVICES DISPLAYED","1","Pleaded","1",,,"1469","FLATBUSH AVE",,,,,"BROOKLYN","NY","11210","-73.94954833201042","40.63461293637009"
"32649-2016-ENFO","70039126","BELL BLVD GAS INC","2016-05-15T00:00:00.000","Cigarette Retail Dealer - 127","Queens","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Hearing Decision",,"1",,"3451","BELL BLVD",,,,,"BAYSIDE","NY","11361","-73.77387045298316","40.769450026594455"
"33037-2018-ENFO","05430904","CHANG XIN FOODS MARKET, INC.","2018-06-27T00:00:00.000","Supermarket - 819","Queens","6 RCNY § 5-41 - Business engaged in deceptive trade practice by collecting sales tax on a non-taxable good or service.","1","Pleaded","1",,,"16723","UNION TPKE",,,,,"FRESH MEADOWS","NY","11366","-73.80079440301569","40.72274554480275"
"24343-2018-ENFO","05425537","BRIGHTON FRUIT MARKET, INC","2018-04-25T00:00:00.000","Grocery-Retail - 808","Brooklyn","1 NYCRR § 221.4 - LABELS DO NOT CLEARLY STATE THE NAME AND ADDRESS OF MANUFACTURER,PACKER OR DISTRIBUTOR","1","Hearing Decision",,"1",,"421","BRIGHTON BEACH AVE",,,,,"BROOKLYN","NY","11235","-73.96301179122284","40.57727926934996"
"28565-2014-ENFO","05343167","FAQIRI, NAJIM M.A","2014-05-12T00:00:00.000","Mobile Food Vendor - 881","MANHATTAN","6 RCNY § 3-21(A) - NO TOTAL SELLING PRICE MARKED","1","Pleaded","1",,,,,,,,,"HICKSVILLE","NY","11801",,
"48129-2017-ENFO","05416607","GAVINLAN 1 DELI GROCERY CORP","2017-07-27T00:00:00.000","Cigarette Retail Dealer - 127","Brooklyn","NYC Admin Code § 20-202(a)(1) - UNLICENSED CIGARETTE RETAIL DEALER","1","Settlement (Pre-Hearing)","1",,,"224","ALBANY AVE",,,,,"BROOKLYN","NY","11213","-73.93906843839288","40.67297991736485"
"13582-2018-ENFO","06013457","M&M ACCOUNTING & LATIN SERVICES CORP","2018-03-06T00:00:00.000","Tax Preparers - 891","Queens","6 RCNY § 5-66(c)(1)(ii)(b) - Tax preparer fails to conspicuously post in English at public entrance, or in immediate area where consumers are met, a disclosure stating taxpayer entitled to copy of tax return.","1","Hearing Decision",,"1",,"9718","ROOSEVELT AVE",,,,,"CORONA","NY","11368","-73.86819488301921","40.74928541165155"
"25064-2019-ENFO","05440720","VPUL CORP.","2019-05-03T00:00:00.000","Misc Non-Food Retail - 817","Manhattan","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Default Decision",,"1",,"1534","SAINT NICHOLAS AVE",,,,,"NEW YORK","NY","10033","-73.9311355853267","40.85285212578263"
"8970-2021-CMPL","21Q00488","BAYSIDE LAUNDROMAT INC","2021-06-16T00:00:00.000","Laundries","Queens","NYC Admin Code § 20-297.5(c) - Document containing charges to consumer does not state consumer's name, address, and/or computation of laundry charge","1","Hearing Decision",,"1",,"6125","SPRINGFIELD BLVD",,,,,"OAKLAND GARDENS","NY","11364","-73.75654824600097","40.7488043649154"
"18723-2014-ENFO","05342622","GOLDEN BROADWAY JEWELRY CORP.","2014-03-27T00:00:00.000","Secondhand Dealer [General] - 006","Manhattan","6 RCNY § 1-05 - LICENSE NUMBER NOT ON A COPY OF A RECEIPT ISSUED TO A CUSTOMER","1","Pleaded","1",,,"4224","BROADWAY",,,,,"NEW YORK","NY","10033","-73.93685765100373","40.849117112196495"
"36339-2022-ENFO","22M00989","LUCKY CHOICE CONVENIENCE INC","2022-07-11T00:00:00.000","Tobacco Retail Dealer","Manhattan","NYC Admin Code § 17-706(c) - FAILED TO POST AGE RESTRICTION SIGN IN A CONSPICUOUS PLACE","1","Pleaded","1",,,"118","W 72ND ST",,,,,"NEW YORK","NY","10023","-77.51985448628041","40.112489017007256"
"12188-2023-ENFO","23T01117","SAMZ GOURMET DELI I CORP","2023-03-02T00:00:00.000","Tobacco Retail Dealer","Brooklyn","24 RCNY § 13-03(b) - SELLING OR OFFERING FOR SALE A CIGAR OR PACKAGE OF CIGARS FOR LESS THAN THE CIGAR PRICE FLOOR OF $8.00 FOR THE FIRST CIGAR, PLUS $1.75 FOR EACH ADDITIONAL CIGAR, EXCLUDING OTP AND SALES TAX","1","Default Decision",,"1",,"472","RIDGEWOOD AVE",,,,,"BROOKLYN","NY","11208","-77.51985408725747","40.11248877689736"
"2314-2019-ENFO","70050348","SMITH + 9TH STREET DELI GROCERY INC.","2019-01-10T00:00:00.000","Electronic Cigarette Dealer","Brooklyn","NYC Admin Code § 20-561(a)(1) - BUSINESS ENGAGES IN UNLICENSED ELECTRONIC CIGARETTE RETAIL DEALER ACTIVITY","1","Pleaded","1",,,"3","9TH ST",,,,"3-5","BROOKLYN","NY","11231","-73.99754133538715","40.674629167298995"
"24334-2017-ENFO","05405239","55 FULTON MARKET CORP","2017-04-27T00:00:00.000","Supermarket - 819","Manhattan","1 NYCRR § 221.4 - LABELS DO NOT CLEARLY STATE THE NAME AND ADDRESS OF MANUFACTURER,PACKER OR DISTRIBUTOR","1","Pleaded","1",,,"55","FULTON ST",,,,,"NEW YORK","NY","10038","-74.00484768575112","40.70844739328294"
"4312-2020-ENFO","70055135","12 ST GOURMET DELI INC.","2020-01-29T00:00:00.000","Tobacco Retail Dealer","Queens","24 RCNY § 13-03(b) - SELLING OR OFFERING FOR SALE A CIGAR OR PACKAGE OF CIGARS FOR LESS THAN THE CIGAR PRICE FLOOR OF $8.00 FOR THE FIRST CIGAR, PLUS $1.75 FOR EACH ADDITIONAL CIGAR, EXCLUDING OTP AND SALES TAX","1","Pleaded","1",,,"1203","40TH AVE",,,,,"LONG ISLAND CITY","NY","11101","-73.94268861239301","40.755997088851935"
"1211-2018-ENFO","05424526","KINGS BARBERSHOP 2 INC","2017-12-29T00:00:00.000","Salons And Barbershop - 841","Brooklyn","6 RCNY § 5-32(b)(2) - NO RECEIPT GIVEN UPON REQUEST","1","Default Decision",,"1",,"123","BAY 53RD ST",,,,,"BROOKLYN","NY","11214","-73.98670832153373","40.58291953454315"
"14046-2023-ENFO","23X00333","AMIGOS GROCERY AND CANDY STORE CORP","2023-03-10T00:00:00.000","Electronic Cigarette Dealer","Bronx","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","20","Default Decision",,"20",,"760","ALLERTON AVE",,,,,"BRONX","NY","10467","-77.51985409024522","40.11248927050711"
"58559-2022-ENFO","22N01260","BK CONVENIENCE 2 INC","2022-10-11T00:00:00.000","Tobacco Retail Dealer","Brooklyn","NYC Admin Code § 20-202(a)(1) - BUSINESS ENGAGES IN UNLICENSED TOBACCO RETAIL DEALER ACTIVITY","1","Default Decision",,"1",,"725","4TH AVE",,,,,"BROOKLYN","NY","11232","-77.51985453334464","40.11248869575863"
"40046-2016-ENFO","05398037","AN SHUN LAUNDROMAT INC.","2016-06-17T00:00:00.000","Laundry - 064","Brooklyn","NYC Admin Code § 20-292 -BUSINESS WASHES, DRIES - [SPECIFY SERVICES] ON THE PREMISES BUT DOES NOT HAVE A DCA LICENSE","1","Pleaded","1",,,"5616","CHURCH AVE",,,,,"BROOKLYN","NY","11203","-73.9243796826822","40.65250337684272"
"27510-2018-ENFO","05429423","IDL NETWORK OF TRANSLATION CORP","2018-05-23T00:00:00.000","Immigration Svc Prv - 893","Brooklyn","NYC Admin Code § 20-777 - PROVIDER FAILS TO IMMEDIATELY GIVE CUSTOMER COPY OF CONTRACT: UPON EXECUTION AND BEFORE PROVIDING SERVICES; IN ENGLISH AND IN LANGUAGE UNDERSTOOD BY CUSTOMER; OR WITH TRANSLATION ATTESTATION","1","Hearing Decision",,"1",,"505","BRIGHTON BEACH AVE",,,,,"BROOKLYN","NY","11235","-73.9622017311332","40.57745467311082"
"77418-2016-ENFO","05395045","VISHWA NEWS, INC.","2016-11-29T00:00:00.000","Cigarette Retail Dealer - 127","Brooklyn","NYC Admin Code § 20-708 - STORE DID NOT CONSPICUOUSLY DISPLAY THE TOTAL SELLING PRICE, AT POINT OF DISPLAY, FOR ITEM.","2","Pleaded","2",,,"17","BOND ST",,,,,"BROOKLYN","NY","11201","-73.9832868043886","40.68919174308959"
"1019-2017-ENFO","70038553","178 DELI GROCERY INC","2017-01-03T00:00:00.000","Cigarette Retail Dealer - 127","Manhattan","NY Pub Health § 1399-GG(1)  - SOLD OR OFFERED FOR SALE A CIGARETTE REMOVED FROM PACKAGING THAT BEARS A HEALTH WARNING","1","Hearing Decision",,"1",,"1348","SAINT NICHOLAS AVE",,"FRNT","B",,"NEW YORK","NY","10033","-73.93540303481808","40.84701386218844"
"18771-2015-ENFO","05350361","KING 67 LLC","2015-04-13T00:00:00.000","Garage - 049","Manhattan","NYC Admin Code § 20-321 - UNLIC GARAGE OR PARKING LOT","1","Settlement (Pre-Hearing)","1",,,"150","AMSTERDAM AVE",,,,,"NEW YORK","NY","10023","-73.98418591467373","40.77514659761228"
"63229-2019-ENFO","70054754","KARINA GROCERY CORP","2019-12-22T00:00:00.000","Tobacco Retail Dealer","Queens","24 RCNY § 13-03(b) - SELLING OR OFFERING FOR SALE A CIGAR OR PACKAGE OF CIGARS FOR LESS THAN THE CIGAR PRICE FLOOR OF $8.00 FOR THE FIRST CIGAR, PLUS $1.75 FOR EACH ADDITIONAL CIGAR, EXCLUDING OTP AND SALES TAX","1","Pleaded","1",,,"14004","FOCH BLVD",,,,,"JAMAICA","NY","11436","-73.80126988738876","40.678226145964295"
"70642-2014-ENFO","05351141","ELBA OPERATING CORP.","2014-12-17T00:00:00.000","Garage - 049","Manhattan","6 RCNY § 2-161(g)(2)(i) - BUSINESS FAILS TO CONSPICUOUSLY POST A RATE SIGN AT EACH PUBLIC ENTRANCE.","1","Default Decision",,"1",,"575","WASHINGTON ST",,,,,"NEW YORK","NY","10014","-74.00926544762632","40.72934846625175"
"54928-2019-ENFO","80037068","SUMUKH INC","2019-10-29T00:00:00.000","Tobacco Retail Dealer","Queens","NYC Admin Code § 17-704(f) - SOLD OR OFFERED FOR SALE PACKAGE OF LOOSE TOBACCO CONTAINING LESS THAN 1.5 OUNCES OF TOBACCO","1","Default Decision",,"1",,"7102","MYRTLE AVE",,,,,"GLENDALE","NY","11385","-73.87989067205953","40.70200873962127"
"19507-2018-ENFO","05414378","NASR NASR HASSAN","2018-04-04T00:00:00.000","Mobile Food Vendor - 881","MANHATTAN","NYC Admin Code § 20-708 - BUSINESS DISPLAYED FOR SALE ITEMS WITHOUT DISPLAYING THE PRICES","2","Hearing Decision",,"2",,,,,,,,"JERSEY CITY","NJ","07306",,
"9896-2014-CMPL","05343614","FAMILY DOLLAR STORES OF NEW YORK, INC.","2014-07-01T00:00:00.000","Misc Non-Food Retail - 817","Brooklyn","NYC Admin Code § 20-708.1(b) - 5 OR MORE STOCK KEEPING ITEMS WITHIN FOLLOWING STOCK KEEPING UNITS FAIL TO CONSPICUOUSLY AND CLEARLY DISPLAY ITEM PRICES STAMPED,","20","Settlement (Pre-Hearing)","20",,,"4118","FARRAGUT RD",,,,,"BROOKLYN","NY","11210","-73.937242185327","40.636928968825764"
"52886-2018-ENFO","05430340","N-DIYA BOUTIQUE & SPA","2018-10-24T00:00:00.000","Salons And Barbershop - 841","Brooklyn","6 RCNY § 5-37 - REFUND POLICY IS NOT POSTED CONSPICUOUSLY","1","Pleaded","1",,,"449","NOSTRAND AVE",,,,,"BROOKLYN","NY","11216","-73.94991260756814","40.682108779801695"
"21221-2021-ENFO","21N00497","RENHE MARKET INC.","2021-06-29T00:00:00.000","Supermarket - 819","Brooklyn","6 RCNY § 4-112(b) - PERISHABLE FOOD:  ITEM NOT PLAINLY AND CONSPICUOUSLY MARKED WITH THE LAST DAY OR DATE OF SALE OR THE LAST DAY OR DATE OF RECOMMENDED USAGE","2","Pleaded","2",,,"8121","NEW UTRECHT AVE",,,,,"BROOKLYN","NY","11214","-77.5198545411657","40.112488556312734"
"19689-2022-ENFO","22T01500","E 187TH DELI GROCERY INC.","2022-04-20T00:00:00.000","Electronic Cigarette Dealer","Bronx","NY Pub Health § 1399-MM1(2) - Selling or offering for sale a flavored vapor product intended or reasonably expected to be used for the consumption of nicotine.","9","Hearing Decision",,"9",,"662","E 187 ST",,,,,"BRONX","NY","10458","-77.51985416284595","40.11248923849255"
"41344-2015-ENFO","05379989","ELMCARE PHARMACY INC.","2015-07-20T00:00:00.000","Drug Store Retail - 810","Queens","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Pleaded","1",,,"3902","UNION ST",,,,,"FLUSHING","NY","11354","-73.82682554102058","40.760986411763675"
"21463-2017-ENFO","05405062","DUANE READE INC","2017-03-27T00:00:00.000","Drug Store Retail - 810","Manhattan","NYC Admin Code § 20-708.1(b) - 5 OR MORE STOCK KEEPING ITEMS WITHIN FOLLOWING STOCK KEEPING UNITS FAIL TO CONSPICUOUSLY AND CLEARLY DISPLAY ITEM PRICES STAMPED, TAGGED, OR AFFIXED TO ITEMS.","20","Default Decision",,"20",,"380","AMSTERDAM AVE",,,,,"NEW YORK","NY","10024","-73.97875693132305","40.782572980378625"
"11215-2014-ENFO","70021037","2096 FULTON DELI GROCERY, INC.","2014-02-16T00:00:00.000","Cigarette Retail Dealer - 127","Brooklyn","NYC Admin Code § 17-706 - SOLD TOBACCO PRODUCT(S) TO PERSON UNDER 18 YEARS OF AGE","1","Settlement (Pre-Hearing)","1",,,"2096","FULTON ST",,,,,"BROOKLYN","NY","11233","-73.91404274866142","40.67844525935158"
"29003-2018-ENFO","05428104","CRYSTALS GARDEN, INC","2018-05-31T00:00:00.000","Stoop Line Stand - 033","Manhattan","6 RCNY § 2-70.2(a) - Business maintains box, barrel, or other obstruction outside of stoop line stand enclosure","1","Pleaded","1",,,"247","E 10TH ST",,,,,"NEW YORK","NY","10009","-73.98402738244903","40.728609391902424"
"4493-2015-ENFO","05334857","LITTLE MOROCCO RESTAURANT CORP.","2015-01-28T00:00:00.000","Restaurant - 818","Queens","NYC Admin Code § 20-708 - STORE DID NOT CONSPICUOUSLY DISPLAY THE TOTAL SELLING PRICE, AT POINT OF DISPLAY, FOR ITEM.","2","Settlement (Pre-Hearing)","2",,,"2439","STEINWAY ST",,,,,"ASTORIA","NY","11103","-73.91122973862733","40.76849043076692"
"75300-2022-ENFO","22T05107","2461 GRAB & GO CORPORATION","2022-12-29T00:00:00.000","Tobacco Retail Dealer","Bronx","24 RCNY § 13-03(b) - SELLING OR OFFERING FOR SALE A CIGAR OR PACKAGE OF CIGARS FOR LESS THAN THE CIGAR PRICE FLOOR OF $8.00 FOR THE FIRST CIGAR, PLUS $1.75 FOR EACH ADDITIONAL CIGAR, EXCLUDING OTP AND SALES TAX","1","Default Decision",,"1",,"2461","GRAND CONCOURSE",,,,,"BRONX","NY","10468","-77.51985420628048","40.11248925635622"
"7686-2019-ENFO","70050338","MASH GRILL INC.","2019-02-02T00:00:00.000","Tobacco Retail Dealer","Queens","NYC Admin Code § 17-176.1(d)(1) - SOLD PACK OF CIGARETTES FOR LESS THAN THE PRICE FLOOR","1","Settlement (Pre-Hearing)","1",,,"17241","HILLSIDE AVE",,,,,"JAMAICA","NY","11432","-73.7889404666767","40.71219549520189"
"55449-2019-ENFO","05444398","182 FRUIT & VEGETABLE LLC","2019-10-28T00:00:00.000","Stoop Line Stand - 033","Brooklyn","NYC Admin Code § 20-237(b) - STOOP LINE LICENSE IS FOR AN OVERSIZED STAND, BUT THE STAND EXCEEDS FIVE FEET IN WIDTH.","4","Pleaded","4",,,"182","AVENUE U",,"STE","1",,"BROOKLYN","NY","11223","-73.9773541745514","40.59651581170987"
"32765-2019-ENFO","05443508","BEST CHOICE LAUNDROMAT 609 INC.","2019-06-11T00:00:00.000","Laundries","Brooklyn","6 RCNY § 2-134(a)(4)(i) - COMPLAINT AND REFUND SIGN IMPROPER: LETTERING ON SIGN IS LESS THAN 2 INCHES, AND SIGN DOES NOT STATE REQUIRED LANGUAGE AND NAME, ADDRESS AND PHONE NUMBER OF PERSON TO WHOM COMPLAINTS AND REFUNDS MUST BE MADE","1","Pleaded","1",,,"609","FLATBUSH AVE",,,,,"BROOKLYN","NY","11225","-73.96047987295404","40.658466643299455"
"36157-2019-ENFO","05443576","ROYAL SEAFOOD, INC.","2019-06-25T00:00:00.000","Supermarket - 819","Brooklyn","6 RCNY § 4-112(b) - NO LAST DAY OF SALE OR LAST DATE OF RECOMMENDED USAGE ON PACKAGING","2","Default Decision",,"2",,"608","SHEEPSHEAD BAY RD",,,,,"BROOKLYN","NY","11224","-73.97518217683327","40.57896236263214"
"30387-2015-ENFO","05354623","HABY PROFESSIONAL HAIR BRAIDING","2015-06-02T00:00:00.000","Salons And Barbershop - 841","Queens","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Default Decision",,"1",,"14715","ARCHER AVE",,,,,"JAMAICA","NY","11435","-73.8071174590154","40.70073228647884"
"77674-2016-ENFO","05394690","SUMUKH INC","2016-12-09T00:00:00.000","Grocery-Retail - 808","Queens","NYC Admin Code § 20-822(a) - SALE OF EXPIRED MEDS:  BUSINESS OFFERED FOR SALE OVER-THE COUNTER MEDICATION LATER THAN EXPIRATION DATE ON THE LABEL.","1","Pleaded","1",,,"7102","MYRTLE AVE",,,,,"GLENDALE","NY","11385","-73.87989067205953","40.70200873962127"
"39456-2021-ENFO","21X00613","GR AUTO SALES, INC.","2021-10-28T00:00:00.000","Secondhand Dealer Auto - 005","Bronx","6 RCNY § 2-109(a) - BUSINESS FAILS TO RETAIN COPIES OF CONSUMER BILL OF RIGHTS (BOR) SIGNED OR INITIALED BY CONSUMER FOR AT LEAST SIX YEARS AFTER DATE OF EXECUTION","1","Default Decision",,"1",,"1480","BRUCKNER BLVD",,,,,"BRONX","NY","10473","-77.51985413680934","40.112489153068765"
"2626-2014-ENFO","05330419","K & G AUTO PARTS, INC.","2014-01-14T00:00:00.000","Electronic Store - 001","Brooklyn","NYC Admin Code § 20-708 - STORE DID NOT CONSPICUOUSLY DISPLAY THE TOTAL SELLING PRICE, AT POINT OF DISPLAY, FOR ITEM.","2","Settlement (Pre-Hearing)","2",,,"600","BUSHWICK AVE",,,,,"BROOKLYN","NY","11206","-73.93445418614236","40.698517484626336"
"2934-2019-CMPL","05443149","1626 AUTO SALES LLC","2019-05-23T00:00:00.000","Secondhand Dealer Auto - 005","Brooklyn","6 RCNY § 2-103(g)(1)(v) - DEALER FAILED TO POST THE REQUIRED ''NOTICE TO OUR CUSTOMERS'' SIGN","1","Default Decision",,"1",,"1626","86TH ST",,,,,"BROOKLYN","NY","11214","-74.00675655559088","40.60973129490885"
"12435-2020-ENFO","05456162","CRIMSON & WHITE MARKETS INC.","2020-03-06T00:00:00.000","Supermarket - 819","Manhattan","1 NYCRR § 221.13(b)(19) - FAILS TO POST SIGN STATING IDENTITY OF COMMODITY SOLD IN BULK AND PRICE PER POUND OR UNIT PRICE","1","Default Decision",,"1",,"140","W 57TH ST",,,,,"NEW YORK","NY","10019","-73.97871923207154","40.76495175445932"
"47241-2021-ENFO","21T02623","#1 SMOKE SHOP INC","2021-12-20T00:00:00.000","Tobacco Retail Dealer","Brooklyn","NY Pub Health § 1399-GG(2)(C)  - OFFERING FOR SALE ANY PACKAGE OR OTHER CONTAINER WITH FEWER THAN 20 SHEETS OF CIGARETTE WRAPPING PAPERS, WRAPPING LEAVES, OR TUBES THAT CAN BE USED TO WRAP TOBACCO FOR SMOKING","1","Default Decision",,"1",,"1574","FLATBUSH AVE",,,,,"BROOKLYN","NY","11210","-77.51985435111558","40.112488622572286"
"14916-2014-ENFO","05331821","DUANE READE","2014-03-12T00:00:00.000","Drug Store Retail - 810","Manhattan","NYC Admin Code § 20-708.1(d) - SCANNER PRICE EXCEEDED ITEM/SHELF/SALE/ADVERTISED PRICE.","1","Pleaded","1",,,"250","BROADWAY",,"FRNT","A",,"NEW YORK","NY","10007","-74.00730088051631","40.71298161150902"
"39299-2022-ENFO","22T02781","COLUMBIA CONVENIENCE CORP","2022-07-25T00:00:00.000","Tobacco Retail Dealer","Brooklyn","NYC Admin Code § 17-704(a) - SOLD OR OFFERED FOR SALE TOBACCO PRODUCTS REMOVED FROM PACKAGING THAT BEARS A HEALTH WARNING","1","Default Decision",,"1",,"521","COLUMBIA STREET",,,,,"RED HOOK","NY","11231","-77.51985457286773","40.112488731069476"
"34084-2023-ENFO","23M01430","HEAVENLY FINEST DELI, INC. I","2023-06-28T00:00:00.000","Electronic Cigarette Dealer","Manhattan","NYC Admin Code § 17-706(c) - FAILED TO POST AGE RESTRICTION SIGN IN A CONSPICUOUS PLACE","1",,,,,"296","3RD AVE",,,,,"NEW YORK","NY","10010","-77.5198544947588","40.112488909589636"
"29447-2023-ENFO","23T03290","HIGH GRADE SMOKE AND VAPE CORPORATION","2023-06-01T00:00:00.000","Electronic Cigarette Dealer","Manhattan","NYC Admin Code § 20-561(a)(1) - BUSINESS ENGAGES IN UNLICENSED ELECTRONIC CIGARETTE RETAIL DEALER ACTIVITY","1",,,,,"143","E 43RD ST",,,,,"NEW YORK","NY","10017","-77.51985446706345","40.112488946881065"
"34346-2023-ENFO","23T03825","LATINAS SHOP CORP.","2023-06-29T00:00:00.000","Electronic Cigarette Dealer","Queens","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","1",,,,,"9622","QUEENS BLVD",,,,,"REGO PARK","NY","11374","-77.51985405892839","40.11248889895403"
"71604-2017-ENFO","05420442","HUANG DU TRADING INC","2017-11-29T00:00:00.000","Stoop Line Stand - 033","Queens","6 RCNY § 2-70.2(G) - STOOP LINE STAND IS DISPLAYING AND OFFERING FOR SALE ITEMS NOT SPECIFICALLY ENUMERATED AS AN ITEM THAT MAY BE SOLD OR DISPLAYED IN A STOPP LINE STAND","1","Pleaded","1",,,"13528","40TH RD",,,,,"FLUSHING","NY","11354","-73.8301158576554","40.7588558961576"
"61058-2015-ENFO","05380809","BEST CHOICE PHARMACY INC.","2015-10-27T00:00:00.000","Drug Store Retail - 810","Queens","NYC Admin Code § 20-822(a) - SALE OF EXPIRED MEDS:  BUSINESS OFFERED FOR SALE OVER-THE COUNTER MEDICATION LATER THAN EXPIRATION DATE ON THE LABEL.","1","Pleaded","1",,,"13819","QUEENS BLVD",,,,,"JAMAICA","NY","11435","-73.81821533015126","40.70842198318114"
