"dbn","school_name","location_type","total_guidance_counselors","total_gc","total_sw","full_time_gc","full_time_sw","part_time_gc","part_time_sw","bilingual_gc","bilingual_sw","gc_serving_more_than_one","sw_serving_more_than_one","high_needs_gc","high_needs_sw","bridging_the_gap","school_response_clinician","single_shepherd","learning_to_work","school_psychologist_providing","cbo_partner_for_mental_health","_2020_21_sy_enrollment","ratio_gc_sw","ratio_gc_only","ratio_sw_only"
"12X318","I.S. X318 Math, Science & Technology Through Arts","Junior High-Intermediate-Middle","2.3","2.0","0.3","2.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","183","80","92","183"
"12X341","Accion Academy","Junior High-Intermediate-Middle","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","308","96","154","257"
"12X383","Emolior Academy","Junior High-Intermediate-Middle","2.1","1.0","1.1","1.0","1.1","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","377","180","377","343"
"12X388","Pan American International High School at Monroe","High school","4.0","3.0","1.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","372","93","124","372"
"12X446","Arturo A. Schomburg Satellite Academy Bronx","High school","3.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","false","no","false","false","false","true","false","no","171","57","86","171"
"12X458","Samara Community School","Elementary","2.3","1.0","1.3","1.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","277","120","277","213"
"12X463","Urban Scholars Community School","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","389","243","389","389"
"12X478","The Cinema School","High school","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","363","121","182","363"
"12X479","Bronx Career and College Preparatory High School","High school","4.2","3.0","1.2","3.0","1.2","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","263","63","88","219"
"12X480","Bronx Regional High School","High school","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","true","false","no","137","69","137","137"
"12X511","Bronx Envision Academy","High school","2.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","400","200","400","400"
"12X521","The Metropolitan Soundview High School","High school","4.0","2.0","2.0","2.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","457","114","229","229"
"12X531","Archer Elementary School","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","395","165","395","282"
"12X536","P.S. 536","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","349","145","349","249"
"12X550","High School of World Cultures","High school","5.0","4.0","1.0","4.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","309","62","77","309"
"12X595","P.S. 595","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","223","86","223","139"
"12X682","Fannie Lou Hamer Freedom High School","High school","3.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","478","159","478","239"
"12X684","Wings Academy","High school","3.4","2.0","1.4","2.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","345","101","173","246"
"12X691","Bronx Little School","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","306","127","306","219"
"13K003","P.S. 003 The Bedford Village","Elementary","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","true","ARPA funded","false","false","false","false","false","no","257","129","257","257"
"13K008","The Emily Warren Roebling School","Elementary","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","605","605","605","605"
"13K009","Public School 9 The Sarah Smith Garnet School","Elementary","1.8","1.0","0.8","1.0","0.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","852","473","852","852"
"13K011","P.S. 011 Purvis J. Behan","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","856","535","856","856"
"13K020","P.S. 020 Clinton Hill","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","521","372","521","521"
"13K044","P.S. 044 Marcus Garvey","Elementary","1.2","0.0","1.2","0.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","125","104","125","104"
"13K046","P.S. 046 Edward C. Blum","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","217","136","217","217"
"13K054","P.S. 054 Samuel C. Barnes","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","177","74","177","126"
"13K056","P.S. 056 Lewis H. Latimer","Elementary","1.3","1.0","0.3","1.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","275","217","275","275"
"13K067","P.S. 067 Charles A. Dorsey","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","Partnership with Children, Inc.","212","151","212","212"
"13K093","P.S. 093 William H. Prescott","Elementary","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","REPLICATIONS, INC.","175","80","175","146"
"13K113","M.S. 113 Ronald Edmonds Learning Center","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","324","147","324","270"
"13K133","P.S. 133 William A. Butler","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","664","277","664","474"
"13K256","P.S. 256 Benjamin Banneker","Elementary","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","197","99","197","197"
"13K265","Dr. Susan S. McKinney Secondary School of the Arts","Secondary School","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","320","100","160","267"
"13K266","M.S. K266 - Park Place Community Middle School","Junior High-Intermediate-Middle","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","148","49","74","148"
"13K270","P.S. 270 Johann DeKalb","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","97","40","97","69"
"13K282","P.S. 282 Park Slope","K-8","2.6","2.0","0.6","2.0","0.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","466","179","233","466"
"13K287","P.S. 287 Bailey K. Ashford","Elementary","1.4","0.0","1.4","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","119","85","119","85"
"13K301","Restoration Academy","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","true","false","false","false","no","82","37","82","68"
"13K307","P.S. 307 Daniel Hale Williams","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","322","230","322","322"
"13K313","Dock Street School for STEAM Studies","Junior High-Intermediate-Middle","3.0","3.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","283","94","94","283"
"13K350","Urban Assembly School of Music and Art","High school","0.2","0.0","0.2","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","176","176","176","176"
"13K351","The Urban Assembly Unison School","Junior High-Intermediate-Middle","1.9","0.8","1.1","0.0","1.1","0.8","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","187","97","187","165"
"13K412","Brooklyn Community Arts & Media High School (BCAM)","High school","3.6","2.0","1.6","2.0","1.2","0.0","0.4","0.0","0.0","0.0","0.4","false","no","false","false","false","false","false","no","547","152","274","342"
"13K419","Science Skills Center High School for Science, Technology and the Creative Arts","High school","3.2","3.0","0.2","3.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","573","179","191","573"
"13K430","Brooklyn Technical High School","High school","26.8","23.0","3.8","23.0","3.8","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","5,921","221","257","1,558"
"13K439","Brooklyn International High School","High school","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","345","157","345","288"
"13K483","The Urban Assembly School for Law and Justice","High school","2.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","460","230","460","230"
"13K492","Academy of Arts and Letters","K-8","3.4","1.6","1.8","1.0","1.8","0.6","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","657","193","411","365"
"13K527","Urban Assembly Institute of Math and Science for Young Women","Secondary School","4.0","1.0","3.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","497","124","497","166"
"13K553","Brooklyn Academy High School","High school","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","true","false","no","142","47","71","142"
"13K594","Gotham Professional Arts Academy","High school","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","172","86","172","172"
"13K595","Bedford Academy High School","High school","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","396","132","198","396"
"13K605","George Westinghouse Career and Technical Education High School","High school","6.3","3.0","3.3","3.0","3.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","714","113","238","216"
"13K616","Brooklyn High School for Leadership and Community Service","High school","2.2","1.2","1.0","1.0","1.0","0.2","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","true","false","no","146","66","122","146"
"13K670","Benjamin Banneker Academy","High school","6.2","5.0","1.2","5.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","887","143","177","739"
"13K674","City Polytechnic High School of Engineering, Architecture, and Technology","High school","6.3","5.0","1.3","5.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","465","74","93","358"
"13K691","Fort Greene Preparatory Academy","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","190","86","190","158"
"13K915","Bridges: A School for Exploration and Equity","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","298","135","298","248"
"14K016","P.S. 016 Leonard Dunkly","Elementary","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","true","no","false","false","false","false","false","no","179","60","90","179"
"14K017","P.S. 017 Henry D. Woodworth","Elementary","1.3","0.0","1.3","0.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","264","203","264","203"
"14K018","P.S. 018 Edward Bush","Elementary","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","192","96","192","192"
"14K023","P.S. 023 Carter G. Woodson","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","230","144","230","230"
"14K031","P.S. 031 Samuel F. Dupont","Elementary","3.4","1.0","2.4","1.0","2.4","0.0","0.0","0.0","1.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","578","170","578","241"
"14K034","P.S. 034 Oliver H. Perry","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","432","180","432","309"
"14K050","J.H.S. 050 John D. Wells","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","337","153","337","281"
"14K059","P.S. 059 William Floyd","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","true","Tax levy funded","false","false","false","false","false","no","297","114","297","186"
"14K071","Juan Morel Campos Secondary School","Secondary School","4.2","3.0","1.2","3.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","503","120","168","419"
"14K084","P.S. 084 Jose De Diego","K-8","3.6","3.0","0.6","3.0","0.6","0.0","0.0","2.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","698","194","233","698"
"14K110","P.S. 110 The Monitor","Elementary","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","527","240","527","439"
"14K120","P.S. 120 Carlos Tapia","Elementary","1.3","1.0","0.3","1.0","0.3","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","347","267","347","347"
"14K126","John Ericsson Middle School 126","Junior High-Intermediate-Middle","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","271","136","271","271"
