"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point1"
"50016081","AUGUST","Manhattan","791","LEXINGTON AVENUE","10065","2129351433","American","2018-02-17T00:00:00.000","Violations were cited in the following area(s).","10C","Lighting Inadequate","Not Critical","5","A","2018-02-17T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.763759359755","-73.967052216067","108","04","011402","1041975","1013960020","MN40",
"50125358","JALAO","Manhattan","2420","AMSTERDAM AVENUE","10033","3035863099",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.847546154684","-73.931313852509","112","10","026900","1063618","1021520083","MN35",
"50129215","DECADES","Queens","690","WOODWARD AVENUE","11385","207337067_",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.705012235527","-73.905914791973","405","34","054900","4082947","4034680051","QN20",
"50137988","CENTRAL PARK BOATHOUSE RESTAURANT","Manhattan","000","E 72ND ST",,"9172843261",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"0","0",,,,,"1",,
"50122022","STATEN ISLAND FERRY HAWKS","Staten Island","75","RICHMOND TERRACE","10301","9172843261",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.644667330798","-74.077002275519","501","49","000700","5157467","5000020020","SI22",
"50139512","BUTTERFLIED CHICKEN","Manhattan","18","WEST   45 STREET","10036","2127586699",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.755755946064","-73.98034993988","105","04","009600","1034224","1012600024","MN17",
"50139727",,"Manhattan","124","EAST   14 STREET","10003","6466372137",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.733785220688","-73.988392116202","103","02","004200","1084306","1005590016","MN22",
"50091978","CROWN FRIED CHICKEN & PIZZA","Manhattan","2333","1 AVENUE","10035","2128602244","Chicken","2022-02-01T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","20",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.798230076204","-73.933784841293","111","08","019400","1054756","1017960028","MN34",
"50126672",,"0","2","SHADY BROOK LN","08512","6097997555",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,,,,,,,,,
"50137341","Little Choc Apothecary","Brooklyn","141","HAVEMEYER STREET","11211","8605089078",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.71193775138","-73.957309882539","301","34","052300","3330370","3024090003","BK73",
"41304897","SWEET TALK","Brooklyn","457","THRID AVENUE",,"7184993400","Italian","2022-04-08T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","22",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","0","0",,,,,"3",,
"50084352","JING JIANG SEAFOOD RESTAURANT","Brooklyn","4619","8 AVENUE","11220","7188538883","Chinese","2022-08-26T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","Z","2022-08-26T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Reopening Inspection","40.643191804231","-74.001531435087","312","38","009400","3012097","3007600003","BK34",
"50089233","SNOW WOLF","Brooklyn","416","KENT AVENUE","11249","7183883266",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.710212175193","-73.968532412368","301","33","054900","3418297","3021280005","BK73",
"50060914","CIELITO RESTAURANT","Queens","3302","36TH AVE","11106","9179128297","Mexican","2022-03-25T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","49",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.755759760291","-73.928026770311","401","26","005500","4007959","4006020033","QN68",
"50114443","EL MORELENSE  INC","Queens","1402","CLINTONVILLE ST","11357","9294538395",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.789209616666","-73.811467802948","407","19","098700","4106205","4046780001","QN49",
"50125923","ARIARI","Manhattan","119","1 AVENUE","10003","6468759141",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.727172764989","-73.985604338513","103","02","003800","1006339","1004490036","MN22",
"50118360","NANA'S WONDERLAND","Queens","4507","248TH ST","11362","9174965332",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.766709062125","-73.739080700201","411","19","150701","4170636","4082140001","QN45",
"41547909","OISHII SUSHI JAPAN","Queens","3704","DITMARS BOULEVARD","11105","7186260588","Japanese","2019-12-19T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2023-08-27T06:00:08.000","Administrative Miscellaneous / Initial Inspection","40.773761542009","-73.907369788921","401","22","011700","4015886","4008060029","QN72",
"50140118","FRIED FRANK CAFE","Manhattan","1","NEW YORK PLZ","10004","7043285184",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.702533192425","-74.012561775828","101","01","000900","1000005","1000047501","MN25",
"50122049","MAD FOR CHICKEN","Manhattan","1914","3 AVENUE","10029","9177457177",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.791278004915","-73.944896909702","111","08","017200","1052003","1016330038","MN33",
"50099524","SABOR TROPICAL","Brooklyn","334","MENAHAN STREET","11237","3474998843","Spanish","2019-12-10T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical","13","A","2019-12-10T00:00:00.000","2023-08-27T06:00:08.000","Pre-permit (Operational) / Initial Inspection","40.700890724455","-73.9143706822","304","37","044100","3338489","3033190030","BK77",
"50047547","CHINA GARDEN","Brooklyn","133","IRVING AVENUE","11237","7184182888","Chinese","2020-01-21T00:00:00.000","Violations were cited in the following area(s).","10H","Proper sanitization not provided for utensil ware washing operation.","Not Critical","10",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.703179604681","-73.9216855897","304","34","044500","3073249","3032210001","BK77",
"50140679",,"Queens","21305","NORTHERN BLVD","11361","6467148884",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.760119350377","-73.770110679089","411","19","146700","4438268","4062870037","QN46",
"50138451",,"Manhattan","1379","3 AVENUE","10075","3475068881",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.773952997869","-73.957519096997","108","05","013400","1076312","1014337501","MN31",
"50140674",,"Manhattan","354","WEST   44 STREET","10036","2127967737",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.759160725687","-73.99036938827","104","03","012100","1078866","1010340059","MN15",
"50124827","MAISON CLOSE","Manhattan","15","WATTS STREET","10013","695252____",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.723413278484","-74.003705139615","102","01","004700","1007109","1004760062","MN24",
"50105349","NAVA BX RESTAURANT","Bronx","3003A","WEBSTER AVENUE","10458","3473621555",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.868231611452","-73.882033195403","207","11","041500","2016440","2032800037","BX05",
"50141314","PANERA, LLC","Manhattan","2333","BROADWAY","10024","3149843489",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.787435344698","-73.977256577742","107","06","017100","1033122","1012320055","MN12",
"50137999",,"Queens","14734","NORTHERN BLVD","11354","6462964367",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.765161282289","-73.819070229007","407","20","116300","4113530","4050160039","QN51",
"50130304","DON ANGIE","Manhattan","235","WEST   12 STREET","10014","2128898884",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.73764767004","-74.002201187798","102","03","007700","1011048","1006150081","MN23",
"50106568","MARGARITAS CAFE","Queens","2902","FRANCIS LEWIS BLVD","11358","5164971911",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.770436979358","-73.793224165456","407","19","114100","4111700","4049340006","QN51",
"50140624",,"Queens","6142","SPRINGFIELD BLVD","11364","7189383309",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.748780209353","-73.756561610726","411","23","136700","4162213","4076100026","QN42",
"41405163","OASIS CAFE","Brooklyn","2689","CONEY ISLAND AVENUE","11235","3476735080","Russian","2023-06-13T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","48",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.591053347963","-73.960627958371","315","48","058800","3202824","3074110074","BK25",
"50108492","ARAMARK @ ACCENTURE #19261","Manhattan","1","MANHATTAN PL",,"8452708271",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"0","0",,,,,"1",,
"50106755","Isabella","Manhattan","110","SAINT MARKS PLACE","10009","6466698044",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.727320863195","-73.984684280858","103","02","003200","1005828","1004350019","MN22",
"41353228","VINOTAPA","Manhattan","201203","EAST   31 STREET",,"2127258466","American","2019-05-03T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","24",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50140976","THE CHILL SPOT","Queens","3189","STEINWAY ST","11103","5165224463",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.759483567726","-73.918568943705","401","22","015500","4011097","4006780007","QN70",
"50139519",,"Bronx","1764","UNIVERSITY AVENUE","10453","9175290966",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.849474381729","-73.916849855651","205","14","021502","2008837","2028760122","BX36",
"50140961",,"Manhattan","370","LEXINGTON AVENUE","10017","7183218180",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.75063901798","-73.976641186014","105","04","008000","1036150","1012950058","MN20",
"50131336","LITTLE ITALY PIZZA","Manhattan","937","8 AVENUE","10019","2019831137",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.765676019444","-73.983642958358","104","06","013900","1025437","1010460032","MN15",
"50104708","TASTE OF CHINA","Brooklyn","6815","4 AVENUE","11220","9175018886","Chinese","2023-03-07T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","45",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.635133510708","-74.023296609505","310","47","013000","3145253","3058640004","BK31",
"50104769","TALDE","Queens",,"TERMINAL B","11371","9732067277",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,,,,,,,,,
"50141282",,"Brooklyn","3398","FULTON STREET","11208","7182132671",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.684207620456","-73.870173055804","305","37","118400","3092908","3041490020","BK83",
"50114601","EMMETTS ON GROVE","Manhattan","39","GROVE STREET","10014","8478007321",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.732759178452","-74.004481432636","102","03","007300","1010049","1005880070","MN23",
"50141121",,"Manhattan","2102","AMSTERDAM AVENUE","10032","6465205904",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.837331717811","-73.938772755195","112","07","024301","1062900","1021210045","MN36",
"50137269",,"Manhattan","1140","1 AVENUE","10065","9172002306",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.761808457858","-73.960338921663","108","05","010602","1045319","1014570047","MN31",
"50104558","GREEN STREETS SALADS","Brooklyn","67","IRVING AVENUE","11237","2405494989",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.704462932019","-73.923941872195","304","34","044700","3072586","3031880001","BK77",
"50136125","FLIK LOUNGE","Queens","1","CENTRAL TERMINAL AREA",,"7043285184",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"0","0",,,,,"4",,
"50137994","CENTRAL PARK BOATHOUSE BANQUET HALL","Manhattan","000","E 72ND ST",,"9172843261",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"0","0",,,,,"1",,
"41506337","POPEYES","Queens","14202","ROCKAWAY BOULEVARD","11436","7183233500","Chicken","2022-10-27T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2022-10-27T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.674063207045","-73.798264768931","412","28","079000","4538846","4120590008","QN76",
"50140838",,"Queens","21469","JAMAICA AVE","11428","9179721428",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.716943362026","-73.741422671969","413","23","054200","4226244","4106060264","QN34",
"50106029","Playdate NYC","Queens","13529","ROOSEVELT AVE","11354","3479095490",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.759166126672","-73.831294521534","407","20","087100","4112312","4049760009","QN22",
"50137871","Funzi's Pizzeria","Manhattan","36","SAINT MARKS PLACE","10003","3104998937",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.728726579235","-73.988010550686","103","02","003800","1006677","1004630028","MN22",
"50140501",,"Brooklyn","60","SOUTH    8 STREET","11249","5085178270",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.709879691318","-73.96722323045","301","33","054700","3396741","3021357508","BK73",
"50117780","CHIKILA BAR","Brooklyn","231","KENT AVENUE","11249","3472766505",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.716724653948","-73.96554603272","301","33","055500","3062579","3023780103","BK73",
"50092831","COLLECTIVE RETREATS","Manhattan","825","GRESHAM ROAD",,"3369090070",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"0","0",,,,"1086338","1000010010",,
"40365904","MEE SUM CAFE","Manhattan","26","PELL STREET","10013","2123495260","Coffee/Tea","2021-10-13T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","67",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.714860627928","-73.998199974185","103","01","002900","1001782","1001630009","MN27",
"50105555","Slow Cook Mexican","Queens","2323","BORDEN AVE","11101","9173962972",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.739927427795","-73.947220195862","402","26","000100","4000753","4001050012","QN31",
"50109706","MUSCLE MAKER GRILL","Manhattan","1099","2 AVENUE","10022","9173304487",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.759830978972","-73.964920827388","106","04","010800","1038604","1013310027","MN19",
"50123947","FLOR DE MAYO","Manhattan","4160","BROADWAY","10033","7028828887",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.847001113536","-73.938192735984","112","10","026300","1063558","1021450011","MN36",
"50139953",,"Manhattan","1502","1 AVENUE","10075","6463882999",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.77193108449","-73.95297132568","108","05","013200","1046013","1014730004","MN31",
"50134990",,"Manhattan","168","AVENUE B","10009","6462349285",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.727218525666","-73.979658447174","103","02","003400","1005139","1004040031","MN22",
