"id","reservation_date","franchisee","status","installation_date","pole_type","borough","x_coord","y_coord","latitude","longitude","zone","on_street","cross_street_1","cross_street_2","park_advisory","historic_advisory","scenic_landmark_advisory","bid_advisory","school_advisory","zipcode","community_board","council_district"
"26862","2021-09-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","988636.0000000","154439.0000000","40.5905744","-73.9842080","C","Stillwell Ave","28th Ave","Bay 47 Street",,,,,,"11214","313","47"
"26861","2021-09-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","988070.0000000","154746.0000000","40.5914173","-73.9862458","C","Bath Ave","27th Ave","Bay 46th Street",,,,,,"11214","313","47"
"26860","2021-09-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","987061.0000000","157666.0000000","40.5994325","-73.9898775","B","86th St","Bay 35th St","24th Av",,,,,,"11214","311","47"
"26859","2021-09-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","999392.0000000","157371.0000000","40.5986103","-73.9454740","B","E 26th St","Gravesend Neck Rd","Ave V",,,,,,"11229","315","48"
"26858","2021-09-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","995199.0000000","155355.0000000","40.5930830","-73.9605762","B","Lancaster Av","Coney Island Av","E 12th St",,,,,,"11223","315","48"
"26857","2021-09-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","991290.0000000","155550.0000000","40.5936222","-73.9746510","B","Lake St","Village Rd S","Ave W",,,,,,"11223","315","47"
"26856","2021-09-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","1012394.0000000","163519.0000000","40.6154536","-73.8986285","B","Bergen Av","E 74 Street","Royce St",,,,,,"11234","318","46"
"26855","2021-09-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","1010690.0000000","168761.0000000","40.6298470","-73.9047456","B","Ave M","E 80th St","E 82nd St",,,,,,"11236","318","46"
"26854","2021-09-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","1005462.0000000","166646.0000000","40.6240558","-73.9235870","B","E54th St","Ave L","Ave K",,,,,,"11234","318","46"
"26853","2021-09-08T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","1000847.0000000","164294.0000000","40.6176099","-73.9402176","B","E 36th St","Flatlands Av","Ave P",,,,,,"11234","318","45"
"26852","2021-09-08T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","998961.0000000","160350.0000000","40.6067878","-73.9470196","B","E 26th St","Ave R","Ave S",,,,,,"11229","315","48"
"26851","2021-09-08T00:00:00.000","Extenet II","Proposed",,"UTILITY","Brooklyn","1018596.0000000","183645.0000000","40.6706732","-73.8761872","B","Milford St","Blake Ave","Sutter Ave",,,,,,"11208","305","42"
"26850","2021-09-08T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","1000490.0000000","166434.0000000","40.6234844","-73.9414984","B","E 35th St","Ave L","Ave K",,,,,,"11210","318","45"
"26849","2021-09-07T00:00:00.000","Extenet II","Approved",,"UTILITY","Queens","997164.0000000","210548.0000000","40.7445727","-73.9533951","B","Vernon Blvd","47 Rd","48 Ave",,,,"Long Island City",,"11101","402","26"
"26843","2021-08-27T00:00:00.000","Crown Castle Fiber","Proposed",,"UTILITY","Brooklyn","985017.0000000","193806.0000000","40.6986294","-73.9972339","B","Furman St","Montague St","Doughty St",,,,,,"11201","302","33"
"26842","2021-08-20T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","962478.0000000","160829.0000000","40.6080880","-74.0784116","B","TONE LA","VIRGINIAÂ AVENUE","DONLEY AVENUE",,,,,,"10305","501","49"
"26841","2021-08-20T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","943042.0000000","163375.0000000","40.6150072","-74.1484255","B","WOODBINE AVENUE","CASWELL AVENUE","WATCHOGUE ROAD",,,,,,"10314","501","50"
"26840","2021-08-20T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","946792.0000000","165678.0000000","40.6213451","-74.1349313","B","COLLEGE AVENUE","NEAL DOW AVENUE","BIDWELL AVENUE",,,,,,"10314","501","50"
"26839","2021-08-20T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","945745.0000000","165861.0000000","40.6218429","-74.1387039","B","COLLEGE AVENUE","MARIANNE STREET","CRYSTAL AVENUE",,,,,,"10302","501","50"
"26838","2021-08-20T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","944838.0000000","166019.0000000","40.6222726","-74.1419720","B","COLLEGE AVENUE","CRYSTAL AVENUE","COLLFIELD AVENUE",,,,,,"10302","501","50"
"26837","2021-08-20T00:00:00.000","NY SMSA","Installed","2023-05-19T00:00:00.000","UTILITY","Staten_Island","944142.0000000","165503.0000000","40.6208531","-74.1444761","B","WILLOWBROOK ROAD","COLLEGE COURT","VEDDER AVE",,,,,,"10302","501","50"
"26836","2021-08-20T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","943181.0000000","165646.0000000","40.6212413","-74.1479387","B","WILLOW ROAD EAST","VEDDER AVENUE","DEVENS STREET",,,,,,"10314","501","50"
"26835","2021-08-20T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","943414.0000000","161630.0000000","40.6102193","-74.1470751","B","VICTORY BOULEVARD","WILLOWBROOK ROAD","WYONA AVENUE",,,,,,"10314","501","50"
"26833","2021-08-20T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","943794.0000000","162274.0000000","40.6119886","-74.1457103","B","AUBURN AVENUE","STEWART AVENUE","BRYSON AVENUE",,,,,,"10314","501","50"
"26832","2021-08-20T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","944311.0000000","162163.0000000","40.6116863","-74.1438476","B","COLLFIELD AVENUE","AUBURN AVENUE","CASWELL AVENUE",,,,,,"10314","501","50"
"26831","2021-08-20T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","944016.0000000","164377.0000000","40.6177619","-74.1449233","B","WILLOWBROOK ROAD","WATERS AVENUE","WATCHOGUE ROAD",,,,,,"10302","501","50"
"26830","2023-01-20T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","944080.0000000","164885.0000000","40.6191566","-74.1446958","B","WILLOWBROOK ROAD","LEONARD AVENUE","DEVENS STREET",,,,,,"10302","501","50"
"26829","2021-08-20T00:00:00.000","NY SMSA","Installed","2022-07-08T00:00:00.000","UTILITY","Staten_Island","944229.0000000","166313.0000000","40.6230768","-74.1441675","B","WILLOWBROOK ROAD","GLORIA COURT","COLLEGE AVENUE",,,,,,"10302","501","50"
"26828","2021-08-20T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","943026.0000000","164574.0000000","40.6182981","-74.1484905","B","HOME PLACE","LEVIT AVENUE","LYON PLACE",,,,,,"10314","501","50"
"26827","2021-08-20T00:00:00.000","NY SMSA","Installed","2022-07-11T00:00:00.000","UTILITY","Staten_Island","943111.0000000","165134.0000000","40.6198356","-74.1481877","B","LEVIT AVENUE","DEVENS STREET","EAGLE ROAD",,,,,,"10314","501","50"
"26826","2021-08-20T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","942785.0000000","162484.0000000","40.6125604","-74.1493457","B","AUBURN AVENUE","WOODBINE AVENUE","CAMBRIDGE AVENUE",,,,,,"10314","501","50"
"26825","2021-08-20T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","964643.0000000","161006.0000000","40.6085789","-74.0706149","B","BELAIR ROAD","BEETHOVEN STREET","TOMPKINS AVENUE",,,,,,"10305","501","49"
"26824","2021-08-20T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Queens","1021491.0000000","206095.0000000","40.7322814","-73.8656270","B","62nd Avenue","93rd Street","Queens Boulevard",,,,,,"11374","406","29"
"26823","2021-08-20T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","964312.0000000","161028.0000000","40.6086386","-74.0718070","B","ST. JOHNS AVENUE","WAGNER STREET","BEETHOVEN STREET",,,,,,"10305","501","49"
"26822","2021-08-20T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","963520.0000000","161777.0000000","40.6106926","-74.0746617","B","REYNOLDS STREET","REYNOLDS COURT","CLIFTON AVENUE",,,,,,"10305","501","49"
"26821","2021-08-20T00:00:00.000","NY SMSA","Installed","2022-12-16T00:00:00.000","UTILITY","Staten_Island","962551.0000000","160408.0000000","40.6069326","-74.0781473","B","NARROWS ROAD NORTH","CLIFTON AVENUE","KANSAS AVENUE",,,,,,"10305","501","49"
"26820","2021-08-20T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","963166.0000000","161079.0000000","40.6087759","-74.0759345","B","HYLAN BOULEVARD","COLTON STREET","DONLEY AVENUE",,,,,,"10305","501","49"
"26819","2021-08-20T00:00:00.000","NY SMSA","Installed","2022-09-23T00:00:00.000","UTILITY","Staten_Island","964281.0000000","161897.0000000","40.6110237","-74.0719213","B","HYLAN BOULEVARD","FOX HILL TERRACE","TOMPKINS AVENUE",,,,,,"10305","501","49"
"26818","2021-08-20T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","963372.0000000","160473.0000000","40.6071130","-74.0751908","B","DONLEY AVENUE","ST. JOHNS AVENUE","HYLAN BOULEVARD",,,,,,"10305","501","49"
"26817","2021-08-20T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","964771.0000000","162770.0000000","40.6134210","-74.0701590","B","CLIFTON AVENUE","VERMONT AVENUE","VIRGINIAÂ AVENUE",,,,,,"10305","501","49"
"26816","2021-08-20T00:00:00.000","NY SMSA","Approved",,"UTILITY","Staten_Island","965061.0000000","163275.0000000","40.6148078","-74.0691159","B","ANDERSON STREET","VIRGINIA AVENUE","SAINT MARYS AVENUE","Kaltenmeier Playground",,,,,"10305","501","49"
"26815","2021-08-20T00:00:00.000","NY SMSA","Installed","2022-09-23T00:00:00.000","UTILITY","Staten_Island","963632.0000000","162954.0000000","40.6139235","-74.0742620","B","SHAUGHNESSY LANE","WHITE PLAINS AVENUE","TOMPKINS AVENUE",,,,,,"10305","501","49"
"26814","2021-08-20T00:00:00.000","NY SMSA","Installed","2023-01-11T00:00:00.000","UTILITY","Staten_Island","964154.0000000","163042.0000000","40.6141662","-74.0723821","B","TOMPKINS AVENUE","SAINT MARYS AVE","VERMONT AVENUE",,,,,,"10305","501","49"
"26813","2021-08-20T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","963248.0000000","162458.0000000","40.6125612","-74.0756435","B","SAINT MARYS AVENUE","OAK STREET","SMITH STREET",,,,,,"10305","501","49"
"26812","2021-08-20T00:00:00.000","NY SMSA","Installed","2022-09-23T00:00:00.000","UTILITY","Staten_Island","965246.0000000","164114.0000000","40.6171110","-74.0684519","B","BAY STREET","CHESTNUT AVENUE","SYLVATON TERRACE",,,,,,"10305","501","49"
"26811","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1031606.0000000","261945.0000000","40.8855255","-73.8287361","B","Boston Road","De Lavall Avenue","Conner Street",,,,,,"10475","212","12"
"26810","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1031124.0000000","240679.0000000","40.8271593","-73.8306280","B","Lafayette Avenue","Balcom Avenue","Huntington Avenue",,,,,,"10465","210","13"
"26808","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-08-03T00:00:00.000","UTILITY","Bronx","1029364.0000000","260609.0000000","40.8818703","-73.8368534","B","Boston Road","Palmer Avenue","Boller Avenue",,,,,,"10475","212","12"
"26807","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1030282.0000000","261937.0000000","40.8855105","-73.8335245","B","Harper Avenue","Varian Avenue","Conner Street",,,,,,"10466","212","12"
"26806","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Proposed",,"UTILITY","Bronx","1028847.0000000","256307.0000000","40.8700653","-73.8387516","B","Gunther Avenue","Adee Avenue","Arnow Avenue",,,,,,"10469","212","12"
"26805","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1028058.0000000","264480.0000000","40.8925016","-73.8415509","B","Wilder Avenue","Edenwald Avenue","Strang Avenue",,,,,,"10466","212","12"
"26804","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1028374.0000000","256868.0000000","40.8716075","-73.8404581","B","Tiemann Avenue","Hammersley Avenue","Adee Avenue",,,,,,"10469","212","12"
"26803","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1026874.0000000","257822.0000000","40.8742333","-73.8458757","B","Corsa Avenue","Givan Avenue","Burke Avenue",,,,,,"10469","212","12"
"26802","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1028054.0000000","243721.0000000","40.8355245","-73.8417011","B","Waterbury Avenue","Seabury Avenue","Commerce Avenue",,,,,,"10462","210","13"
"26801","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-09-02T00:00:00.000","UTILITY","Bronx","1026496.0000000","246535.0000000","40.8432557","-73.8473137","B","East Tremont Avenue","Silver Street","Maclay Avenue",,,,"Westchester Square",,"10461","210","13"
"26800","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-08-25T00:00:00.000","UTILITY","Bronx","1026055.0000000","250947.0000000","40.8553674","-73.8488800","B","Seminole Avenue","Pawnee Place","Choctaw Place",,,,,,"10461","211","13"
"26798","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Proposed",,"UTILITY","Bronx","1026318.0000000","250474.0000000","40.8540679","-73.8479323","B","Seminole Avenue","Pinchot Place","Rhinelander Avenue",,,,,,"10461","211","13"
"26797","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1026295.0000000","244549.0000000","40.8378057","-73.8480526","B","Zerega Avenue","Lyon Avenue","Tratman Avenue",,,,,,"10462","210","18"
"26796","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1025542.0000000","246091.0000000","40.8420416","-73.8507643","B","Seddon Street","Fuller Street","Buck Street",,,,,,"10461","210","18"
"26795","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-11-11T00:00:00.000","UTILITY","Bronx","1026380.0000000","248492.0000000","40.8486276","-73.8477206","B","Hering Avenue","Pierce Avenue","Van Nest Avenue",,,,,,"10461","211","13"
"26794","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1024228.0000000","268213.0000000","40.9027656","-73.8553813","B","Bronx Boulevard","East 240th Street","East 239th Street",,,,,,"10470","212","11"
"26793","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1023330.0000000","255656.0000000","40.8683047","-73.8587031","B","Boston Road","Paulding Avenue","Arnow Avenue",,,,,,"10469","211","12"
"26792","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1023085.0000000","263543.0000000","40.8899531","-73.8595432","B","East 228th Street","White Plains Road","Lowerre Place",,,,,,"10466","212","12"
"26791","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1024827.0000000","261947.0000000","40.8855647","-73.8532525","B","East 225th Street","Paulding Avenue","Bronxwood Avenue",,,,,,"10466","212","12"
"26790","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1022775.0000000","263365.0000000","40.8894659","-73.8606654","B","Lowerre Place","East 227th Street","East 226th Street",,,,,,"10466","212","12"
"26789","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-11-17T00:00:00.000","UTILITY","Bronx","1019947.0000000","246428.0000000","40.8429909","-73.8709837","B","Morris Park Avenue","Melville Street","Van Buren Avenue",,,,,,"10460","211","15"
"26788","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1008819.0000000","268396.0000000","40.9033243","-73.9111220","B","West 254th Street","Sycamore Avenue","Independence Avenue",,"Riverdale Historic District",,,,"10471","208","11"
"26787","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1009615.0000000","260666.0000000","40.8821056","-73.9082718","B","Irwin Avenue","West 232nd Street","West 231st Street",,,,,,"10463","208","11"
"26786","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1020872.0000000","239046.0000000","40.8227257","-73.8676809","B","Soundview Avenue","Story Avenue","Rosedale Avenue",,,,,,"10473","209","18"
"26785","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1015748.0000000","251649.0000000","40.8573370","-73.8861352","B","Arthur Avenue","East 189th Street","East 188th Street",,,,"Belmont BID",,"10458","206","15"
"26784","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1015578.0000000","247183.0000000","40.8450797","-73.8867706","B","Mapes Avenue","East 179th Street","East 178th Street",,,,,,"10460","206","17"
"26783","2021-08-19T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1026876.0000000","246315.0000000","40.8426500","-73.8459417","B","East Tremont Avenue","Saint Raymond Avenue","Frisby Avenue",,,,"Westchester Square",,"10461","210","13"
"26781","2021-08-10T00:00:00.000","NY SMSA","Installed","2022-09-23T00:00:00.000","UTILITY","Staten_Island","967319.0000000","161945.0000000","40.6111618","-74.0609796","B","CLIFF COURT","CLIFF STREET","NAUTILUS STREET",,,,,,"10305","501","49"
"26780","2021-08-10T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","965431.0000000","162312.0000000","40.6121653","-74.0677805","B","MARYLAND AVENUE","WINGHAM STREET","ANDERSON STREET",,,,,,"10305","501","49"
"26779","2021-08-10T00:00:00.000","NY SMSA","Installed","2022-06-09T00:00:00.000","UTILITY","Staten_Island","965427.0000000","161495.0000000","40.6099228","-74.0677927","B","CABOT PLACE","BELAIR ROAD","BELAIR LANE",,,,,,"10305","501","49"
"26778","2021-08-10T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","965717.0000000","161280.0000000","40.6093333","-74.0667476","B","HOPE AVENUE","EGBERT PLACE","BELAIR LANE",,,,,,"10305","501","49"
"26777","2021-08-10T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","965638.0000000","160337.0000000","40.6067448","-74.0670295","B","TOMPKINS AVENUE","GARFIELD AVENUE","FINGERBOARD ROAD",,,,,,"10305","501","49"
"26776","2021-08-10T00:00:00.000","NY SMSA","Installed","2022-06-09T00:00:00.000","UTILITY","Staten_Island","965442.0000000","162682.0000000","40.6131809","-74.0677419","B","ANDERSON STREET","HYLAN BOULEVARD","MARYLAND AVENUE",,,,,,"10305","501","49"
"26775","2021-08-10T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","965828.0000000","162061.0000000","40.6114772","-74.0663500","B","ST JOHNS AVENUE","ANDERSON STREET","WINGHAM STREET",,,,,,"10305","501","49"
"26774","2021-08-10T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","964914.0000000","161468.0000000","40.6098476","-74.0696402","B","ST JOHNS AVENUE","TOMPKINS AVENUE","DAYNA DRIVE",,,,,,"10305","501","49"
"26773","2021-08-10T00:00:00.000","NY SMSA","Proposed",,"UTILITY","Staten_Island","966607.0000000","160004.0000000","40.6058328","-74.0635389","B","SCHOOL ROAD","TORRICELLI STREET","TOMPKINS AVENUE","Von Briesen Park",,,,,"10305","501","50"
"26772","2021-08-10T00:00:00.000","NY SMSA","Installed","2022-09-01T00:00:00.000","UTILITY","Staten_Island","966568.0000000","160428.0000000","40.6069965","-74.0636805","B","SUMMER STREET","LYMAN AVENUE","HIGH STREET",,,,,,"10305","501","50"
