"borough","geographical_district","admin_district","ats_code","location_name","grade_level","bldg_id","bldg_name","ownership","room_number","square_feet","room_function","shared_with_other_schools","inside_v_outside","space_used_for_any_other_purpose_beside_pe","location_1"
"Manhattan","3","3","03M485","Fiorello H. LaGuardia High School of Music & Art and Performing Arts","High school","M485","FIORELLO LAGUARDIA HS - MANHATTAN","DOE Owned","308","8,585","GYMNASIUM","N","Inside","N",
"Manhattan","3","3","03M485","Fiorello H. LaGuardia High School of Music & Art and Performing Arts","High school","M485","FIORELLO LAGUARDIA HS - MANHATTAN","DOE Owned","806","2,200","DANCE ROOM","N","Inside","N",
"Manhattan","3","3","03M485","Fiorello H. LaGuardia High School of Music & Art and Performing Arts","High school","M485","FIORELLO LAGUARDIA HS - MANHATTAN","DOE Owned","808","2,100","DANCE ROOM","N","Inside","N",
"Manhattan","3","3","03M485","Fiorello H. LaGuardia High School of Music & Art and Performing Arts","High school","M485","FIORELLO LAGUARDIA HS - MANHATTAN","DOE Owned","838","2,200","DANCE ROOM","N","Inside","N",
"Manhattan","3","3","03M485","Fiorello H. LaGuardia High School of Music & Art and Performing Arts","High school","M485","FIORELLO LAGUARDIA HS - MANHATTAN","DOE Owned","840","2,100","DANCE ROOM","N","Inside","N",
"Manhattan","3","3","03M485","Fiorello H. LaGuardia High School of Music & Art and Performing Arts","High school","M485","FIORELLO LAGUARDIA HS - MANHATTAN","DOE Owned","857","744","DANCE ROOM","N","Inside","N",
"Manhattan","3","3","03M485","Fiorello H. LaGuardia High School of Music & Art and Performing Arts","High school","M485","FIORELLO LAGUARDIA HS - MANHATTAN","DOE Owned","343/345","1,450","WEIGHT ROOM","N","Inside","N",
"Manhattan","3","3","03M492","High School for Law, Advocacy and Community Justice","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","192","2,880","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M492","High School for Law, Advocacy and Community Justice","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","200","1,550","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M492","High School for Law, Advocacy and Community Justice","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","225C","725","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M492","High School for Law, Advocacy and Community Justice","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","235C","609","MULTI-PURPOSE ROOM","Y","Inside","Y",
"Manhattan","3","3","03M492","High School for Law, Advocacy and Community Justice","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G10","1,716","SWIMMING POOL","Y","Inside","N",
"Manhattan","3","3","03M492","High School for Law, Advocacy and Community Justice","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G1E","1,210","WEIGHT ROOM","Y","Inside","N",
"Manhattan","3","3","03M492","High School for Law, Advocacy and Community Justice","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G9","1,210","DANCE ROOM","Y","Inside","N",
"Manhattan","3","3","03M492","High School for Law, Advocacy and Community Justice","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","GYM-1","4,559","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M492","High School for Law, Advocacy and Community Justice","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","GYM-2","8,827","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M494","High School of Arts and Technology","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","192","2,880","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M494","High School of Arts and Technology","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","200","1,550","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M494","High School of Arts and Technology","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","225C","725","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M494","High School of Arts and Technology","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","235C","609","MULTI-PURPOSE ROOM","Y","Inside","Y",
"Manhattan","3","3","03M494","High School of Arts and Technology","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G10","1,716","SWIMMING POOL","Y","Inside","N",
"Manhattan","3","3","03M494","High School of Arts and Technology","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G1E","1,210","WEIGHT ROOM","Y","Inside","N",
"Manhattan","3","3","03M494","High School of Arts and Technology","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G9","1,210","DANCE ROOM","Y","Inside","N",
"Manhattan","3","3","03M494","High School of Arts and Technology","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","GYM-1","4,559","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M494","High School of Arts and Technology","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","GYM-2","8,827","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M505","Edward A. Reynolds West Side High School","High school","M506","EDWARD A. REYNOLDS WEST SIDE HS-M","DOE Owned","B19","522","WEIGHT ROOM","N","Inside","N",
"Manhattan","3","3","03M505","Edward A. Reynolds West Side High School","High school","M506","EDWARD A. REYNOLDS WEST SIDE HS-M","DOE Owned","GYM","7,254","GYMNASIUM","N","Inside","N",
"Manhattan","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","192","2,880","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","200","1,550","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","225C","725","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","235C","609","MULTI-PURPOSE ROOM","Y","Inside","Y",
"Manhattan","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G10","1,716","SWIMMING POOL","Y","Inside","N",
"Manhattan","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G1E","1,210","WEIGHT ROOM","Y","Inside","N",
"Manhattan","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G9","1,210","DANCE ROOM","Y","Inside","N",
"Manhattan","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","GYM-1","4,559","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M541","Manhattan / Hunter Science High School","High school","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","GYM-2","8,827","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M859","Special Music School","K-12 all grades","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","192","2,880","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M859","Special Music School","K-12 all grades","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","200","1,550","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M859","Special Music School","K-12 all grades","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","225C","725","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M859","Special Music School","K-12 all grades","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","235C","609","MULTI-PURPOSE ROOM","Y","Inside","Y",
"Manhattan","3","3","03M859","Special Music School","K-12 all grades","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G10","1,716","SWIMMING POOL","Y","Inside","N",
"Manhattan","3","3","03M859","Special Music School","K-12 all grades","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G1E","1,210","WEIGHT ROOM","Y","Inside","N",
"Manhattan","3","3","03M859","Special Music School","K-12 all grades","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","G9","1,210","DANCE ROOM","Y","Inside","N",
"Manhattan","3","3","03M859","Special Music School","K-12 all grades","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","GYM-1","4,559","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M859","Special Music School","K-12 all grades","M490","MARTIN LUTHER KING, JR. HS - M","DOE Owned","GYM-2","8,827","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M859","Special Music School","K-12 all grades","M932","SPECIAL MUSIC SCHOOL - MANHATTAN","Tax Levy Lease","309","528","DANCE ROOM","N","Inside","N",
"Manhattan","3","3","03M859","Special Music School","K-12 all grades","M932","SPECIAL MUSIC SCHOOL - MANHATTAN","Tax Levy Lease","409","858","DANCE ROOM","N","Inside","N",
"Manhattan","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - MANHATTAN","DOE Owned","108","962","DANCE ROOM","Y","Inside","N",
"Manhattan","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - MANHATTAN","DOE Owned","500","2,613","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - MANHATTAN","DOE Owned","1-GYM","2,409","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - MANHATTAN","DOE Owned","2-GYM","7,200","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","5,766","OUTDOOR YARD","Y","Outside","N",
"Manhattan","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - MANHATTAN","DOE Owned","OUTDOOR YARD 2","2,082","OUTDOOR YARD","Y","Outside","N",
"Manhattan","3","3","03M860","Frederick Douglass Academy II Secondary School","Secondary School","M088","I.S. 88 - MANHATTAN","DOE Owned","OUTDOOR YARD 3","1,282","OUTDOOR YARD","Y","Outside","N",
"Manhattan","3","3","03M862","Mott Hall II","Junior High-Intermediate-Middle","M165","P.S. 165 - MANHATTAN","DOE Owned","100","9,394","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M862","Mott Hall II","Junior High-Intermediate-Middle","M165","P.S. 165 - MANHATTAN","DOE Owned","412","720","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","3","3","03M862","Mott Hall II","Junior High-Intermediate-Middle","M165","P.S. 165 - MANHATTAN","DOE Owned","GYM","4,712","GYMNASIUM","Y","Inside","N",
"Manhattan","3","3","03M862","Mott Hall II","Junior High-Intermediate-Middle","M165","P.S. 165 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","8,491","OUTDOOR YARD","Y","Outside","N",
"Manhattan","3","3","03M862","Mott Hall II","Junior High-Intermediate-Middle","M165","P.S. 165 - MANHATTAN","DOE Owned","OUTDOOR YARD 2","12,783","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M007","P.S. 007 Samuel Stern","K-8","M007","P.S. 7 - MANHATTAN","DOE Owned","210","270","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M007","P.S. 007 Samuel Stern","K-8","M007","P.S. 7 - MANHATTAN","DOE Owned","GYM","3,723","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M007","P.S. 007 Samuel Stern","K-8","M007","P.S. 7 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","17,057","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M012","Tag Young Scholars","K-8","M117","J.H.S. 117 - MANHATTAN","DOE Owned","GYM","7,056","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M012","Tag Young Scholars","K-8","M117","J.H.S. 117 - MANHATTAN","DOE Owned","W126","728","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M037","River East Elementary","Elementary","M206","P.S. 206 (TANDEM M112) - MANHATTAN","DOE Owned","134/6","9,499","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M038","P.S. 38 Roberto Clemente","Elementary","M121","P.S. 38 (OLD M121) - MANHATTAN","DOE Owned","133","3,700","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M038","P.S. 38 Roberto Clemente","Elementary","M121","P.S. 38 (OLD M121) - MANHATTAN","DOE Owned","214","846","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (UDC & ECF) - MANHATTAN","DOE Owned","307","2,820","DANCE ROOM","Y","Inside","N",
"Manhattan","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (UDC & ECF) - MANHATTAN","DOE Owned","205-4","480","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (UDC & ECF) - MANHATTAN","DOE Owned","305F","84","ADAPTIVE PHYSICAL EDUCATION","Y","Inside","N",
"Manhattan","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (UDC & ECF) - MANHATTAN","DOE Owned","G11","930","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (UDC & ECF) - MANHATTAN","DOE Owned","GYM","3,233","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (UDC) - MANHATTAN","DOE Owned","OUTDOOR YARD 1","7,724","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M050","P.S. 050 Vito Marcantonio","K-8","M050","P.S. 50 (UDC) - MANHATTAN","DOE Owned","OUTDOOR YARD 2","25,778","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M057","James Weldon Johnson","K-8","M057","P.S. 57 - MANHATTAN","DOE Owned","202","4,565","GYMNASIUM","N","Inside","N",
"Manhattan","4","4","04M057","James Weldon Johnson","K-8","M057","P.S. 57 - MANHATTAN","DOE Owned","226","234","MULTI-PURPOSE CLASSROOM","N","Inside","Y",
"Manhattan","4","4","04M057","James Weldon Johnson","K-8","M057","P.S. 57 - MANHATTAN","DOE Owned","202A","357","WEIGHT ROOM","N","Inside","N",
"Manhattan","4","4","04M072","The Lexington Academy","K-8","M072","P.S. 72 - MANHATTAN","DOE Owned","211","1,232","GYMNASIUM","N","Inside","N",
"Manhattan","4","4","04M072","The Lexington Academy","K-8","M072","P.S. 72 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","9,898","OUTDOOR YARD","N","Outside","N",
"Manhattan","4","4","04M083","P.S. 083 Luis Munoz Rivera","Elementary","M083","P.S. 83 - MANHATTAN","DOE Owned","GYM","4,050","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M083","P.S. 083 Luis Munoz Rivera","Elementary","M083","P.S. 83 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","32,235","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M096","P.S. 096 Joseph Lanzetta","K-8","M096","P.S. 96 - MANHATTAN","DOE Owned","313","650","DANCE ROOM","N","Inside","N",
"Manhattan","4","4","04M096","P.S. 096 Joseph Lanzetta","K-8","M096","P.S. 96 - MANHATTAN","DOE Owned","GYM","4,050","GYMNASIUM","N","Inside","N",
"Manhattan","4","4","04M096","P.S. 096 Joseph Lanzetta","K-8","M096","P.S. 96 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","28,077","OUTDOOR YARD","N","Outside","N",
"Manhattan","4","4","04M102","P.S. 102 Jacques Cartier","Elementary","M102","P.S. 102 - MANHATTAN","DOE Owned","PLAYRM","1,488","ADAPTIVE PHYSICAL EDUCATION","Y","Inside","N",
"Manhattan","4","4","04M108","P.S. 108 Assemblyman Angelo Del Toro Educational Complex","K-8","M108","P.S. 108 - MANHATTAN","DOE Owned","140","299","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M108","P.S. 108 Assemblyman Angelo Del Toro Educational Complex","K-8","M108","P.S. 108 - MANHATTAN","DOE Owned","GYM","3,975","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M108","P.S. 108 Assemblyman Angelo Del Toro Educational Complex","K-8","M108","P.S. 108 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","1,899","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M108","P.S. 108 Assemblyman Angelo Del Toro Educational Complex","K-8","M108","P.S. 108 - MANHATTAN","DOE Owned","OUTDOOR YARD 2","5,733","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M112","P.S. 112 Jose Celso Barbosa","Early Childhood","M112","P.S. 112 (TANDEM M206) - MANHATTAN","DOE Owned","126","690","DANCE ROOM","N","Inside","N",
"Manhattan","4","4","04M112","P.S. 112 Jose Celso Barbosa","Early Childhood","M112","P.S. 112 (TANDEM M206) - MANHATTAN","DOE Owned","127","3,776","ADAPTIVE PHYSICAL EDUCATION","N","Inside","N",
"Manhattan","4","4","04M112","P.S. 112 Jose Celso Barbosa","Early Childhood","M112","P.S. 112 (TANDEM M206) - MANHATTAN","DOE Owned","OUTDOOR YARD 1","7,796","OUTDOOR YARD","N","Outside","N",
"Manhattan","4","4","04M146","P.S. 146 Ann M. Short","Elementary","M146","P.S. 146 - MANHATTAN","DOE Owned","118","624","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M146","P.S. 146 Ann M. Short","Elementary","M146","P.S. 146 - MANHATTAN","DOE Owned","203","624","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M146","P.S. 146 Ann M. Short","Elementary","M146","P.S. 146 - MANHATTAN","DOE Owned","GYM","3,900","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M146","P.S. 146 Ann M. Short","Elementary","M146","P.S. 146 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","3,009","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M155","P.S. 155 William Paca","Elementary","M155","P.S. 155 - MANHATTAN","DOE Owned","121","625","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M155","P.S. 155 William Paca","Elementary","M155","P.S. 155 - MANHATTAN","DOE Owned","325/327","1,400","DANCE ROOM","Y","Inside","N",
"Manhattan","4","4","04M155","P.S. 155 William Paca","Elementary","M155","P.S. 155 - MANHATTAN","DOE Owned","GYM","3,795","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M155","P.S. 155 William Paca","Elementary","M155","P.S. 155 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","5,808","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M171","P.S. 171 Patrick Henry","K-8","M171","P.S. 171 - MANHATTAN","DOE Owned","GYM","5,355","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M171","P.S. 171 Patrick Henry","K-8","M171","P.S. 171 - MANHATTAN","DOE Owned","OUTDOOR YARD 2","14,827","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M182","The Bilingual Bicultural School","Elementary","M083","P.S. 83 - MANHATTAN","DOE Owned","GYM","4,050","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M182","The Bilingual Bicultural School","Elementary","M083","P.S. 83 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","32,235","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M206","P.S. 206 Jose Celso Barbosa","K-8","M206","P.S. 206 (TANDEM M112) - MANHATTAN","DOE Owned","134/6","9,499","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M224","M.S. 224 Manhattan East School for Arts & Academics","Junior High-Intermediate-Middle","M099","I.S. 99 - MANHATTAN","DOE Owned","414","897","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M224","M.S. 224 Manhattan East School for Arts & Academics","Junior High-Intermediate-Middle","M099","I.S. 99 - MANHATTAN","DOE Owned","418","920","DANCE ROOM","Y","Inside","N",
"Manhattan","4","4","04M224","M.S. 224 Manhattan East School for Arts & Academics","Junior High-Intermediate-Middle","M099","I.S. 99 - MANHATTAN","DOE Owned","GYM A","2,968","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M224","M.S. 224 Manhattan East School for Arts & Academics","Junior High-Intermediate-Middle","M099","I.S. 99 - MANHATTAN","DOE Owned","GYM B","4,505","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M224","M.S. 224 Manhattan East School for Arts & Academics","Junior High-Intermediate-Middle","M099","I.S. 99 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","24,497","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M372","Esperanza Preparatory Academy","Secondary School","M117","J.H.S. 117 - MANHATTAN","DOE Owned","GYM","7,056","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M372","Esperanza Preparatory Academy","Secondary School","M117","J.H.S. 117 - MANHATTAN","DOE Owned","W126","728","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - MANHATTAN","DOE Owned","316","667","DANCE ROOM","Y","Inside","N",
"Manhattan","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - MANHATTAN","DOE Owned","328","594","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - MANHATTAN","DOE Owned","331","483","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - MANHATTAN","DOE Owned","426","2,860","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - MANHATTAN","DOE Owned","524","264","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - MANHATTAN","DOE Owned","562","2,860","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - MANHATTAN","DOE Owned","EPLAY","1,323","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","18,553","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M375","Mosaic Preparatory Academy","Elementary","M101","P.S. 101 - MANHATTAN","DOE Owned","WPLAY","1,121","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","5","5","05M046","P.S. 046 Arthur Tappan","K-8","M846","P.S. 46 MINISCHOOL - MANHATTAN","DOE Owned","OUTDOOR YARD 1","13,972","OUTDOOR YARD","N","Outside","N",
"Manhattan","4","4","04M377","Renaissance School of the Arts","Junior High-Intermediate-Middle","M155","P.S. 155 - MANHATTAN","DOE Owned","121","625","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M377","Renaissance School of the Arts","Junior High-Intermediate-Middle","M155","P.S. 155 - MANHATTAN","DOE Owned","325/327","1,400","DANCE ROOM","Y","Inside","N",
"Manhattan","4","4","04M377","Renaissance School of the Arts","Junior High-Intermediate-Middle","M155","P.S. 155 - MANHATTAN","DOE Owned","GYM","3,795","GYMNASIUM","Y","Inside","N",
"Manhattan","4","4","04M377","Renaissance School of the Arts","Junior High-Intermediate-Middle","M155","P.S. 155 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","5,808","OUTDOOR YARD","Y","Outside","N",
"Manhattan","4","4","04M406","Global Technology Preparatory","Junior High-Intermediate-Middle","M007","P.S. 7 - MANHATTAN","DOE Owned","210","270","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","4","4","04M406","Global Technology Preparatory","Junior High-Intermediate-Middle","M007","P.S. 7 - MANHATTAN","DOE Owned","GYM","3,723","GYMNASIUM","Y","Inside","N",
