"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","ratecodeid","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","pickup_location","dropoff_location"
"CMT","2009-05-30T09:52:29.000","2009-05-30T10:04:54.000","1","2.1000000000000001","-73.9619","40.755865",,"0","-73.990945999999994","40.756238000000003","Cash","8.9000000000000004","0",,"0","0","8.9000000000000004","POINT (-73.9619 40.755865)","POINT (-73.990946 40.756238)"
"CMT","2009-09-21T13:07:36.000","2009-09-21T13:20:58.000","1","2.2000000000000002","-73.969024000000005","40.790872999999998",,"1","-73.971455000000006","40.766294000000002","Credit","9.6999999999999993","0",,"1.45","0","11.15","POINT (-73.969024 40.790873)","POINT (-73.971455 40.766294)"
"CMT","2009-09-27T01:32:56.000","2009-09-27T01:33:34.000","1","0.10000000000000001","-73.991039999999998","40.745243000000002",,"0","-73.990641999999994","40.745989999999999","Cash","2.5","0",,"0","0","2.5","POINT (-73.99104 40.745243)","POINT (-73.990642 40.74599)"
"VTS","2009-06-28T01:15:00.000","2009-06-28T01:24:00.000","5","2.3100000000000001","-73.972319999999996","40.762397999999997",,,"-73.986665000000002","40.726635000000002","CASH","8.0999999999999996","0.5",,"0","0","8.5999999999999996","POINT (-73.97232 40.762398)","POINT (-73.986665 40.726635)"
"DDS","2009-03-15T21:50:57.000","2009-03-15T22:02:28.000","2","3","-74.005204000000006","40.728889000000002",,,"-73.982225999999997","40.762559000000003","CASH","9.6999999999999993","0.5",,"0","0","10.199999999999999","POINT (-74.005204 40.728889)","POINT (-73.982226 40.762559)"
"CMT","2009-06-19T11:04:54.000","2009-06-19T11:21:00.000","4","2.3999999999999999","-73.979984999999999","40.765624000000003",,"0","-73.958518999999995","40.783377999999999","Cash","10.5","0",,"0","0","10.5","POINT (-73.979985 40.765624)","POINT (-73.958519 40.783378)"
"CMT","2009-05-15T08:22:57.000","2009-05-15T08:55:51.000","1","5.2000000000000002","-74.017103000000006","40.705297999999999",,"0","-73.985043000000005","40.755141000000002","Cash","19.699999999999999","0",,"0","0","19.699999999999999","POINT (-74.017103 40.705298)","POINT (-73.985043 40.755141)"
"VTS","2009-12-31T10:43:00.000","2009-12-31T11:16:00.000","2","16.460000000000001","-73.984122999999997","40.750725000000003",,,"-73.786062000000001","40.639077","CASH","45","0","0.5","0","0","45.5","POINT (-73.984123 40.750725)","POINT (-73.786062 40.639077)"
"CMT","2009-05-24T05:52:29.000","2009-05-24T06:13:34.000","3","10","-73.986076999999995","40.762591",,"0","-73.873070999999996","40.774400999999997","Credit","23.699999999999999","0",,"4.25","4.1500000000000004","32.100000000000001","POINT (-73.986077 40.762591)","POINT (-73.873071 40.774401)"
"VTS","2009-07-13T12:27:00.000","2009-07-13T12:47:00.000","1","4.0700000000000003","-73.797749999999994","40.711927000000003",,,"-73.797375000000002","40.711353000000003","CASH","13.699999999999999","0",,"0","0","13.699999999999999","POINT (-73.79775 40.711927)","POINT (-73.797375 40.711353)"
"CMT","2009-08-22T16:30:01.000","2009-08-22T16:38:06.000","3","0.59999999999999998","-74.000033000000002","40.762607000000003",,"0","-73.990317000000005","40.759217999999997","Cash","6.0999999999999996","0",,"0","0","6.0999999999999996","POINT (-74.000033 40.762607)","POINT (-73.990317 40.759218)"
"VTS","2009-07-30T05:49:00.000","2009-07-30T05:53:00.000","1","1.6399999999999999","-73.988387000000003","40.764322",,,"-73.994669999999999","40.745493000000003","CASH","6.0999999999999996","0.5",,"0","0","6.5999999999999996","POINT (-73.988387 40.764322)","POINT (-73.99467 40.745493)"
"CMT","2009-06-28T14:56:06.000","2009-06-28T15:13:27.000","4","3.2000000000000002","-73.979049000000003","40.787356000000003",,"0","-73.991791000000006","40.750019999999999","Credit","11.699999999999999","0",,"2.3399999999999999","0","14.039999999999999","POINT (-73.979049 40.787356)","POINT (-73.991791 40.75002)"
"DDS","2009-01-15T16:26:20.000","2009-01-15T16:39:40.000","1","2.7000000000000002","-73.980023000000003","40.760496000000003",,,"-73.951335999999998","40.785285999999999","CASH","9.6999999999999993","1",,"0","0","10.699999999999999","POINT (-73.980023 40.760496)","POINT (-73.951336 40.785286)"
"CMT","2009-11-16T15:29:54.000","2009-11-16T15:32:19.000","1","0.40000000000000002","-73.997878","40.741151000000002",,"0","-73.993098000000003","40.737653000000002","Credit","3.2999999999999998","0","0.5","1","0","4.7999999999999998","POINT (-73.997878 40.741151)","POINT (-73.993098 40.737653)"
"CMT","2009-06-09T18:18:23.000","2009-06-09T18:36:25.000","1","2.7999999999999998","-73.994298999999998","40.751116000000003",,"0","-73.961316999999994","40.766730000000003","Cash","11.699999999999999","0",,"0","0","11.699999999999999","POINT (-73.994299 40.751116)","POINT (-73.961317 40.76673)"
"VTS","2009-06-12T20:15:00.000","2009-06-12T20:22:00.000","1","1.8200000000000001","-73.962802999999994","40.766737999999997",,,"-73.973752000000005","40.769356999999999","CASH","6.9000000000000004","0.5",,"0","0","7.4000000000000004","POINT (-73.962803 40.766738)","POINT (-73.973752 40.769357)"
"CMT","2009-08-28T08:17:47.000","2009-08-28T08:27:02.000","1","1.3999999999999999","-73.985737999999998","40.769418000000002",,"0","-73.979764000000003","40.762780999999997","Cash","6.5","0",,"0","0","6.5","POINT (-73.985738 40.769418)","POINT (-73.979764 40.762781)"
"CMT","2009-01-15T21:54:37.000","2009-01-15T22:14:37.000","1","4.2999999999999998","-73.974293000000003","40.755535000000002",,,"-74.007316000000003","40.707205999999999","Credit","14.6","0",,"1.5","0","16.100000000000001","POINT (-73.974293 40.755535)","POINT (-74.007316 40.707206)"
"VTS","2009-06-17T14:07:00.000","2009-06-17T14:22:00.000","2","1.3300000000000001","-73.998962000000006","40.761052999999997",,,"-73.978572","40.751779999999997","CASH","8.9000000000000004","0",,"0","0","8.9000000000000004","POINT (-73.998962 40.761053)","POINT (-73.978572 40.75178)"
"VTS","2009-06-09T09:23:00.000","2009-06-09T09:28:00.000","1","0.46999999999999997","-73.980288000000002","40.765709999999999",,,"-73.980608000000004","40.765830000000001","CASH","3.2999999999999998","0",,"0","0","3.2999999999999998","POINT (-73.980288 40.76571)","POINT (-73.980608 40.76583)"
"CMT","2009-07-21T18:31:07.000","2009-07-21T18:44:54.000","4","0.69999999999999996","-73.976350999999994","40.756906000000001",,"0","-73.984249000000005","40.758463999999996","Cash","8.0999999999999996","0",,"0","0","8.0999999999999996","POINT (-73.976351 40.756906)","POINT (-73.984249 40.758464)"
"VTS","2009-04-26T03:35:00.000","2009-04-26T03:54:00.000","4","2.2599999999999998","-73.972391999999999","40.749732000000002",,,"-74.004440000000002","40.752248000000002","CASH","12.5","0.5",,"0","0","13","POINT (-73.972392 40.749732)","POINT (-74.00444 40.752248)"
"VTS","2009-11-05T10:39:00.000","2009-11-05T11:02:00.000","1","1.8999999999999999","-73.991628000000006","40.735315",,,"-74.00873","40.711371999999997","CASH","12.5","0","0.5","0","0","13","POINT (-73.991628 40.735315)","POINT (-74.00873 40.711372)"
"VTS","2009-04-24T19:22:00.000","2009-04-24T19:40:00.000","5","2.77","-74.003164999999996","40.720505000000003",,,"-73.992379999999997","40.746138000000002","CASH","11.300000000000001","1",,"0","0","12.300000000000001","POINT (-74.003165 40.720505)","POINT (-73.99238 40.746138)"
"VTS","2009-09-30T10:14:00.000","2009-09-30T10:17:00.000","1","0","-73.993695000000002","40.757077000000002",,,"-73.993695000000002","40.757077000000002","Credit","45","0",,"0","9.1400000000000006","54.140000000000001","POINT (-73.993695 40.757077)","POINT (-73.993695 40.757077)"
"VTS","2009-07-16T06:41:00.000","2009-07-16T06:42:00.000","1","0.059999999999999998","-73.986542999999998","40.776758000000001",,,"-73.986071999999993","40.777597","CASH","2.5","0",,"0","0","2.5","POINT (-73.986543 40.776758)","POINT (-73.986072 40.777597)"
"CMT","2009-03-31T13:34:45.000","2009-03-31T13:45:07.000","2","1.2","-73.968861000000004","40.763607999999998",,"1","-73.954389000000006","40.763722999999999","Cash","7.2999999999999998","0",,"0","0","7.2999999999999998","POINT (-73.968861 40.763608)","POINT (-73.954389 40.763723)"
"CMT","2009-12-30T15:51:35.000","2009-12-30T15:57:42.000","1","1.8999999999999999","-73.997399999999999","40.746583999999999",,"0","-73.988884999999996","40.768576000000003","Cash","6.5","0","0.5","0","0","7","POINT (-73.9974 40.746584)","POINT (-73.988885 40.768576)"
"CMT","2009-07-16T10:57:16.000","2009-07-16T11:19:36.000","1","5","-73.945674999999994","40.786000999999999",,"0","-73.994236999999998","40.746098000000003","Cash","16.899999999999999","0",,"0","0","16.899999999999999","POINT (-73.945675 40.786001)","POINT (-73.994237 40.746098)"
"VTS","2009-08-21T15:02:00.000","2009-08-21T15:14:00.000","5","1.7","-73.993572999999998","40.757013000000001",,,"-73.975207999999995","40.765374999999999","CASH","7.7000000000000002","0",,"0","0","7.7000000000000002","POINT (-73.993573 40.757013)","POINT (-73.975208 40.765375)"
"VTS","2009-01-03T23:51:00.000","2009-01-03T23:51:00.000","2","2.2999999999999998","0","0",,,"0","0","Credit","8.0999999999999996","0.5",,"2","0","10.6","POINT (0 0)","POINT (0 0)"
"VTS","2009-06-20T10:28:00.000","2009-06-20T10:36:00.000","1","2.5800000000000001","-73.956024999999997","40.773682999999998",,,"-73.938873000000001","40.805098000000001","CASH","8.5","0",,"0","0","8.5","POINT (-73.956025 40.773683)","POINT (-73.938873 40.805098)"
"CMT","2009-05-21T04:10:55.000","2009-05-21T04:12:05.000","1","0.10000000000000001","-74.006720999999999","40.730970999999997",,"0","-74.008940999999993","40.731490999999998","Credit","2.8999999999999999","0",,"0.84999999999999998","0","3.75","POINT (-74.006721 40.730971)","POINT (-74.008941 40.731491)"
"VTS","2009-04-16T23:35:00.000","2009-04-16T23:38:00.000","1","0.96999999999999997","-73.985955000000004","40.726685000000003",,,"-73.981317000000004","40.738019999999999","CASH","4.0999999999999996","0.5",,"0","0","4.5999999999999996","POINT (-73.985955 40.726685)","POINT (-73.981317 40.73802)"
"VTS","2009-09-17T08:08:00.000","2009-09-17T08:36:00.000","1","10.82","-73.994844999999998","40.732247999999998",,,"-73.861680000000007","40.768357000000002","CASH","26.5","0",,"0","4.5700000000000003","31.07","POINT (-73.994845 40.732248)","POINT (-73.86168 40.768357)"
"CMT","2009-10-10T15:21:17.000","2009-10-10T15:26:28.000","1","1.3","-73.976743999999997","40.782477999999998",,"0","-73.965136000000001","40.791806999999999","Cash","5.7000000000000002","0",,"0","0","5.7000000000000002","POINT (-73.976744 40.782478)","POINT (-73.965136 40.791807)"
"VTS","2009-06-12T22:19:00.000","2009-06-12T22:36:00.000","1","4.0899999999999999","-74.003657000000004","40.732250000000001",,,"-73.968127999999993","40.689571999999998","Credit","12.9","0.5",,"3","0","16.399999999999999","POINT (-74.003657 40.73225)","POINT (-73.968128 40.689572)"
"CMT","2009-12-27T00:14:41.000","2009-12-27T00:26:45.000","4","1.5","-73.987370999999996","40.736322999999999",,"0","-74.006653","40.740791999999999","Cash","8.0999999999999996","0.5","0.5","0","0","9.0999999999999996","POINT (-73.987371 40.736323)","POINT (-74.006653 40.740792)"
"CMT","2009-03-27T19:19:21.000","2009-03-27T19:20:56.000","1","0.5","-73.953103999999996","40.782848999999999",,"0","-73.958442000000005","40.775497000000001","Cash","4.2999999999999998","0",,"0","0","4.2999999999999998","POINT (-73.953104 40.782849)","POINT (-73.958442 40.775497)"
"VTS","2009-07-08T07:50:00.000","2009-07-08T08:06:00.000","1","3.46","-73.984211999999999","40.745972999999999",,,"-73.9529","40.783239999999999","CASH","11.699999999999999","0",,"0","0","11.699999999999999","POINT (-73.984212 40.745973)","POINT (-73.9529 40.78324)"
"CMT","2009-02-01T12:54:28.000","2009-02-01T13:00:03.000","1","0.90000000000000002","-73.982223000000005","40.776166000000003",,,"-73.978649000000004","40.765138999999998","Cash","5.2999999999999998","0",,"0","0","5.2999999999999998","POINT (-73.982223 40.776166)","POINT (-73.978649 40.765139)"
"VTS","2009-06-02T10:24:00.000","2009-06-02T10:35:00.000","5","1.3999999999999999","-74.006152","40.739947999999998",,,"-73.997062","40.725166999999999","CASH","7.2999999999999998","0",,"0","0","7.2999999999999998","POINT (-74.006152 40.739948)","POINT (-73.997062 40.725167)"
"CMT","2009-02-25T08:18:14.000","2009-02-25T08:32:21.000","1","2.2000000000000002","-73.955196000000001","40.770023999999999",,"0","-73.976815999999999","40.743709000000003","Credit","9.3000000000000007","0",,"1","0","10.300000000000001","POINT (-73.955196 40.770024)","POINT (-73.976816 40.743709)"
"CMT","2009-06-12T00:10:48.000","2009-06-12T00:22:45.000","1","3","-73.990530000000007","40.724817000000002",,"0","-73.949659999999994","40.714064999999998","Credit","10.1","0",,"2","0","12.1","POINT (-73.99053 40.724817)","POINT (-73.94966 40.714065)"
"VTS","2009-08-03T17:49:00.000","2009-08-03T18:04:00.000","1","2.27","-73.982572000000005","40.759987000000002",,,"-73.957509999999999","40.776071999999999","CASH","9.6999999999999993","1",,"0","0","10.699999999999999","POINT (-73.982572 40.759987)","POINT (-73.95751 40.776072)"
"CMT","2009-01-15T07:33:01.000","2009-01-15T07:44:27.000","1","2.1000000000000001","-73.95223","40.760936999999998",,,"-73.968343000000004","40.752830000000003","Credit","8.5","0",,"2","0","10.5","POINT (-73.95223 40.760937)","POINT (-73.968343 40.75283)"
"VTS","2009-12-25T12:12:00.000","2009-12-25T12:16:00.000","1","1.3600000000000001","-73.968722999999997","40.754922000000001",,,"-73.983294999999998","40.743873000000001","Credit","5.2999999999999998","0","0.5","2","0","7.7999999999999998","POINT (-73.968723 40.754922)","POINT (-73.983295 40.743873)"
"CMT","2009-01-06T06:42:44.000","2009-01-06T06:47:55.000","1","1.3","-73.968857","40.751789000000002",,,"-73.955016999999998","40.765666000000003","Cash","5.7000000000000002","0",,"0","0","5.7000000000000002","POINT (-73.968857 40.751789)","POINT (-73.955017 40.765666)"
"CMT","2009-08-16T19:11:02.000","2009-08-16T19:26:45.000","1","3.5","-73.946607","40.776859999999999",,"0","-73.984307000000001","40.761308999999997","Cash","11.699999999999999","0",,"0","0","11.699999999999999","POINT (-73.946607 40.77686)","POINT (-73.984307 40.761309)"
"VTS","2009-01-28T21:50:00.000","2009-01-28T22:02:00.000","2","2.5800000000000001","-73.981872999999993","40.758612999999997",,,"-73.950536999999997","40.775011999999997","CASH","9.6999999999999993","0.5",,"0","0","10.199999999999999","POINT (-73.981873 40.758613)","POINT (-73.950537 40.775012)"
"VTS","2009-01-05T18:13:00.000","2009-01-05T18:19:00.000","1","1.3400000000000001","-73.974620000000002","40.783242999999999",,,"-73.961416999999997","40.771599999999999","CASH","5.7000000000000002","1",,"0","0","6.7000000000000002","POINT (-73.97462 40.783243)","POINT (-73.961417 40.7716)"
"VTS","2009-09-27T20:04:00.000","2009-09-27T20:08:00.000","1","0.67000000000000004","-73.990094999999997","40.633595",,,"-73.903907000000004","40.734476999999998","Credit","4.0999999999999996","0.5",,"0.5","0","5.0999999999999996","POINT (-73.990095 40.633595)","POINT (-73.903907 40.734477)"
"CMT","2009-12-16T08:49:21.000","2009-12-16T08:50:20.000","1","0.40000000000000002","-73.987502000000006","40.765312999999999",,"0","-73.990854999999996","40.760731","Cash","2.8999999999999999","0","0.5","0","0","3.3999999999999999","POINT (-73.987502 40.765313)","POINT (-73.990855 40.760731)"
"CMT","2009-08-02T02:02:28.000","2009-08-02T02:12:14.000","1","2.7000000000000002","-74.010240999999994","40.715259000000003",,"0","-74.001616999999996","40.746713999999997","Cash","9.3000000000000007","0",,"0","0","9.3000000000000007","POINT (-74.010241 40.715259)","POINT (-74.001617 40.746714)"
"CMT","2009-07-24T16:45:03.000","2009-07-24T17:42:47.000","1","21.5","-73.790289000000001","40.643461000000002",,"0","-74.014717000000005","40.717776000000001","Cash","45","0",,"0","0","45","POINT (-73.790289 40.643461)","POINT (-74.014717 40.717776)"
"VTS","2009-05-16T21:57:00.000","2009-05-16T22:01:00.000","3","0.59999999999999998","-73.986046999999999","40.740772",,,"-73.991107","40.733137999999997","CASH","4.0999999999999996","0.5",,"0","0","4.5999999999999996","POINT (-73.986047 40.740772)","POINT (-73.991107 40.733138)"
"DDS","2009-06-15T14:42:55.000","2009-06-15T14:49:22.000","3","0.80000000000000004","-73.977227999999997","40.749841000000004",,,"-73.989261999999997","40.750521999999997","CASH","4.9000000000000004","0",,"0","0","4.9000000000000004","POINT (-73.977228 40.749841)","POINT (-73.989262 40.750522)"
"CMT","2009-03-31T07:18:42.000","2009-03-31T07:19:24.000","1","0.10000000000000001","-73.977214000000004","40.756484",,"0","-73.975577000000001","40.757880999999998","No Charge","2.5","0",,"0","0","2.5","POINT (-73.977214 40.756484)","POINT (-73.975577 40.757881)"
"VTS","2009-01-13T23:44:00.000","2009-01-13T23:47:00.000","2","1.1200000000000001","-73.979403000000005","40.686773000000002",,,"-73.99315","40.688052999999996","CASH","4.9000000000000004","0.5",,"0","0","5.4000000000000004","POINT (-73.979403 40.686773)","POINT (-73.99315 40.688053)"
"CMT","2009-10-18T01:26:56.000","2009-10-18T01:40:24.000","4","3.5","-73.977532999999994","40.784342000000002",,"0","-73.946926000000005","40.815978999999999","Cash","10.5","0",,"0","0","10.5","POINT (-73.977533 40.784342)","POINT (-73.946926 40.815979)"
"VTS","2009-10-17T01:29:00.000","2009-10-17T01:54:00.000","1","6.6100000000000003","-73.997078000000002","40.744371999999998",,,"-73.955470000000005","40.675282000000003","CASH","19.300000000000001","0.5",,"0","0","19.800000000000001","POINT (-73.997078 40.744372)","POINT (-73.95547 40.675282)"
"VTS","2009-06-27T20:54:00.000","2009-06-27T21:01:00.000","4","1.72","-74.007897999999997","40.751356999999999",,,"-73.988794999999996","40.763418000000001","CASH","6.9000000000000004","0.5",,"0","0","7.4000000000000004","POINT (-74.007898 40.751357)","POINT (-73.988795 40.763418)"
"CMT","2009-08-07T13:33:41.000","2009-08-07T13:54:21.000","2","2.2999999999999998","-73.994135","40.751120999999998",,"0","-73.968909999999994","40.766630999999997","Cash","11.699999999999999","0",,"0","0","11.699999999999999","POINT (-73.994135 40.751121)","POINT (-73.96891 40.766631)"
