"license_number","name","type","current_status","dmv_license_plate_number","vehicle_vin_number","vehicle_type","model_year","medallion_type","agent_number","agent_name","agent_telephone_number","agent_website_address","agent_address","last_updated_date","last_updated_time"
"3Y33","GILBERT TAXI CORP","05/31/2024","CUR","Y104106C","JTDZN3EU6FJ029298","HYB","2015","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8P45","FENIX TAXI LLC","05/31/2024","CUR","Y200218C","JTDZN3EU4EJ010411","HYB","2014","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"3E27","DUCLAIR, CLENA","05/31/2025","CUR","Y202632C","JTDZN3EU0FJ030477","HYB","2015","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3L60","LIRAE CAB CORP","05/31/2025","CUR","Y206080C","1FMCU9BZ3NUA67110","HYB","2022","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7K95","VIRTUAL ZYGOTE, LLC","05/31/2024","CUR","Y200055C","2T3LWRFV1LW071579","HYB","2020","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3D97","SINGH, DILBAGH","05/31/2024","CUR","Y204041C","JTMRWRFV4ND145930","HYB","2022","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5G73","HHH TRANSPORT INC","05/31/2025","CUR","Y201364C","2T3LWRFV7LW048758","HYB","2020","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8G77","RUST TRANS CORP","05/31/2025","CUR","Y206527C","4T1C31AK0PU056285","HYB","2023","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"5D95","CASTRO,CARLOS","05/31/2024","CUR","5D95C","4T1BD1FK7FU145268","HYB","2015","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3H20","KOC TAXI INC","05/31/2022","CUR","Y205544C","JTMRJREV2JD246457","HYB","2018","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"6V83","6V83 & 6V84 ACQUISITION LLC","05/31/2024","CUR","Y202741C","NM0GS9E24M1496263","WAV","2021","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"5C87","GILBERT TRANSPORT LLC","05/31/2023","CUR","Y102704C","5TDZZ3DC3LS039699","WAV","2020","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"3R13","HOME RUN TAXI LLC","05/31/2024","CUR","Y201931C","3N8CM0JT2GK700667","WAV","2016","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"2G29","KEN SERVICE CORP","05/31/2025","CUR","Y203876C","5TDZZ3DC0LS039997","WAV","2020","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1F14","AKBAR,MOHAMMAD","05/31/2024","CUR","Y101147C","4T3LWRFV4PU087071","HYB","2023","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1H80","QUEEN RONIT LLC","05/31/2024","CUR","Y200386C","2T3LWRFV3KW011866","HYB","2019","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9N81","ZEUS CAB CORP","05/31/2025","CUR","Y206232C","5TDZZ3DCXHS826785","WAV","2017","NAMED DRIVER","224","S & R MEDALLION CORP","(212)957-9200",,"625 WEST   51 STREET NEW YORK NY 10019","2023-08-27T00:00:00.000","13:20"
"9E82","HOQUE,MOHAMMED,N","05/31/2025","CUR","Y201670C","4T3RWRFV1MU025858","HYB","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"4E60","IP,KWAI,ON","05/31/2025","CUR","Y201378C","4T1BD1FK4FU157717","HYB","2015","NAMED DRIVER","110","WINNERS GARAGE INC","(718)458-7000",,"34-14   64 STREET WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"1W65","AMA TAXI INC","05/31/2025","CUR","Y203473C","NM0GE9E22K1407794","WAV","2019","NAMED DRIVER","217","MEDALLION MAINTENANCE INC.","(718)472-9000",,"11-38   44 ROAD LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"1F88","ABDULLAH, HAROON","05/31/2024","CUR","1F88A","2FABP7AV5BX179167",,"2011","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3K72","HAMID TRANS CORP","05/31/2024","CUR","3K72C","JTMRJREV6HD086173","HYB","2017","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"6G79","PATRA TRANS INC.","05/31/2025","CUR","Y204018C","3N8CM0JT2GK701947","WAV","2016","NAMED DRIVER","113","CHECKER MANAGEMENT CORP","(718)361-6300",,"11-05   38 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7J33","2H93 & 7J33 ACQUISITION, LLC","05/31/2025","CUR","Y203347C","1FMCU9BZ9NUA16002","HYB","2022","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"8N10","WILBURY TAXI LLC","05/31/2025","CUR","Y206044C","NM0GS9E29M1496503","WAV","2021","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"1R45","GURUNANAKJI ENTERPRISE LLC","05/31/2025","CUR","Y206578C","5TDKRKEC5PS154093","WAV","2023","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"4M52","SAMIRA TAXI CORP.","05/31/2022","CUR","Y205048C","5TDKRKEC4NS132325","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"5C73","PIERRE, JOEL","05/31/2023","CUR","5C73A","5TDJZRFH3KS723501",,"2019","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9T82","AKABALU,LAWRENCE,O","05/31/2024","CUR","Y204119C","4T3LWRFV1NU069866","HYB","2022","OWNER MUST DRIVE","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7C82","ELAHI, MOHAMMED,M","05/31/2025","CUR","7C82A","4T3LWRFV5MU032799","HYB","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8G85","MADITO TAXI SERVICE LLC","05/31/2025","CUR","Y204114C","NM0GS9E21N1531553","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"3G11","ALAM, KAUSER","05/31/2025","CUR","Y200404C","3N8CM0JT3KK694533","WAV","2019","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"1E59","DASMESH TAXI CORPORATION","05/31/2025","CUR","Y206433C","4T3LWRFV4PU089158","HYB","2023","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"2L40","GALL SERVICE CO. INC.","05/31/2025","CUR","2L40A","NM0GS9E24L1458661","WAV","2020","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8A76","JOSEPH,IFONTAINE","05/31/2025","CUR","Y206070C","2T3LWRFV0KW010772","HYB","2019","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6B76","ANKIT INC.","05/31/2024","CUR","Y201566C","4T3RWRFVXMU025230","HYB","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3T21","CHOWDHURY,AHMED","05/31/2024","CUR","3T21A","3N8CM0JT4GK700590","WAV","2016","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9T22","IRENE ZAMAN TAXI LLC","05/31/2024","CUR","Y205236C","JTMRWRFV5PD571337","HYB","2023","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"8N84","PAPADINOS LLC","05/31/2025","CUR","Y204721C","NM0GS9E20N1532595","WAV","2022","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6N59","NEDRAG TRANS CORP","05/31/2025","CUR","Y201036C","4T4BF1FK6GR568263",,"2016","NAMED DRIVER","017","521 WEST 21ST ST MANAGEMENT CORP","(212)665-4900",,"415 WEST  127 STREET NEW YORK NY 10027","2023-08-27T00:00:00.000","13:20"
"3Y65","T.S. & STEFAN TAXI CORP.","05/31/2024","CUR","Y201518C","5TDZZ3DC2LS085721","WAV","2020","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7K78","ZJSK TAXI LLC","05/31/2024","CUR","Y201805C","NM0GS9E29L1478520","WAV","2020","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"8E40","JDF TAXI LLC","05/31/2023","CUR","Y204337C","5TDZZ3DC1HS827288","WAV","2017","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"5E57","PRAPTY TAXI LLC","05/31/2023","CUR","Y202977C","4T3LWRFV4MU047584","HYB","2021","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"3F79","LOUISSAINT,JEAN,C","05/31/2024","CUR","Y101737C","5TDZZ3DC5KS994082","WAV","2019","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8H62","8H62 & 8H68 ACQUISITION, LLC","05/31/2024","CUR","Y203566C","5TDZZ3DC2LS040908","WAV","2020","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"1R37","BANTA TAXI 16 LLC","05/31/2025","CUR","Y202347C","NM0GS9E24L1475721","WAV","2020","NAMED DRIVER","354","SEPTUAGINT SOLUTIONS LLC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6D84","LAMONIER, SAUVEUR","05/31/2024","CUR","6D84B","3N8CM0JT4GK700542","WAV","2016","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"7M87","EFKOLO INC.","05/31/2024","CUR","Y202579C","JTDZN3EU8GJ052065","HYB","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1J78","TSILIVI INC.","05/31/2025","CUR","Y202232C","JTDZN3EU8GJ050302","HYB","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8C13","GIANNIS TAXI LLC","05/31/2025","CUR","Y101393C","JTMRJREV5JD258392","HYB","2018","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"9K76","TIME TAXI INC","05/31/2024","CUR","Y204998C","JTDZN3EU6GJ051996","HYB","2016","NAMED DRIVER","290","UNITED TAXI MANAGEMENT GROUP, INC.","(718)392-4600",,"43-10   39 STREET LIC NY 11104","2023-08-27T00:00:00.000","13:20"
"7A58","DORICENT, JEAN JOSEPH","05/31/2023","CUR","Y203705C","5TDZK3DC2GS763961","WAV","2016","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9K71","DESMOBICHI TAXI LLC","05/31/2024","CUR","Y200034C","1FMCU9BZ4NUA66385","HYB","2022","NAMED DRIVER","281","AWESOME MANAGEMENT INC.","(212)967-7577",,"520 WEST   44 STREET NEW YORK NY 10036","2023-08-27T00:00:00.000","13:20"
"7J52","GEAR TRANS CORP","05/31/2025","CUR","Y205008C","NM0GE9E22N1535408","WAV","2022","NAMED DRIVER","356","YELLOW DOG LEASING, LLC","(646)883-4280",,"2359 BORDEN AVENUE FLOOR 1 LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8K25","LAVI & JAGGI BROTHERS LLC","05/31/2024","CUR","Y204702C","5TDKRKEC4NS128758","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"8K27","SOL DEL MAR HACKING CORP","05/31/2024","CUR","8K27A","1FMCU9BZ0NUA66741","HYB","2022","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4G58","RIME CAB INC.","05/31/2025","CUR","Y205871C","5TDKRKEC9NS129114","WAV","2022","NAMED DRIVER","017","521 WEST 21ST ST MANAGEMENT CORP","(212)665-4900",,"415 WEST  127 STREET NEW YORK NY 10027","2023-08-27T00:00:00.000","13:20"
"3E91","DELIANIDES, GEORGE","05/31/2025","CUR","Y204606C","3N8CM0JT3HK710965","WAV","2017","NAMED DRIVER","201","GREEN APPLE MANAGEMENT CORP","(718)361-5555",,"34-20   31 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"6B36","SINGH, DAVINDER & MONDAIR, KULWANT, SINGH","05/31/2024","CUR","Y205726C","1FMCU9BZ1NUA65887","HYB","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"9T25","SIKDER,MOHAMMAD,A","05/31/2024","CUR","9T25A","5TDBBRCH4NS556647","HYB","2022","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"7T21","J.P. CAB CORP.","05/31/2024","CUR","Y201905C","2T3LWRFV0KW005796","HYB","2019","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1H74","FOND CAB CORP","05/31/2024","CUR","Y103763C","JTMRJREVXJD258758","HYB","2018","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9L58","RUN SERV CORP","05/31/2025","CUR","9L58A","4T1B31HK4KU512623","HYB","2019","NAMED DRIVER","249","ON OUR WAY MANAGEMENT CORP.","(718)833-8121",,"6814    5 AVENUE BROOKLYN NY 11220","2023-08-27T00:00:00.000","13:20"
"9E41","CHAUDHRY,TANVEER,A","05/31/2025","CUR","9E41A","4T1BD1FK7EU118019","HYB","2014","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"2A63","OCCEAN, JOSEPH","05/31/2023","CUR","Y203600C","5TDZK3DC5GS763629","WAV","2016","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"4C74","STEVIE D CAB CORP","05/31/2025","CUR","4C74A","5TDZK3DC7ES489489","WAV","2014","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"8Y22","SINGH,SUKHVINDER & BEDI,JOGINDER","05/31/2024","CUR","8Y22B","4T3MWRFV9MU020708","HYB","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"3Y41","GOTHAM TAXI CORP","05/31/2024","CUR","3Y41H","3N8CM0JT7GK702074","WAV","2016","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"4G49","INNOVATION CAB CORP.","05/31/2025","CUR","4G49K","3N8CM0JT0EK702706","WAV","2014","NAMED DRIVER","366","I ROSENBERG AUTO REPAIRS INC","(212)279-3166",,"514 WEST   44 STREET NEW YORK NY 10036","2023-08-27T00:00:00.000","13:20"
"7J31","MNMJ CAB CORP.","05/31/2025","CUR","Y101444C","5TDZZ3DCXKS988116","WAV","2019","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"3V51","HAQUE NASHAR LLC","05/31/2024","CUR","Y204389C","2T3MWRFV7NW144607","HYB","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"5K75","HIBISCUS TAXI CORP","05/31/2024","CUR","5K75H","3N8CM0JT9GK701685","WAV","2016","NAMED DRIVER","201","GREEN APPLE MANAGEMENT CORP","(718)361-5555",,"34-20   31 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"3N12","JACKSON AVE TRANS INC.","05/31/2025","CUR","Y202961C","3N8CM0JT3HK709606","WAV","2017","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9F75","MAGLARAS,EFTHEMIA","05/31/2024","CUR","9F75B","3N8CM0JTXKK691807","WAV","2019","NAMED DRIVER","201","GREEN APPLE MANAGEMENT CORP","(718)361-5555",,"34-20   31 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"9K84","RANTOUL CAB CORP","05/31/2024","CUR","Y201372C","2T3LWRFV1LW047251","HYB","2020","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"3A13","ALI,FARAH","05/31/2025","CUR","Y201711C","JTMRJREV1JD258857","HYB","2018","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1A98","USA KHALSA LLC","05/31/2025","CUR","Y100329C","JTMRJREV5JD205711","HYB","2018","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"3M35","AC TAXI 10 LLC","05/31/2024","CUR","Y206142C","5TDKRKEC9PS155053","WAV","2023","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7H42","UNIVERSAL AGAMI TRANSIT INC.","05/31/2024","CUR","Y201963C","3N8CM0JT8GK701886","WAV","2016","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2F60","VINAYEK,SANDEEP","05/31/2024","CUR","Y205248C","2T3LWRFV1KW004219","HYB","2019","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5P48","LOBAR CAB CORP","05/31/2024","CUR","Y201140C","4T1BD1FKXFU158967","HYB","2015","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"2H31","JUBA CAB CORP","05/31/2024","CUR","2H31H","4T3LWRFV2PU087716","HYB","2023","NAMED DRIVER","325","ARTHUR CAB LEASING CORP.","(718)392-3013",,"25-11   41 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7M33","NEW CASTLE LEASING CORP","05/31/2024","CUR","Y201462C","4T1BD1FK6EU141159","HYB","2014","NAMED DRIVER","366","I ROSENBERG AUTO REPAIRS INC","(212)279-3166",,"514 WEST   44 STREET NEW YORK NY 10036","2023-08-27T00:00:00.000","13:20"
"9B59","SINGH,PARTAP","05/31/2024","CUR","9B59B","2T3LWRFV0KW005099","HYB","2019","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"9T85","SINGH,SURJIT","05/31/2024","CUR","9T85B","JTMAB3FV2ND101317","HYB","2022","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"7M65","MELMER LLC","05/31/2024","CUR","Y203732C","NM0GS9E28N1526852","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"9A23","LAFORTUNE, ANTOINE J.","05/31/2025","CUR","9A23H","4T1BD1FK0FU176085","HYB","2015","NAMED DRIVER","332","MANHATTAN CHECKER MANAGEMENT CORP.","(212)868-0795",,"528 WEST   39 STREET NEW YORK NY 10018","2023-08-27T00:00:00.000","13:20"
"7M12","NIKOO LLC","05/31/2024","CUR","Y205546C","5TDKRKEC1NS132329","WAV","2022","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"1A71","COLOPELNIC, MIHAI","05/31/2025","CUR","Y202893C","4T3MWRFV5MU039322","HYB","2021","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"6D16","HOQUE TAXI LLC","05/31/2024","CUR","Y205180C","JTMRWRFV2ND158899","HYB","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"2N39","AC TAXI 2 LLC","05/31/2025","CUR","Y204864C","NM0GE9E25N1535421","WAV","2022","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6D63","METELLUS, YVAN","05/31/2024","CUR","6D63A","5TDBZRBH8NS243520","HYB","2022","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1N44","BRYANT TRANS INC","05/31/2025","CUR","Y201203C","3N8CM0JT9EK690569",,"2014","NAMED DRIVER","014","MIDTOWN OPERATING CORP","(718)937-2080",,"36 - 22   14 STREET LIC NY 11106","2023-08-27T00:00:00.000","13:20"
"9H33","SACHIO LLC","05/31/2024","CUR","Y205936C","5TDKRKEC1PS166449","WAV","2023","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"9B33","APANDREAS TAXI INC.","05/31/2024","CUR","Y100855C","1FMCU9BZ6NUA65304","HYB","2022","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"7J84","PARENT CAB CORP","05/31/2025","CUR","Y201580C","2T3LWRFV5LW047706","HYB","2020","NAMED DRIVER","336","TAXI WORLD INC.","(212)957-9200",,"627 WEST   51 STREET NEW YORK NY 10019","2023-08-27T00:00:00.000","13:20"
"2W34","SINGH,KARNAIL","05/31/2025","CUR","Y200470C","4T3LWRFV4NU067139","HYB","2022","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1M96","NIATROSS TRANSIT INC","05/31/2024","CUR","Y200757C","JTDZN3EU3GJ050448","HYB","2016","NAMED DRIVER","327","WHITE AND BLUE GROUP CORP.","(718)786-6594",,"35-11   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"6D93","LECONTE,DOROTHY","05/31/2024","CUR","Y202248C","JTMRJREV1GD038417","HYB","2016","NAMED DRIVER","000",,,,,"2023-08-27T00:00:00.000","13:20"
"1A32","NESPAS,PIERRE","05/31/2025","CUR","Y202700C","2T3LWRFV6KW002014","HYB","2019","NAMED DRIVER","253","QUEENS MEDALLION LEASING INC.","(718)784-9292",,"21-03   44 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"1L73","CLEAN SERVICE CO. INC.","05/31/2025","CUR","Y204424C","NM0GS9E20N1527266","WAV","2022","NAMED DRIVER","360","JS TAXI LEASING CORP.","(646)727-7001",,"657 TENTH AVENUE 1ST FLOOR NEW YORK NY 10036","2023-08-27T00:00:00.000","13:20"
"5B83","BLUETICK CORP.","05/31/2024","CUR","Y205592C","JTMRWRFV3PD166786","HYB","2023","OWNER MUST DRIVE","999",,,,,"2023-08-27T00:00:00.000","13:20"
"3R18","NEVRIKOS TAXI LLC","05/31/2024","CUR","Y204533C","3N8CM0JT4GK701920","WAV","2016","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"8T68","AGBAI,EMMANUEL,C","05/31/2024","CUR","Y203863C","5TDZZ3DC2HS859375","WAV","2017","OWNER MUST DRIVE","000",,,,,"2023-08-27T00:00:00.000","13:20"
"5L14","TEVERIA EXPRESS CAB CORP","05/31/2025","CUR","Y204195C","NM0GS9E29N1527265","WAV","2022","NAMED DRIVER","340","ALL TAXI NY LLC","(718)361-0033",,"36-01   43 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"8J81","LAP TRANSIT LLC","05/31/2025","CUR","8J81H","3N8CM0JT5GK702090","WAV","2016","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"8T52","SILVE IVY TAXI INC.","05/31/2024","CUR","Y201309C","3N8CM0JT4GK700962","WAV","2016","OWNER MUST DRIVE",,,,,,"2023-08-27T00:00:00.000","13:20"
"9K53","PRECISE CAB CORP","05/31/2024","CUR","Y205664C","3N8CM0JT6GK701904","WAV","2016","NAMED DRIVER","113","CHECKER MANAGEMENT CORP","(718)361-6300",,"11-05   38 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7Y82","BORIS TRANS INC","05/31/2024","CUR","Y201773C","JTMRJREV1JD240178","HYB","2018","NAMED DRIVER","289","BOULEVARD TAXI LEASING INC","(718)932-3312",,"43-10   39 STREET LIC NY 11104","2023-08-27T00:00:00.000","13:20"
"8H93","MARG CAB CORP","05/31/2024","CUR","Y202520C","5TDKK3DC4GS763462","WAV","2016","NAMED DRIVER","312","GOTHAM YELLOW LLC","(718)993-8100",,"136 CANAL STREET WEST BRONX NY 10451","2023-08-27T00:00:00.000","13:20"
"3Y47","GREAT TAXI CORP","05/31/2024","CUR","Y204552C","3N8CM0JT9GK695516","WAV","2016","NAMED DRIVER","013","TEAM SYSTEMS CORP","(718)786-0643",,"30-17   40 AVENUE LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"9M71","SAMS SOFIQ CORP","05/31/2024","CUR","Y202378C","NM0GS9E23L1461583","WAV","2020","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"4L49","KLARA & SIMON CAB CORP","05/31/2025","CUR","Y203186C","4T1B11HK7KU775663",,"2019","NAMED DRIVER","366","I ROSENBERG AUTO REPAIRS INC","(212)279-3166",,"514 WEST   44 STREET NEW YORK NY 10036","2023-08-27T00:00:00.000","13:20"
"4M80","4M80 & 4M81 ACQUISITION LLC","05/31/2024","CUR","Y206539C","5TDKRKEC2PS140054","WAV","2023","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"1V39","MMH TAXI CORP.","05/31/2024","CUR","Y102071C","2T3LWRFV5KW001971","HYB","2019","OWNER MUST DRIVE","202","ALL TAXI MANAGEMENT INC","(718)361-0055",,"41-25   36 STREET LIC NY 11101","2023-08-27T00:00:00.000","13:20"
"7G73","7G72 & 7G73 TAXI LLC","05/31/2024","CUR","Y204190C","4T3LWRFV9NU070537","HYB","2022","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
"1N21","ABI & SADIA LLC","05/31/2025","CUR","Y202431C","NM0GS9E20L1469298","WAV","2020","NAMED DRIVER",,,,,,"2023-08-27T00:00:00.000","13:20"
"3P42","WIMA TAXI CORP","05/31/2024","CUR","Y203481C","1FMCU9BZ9NUA14962","HYB","2022","NAMED DRIVER","358","BIG APPLE TAXI MANAGEMENT LLC","(718)779-5000",,"5411 QUEENS BOULEVARD WOODSIDE NY 11377","2023-08-27T00:00:00.000","13:20"
