"evt_code","evt_desc","evt_type","evt_date","evt_mrc","evt_printed","evt_obtype","evt_object","evt_standwork","evt_ppm","evt_freq","evt_isstype","evt_class","evt_route","evt_target","evt_duration","evt_parent","evt_reqm","evt_jobtype","evt_priority","evt_reported","evt_start","evt_due","evt_completed","evt_warranty","evt_safety","evt_reopened","evt_schedend","evt_created","evt_updated","evt_updatecount","evt_perioduom","evt_sqlidentity","evt_multiequip","evt_completed_trunc","evt_udfchar01","evt_udfchar02","evt_udfchar03","evt_udfchar04","evt_udfchar05","evt_udfchar06","evt_udfchar08","evt_udfchar10","evt_udfchar11","evt_udfchar12","evt_udfchar13","evt_udfchar14","evt_udfchar15","evt_udfchar16","evt_udfnum01","evt_udfnum02","evt_udfchkbox01","evt_udfchkbox02","evt_udfchkbox03","evt_udfchkbox04","evt_udfchkbox05"
"2014051","DELIVERY of 40 pieces of lumber for Classon-Fulgate","JOB","Mar  6 2020 12:57PM","B-02","-","S","BGT011",,,,"F",,,"Mar  6 2020 12:00AM","1",,,"GTBR",,"Mar  6 2020 12:57PM",,,,"-","-","-","Mar  6 2020 12:00AM","Mar  6 2020 12:57PM","Mar  6 2020 12:58PM","0",,"1948970","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Work Request",,,,,,"-","-","-","+","-"
"1998930","DELIVERY of 4 c/y of soil/compost mix to Scholes Street Garden (Heckscher)","JOB","Jan 29 2020  5:28PM","B-01","-","S","BGT014","Soil",,,"F",,,"Jan 29 2020 12:00AM","1",,,"GTBR","1-LOW","Jan 29 2020  5:28PM",,,,"-","-","-","Jan 29 2020 12:00AM","Jan 29 2020  5:29PM","Feb  4 2020  8:30AM","2",,"1933929","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1998932","DELIVERY of 15 pieces of lumber to Scholes Street Garden (Heckscher)","JOB","Jan 29 2020  5:34PM","B-01","-","S","BGT014",,,,"F",,,"Jan 29 2020 12:00AM","1",,,"GTBR",,"Jan 29 2020  5:34PM",,,,"-","-","-","Jan 29 2020 12:00AM","Jan 29 2020  5:34PM","Jan 30 2020  3:31PM","1",,"1933931","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1912894","Rat Abatement","JOB","May 22 2019  3:28PM","B-03","-","S","B500-GT001",,,,"F",,,"May 22 2019 12:00AM","1",,,"GTBR",,"May 22 2019  3:28PM",,,,"-","-","-","May 22 2019 12:00AM","May 22 2019  3:30PM","Aug  2 2019 11:27AM","3",,"1857596","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1912901","Deliver one wheelbarrow.","JOB","May 22 2019  3:48PM","B-03","-","S","B500-GT001",,,,"F",,,"May 22 2019 12:00AM","1",,,"GTBR",,"May 22 2019  3:48PM",,,,"-","-","-","May 22 2019 12:00AM","May 22 2019  3:50PM","Jun 27 2019  2:22PM","2",,"1857603","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2002133","repair for 8 old beds and building 8 double raisebeds","JOB","Feb  6 2020  2:29PM","B-04","-","S","B454-GT001",,,,"F",,,"Feb  6 2020 12:00AM","1",,,"GTBR",,"Feb  6 2020  2:29PM",,,,"-","-","-","Feb  6 2020 12:00AM","Feb  6 2020  2:31PM","Feb  6 2020  2:34PM","1",,"1937105","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Work Request",,,,,,"-","-","+","+","-"
"1915032","Deliver 7 yds of soil to a Patch of Inspiration","JOB","May 29 2019  1:18PM","B-16","-","S","B486-GT002","Soil",,,"F",,,"May 29 2019 12:00AM","1",,,"GTBR","2-MED","May 29 2019  1:18PM",,,,"-","-","-","May 29 2019 12:00AM","May 29 2019  1:42PM","Jun 27 2019  2:22PM","3",,"1859705","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1986468","DELIVERY of Winter Supplies to El Barrio Garden","JOB","Dec 18 2019  2:06PM","M-11","-","S","M389-GT001",,,,"F",,,"Dec 18 2019 12:00AM","1",,,"GTBR",,"Dec 18 2019  2:06PM",,,,"-","-","-","Dec 18 2019 12:00AM","Dec 18 2019  2:07PM","Dec 18 2019  2:42PM","1",,"1921563","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"1974483","deliver 2 bags of stalite to garden","JOB","Oct 31 2019  2:00PM","M-03","-","S","M321-GT001",,,,"F",,,"Oct 31 2019 12:00AM","1",,,"GTBR",,"Oct 31 2019  2:00PM",,,,"-","-","-","Oct 31 2019 12:00AM","Oct 31 2019  2:00PM","Nov  1 2019  8:39AM","1",,"1909689","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2245835","deliver 5 yds stone dust to Union Street Garden","JOB","Nov 29 2021  2:23PM","B-09","-","S","B459-GT001",,,,"F",,,"Nov 29 2021 12:00AM","1",,,"GTBR",,"Nov 29 2021  2:23PM",,,,"-","-","-","Nov 29 2021 12:00AM","Nov 29 2021  2:28PM","Nov 30 2021 11:18AM","1",,"2142599","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2245847","Deliver 5 yds gravel to Union St CG","JOB","Nov 29 2021  2:41PM","B-09","-","S","B459-GT001",,,,"F",,,"Nov 29 2021 12:00AM","1",,,"GTBR",,"Nov 29 2021  2:41PM",,,,"-","-","-","Nov 29 2021 12:00AM","Nov 29 2021  2:43PM","Nov 30 2021 11:18AM","1",,"2142611","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1976833","8 new raised beds","JOB","Nov  8 2019  2:45PM","B-05","-","S","B458-GT001",,,,"F",,,"Nov  8 2019 12:00AM","1",,,"GTBR",,"Nov  8 2019  2:45PM",,,,"-","-","-","Nov  8 2019 12:00AM","Nov  8 2019  2:47PM","Nov 12 2019  9:04AM","1",,"1912009","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1976839","16 cubic feet soil/compost","JOB","Nov  8 2019  3:28PM","B-05","-","S","B458-GT001",,,,"F",,,"Nov  8 2019 12:00AM","1",,,"GTBR",,"Nov  8 2019  3:28PM",,,,"-","-","-","Nov  8 2019 12:00AM","Nov  8 2019  3:28PM","Nov 12 2019  9:04AM","1",,"1912015","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1976840","Wood chips- 7 cu feet","JOB","Nov  8 2019  3:29PM","B-05","-","S","B458",,,,"F",,,"Nov  8 2019 12:00AM","1",,,"GTBR",,"Nov  8 2019  3:29PM",,,,"-","-","-","Nov  8 2019 12:00AM","Nov  8 2019  3:30PM","Nov 12 2019  9:04AM","1",,"1912016","-",,"2. MED",,"GRNTHUMB",,,,"Glenmore Ave. and Van Siclen Ave.",,,,"GT Open",,,,,,"-","-","-","+","-"
"1919697","Fill hole with soil and gravel at KRYSTAL COMMUNITY GARDEN","JOB","Jun 12 2019  9:16AM","X-06","-","S","X266-GT001",,,,"F",,,"Jun 12 2019 12:00AM","1",,,"GTBR",,"Jun 12 2019  9:16AM",,,,"-","-","-","Jun 12 2019 12:00AM","Jun 12 2019  9:21AM","Jun 27 2019  2:22PM","2",,"1864314","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1979045","deliver box of hoses","JOB","Nov 18 2019 11:31AM","M-03","-","S","M408",,,,"F",,,"Nov 18 2019 12:00AM","1",,,"GTBR",,"Nov 18 2019 11:31AM",,,,"-","-","-","Nov 18 2019 12:00AM","Nov 18 2019 11:32AM","Nov 19 2019  2:22PM","1",,"1914204","-",,"2. MED",,"GRNTHUMB",,,,"Attorney St., Stanton St.",,,,"GT Open",,,,,,"-","-","-","+","-"
"2262422","Sidewalk Broom requested (Item 2 of 3) - Wanaqua","JOB","Jan 19 2022  2:04PM","X-01","-","S","X272-GT001",,,,"F",,,"Jan 19 2022 12:00AM","1",,,"GTBR",,"Jan 19 2022  2:04PM",,,,"-","-","-","Jan 19 2022 12:00AM","Jan 19 2022  2:05PM","Jan 28 2022  6:52PM","2",,"2159055","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2257276","DELIVERY 2 OF 3 6 CY of soil compost mix - New Beginnings","JOB","Jan  4 2022  3:31PM","X-07","-","S","X343-GT001",,,,"F",,,"Jan  4 2022 12:00AM","1",,,"GTBR",,"Jan  4 2022  3:31PM",,,,"-","-","-","Jan  4 2022 12:00AM","Jan  4 2022  3:34PM","Jan 28 2022  6:49PM","2",,"2153937","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1981121","DELIVERY of 3 c/y of compost to Hollenback Community Garden","JOB","Nov 25 2019 11:52AM","B-02","-","S","BGT028",,,,"F",,,"Nov 25 2019 12:00AM","1",,,"GTBR",,"Nov 25 2019 11:52AM",,,,"-","-","-","Nov 25 2019 12:00AM","Nov 25 2019 11:53AM","Nov 25 2019 12:18PM","1",,"1916272","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2258855","2 of 6 Delivery of 14 Cubic Yards of Compost Soil Mix to Sweetgum Community Gard","JOB","Jan 11 2022  3:38PM","X-04","-","S","X303-GT001",,,,"F",,,"Jan 11 2022 12:00AM","1",,,"GTBR",,"Jan 11 2022  3:38PM",,,,"-","-","-","Jan 11 2022 12:00AM","Jan 11 2022  3:40PM","Jan 14 2022  2:48PM","1",,"2155514","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2258856","3 fo 6 Delivery of 7 cubic yards of mulch to Sweetgum Community Garden","JOB","Jan 11 2022  3:44PM","X-04","-","S","X303-GT001",,,,"F",,,"Jan 11 2022 12:00AM","1",,,"GTBR",,"Jan 11 2022  3:44PM",,,,"-","-","-","Jan 11 2022 12:00AM","Jan 11 2022  3:46PM","Jan 14 2022  2:48PM","1",,"2155515","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2258861","6 of 6 Delivery of Garbage bags to Sweetgum Community Garden","JOB","Jan 11 2022  3:51PM","X-04","-","S","X303-GT001",,,,"F",,,"Jan 11 2022 12:00AM","1",,,"GTBR",,"Jan 11 2022  3:51PM",,,,"-","-","-","Jan 11 2022 12:00AM","Jan 11 2022  3:52PM","Jan 14 2022  2:48PM","1",,"2155520","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"1927127","(2 of 2) Tree stump removal.","JOB","Jul  1 2019 11:59AM","B-03","-","S","B499-GT001",,,,"F",,,"Jul  1 2019 12:00AM","1",,,"GTBR",,"Jul  1 2019 11:59AM",,,,"-","-","-","Jul  1 2019 12:00AM","Jul  1 2019 12:01PM","Jul  8 2019  3:09PM","1",,"1871629","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","+"
"2260529","(2/4) DELIVERY 7 cy compost to Berry Street Garden","JOB","Jan 13 2022 11:49AM","B-01","-","S","B444-GT001",,,,"F",,,"Jan 13 2022 12:00AM","1",,,"GTBR",,"Jan 13 2022 11:49AM",,,,"-","-","-","Jan 13 2022 12:00AM","Jan 13 2022 11:50AM","Jan 14 2022  2:48PM","1",,"2157187","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1965945","Fence post repair work","JOB","Oct  2 2019  2:01PM","X-01","-","S","X285-GT001",,,,"F",,,"Oct  2 2019 12:00AM","1",,,"GTBR",,"Oct  2 2019  2:01PM",,,,"-","-","-","Oct  2 2019 12:00AM","Oct  2 2019  2:19PM","Oct  3 2019  7:44AM","1",,"1901221","-",,"4. URG",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","+"
"2257277","DELIVERY 3 of 3 7 CY of woodchips - New Beginning CG","JOB","Jan  4 2022  3:36PM","X-07","-","S","X343-GT001",,,,"F",,,"Jan  4 2022 12:00AM","1",,,"GTBR",,"Jan  4 2022  3:36PM",,,,"-","-","-","Jan  4 2022 12:00AM","Jan  4 2022  3:37PM","Jan 28 2022  6:47PM","2",,"2153938","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2258441","REPAIR of fence at Evergreen Community Garden","JOB","Jan 10 2022  4:10PM","Q-07","-","S","Q300-GT001",,,,"F",,,"Jan 10 2022 12:00AM","1",,,"GTBR",,"Jan 10 2022  4:10PM",,,,"-","-","-","Jan 10 2022 12:00AM","Jan 10 2022  4:11PM","Jan 10 2022  4:20PM","0",,"2155100","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Needs Scoping",,,,,,"-","-","+","+","-"
"2262425","Dog waste signs requested - Wanaqua","JOB","Jan 19 2022  2:06PM","X-01","-","S","X272-GT001",,,,"F",,,"Jan 19 2022 12:00AM","1",,,"GTBR",,"Jan 19 2022  2:06PM",,,,"-","-","-","Jan 19 2022 12:00AM","Jan 19 2022  2:07PM","Jan 28 2022  6:52PM","2",,"2159058","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2258858","4 of 6 Delivery of Landscape Fabric to Sweetgum Community Garden","JOB","Jan 11 2022  3:47PM","X-04","-","S","X303-GT001",,,,"F",,,"Jan 11 2022 12:00AM","1",,,"GTBR",,"Jan 11 2022  3:47PM",,,,"-","-","-","Jan 11 2022 12:00AM","Jan 11 2022  3:48PM","Jan 14 2022  2:48PM","1",,"2155517","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2258860","5 of 6 Delivery of 14 cubic yards of Woodchips to Sweetgum Community Garden","JOB","Jan 11 2022  3:49PM","X-04","-","S","X303-GT001",,,,"F",,,"Jan 11 2022 12:00AM","1",,,"GTBR",,"Jan 11 2022  3:49PM",,,,"-","-","-","Jan 11 2022 12:00AM","Jan 11 2022  3:50PM","Jan 14 2022  2:48PM","1",,"2155519","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"2259187","DELIVERY of hydrant wrench and hose to Oko Farms","JOB","Jan 12 2022  5:15PM","B-01","-","S","B545-GT001",,,,"F",,,"Jan 12 2022 12:00AM","1",,,"GTBR",,"Jan 12 2022  5:15PM",,,,"-","-","-","Jan 12 2022 12:00AM","Jan 12 2022  5:15PM","Jan 14 2022  2:48PM","1",,"2155846","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1856734","Woodchips","JOB","Feb  8 2019  5:30PM","B-05","-","S","B449-GT002",,,,"F",,,"Feb  8 2019 12:00AM","1",,,"GTBR","2-MED","Feb  8 2019  5:30PM",,,,"-","-","-","Feb  8 2019 12:00AM","Feb  8 2019  5:32PM","Jun  7 2019  9:03AM","6",,"1810794","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2257849","DELIVERY of Rock Salt to Claremont Neighborhood Garden","JOB","Jan  6 2022  2:03PM","X-04","-","S","X321-GT001",,,,"F",,,"Jan  6 2022 12:00AM","1",,,"GTBR",,"Jan  6 2022  2:03PM",,,,"-","-","-","Jan  6 2022 12:00AM","Jan  6 2022  2:05PM","Jan  7 2022  2:14PM","1",,"2154509","-",,"4. URG",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2284949","(3/4) DELIVERY 7 cy topsoil to Hornaday Garden","JOB","Feb 22 2022  3:17PM","X-06","-","S","X346-GT001",,,,"F",,,"Feb 22 2022 12:00AM","1",,,"GTBR",,"Feb 22 2022  3:17PM",,,,"-","-","-","Feb 22 2022 12:00AM","Feb 22 2022  3:17PM","Mar  7 2022 10:43AM","1",,"2172498","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2260530","(3/4) DELIVERY 4 cy mulch to Berry Street Garden","JOB","Jan 13 2022 11:51AM","B-01","-","S","B444-GT001",,,,"F",,,"Jan 13 2022 12:00AM","1",,,"GTBR",,"Jan 13 2022 11:51AM",,,,"-","-","-","Jan 13 2022 12:00AM","Jan 13 2022 11:51AM","Jan 14 2022  2:48PM","1",,"2157188","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2260531","(4/4) DELIVERY 7 cy woodchips to Berry Street Garden","JOB","Jan 13 2022 11:52AM","B-01","-","S","B444-GT001",,,,"F",,,"Jan 13 2022 12:00AM","1",,,"GTBR",,"Jan 13 2022 11:52AM",,,,"-","-","-","Jan 13 2022 12:00AM","Jan 13 2022 11:53AM","Jan 14 2022  2:48PM","1",,"2157189","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2273542","(4/4) DELIVERY 7 cy woodchips to Imani II Community Garden","JOB","Feb 16 2022 10:17AM","B-08","-","S","B579-GT001",,,,"F",,,"Feb 16 2022 12:00AM","1",,,"GTBR",,"Feb 16 2022 10:17AM",,,,"-","-","-","Feb 16 2022 12:00AM","Feb 16 2022 10:18AM","Feb 17 2022  9:55AM","1",,"2170094","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2284892","(2/6) DELIVERY landscape fabric for 10 raised beds to El Coqui Community Garden","JOB","Feb 22 2022  1:38PM","X-03","-","S","X350-GT001",,,,"F",,,"Feb 22 2022 12:00AM","1",,,"GTBR",,"Feb 22 2022  1:38PM",,,,"-","-","-","Feb 22 2022 12:00AM","Feb 22 2022  1:39PM","Mar  7 2022 10:44AM","1",,"2172441","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2288447","Delivery of 14 Cubic yards of soil compost mix to River Garden","JOB","Mar  2 2022 12:48PM","X-06","-","S","X245-GT001",,,,"F",,,"Mar  2 2022 12:00AM","1",,,"GTBR",,"Mar  2 2022 12:48PM",,,,"-","-","-","Mar  2 2022 12:00AM","Mar  2 2022 12:55PM","Mar 23 2022  3:08PM","3",,"2175986","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"1869044","1 of 3 Deliver 30 pieces of lumber for double raised beds.","JOB","Mar  7 2019 12:58PM","B-03","-","S","B531-GT001","Soil/Compost",,,"F",,,"Mar  7 2019 12:00AM","1",,,"GTBR","2-MED","Mar  7 2019 12:58PM",,,,"-","-","-","Mar  7 2019 12:00AM","Mar  7 2019  1:00PM","Jun  7 2019  9:03AM","4",,"1823023","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1869059","2 of 3 deliver 7 yards of soil and compost mix.","JOB","Mar  7 2019  1:11PM","B-03","-","S","B531-GT001","Lumber",,,"F",,,"Mar  7 2019 12:00AM","1",,,"GTBR","2-MED","Mar  7 2019  1:11PM",,,,"-","-","-","Mar  7 2019 12:00AM","Mar  7 2019  1:14PM","Jun  7 2019  9:03AM","4",,"1823038","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1869077","3 of 3 Deliver 7 yds. of woodchips.","JOB","Mar  7 2019  1:28PM","B-03","-","S","B531-GT001","Soil/Compost",,,"F",,,"Mar  7 2019 12:00AM","1",,,"GTBR","2-MED","Mar  7 2019  1:28PM",,,,"-","-","-","Mar  7 2019 12:00AM","Mar  7 2019  1:30PM","Jun  7 2019  9:03AM","4",,"1823056","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1869243","1 of 2 DELIVERY OF 3 cubic yards of mulch for Woodycrest community garden","JOB","Mar  7 2019  5:08PM","X-04","-","S","X333",,,,"F",,,"Mar  7 2019 12:00AM","1",,,"GTBR",,"Mar  7 2019  5:08PM",,,,"-","-","-","Mar  7 2019 12:00AM","Mar  7 2019  5:09PM","Jun  7 2019  9:03AM","2",,"1823220","-",,"2. MED",,"GRNTHUMB",,,,"W 162 St bet. Woodycrest Av and Ogden Av",,,,"GT Open",,,,,,"-","-","-","+","-"
"1869244","2 of 2 DELIVERY OF 6 CUBIC YARDS of soil for woodycrest community garden","JOB","Mar  7 2019  5:11PM","X-04","-","S","X333",,,,"F",,,"Mar  7 2019 12:00AM","1",,,"GTBR",,"Mar  7 2019  5:11PM",,,,"-","-","-","Mar  7 2019 12:00AM","Mar  7 2019  5:11PM","Jun  7 2019  9:03AM","3",,"1823221","-",,"2. MED",,"GRNTHUMB",,,,"W 162 St bet. Woodycrest Av and Ogden Av",,,,"GT Open",,,,,,"-","-","-","+","-"
"2273538","(3/4) DELIVERY 4 cy mulch to Imani II Community Garden","JOB","Feb 16 2022 10:15AM","B-08","-","S","B579-GT001",,,,"F",,,"Feb 16 2022 12:00AM","1",,,"GTBR",,"Feb 16 2022 10:15AM",,,,"-","-","-","Feb 16 2022 12:00AM","Feb 16 2022 10:16AM","Feb 17 2022  9:55AM","1",,"2170090","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2288776","Delivery of 14 cubic yards of soil compost mix to La Isla Youth Community Garden","JOB","Mar  3 2022  2:17PM","X-04","-","S","X327-GT001",,,,"F",,,"Mar  3 2022 12:00AM","1",,,"GTBR",,"Mar  3 2022  2:17PM",,,,"-","-","-","Mar  3 2022 12:00AM","Mar  3 2022  2:26PM","Mar  9 2022 11:58AM","1",,"2176296","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1876916","deliver 14 cubic yards of a mix of soil and compost.","JOB","Mar 19 2019  2:34PM","M-11","-","S","M327-GT001","Soil/Compost",,,"F",,,"Mar 19 2019 12:00AM","1",,,"GTBR","2-MED","Mar 19 2019  2:34PM",,,,"-","-","-","Mar 19 2019 12:00AM","Mar 19 2019  2:34PM","Jun  7 2019  9:03AM","4",,"1830846","-",,"1. LOW",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1871706","(2 of 3) Delivery of Soil/compost mix","JOB","Mar 13 2019  2:19PM","Q-03","-","S","Q495",,,,"F",,,"Mar 13 2019 12:00AM","1",,,"GTBR",,"Mar 13 2019  2:19PM",,,,"-","-","-","Mar 13 2019 12:00AM","Mar 13 2019  2:20PM","Jun  7 2019  9:03AM","2",,"1825670","-",,"2. MED",,"GRNTHUMB",,,,"97 St. bet. Northern Blvd. and 34 Ave.",,,,"GT Open",,,,,,"-","-","-","+","-"
"1871708","(3 of 3) Delivery of lumber","JOB","Mar 13 2019  2:21PM","Q-03","-","S","Q495",,,,"F",,,"Mar 13 2019 12:00AM","1",,,"GTBR",,"Mar 13 2019  2:21PM",,,,"-","-","-","Mar 13 2019 12:00AM","Mar 13 2019  2:22PM","Jun  7 2019  9:03AM","2",,"1825672","-",,"2. MED",,"GRNTHUMB",,,,"97 St. bet. Northern Blvd. and 34 Ave.",,,,"GT Open",,,,,,"-","-","-","+","-"
"2270190","(2/3) DELIVERY 4 cy compost to Harlem Grown 134th St Farm","JOB","Feb  3 2022  9:58AM","M-10","-","S","M297-GT001",,,,"F",,,"Feb  3 2022 12:00AM","1",,,"GTBR",,"Feb  3 2022  9:58AM",,,,"-","-","-","Feb  3 2022 12:00AM","Feb  3 2022  9:59AM","Feb  4 2022 12:35PM","1",,"2166765","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1872386","DELIVERY of 15 pieces of lumber for Risse Street Garden","JOB","Mar 14 2019 11:41AM","X-07","-","S","X335-GT001","Soil/Compost",,,"F",,,"Mar 14 2019 12:00AM","1",,,"GTBR","2-MED","Mar 14 2019 11:41AM",,,,"-","-","-","Mar 14 2019 12:00AM","Mar 14 2019 11:45AM","Jun  7 2019  9:03AM","3",,"1826334","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2284930","(4/4) DELIVERY 7 cy woodchips to Carver Community Garden","JOB","Feb 22 2022  2:30PM","M-11","-","S","MGT008",,,,"F",,,"Feb 22 2022 12:00AM","1",,,"GTBR",,"Feb 22 2022  2:30PM",,,,"-","-","-","Feb 22 2022 12:00AM","Feb 22 2022  2:30PM","Mar  7 2022 10:43AM","1",,"2172479","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1872955","Repair front double gate. The gate will not open fully.","JOB","Mar 14 2019  3:04PM","B-03","-","S","B572-GT001",,,,"F",,,"Mar 14 2019 12:00AM","1",,,"GTBR",,"Mar 14 2019  3:04PM",,,,"-","-","-","Mar 14 2019 12:00AM","Mar 14 2019  3:06PM","Jun  7 2019  7:47AM","2",,"1826894","-",,"4. URG",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"2271676","Garden Requesting Double load of Soil / Compost mix - Jardin de la Familia","JOB","Feb  9 2022  1:13PM","X-03","-","S","X320-GT001",,,,"F",,,"Feb  9 2022 12:00AM","1",,,"GTBR",,"Feb  9 2022  1:13PM",,,,"-","-","-","Feb  9 2022 12:00AM","Feb  9 2022  1:23PM","Feb 14 2022 12:06PM","2",,"2168249","-",,"3. HIGH",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","-","-"
"1896934","Rat Abatement","JOB","Apr 30 2019  4:23PM","B-18","-","S","B166-GT001",,,,"F",,,"Apr 30 2019 12:00AM","1",,,"GTBR",,"Apr 30 2019  4:23PM",,,,"-","-","-","Apr 30 2019 12:00AM","Apr 30 2019  4:23PM","Aug 29 2019 10:04AM","4",,"1850736","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"1896985","7 yards of soil","JOB","Apr 30 2019  4:48PM","B-18","-","S","BGT069","Aerate/Grade/Siteprep as Needed",,,"F",,,"Apr 30 2019 12:00AM","1",,,"GTBR","2-MED","Apr 30 2019  4:48PM",,,,"-","-","-","Apr 30 2019 12:00AM","Apr 30 2019  4:49PM","Aug  8 2019 10:53AM","3",,"1850744","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","-","+","-"
"1882687","Soil 14 cubic yards","JOB","Apr  1 2019  2:27PM","B-05","-","S","B447-GT001",,,,"F",,,"Apr  1 2019 12:00AM","1",,,"GTBR",,"Apr  1 2019  2:27PM",,,,"-","-","-","Apr  1 2019 12:00AM","Apr  1 2019  2:32PM","Jun  7 2019  9:04AM","3",,"1836598","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
"1877386","2 of 3 DELIVERY of 14 yards of mulch for Tremont Community Garden","JOB","Mar 20 2019  3:21PM","X-06","-","S","XGT036",,,,"F",,,"Mar 20 2019 12:00AM","1",,,"GTBR",,"Mar 20 2019  3:21PM",,,,"-","-","-","Mar 20 2019 12:00AM","Mar 20 2019  3:22PM","Jun  7 2019  9:03AM","6",,"1831316","-",,"2. MED",,"GRNTHUMB",,,,,,,,"GT Open",,,,,,"-","-","+","+","-"
