"building_id","boro","phn","street_address","total_units","aep_start_date","of_b_c_violations_at_start","current_status","discharge_date","aep_round","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"234898","Brooklyn","739","DUMONT AVENUE","23","2011-01-31T00:00:00.000","1300","AEP Discharged","2011-06-20T00:00:00.000","Aep Round 4","11207","40.666772","-73.891302","5","42","1158","3084595","3037920055","East New York (North)"
"648495","Queens","1708","SUMMERFIELD STREET","39","2021-02-01T00:00:00.000","793","AEP Active",,"Aep Round 14","11385","40.696973","-73.900261","5","34","557","4086051","4035670007","Ridgewood"
"71203","Bronx","728","EAST 229 STREET","5","2012-01-31T00:00:00.000","300","AEP Discharged","2016-09-22T00:00:00.000","Aep Round 5","10466","40.890303","-73.857904","12","12","406","2063568","2048420058","Williamsbridge-Olinville"
"377800","Brooklyn","2","STODDARD PLACE","54","2014-01-31T00:00:00.000","2944","AEP Discharged","2014-06-17T00:00:00.000","Aep Round 7","11225","40.665478","-73.955938","9","35","323","3034361","3013040024","Crown Heights (South)"
"43373","Manhattan","517","WEST 180 STREET","26","2022-01-31T00:00:00.000","675","AEP Discharged","2022-07-05T00:00:00.000","Aep Round 15","10033","40.847742","-73.932117","12","10","269","1063619","1021520089","Washington Heights (North)"
"130310","Brooklyn","294","5 AVENUE","7","2015-02-02T00:00:00.000","940","AEP Discharged","2015-07-15T00:00:00.000","Aep Round 8","11215","40.673728","-73.982519","6","39","135","3020778","3009690041","Park Slope"
"5036","Manhattan","3854","10 AVENUE","34","2017-01-31T00:00:00.000","1684","AEP Active",,"Aep Round 10","10034","40.863955","-73.919313","12","10","293","1080026","1022190029","Inwood"
"377073","Brooklyn","224","STERLING STREET","7","2008-11-13T00:00:00.000","258","AEP Discharged","2009-03-04T00:00:00.000","Aep Round 2","11225","40.662968","-73.953301","9","40","329","3035024","3013200008","Prospect Lefferts Gardens-Wingate"
"118583","Bronx","3660","WALDO AVENUE","87","2014-01-31T00:00:00.000","2420","AEP Discharged","2014-03-18T00:00:00.000","Aep Round 7","10463","40.886785","-73.904468","8","11","285","2083947","2057690132","Kingsbridge-Marble Hill"
"897976","Bronx","797","FAIRMOUNT PLACE","6","2022-01-31T00:00:00.000","238","AEP Active",,"Aep Round 15","10460","40.842733","-73.88908","6","17","36502","2117961","2029550043","Tremont"
"344295","Brooklyn","2010","NEWKIRK AVENUE","32","2015-02-02T00:00:00.000","2810","AEP Discharged","2015-07-21T00:00:00.000","Aep Round 8","11226","40.637864","-73.958453","14","45","51601","3120584","3052200042","Flatbush"
"109505","Bronx","1162","SHERMAN AVENUE","3","2011-01-31T00:00:00.000","170","AEP Discharged","2016-04-07T00:00:00.000","Aep Round 4","10456","40.832584","-73.916586","4","16","18101","2094058","2024520039","Concourse-Concourse Village"
"330710","Brooklyn","142-44","MADISON STREET","16","2020-01-31T00:00:00.000","241","AEP Discharged","2020-10-26T00:00:00.000","Aep Round 13","11216","40.684416","-73.953134","3","36","245","3051550","3018220015","Bedford-Stuyvesant (West)"
"282609","Brooklyn","234","EAST 93 STREET","3","2014-01-31T00:00:00.000","102","AEP Active",,"Aep Round 7","11212","40.659876","-73.924087","17","41","882","3100517","3046280024","East Flatbush-Remsen Village"
"351510","Brooklyn","1350","PARK PLACE","19","2017-01-31T00:00:00.000","1459","AEP Discharged","2017-07-05T00:00:00.000","Aep Round 10","11213","40.672452","-73.932526","8","36","345","3036487","3013720020","Crown Heights (North)"
"67195","Bronx","246","EAST 199 STREET","47","2022-01-31T00:00:00.000","1232","AEP Discharged","2022-06-30T00:00:00.000","Aep Round 15","10458","40.870409","-73.887396","7","15","40702","2017092","2033020042","Bedford Park"
"660462","Queens","1715","GREENE AVENUE","6","2022-01-31T00:00:00.000","232","AEP Discharged","2022-06-01T00:00:00.000","Aep Round 15","11385","40.7046","-73.91301","5","34","545","4081984","4034330066","Ridgewood"
"356949","Brooklyn","1854","PROSPECT PLACE","3","2008-11-13T00:00:00.000","369","AEP Discharged","2011-07-26T00:00:00.000","Aep Round 2","11233","40.672397","-73.915118","16","41","363","3039323","3014640029","Ocean Hill"
"5037","Manhattan","3855","10 AVENUE","23","2016-02-01T00:00:00.000","1068","AEP Discharged","2019-10-01T00:00:00.000","Aep Round 9","10034","40.863974","-73.919273","12","10","299","1064508","1022030001","Inwood"
"70281","Bronx","750","EAST 224 STREET","3","2014-01-31T00:00:00.000","56","AEP Discharged","2014-06-02T00:00:00.000","Aep Round 7","10466","40.886629","-73.859409","12","12","396","2063384","2048370072","Williamsbridge-Olinville"
"115191","Bronx","1212","TINTON AVENUE","3","2007-11-13T00:00:00.000","154","AEP Discharged","2011-04-06T00:00:00.000","Aep Round 1","10456","40.829533","-73.900257","3","17","151","2004894","2026730062","Morrisania"
"8780","Manhattan","1","CABRINI BOULEVARD","34","2021-02-01T00:00:00.000","586","AEP Discharged","2021-06-23T00:00:00.000","Aep Round 14","10033","40.848376","-73.94129","12","10","265","1064288","1021770003","Washington Heights (North)"
"43669","Manhattan","590","WEST 204 STREET","51","2020-01-31T00:00:00.000","1137","AEP Discharged","2020-09-08T00:00:00.000","Aep Round 13","10034","40.864838","-73.921727","12","10","291","1064769","1022210017","Inwood"
"89503","Bronx","935","KELLY STREET","32","2007-11-13T00:00:00.000","3639","AEP Discharged","2011-04-19T00:00:00.000","Aep Round 1","10459","40.820666","-73.895902","2","17","87","2005453","2027030018","Longwood"
"110096","Bronx","1951","SOUTHERN BOULEVARD","16","2018-01-31T00:00:00.000","600","AEP Discharged","2018-10-31T00:00:00.000","Aep Round 11","10460","40.84254","-73.885705","6","15","36502","2010159","2029600070","Tremont"
"52173","Bronx","1412","BRONX RIVER AVENUE","4","2008-11-13T00:00:00.000","206","AEP Discharged","2013-03-08T00:00:00.000","Aep Round 2","10472","40.834143","-73.879468","9","18","56","2028038","2038850015","Soundview-Bruckner-Bronx River"
"803970","Manhattan","3856","10 AVENUE","28","2021-02-01T00:00:00.000","905","AEP Active",,"Aep Round 14","10034","40.864016","-73.919269","12","10","293","1080036","1022190029","Inwood"
"886282","Queens","157","BEACH 26 STREET","3","2014-01-31T00:00:00.000","142","AEP Discharged","2016-08-26T00:00:00.000","Aep Round 7","11691","40.593905","-73.759119","14","31","99802","4532529","4158180059","Far Rockaway-Bayswater"
"658205","Queens","1820","GEORGE STREET","6","2023-01-31T00:00:00.000","249","AEP Discharged","2023-06-05T00:00:00.000","Aep Round 16","11385","40.699548","-73.901126","5","34","557","4086291","4035750017","Ridgewood"
"59160","Bronx","2076","CRESTON AVENUE","42","2020-01-31T00:00:00.000","2033","AEP Discharged","2020-08-06T00:00:00.000","Aep Round 13","10453","40.853689","-73.903955","5","14","23501","2013741","2031600014","Mount Hope"
"107862","Bronx","662","SAGAMORE STREET","3","2011-01-31T00:00:00.000","317","AEP Discharged","2015-12-02T00:00:00.000","Aep Round 4","10462","40.849082","-73.868753","11","13","220","2047838","2042530073","West Farms"
"150042","Brooklyn","1472","43 STREET","39","2022-01-31T00:00:00.000","1217","AEP Discharged","2023-01-12T00:00:00.000","Aep Round 15","11219","40.636166","-73.984965","12","44","232","3136250","3056060029","Borough Park"
"41291","Manhattan","142","WEST 139 STREET","20","2019-01-31T00:00:00.000","913","AEP Discharged","2019-04-12T00:00:00.000","Aep Round 12","10030","40.817591","-73.941248","10","9","230","1060050","1020070059","Harlem (North)"
"523637","Queens","87-20","111 STREET","3","2008-11-13T00:00:00.000","111","AEP Discharged","2011-06-29T00:00:00.000","Aep Round 2","11418","40.696483","-73.836993","9","29","12601","4194820","4093000093","Richmond Hill"
"119068","Bronx","1715","WALTON AVENUE","46","2019-01-31T00:00:00.000","1291","AEP Discharged","2019-04-17T00:00:00.000","Aep Round 12","10453","40.846249","-73.911184","5","14","22701","2008199","2028490076","Mount Hope"
"166440","Brooklyn","258","67 STREET","6","2019-01-31T00:00:00.000","330","AEP Discharged","2022-04-06T00:00:00.000","Aep Round 12","11220","40.638228","-74.026198","10","43","70","3144443","3058490029","Bay Ridge"
"64952","Bronx","465","EAST 167 STREET","23","2008-11-13T00:00:00.000","2362","AEP Discharged","2012-05-04T00:00:00.000","Aep Round 2","10456","40.829954","-73.908091","3","16","145","2001614","2023890051","Claremont Village-Claremont (East)"
"347157","Brooklyn","1033","OCEAN AVENUE","16","2013-01-31T00:00:00.000","740","AEP Discharged","2013-05-31T00:00:00.000","Aep Round 6","11226","40.637183","-73.95855","14","40","51601","3120597","3052200077","Flatbush"
"42739","Manhattan","504","WEST 157 STREET","9","2016-02-01T00:00:00.000","678","AEP Discharged","2016-05-25T00:00:00.000","Aep Round 9","10032","40.833039","-73.942467","12","10","241","1062711","1021150032","Washington Heights (South)"
"675955","Queens","109-05","LIVERPOOL STREET","3","2011-01-31T00:00:00.000","81","AEP Discharged","2011-07-15T00:00:00.000","Aep Round 4","11435","40.690334","-73.799997","12","28","196","4258288","4119470252","South Jamaica"
"334920","Brooklyn","781","MAC DONOUGH STREET","3","2018-01-31T00:00:00.000","373","AEP Discharged","2019-03-13T00:00:00.000","Aep Round 11","11233","40.684282","-73.915326","16","41","373","3040222","3014980048","Ocean Hill"
"381716","Brooklyn","482","TOMPKINS AVENUE","14","2019-01-31T00:00:00.000","829","AEP Active",,"Aep Round 12","11216","40.680607","-73.943377","3","36","269","3053462","3018540037","Bedford-Stuyvesant (West)"
"74535","Bronx","1774","EASTBURN AVENUE","41","2020-01-31T00:00:00.000","878","AEP Discharged","2020-11-06T00:00:00.000","Aep Round 13","10457","40.846518","-73.908314","5","14","22901","2007422","2027960019","Mount Hope"
"3634","Manhattan","2530","ADAM C POWELL BOULEVARD","9","2019-01-31T00:00:00.000","394","AEP Discharged","2019-05-08T00:00:00.000","Aep Round 12","10039","40.822629","-73.938364","10","9","234","1060510","1020320033","Harlem (North)"
"113904","Bronx","4417","3 AVENUE","4","2016-02-01T00:00:00.000","275","AEP Discharged","2019-09-27T00:00:00.000","Aep Round 9","10457","40.851816","-73.89306","6","15","37504","2011534","2030480050","Tremont"
"344413","Brooklyn","3506","NEWKIRK AVENUE","29","2013-01-31T00:00:00.000","1517","AEP Discharged","2013-06-12T00:00:00.000","Aep Round 6","11203","40.640295","-73.943303","17","45","830","3112425","3049690036","East Flatbush-Farragut"
"5801","Manhattan","2153","AMSTERDAM AVENUE","23","2020-01-31T00:00:00.000","1029","AEP Discharged","2022-07-07T00:00:00.000","Aep Round 13","10032","40.838951","-73.937572","12","10","249","1062662","1021110084","Washington Heights (South)"
"283221","Brooklyn","279","EAST 94 STREET","6","2023-01-31T00:00:00.000","280","AEP Active",,"Aep Round 16","11212","40.659186","-73.922058","17","41","886","3101204","3046490066","East Flatbush-Remsen Village"
"290613","Brooklyn","125","EVERGREEN AVENUE","8","2016-02-01T00:00:00.000","395","AEP Discharged","2017-03-27T00:00:00.000","Aep Round 9","11206","40.699114","-73.931107","4","34","425","3072237","3031720006","Bushwick (West)"
"103006","Bronx","1807","PHELAN PLACE","5","2009-11-12T00:00:00.000","755","AEP Discharged","2019-03-01T00:00:00.000","Aep Round 3","10453","40.852484","-73.917125","5","14","24501","2009159","2028790285","University Heights (South)-Morris Heights"
"87774","Bronx","364","HUNTINGTON AVENUE","3","2018-01-31T00:00:00.000","119","AEP Discharged","2018-06-06T00:00:00.000","Aep Round 11","10465","40.818036","-73.822869","10","13","144","2087475","2055810127","Throgs Neck-Schuylerville"
"270941","Brooklyn","209","EAST 55 STREET","5","2017-01-31T00:00:00.000","381","AEP Active",,"Aep Round 10","11203","40.652996","-73.925659","17","41","864","3397925","3046810050","East Flatbush-Rugby"
"78263","Bronx","1064","FINDLAY AVENUE","9","2020-01-31T00:00:00.000","1030","AEP Active",,"Aep Round 13","10456","40.829366","-73.914336","4","16","175","2002226","2024330049","Concourse-Concourse Village"
"28073","Manhattan","208","ST NICHOLAS AVENUE","17","2017-01-31T00:00:00.000","371","AEP Active",,"Aep Round 10","10027","40.807095","-73.952867","10","9","220","1058485","1019260061","Harlem (South)"
"387004","Brooklyn","160","VERNON AVENUE","16","2020-01-31T00:00:00.000","660","AEP Discharged","2020-09-29T00:00:00.000","Aep Round 13","11206","40.695054","-73.945363","3","36","25901","3048832","3017600014","Bedford-Stuyvesant (West)"
"23458","Manhattan","197","LENOX AVENUE","10","2021-02-01T00:00:00.000","474","AEP Active",,"Aep Round 14","10026","40.80445","-73.947928","10","9","220","1057560","1019040035","Harlem (South)"
"362905","Brooklyn","145","ROCKAWAY PARKWAY","6","2007-11-13T00:00:00.000","807","AEP Discharged","2011-02-15T00:00:00.000","Aep Round 1","11212","40.663245","-73.922475","17","41","892","3100157","3046160055","East Flatbush-Remsen Village"
"41576","Manhattan","572","WEST 141 STREET","24","2015-02-02T00:00:00.000","927","AEP Discharged","2015-06-17T00:00:00.000","Aep Round 8","10031","40.823508","-73.951436","9","7","225","1061775","1020720059","Hamilton Heights-Sugar Hill"
"70862","Bronx","819","EAST 227 STREET","3","2015-02-02T00:00:00.000","75","AEP Active",,"Aep Round 8","10466","40.888055","-73.856003","12","12","406","2063978","2048520028","Williamsbridge-Olinville"
"676710","Queens","61-20","MADISON STREET","8","2020-01-31T00:00:00.000","279","AEP Active",,"Aep Round 13","11385","40.707287","-73.896429","5","30","61301","4087884","4036190027","Ridgewood"
"563279","Queens","106-43","156 STREET","4","2012-01-31T00:00:00.000","607","AEP Discharged","2014-06-05T00:00:00.000","Aep Round 5","11433","40.696814","-73.798059","12","28","25401","4215747","4101240039","South Jamaica"
"249595","Brooklyn","657","EAST 21 STREET","20","2008-11-13T00:00:00.000","1144","AEP Discharged","2009-03-04T00:00:00.000","Aep Round 2","11226","40.637707","-73.957595","14","45","51601","3120634","3052210086","Flatbush"
"63274","Bronx","797","EAST 142 STREET","21","2018-01-31T00:00:00.000","378","AEP Discharged","2018-04-16T00:00:00.000","Aep Round 11","10454","40.807228","-73.908415","1","8","33","2003873","2025750028","Mott Haven-Port Morris"
"317814","Brooklyn","318","JEFFERSON STREET","8","2018-01-31T00:00:00.000","706","AEP Discharged","2018-05-16T00:00:00.000","Aep Round 11","11237","40.704642","-73.925926","4","34","427","3072360","3031750025","Bushwick (West)"
"31257","Manhattan","229","WEST 22 STREET","8","2017-01-31T00:00:00.000","333","AEP Discharged","2017-12-29T00:00:00.000","Aep Round 10","10011","40.743819","-73.997026","4","3","91","1014113","1007720030","Chelsea-Hudson Yards"
"299120","Brooklyn","1328","GATES AVENUE","6","2007-11-13T00:00:00.000","852","AEP Discharged","2011-02-15T00:00:00.000","Aep Round 1","11221","40.694883","-73.916762","4","37","417","3076440","3033420026","Bushwick (East)"
"180961","Brooklyn","369","87 STREET","16","2009-11-12T00:00:00.000","1089","AEP Active",,"Aep Round 3","11209","40.622327","-74.029632","10","43","60","3153496","3060440049","Bay Ridge"
"65840","Bronx","54","EAST 176 STREET","52","2015-02-02T00:00:00.000","1294","AEP Active",,"Aep Round 8","10453","40.84837","-73.910375","5","14","22701","2008215","2028500047","Mount Hope"
"60068","Bronx","2068","CROTONA PARKWAY","8","2013-01-31T00:00:00.000","460","AEP Discharged","2017-12-19T00:00:00.000","Aep Round 6","10460","40.84496","-73.884747","6","17","363","2013097","2031180049","West Farms"
"806583","Bronx","269","EAST 194 STREET","26","2015-02-02T00:00:00.000","992","AEP Discharged","2015-06-15T00:00:00.000","Aep Round 8","10458","40.864861","-73.892482","7","15","40501","2092497","2032940002","Bedford Park"
"58161","Bronx","1547","COMMONWEALTH AVENUE","12","2011-01-31T00:00:00.000","1566","AEP Discharged","2017-01-12T00:00:00.000","Aep Round 4","10460","40.838762","-73.869185","9","17","218","2028531","2039170028","Soundview-Bruckner-Bronx River"
"349075","Brooklyn","580","OSBORN STREET","4","2015-02-02T00:00:00.000","123","AEP Discharged","2021-12-29T00:00:00.000","Aep Round 8","11212","40.657527","-73.905712","16","42","920","3082887","3036270032","Brownsville"
"303401","Brooklyn","89","GRATTAN STREET","6","2016-02-01T00:00:00.000","219","AEP Discharged","2018-05-16T00:00:00.000","Aep Round 9","11237","40.706025","-73.929469","1","34","453","3070676","3030040041","East Williamsburg"
"372021","Brooklyn","335","SOUTH 2 STREET","20","2023-01-31T00:00:00.000","360","AEP Active",,"Aep Round 16","11211","40.710376","-73.954137","1","34","513","3063037","3024110027","Williamsburg"
"283221","Brooklyn","279","EAST 94 STREET","6","2018-01-31T00:00:00.000","280","AEP Discharged","2018-04-24T00:00:00.000","Aep Round 11","11212","40.659186","-73.922058","17","41","886","3101204","3046490066","East Flatbush-Remsen Village"
"53194","Bronx","957","BRUCKNER BOULEVARD","3","2009-11-12T00:00:00.000","200","AEP Discharged","2014-06-10T00:00:00.000","Aep Round 3","10459","40.819194","-73.891725","2","17","89","2005887","2027350039","Hunts Point"
"41793","Manhattan","211","WEST 144 STREET","19","2019-01-31T00:00:00.000","689","AEP Discharged","2019-05-09T00:00:00.000","Aep Round 12","10030","40.821241","-73.940194","10","9","232","1060453","1020300025","Harlem (North)"
