"vendor_id","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","mta_tax","tip_amount","tolls_amount","total_amount","imp_surcharge","extra","rate_code"
"CMT","2014-08-26T10:21:24.000","2014-08-26T10:35:11.000","1","2","-73.984251999999998","40.745908999999997","N","-73.962624000000005","40.764778","CSH","10.5","0.5","0","0","11","0",,"1"
"CMT","2014-09-17T19:34:45.000","2014-09-17T19:42:09.000","1","1.2","-73.967797000000004","40.759740000000001","N","-73.962495000000004","40.775016999999998","CRD","7","0.5","1.5","0","10","1",,"1"
"VTS","2014-11-17T22:32:00.000","2014-11-17T22:41:00.000","2","3.6299999999999999","-74.015861999999998","40.714475",,"-73.989621999999997","40.701844999999999","CRD","12.5","0.5","2.6000000000000001","0","16.100000000000001","0.5",,"1"
"CMT","2014-12-05T14:47:54.000","2014-12-05T15:00:00.000","2","1.3999999999999999","-73.955231999999995","40.768943999999998","N","-73.957539999999995","40.784433999999997","CSH","9","0.5","0","0","9.5","0",,"1"
"VTS","2014-02-28T18:34:00.000","2014-02-28T18:45:00.000","1","1.9099999999999999","-73.989547000000002","40.744101999999998",,"-73.967145000000002","40.753039999999999","CRD","9.5","0.5","2","0","13","1",,"1"
"VTS","2014-05-30T21:10:00.000","2014-05-30T21:27:00.000","1","3.2999999999999998","-73.982302000000004","40.752991999999999",,"-74.009259999999998","40.725245000000001","CSH","14","0.5","0","0","15","0.5",,"1"
"VTS","2014-06-30T17:09:00.000","2014-06-30T17:20:00.000","3","1.5900000000000001","-73.96942","40.785257000000001",,"-73.985667000000007","40.769592000000003","CRD","9.5","0.5","2.1000000000000001","0","13.1","1",,"1"
"VTS","2014-05-16T13:14:00.000","2014-05-16T13:23:00.000","1","1.46","0","0",,"0","0","CSH","7.5","0.5","0","0","8","0",,"1"
"VTS","2014-02-06T22:34:00.000","2014-02-06T22:43:00.000","1","1.78","-74.004812000000001","40.722906999999999",,"-74.007069999999999","40.740827000000003","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"VTS","2014-11-19T23:55:00.000","2014-11-20T00:11:00.000","4","4.1799999999999997","-74.004441999999997","40.727665000000002",,"-73.976501999999996","40.775537","CRD","15.5","0.5","1","0","17.5","0.5",,"1"
"CMT","2014-06-02T07:18:56.000","2014-06-02T07:47:22.000","1","7.7999999999999998","-73.99736","40.684120999999998","N","-73.973703","40.754989999999999","CSH","26","0.5","0","0","26.5","0",,"1"
"VTS","2014-03-02T16:39:00.000","2014-03-02T16:51:00.000","2","1.8500000000000001","-74.005382999999995","40.745787",,"-73.983007000000001","40.755437000000001","CRD","9.5","0.5","1.8999999999999999","0","11.9","0",,"1"
"VTS","2014-03-08T12:28:00.000","2014-03-08T12:39:00.000","1","1.72","-73.924030000000002","40.744022000000001",,"-73.955280000000002","40.749577000000002","CSH","9.5","0.5","0","0","10","0",,"1"
"CMT","2014-03-02T16:05:19.000","2014-03-02T16:11:03.000","1","1.8","-73.963536000000005","40.761811000000002","N","-73.936690999999996","40.750332","CSH","8","0.5","0","0","8.5","0",,"1"
"VTS","2014-04-19T21:09:00.000","2014-04-19T21:37:00.000","1","8.1500000000000004","-73.999836999999999","40.733097000000001",,"-73.932276999999999","40.753867","CRD","28","0.5","7.1200000000000001","0","36.119999999999997","0.5",,"1"
"VTS","2014-10-19T16:17:00.000","2014-10-19T16:35:00.000","1","1.73","-73.972949999999997","40.758446999999997",,"-73.989346999999995","40.740645000000001","CRD","12.5","0.5","3.1200000000000001","0","16.120000000000001","0",,"1"
"VTS","2014-11-10T16:09:00.000","2014-11-10T16:27:00.000","1","8.2400000000000002","-73.874668","40.774123000000003",,"-73.979127000000005","40.742038000000001","CRD","24","0.5","5","5.3300000000000001","35.829999999999998","1",,"1"
"CMT","2014-04-07T17:46:49.000","2014-04-07T17:50:56.000","1","0.59999999999999998","-73.976534999999998","40.788781999999998","N","-73.971485999999999","40.783599000000002","CRD","4.5","0.5","1","0","7","1",,"1"
"VTS","2014-12-31T19:55:00.000","2014-12-31T20:06:00.000","1","1.8400000000000001","-73.981722000000005","40.768462",,"-74.002200000000002","40.755727","CSH","9","0.5","0","0","10.5","1",,"1"
"CMT","2014-05-10T02:10:38.000","2014-05-10T02:24:25.000","1","3","-73.972577999999999","40.762737999999999","N","-73.922730000000001","40.746564999999997","CRD","12.5","0.5","3.3500000000000001","0","16.850000000000001","0.5",,"1"
"VTS","2014-11-08T12:31:00.000","2014-11-08T12:42:00.000","5","1.5700000000000001","-74.002690000000001","40.744477000000003",,"-74.004099999999994","40.725456999999999","CSH","9","0.5","0","0","9.5","0",,"1"
"VTS","2014-11-16T18:18:00.000","2014-11-16T18:23:00.000","1","0.83999999999999997","-73.989687000000004","40.725887",,"-74.002679999999998","40.728515000000002","CRD","5.5","0.5","2","0","8","0",,"1"
"VTS","2014-07-19T00:24:00.000","2014-07-19T00:36:00.000","1","0.65000000000000002","-73.987285","40.729035000000003",,"-73.987234999999998","40.722414999999998","CRD","8.5","0.5","1","0","10.5","0.5",,"1"
"CMT","2014-10-16T14:54:03.000","2014-10-16T15:06:43.000","2","2.2000000000000002","-73.986457999999999","40.777769999999997","N","-73.957908000000003","40.780664000000002","CSH","11","0.5","0","0","11.5","0",,"1"
"VTS","2014-06-13T22:16:00.000","2014-06-13T22:25:00.000","3","1.6399999999999999","-73.944609999999997","40.711641999999998",,"-73.945852000000002","40.692897000000002","CRD","8","0.5","1.7","0","10.699999999999999","0.5",,"1"
"VTS","2014-12-20T12:18:00.000","2014-12-20T12:32:00.000","1","2.8399999999999999","-73.981364999999997","40.737116999999998",,"-73.963376999999994","40.768472000000003","CRD","12","0.5","3","0","15.5","0",,"1"
"VTS","2014-01-11T01:22:00.000","2014-01-11T01:29:00.000","1","1.45","-73.968057000000002","40.679349999999999",,"-73.958922000000001","40.692360000000001","CRD","7.5","0.5","1.6000000000000001","0","10.1","0.5",,"1"
"VTS","2014-12-21T03:38:00.000","2014-12-21T03:56:00.000","2","4.3799999999999999","-73.979920000000007","40.739342000000001",,"-73.974975000000001","40.769945","CRD","16.5","0.5","3.3999999999999999","0","20.899999999999999","0.5",,"1"
"VTS","2014-01-19T22:39:00.000","2014-01-19T22:46:00.000","1","1.52","-73.979709999999997","40.720312",,"-74.004597000000004","40.728569999999998","CRD","7.5","0.5","1","0","9.5","0.5",,"1"
"VTS","2014-01-25T15:31:00.000","2014-01-25T15:37:00.000","1","1.1000000000000001","-73.993482","40.729264999999998",,"-73.994552999999996","40.740347","CSH","6","0.5","0","0","6.5","0",,"1"
"VTS","2014-05-18T02:05:00.000","2014-05-18T02:28:00.000","1","6.7199999999999998","-73.992514999999997","40.749831999999998",,"-73.911432000000005","40.766959999999997","CRD","22","0.5","4","0","27","0.5",,"1"
"CMT","2014-02-15T16:09:32.000","2014-02-15T16:14:04.000","1","0.69999999999999996","-73.99736","40.736795000000001","N","-74.001445000000004","40.732049000000004","CRD","5","0.5","1.1000000000000001","0","6.5999999999999996","0",,"1"
"VTS","2014-09-24T15:34:00.000","2014-09-24T15:39:00.000","1","0.79000000000000004","-73.967006999999995","40.793655000000001",,"-73.975807000000003","40.788952000000002","CRD","5.5","0.5","1.1000000000000001","0","7.0999999999999996","0",,"1"
"VTS","2014-11-26T15:06:00.000","2014-11-26T15:12:00.000","1","0.81000000000000005","-73.979546999999997","40.749482",,"-73.978693000000007","40.741582000000001","CRD","6","0.5","1.2","0","7.7000000000000002","0",,"1"
"CMT","2014-03-30T01:16:07.000","2014-03-30T01:33:59.000","1","3.7000000000000002","-73.998574000000005","40.729646000000002","N","-73.960059000000001","40.718384999999998","CRD","15.5","0.5","4.9500000000000002","0","21.449999999999999","0.5",,"1"
"CMT","2014-10-22T00:47:46.000","2014-10-22T01:07:43.000","2","6.7999999999999998","-73.967127000000005","40.755637999999998","N","-73.857119999999995","40.735340000000001","CRD","22","0.5","2","0","25","0.5",,"1"
"CMT","2014-09-15T09:09:50.000","2014-09-15T10:15:07.000","3","16.899999999999999","-73.790244999999999","40.646984000000003","N","-73.970241000000001","40.694819000000003","CRD","55","0.5","0","5.3300000000000001","60.829999999999998","0",,"1"
"CMT","2014-05-29T22:36:27.000","2014-05-29T22:48:50.000","1","2.2999999999999998","-73.981824000000003","40.763354","N","-73.999502000000007","40.734993000000003","CSH","10.5","0.5","0","0","11.5","0.5",,"1"
"VTS","2014-04-21T09:54:00.000","2014-04-21T09:59:00.000","1","0.93999999999999995","-73.994562000000002","40.750264999999999",,"-74.005889999999994","40.745237000000003","CRD","6","0.5","1","0","7.5","0",,"1"
"CMT","2014-07-03T22:23:40.000","2014-07-03T22:33:40.000","2","1.6000000000000001","-73.992849000000007","40.748814000000003","N","-73.981375999999997","40.764091999999998","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"VTS","2014-11-29T02:24:00.000","2014-11-29T02:32:00.000","2","2.3799999999999999","-74.00309","40.733609999999999",,"-73.985010000000003","40.757129999999997","CSH","9","0.5","0","0","10","0.5",,"1"
"VTS","2014-11-19T11:27:00.000","2014-11-19T11:50:00.000","6","5.0499999999999998","-73.953154999999995","40.767631999999999",,"-74.006493000000006","40.742207000000001","CSH","19.5","0.5","0","0","20","0",,"1"
"CMT","2014-02-09T09:07:56.000","2014-02-09T09:31:21.000","1","10.800000000000001","-73.980948999999995","40.782505999999998","N","-73.86551","40.770896","CSH","31","0.5","0","5.3300000000000001","36.829999999999998","0",,"1"
"CMT","2014-06-24T22:41:53.000","2014-06-24T22:56:16.000","1","2","-73.990485000000007","40.736936","N","-73.97636","40.752305","CSH","11","0.5","0","0","12","0.5",,"1"
"VTS","2014-02-21T14:43:00.000","2014-02-21T15:21:00.000","1","3.4199999999999999","-73.969823000000005","40.760840000000002",,"-73.992607000000007","40.720697000000001","CRD","23.5","0.5","4.7000000000000002","0","28.699999999999999","0",,"1"
"VTS","2014-05-22T19:50:00.000","2014-05-22T20:13:00.000","3","1.73","-73.988927000000004","40.758156999999997",,"-73.987712000000002","40.743867000000002","CSH","14","0.5","0","0","15.5","1",,"1"
"VTS","2014-05-01T13:26:00.000","2014-05-01T13:37:00.000","2","0.51000000000000001","-73.968198000000001","40.762182000000003",,"-73.974382000000006","40.761915000000002","CRD","8","0.5","1.6000000000000001","0","10.1","0",,"1"
"VTS","2014-04-24T19:26:00.000","2014-04-24T19:38:00.000","1","1.4299999999999999","-74.000287999999998","40.748061999999997",,"-73.994555000000005","40.735582000000001","CRD","9","0.5","2","0","12.5","1",,"1"
"CMT","2014-09-20T18:13:08.000","2014-09-20T18:18:43.000","1","1.3999999999999999","-73.964060000000003","40.765079","N","-73.946809000000002","40.772464999999997","CRD","6.5","0.5","1","0","8","0",,"1"
"CMT","2014-01-30T07:26:50.000","2014-01-30T07:34:48.000","1","1","-73.990863000000004","40.750881","N","-73.980431999999993","40.755051999999999","CRD","7","0.5","1.5","0","9","0",,"1"
"VTS","2014-03-29T10:41:00.000","2014-03-29T10:46:00.000","1","0.92000000000000004","-74.001322000000002","40.724282000000002",,"-74.006715","40.715479999999999","CRD","5.5","0.5","1","0","7","0",,"1"
"CMT","2014-03-03T20:03:31.000","2014-03-03T20:19:56.000","2","3.5","-73.989598000000001","40.735616","N","-73.962309000000005","40.712864000000003","CRD","15","0.5","2","0","18","0.5",,"1"
"CMT","2014-06-11T14:17:06.000","2014-06-11T14:28:00.000","1","1.3","-73.974423000000002","40.755743000000002","N","-73.986305999999999","40.740195","CRD","9","0.5","0","0","9.5","0",,"1"
"CMT","2014-07-01T13:47:30.000","2014-07-01T13:51:10.000","1","0.90000000000000002","-73.966547000000006","40.770361999999999","N","-73.956286000000006","40.775762999999998","CSH","5","0.5","0","0","5.5","0",,"1"
"CMT","2014-04-03T17:47:17.000","2014-04-03T18:04:44.000","1","2.6000000000000001","-74.002050999999994","40.735191999999998","N","-73.991961000000003","40.759833999999998","CSH","13.5","0.5","0","0","15","1",,"1"
"CMT","2014-04-25T18:04:06.000","2014-04-25T18:28:49.000","1","5.2000000000000002","-73.976697000000001","40.751449999999998","N","-74.007654000000002","40.739415999999999","CRD","20.5","0.5","2","0","24","1",,"1"
"VTS","2014-11-30T03:23:00.000","2014-11-30T03:30:00.000","1","2.1299999999999999","-73.971793000000005","40.794547000000001",,"-73.953382000000005","40.820276999999997","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"VTS","2014-09-06T01:06:00.000","2014-09-06T01:12:00.000","1","1.8200000000000001","-73.982590000000002","40.743447000000003",,"-73.980185000000006","40.761339999999997","CRD","7.5","0.5","1","0","9.5","0.5",,"1"
"VTS","2014-09-05T09:10:00.000","2014-09-05T09:32:00.000","1","2.1299999999999999","-73.972606999999996","40.786835000000004",,"-73.966300000000004","40.764797000000002","CSH","14.5","0.5","0","0","15","0",,"1"
"CMT","2014-01-04T23:51:48.000","2014-01-05T00:09:25.000","1","2.3999999999999999","-73.991449000000003","40.750061000000002","N","-73.991654999999994","40.724590999999997","CRD","13","0.5","3.5","0","17.5","0.5",,"1"
"CMT","2014-09-05T14:20:39.000","2014-09-05T14:32:13.000","1","1.7","-73.977576999999997","40.779006000000003","N","-73.967127000000005","40.795558999999997","CSH","8","0.5","0","0","8.5","0",,"1"
"VTS","2014-08-06T13:40:00.000","2014-08-06T14:01:00.000","1","4.0599999999999996","-73.981350000000006","40.780501999999998",,"-73.943937000000005","40.822136999999998","CRD","17.5","0.5","3.5","0","21.5","0",,"1"
"VTS","2014-10-28T18:33:00.000","2014-10-28T18:42:00.000","1","2.0600000000000001","-73.966532000000001","40.757472",,"-73.944306999999995","40.77552","UNK","9","0.5","2","0","12.5","1",,"1"
"CMT","2014-01-04T12:28:44.000","2014-01-04T12:35:01.000","1","1.2","-73.994076000000007","40.756224000000003","N","-73.987381999999997","40.768492000000002","CSH","6.5","0.5","0","0","7","0",,"1"
"VTS","2014-04-11T00:14:00.000","2014-04-11T00:23:00.000","6","0.41999999999999998","-73.981840000000005","40.759802000000001",,"-73.986424999999997","40.757362000000001","CRD","7","0.5","1.5","0","9.5","0.5",,"1"
"VTS","2014-12-20T11:02:00.000","2014-12-20T11:17:00.000","1","1.9299999999999999","-73.982236999999998","40.774974999999998",,"-73.991247000000001","40.750166999999998","CRD","11","0.5","3.2999999999999998","0","14.800000000000001","0",,"1"
"CMT","2014-07-12T18:57:26.000","2014-07-12T19:02:57.000","1","1.2","-73.978084999999993","40.752476999999999","N","-73.981823000000006","40.762661999999999","CSH","6","0.5","0","0","6.5","0",,"1"
"CMT","2014-12-23T12:39:22.000","2014-12-23T12:41:48.000","1","0.5","-73.972448","40.763826999999999","N","-73.966570000000004","40.770634000000001","CSH","4","0.5","0","0","4.5","0",,"1"
"CMT","2014-11-07T15:14:52.000","2014-11-07T15:28:26.000","1","1.5","-74.005982000000003","40.706314999999996","N","-73.990763999999999","40.718130000000002","CRD","9.5","0.5","3","0","13","0",,"1"
"VTS","2014-04-22T13:33:00.000","2014-04-22T13:43:00.000","1","1.26","-73.977485000000001","40.757567000000002",,"-73.964511999999999","40.757461999999997","CSH","8","0.5","0","0","8.5","0",,"1"
"VTS","2014-03-10T08:16:00.000","2014-03-10T08:38:00.000","1","2.5","-73.971512000000004","40.782271999999999",,"-73.954436999999999","40.765796999999999","CRD","15","0.5","3","0","18.5","0",,"1"
"VTS","2014-10-09T18:53:00.000","2014-10-09T19:17:00.000","2","2.6899999999999999","-73.946349999999995","40.777377000000001",,"-73.977255","40.759571999999999","CRD","16.5","0.5","3.5","0","21.5","1",,"1"
"VTS","2014-11-06T07:54:00.000","2014-11-06T08:20:00.000","1","7.0499999999999998","-73.991281999999998","40.755425000000002",,"-73.93638","40.820394999999998","CRD","25","0.5","1","0","26.5","0",,"1"
"VTS","2014-12-30T09:10:00.000","2014-12-30T09:32:00.000","1","9.5899999999999999","-73.870784999999998","40.773702",,"-73.960031999999998","40.763764999999999","CRD","28.5","0.5","8.4600000000000009","5.3300000000000001","42.789999999999999","0",,"1"
"VTS","2014-03-18T00:15:00.000","2014-03-18T00:26:00.000","5","6.6699999999999999","-73.950883000000005","40.782865000000001",,"-73.925556999999998","40.861367000000001","CSH","20","0.5","0","0","21","0.5",,"1"
"CMT","2014-04-22T15:25:49.000","2014-04-22T15:39:50.000","1","1.8999999999999999","-73.983835999999997","40.767871999999997","N","-73.985315","40.751235999999999","CRD","10.5","0.5","2.2000000000000002","0","13.199999999999999","0",,"1"
"VTS","2014-07-25T13:39:00.000","2014-07-25T13:49:00.000","6","1.5900000000000001","-73.976349999999996","40.775950000000002",,"-73.969386999999998","40.760666999999998","CRD","9","0.5","1.8","0","11.300000000000001","0",,"1"
"CMT","2014-01-07T12:24:59.000","2014-01-07T12:36:10.000","1","1","-74.014711000000005","40.715266999999997","N","-74.001515999999995","40.719025999999999","CRD","8.5","0.5","2.7000000000000002","0","11.699999999999999","0",,"1"
"VTS","2014-08-12T22:33:00.000","2014-08-12T23:18:00.000","2","8.9800000000000004","-73.986851999999999","40.739879999999999",,"-73.979467999999997","40.677855000000001","CRD","34.5","0.5","0.040000000000000001","0","35.539999999999999","0.5",,"1"
"VTS","2014-09-04T15:46:00.000","2014-09-04T15:51:00.000","1","1.04","-73.991641999999999","40.750162000000003",,"-73.992509999999996","40.739016999999997","CSH","6","0.5","0","0","6.5","0",,"1"
"CMT","2014-04-27T18:52:19.000","2014-04-27T18:54:18.000","1","0.5","-73.965701999999993","40.768383999999998","N","-73.960980000000006","40.774766999999997","CSH","4","0.5","0","0","4.5","0",,"1"
"CMT","2014-06-22T06:46:06.000","2014-06-22T06:51:35.000","1","1.1000000000000001","-73.993227000000005","40.742676000000003","N","-73.975651999999997","40.7408","CSH","6.5","0.5","0","0","7","0",,"1"
"VTS","2014-11-29T14:13:00.000","2014-11-29T14:19:00.000","6","1.1399999999999999","-74.005172000000002","40.737206999999998",,"-73.990740000000002","40.741124999999997","CRD","6","0.5","1","0","7.5","0",,"1"
"CMT","2014-10-22T16:32:51.000","2014-10-22T16:47:35.000","2","1.8999999999999999","-73.973320999999999","40.748309999999996","N","-73.998154999999997","40.741950000000003","CRD","11","0.5","3.75","0","16.25","1",,"1"
"VTS","2014-05-17T11:16:00.000","2014-05-17T11:21:00.000","1","0.72999999999999998","-73.954542000000004","40.766961999999999",,"-73.965232","40.772027000000001","CSH","5.5","0.5","0","0","6","0",,"1"
"VTS","2014-03-15T16:10:00.000","2014-03-15T16:28:00.000","1","3.0899999999999999","-73.997197","40.714272000000001",,"-74.014362000000006","40.709496999999999","CRD","14","0.5","2.7999999999999998","0","17.300000000000001","0",,"1"
