"dbn","school_name","year","total_enrollment","grade_3k_pk_half_day_full","grade_k","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","female","female_1","male","male_1","asian","asian_1","black","black_1","hispanic","hispanic_1","multi_racial","multi_racial_1","native_american","native_american_1","white","white_1","missing_race_ethnicity_data","missing_race_ethnicity_data_1","students_with_disabilities","students_with_disabilities_1","english_language_learners","english_language_learners_1","poverty","poverty_1","economic_need_index"
"02M550","Liberty High School Academy for Newcomers","2017-18","427","0","0","0","0","0","0","0","0","0","0","133","124","77","93","174","0.407","253","0.593","46","0.108","104","0.244","227","0.532","0","0.0","3","0.007","47","0.11","0","0.0","16","0.037","354","0.829","341","79.9%","Above 95%"
"02M550","Liberty High School Academy for Newcomers","2018-19","422","0","0","0","0","0","0","0","0","0","0","125","139","83","75","178","0.422","244","0.578","38","0.09","102","0.242","240","0.569","0","0.0","4","0.009","38","0.09","0","0.0","14","0.033","372","0.882","335","79.4%","Above 95%"
"02M550","Liberty High School Academy for Newcomers","2019-20","428","0","0","0","0","0","0","0","0","0","0","132","135","72","89","173","0.404","255","0.596","32","0.075","114","0.266","247","0.577","0","0.0","2","0.005","33","0.077","0","0.0","13","0.03","374","0.874","347","81.1%","Above 95%"
"02M550","Liberty High School Academy for Newcomers","2020-21","375","0","0","0","0","0","0","0","0","0","0","80","136","86","73","148","0.395","227","0.605","19","0.051","118","0.315","209","0.557","0","0.0","1","0.003","28","0.075","0","0.0","7","0.019","340","0.907","314","83.7%","Above 95%"
"02M551","Urban Assembly New York Harbor School","2016-17","460","0","0","0","0","0","0","0","0","0","0","153","108","110","89","176","0.383","284","0.617","22","0.048","90","0.196","203","0.441","2","0.004","4","0.009","120","0.261","19","0.041","100","0.217","10","0.022","265","57.6%","49.9%"
"02M551","Urban Assembly New York Harbor School","2017-18","534","0","0","0","0","0","0","0","0","0","0","190","157","87","100","186","0.348","348","0.652","38","0.071","95","0.178","212","0.397","4","0.007","5","0.009","156","0.292","24","0.045","116","0.217","14","0.026","290","54.3%","53.4%"
"02M551","Urban Assembly New York Harbor School","2018-19","533","0","0","0","0","0","0","0","0","0","0","152","149","135","97","185","0.347","348","0.653","40","0.075","94","0.176","214","0.402","9","0.017","6","0.011","143","0.268","27","0.051","122","0.229","11","0.021","297","55.7%","54.4%"
"02M551","Urban Assembly New York Harbor School","2019-20","523","0","0","0","0","0","0","0","0","0","0","133","136","132","122","177","0.338","346","0.662","41","0.078","88","0.168","217","0.415","11","0.021","6","0.011","131","0.25","29","0.055","129","0.247","5","0.01","304","58.1%","55.8%"
"02M551","Urban Assembly New York Harbor School","2020-21","513","0","0","0","0","0","0","0","0","0","0","137","120","130","126","167","0.326","346","0.674","34","0.066","88","0.172","209","0.407","14","0.027","7","0.014","134","0.261","27","0.053","132","0.257","7","0.014","316","61.6%","58.3%"
"02M560","High School M560 - City As School","2016-17","616","0","0","0","0","0","0","0","0","0","0","1","44","285","286","354","0.575","262","0.425","23","0.037","235","0.381","267","0.433","7","0.011","3","0.005","81","0.131","0","0.0","124","0.201","21","0.034","287","46.6%","55.2%"
"02M560","High School M560 - City As School","2017-18","627","0","0","0","0","0","0","0","0","0","0","0","85","253","289","343","0.547","284","0.453","29","0.046","234","0.373","264","0.421","11","0.018","4","0.006","85","0.136","0","0.0","127","0.203","19","0.03","407","64.9%","70.8%"
"02M560","High School M560 - City As School","2018-19","602","0","0","0","0","0","0","0","0","0","0","0","66","281","255","323","0.537","279","0.463","25","0.042","210","0.349","266","0.442","10","0.017","2","0.003","89","0.148","0","0.0","140","0.233","22","0.037","409","67.9%","71.7%"
"02M560","High School M560 - City As School","2019-20","607","0","0","0","0","0","0","0","0","0","0","0","39","202","366","318","0.524","289","0.476","26","0.043","221","0.364","248","0.409","11","0.018","2","0.003","99","0.163","0","0.0","169","0.278","26","0.043","424","69.9%","74.6%"
"02M560","High School M560 - City As School","2020-21","554","0","0","0","0","0","0","0","0","0","0","0","74","250","230","299","0.54","255","0.46","21","0.038","198","0.357","235","0.424","17","0.031","2","0.004","81","0.146","0","0.0","170","0.307","24","0.043","405","73.1%","78.3%"
"02M565","Urban Academy Laboratory High School","2016-17","166","0","0","0","0","0","0","0","0","0","0","7","53","95","11","105","0.633","61","0.367","11","0.066","45","0.271","60","0.361","2","0.012","0","0.0","48","0.289","0","0.0","18","0.108","0","0.0","91","54.8%","45.3%"
"02M565","Urban Academy Laboratory High School","2017-18","160","0","0","0","0","0","0","0","0","0","0","11","29","106","14","100","0.625","60","0.375","7","0.044","49","0.306","60","0.375","2","0.013","0","0.0","42","0.262","0","0.0","21","0.131","0","0.0","95","59.4%","54.7%"
"02M565","Urban Academy Laboratory High School","2018-19","147","0","0","0","0","0","0","0","0","0","0","13","25","93","16","85","0.578","62","0.422","9","0.061","50","0.34","47","0.32","3","0.02","1","0.007","37","0.252","0","0.0","23","0.156","1","0.007","87","59.2%","55.9%"
"02M565","Urban Academy Laboratory High School","2019-20","137","0","0","0","0","0","0","0","0","0","0","14","32","81","10","77","0.562","60","0.438","6","0.044","36","0.263","57","0.416","4","0.029","1","0.007","33","0.241","0","0.0","28","0.204","1","0.007","85","62.0%","62.9%"
"02M565","Urban Academy Laboratory High School","2020-21","144","0","0","0","0","0","0","0","0","0","0","9","35","87","13","84","0.583","60","0.417","8","0.056","38","0.264","54","0.375","3","0.021","2","0.014","39","0.271","0","0.0","36","0.25","2","0.014","88","61.1%","58.6%"
"02M570","Satellite Academy High School","2016-17","280","0","0","0","0","0","0","0","0","0","0","274","1","2","3","163","0.582","117","0.418","2","0.007","101","0.361","167","0.596","0","0.0","2","0.007","8","0.029","0","0.0","53","0.189","15","0.054","217","77.5%","70.3%"
"02M570","Satellite Academy High School","2017-18","298","0","0","0","0","0","0","0","0","0","0","295","1","1","1","176","0.591","122","0.409","1","0.003","114","0.383","172","0.577","0","0.0","3","0.01","8","0.027","0","0.0","64","0.215","13","0.044","232","77.9%","84.3%"
"02M570","Satellite Academy High School","2018-19","285","0","0","0","0","0","0","0","0","0","0","285","0","0","0","168","0.589","117","0.411","1","0.004","97","0.34","175","0.614","2","0.007","3","0.011","7","0.025","0","0.0","80","0.281","21","0.074","216","75.8%","82.2%"
"02M570","Satellite Academy High School","2019-20","254","0","0","0","0","0","0","0","0","0","0","180","32","7","35","139","0.547","115","0.453","2","0.008","79","0.311","162","0.638","5","0.02","3","0.012","3","0.012","0","0.0","73","0.287","24","0.094","213","83.9%","87.2%"
"02M570","Satellite Academy High School","2020-21","227","0","0","0","0","0","0","0","0","0","0","149","49","17","12","127","0.559","100","0.441","3","0.013","75","0.33","141","0.621","4","0.018","1","0.004","3","0.013","0","0.0","53","0.233","24","0.106","194","85.5%","88.9%"
"02M575","Manhattan Comprehensive Night and Day High School","2016-17","764","0","0","0","0","0","0","0","0","0","0","0","266","311","187","331","0.433","433","0.567","187","0.245","229","0.3","297","0.389","3","0.004","6","0.008","42","0.055","0","0.0","57","0.075","389","0.509","646","84.6%","79.3%"
"02M575","Manhattan Comprehensive Night and Day High School","2017-18","722","0","0","0","0","0","0","0","0","0","0","0","276","283","163","305","0.422","417","0.578","164","0.227","216","0.299","289","0.4","5","0.007","5","0.007","43","0.06","0","0.0","57","0.079","380","0.526","675","93.5%","90.6%"
"02M575","Manhattan Comprehensive Night and Day High School","2018-19","711","0","0","0","0","0","0","0","0","0","0","0","265","277","169","314","0.442","397","0.558","154","0.217","214","0.301","302","0.425","6","0.008","4","0.006","31","0.044","0","0.0","74","0.104","374","0.526","643","90.4%","92.2%"
"02M575","Manhattan Comprehensive Night and Day High School","2019-20","704","0","0","0","0","0","0","0","0","0","0","0","294","263","147","295","0.419","409","0.581","115","0.163","234","0.332","312","0.443","3","0.004","5","0.007","35","0.05","0","0.0","85","0.121","365","0.518","624","88.6%","92.9%"
"02M575","Manhattan Comprehensive Night and Day High School","2020-21","766","0","0","0","0","0","0","0","0","0","0","0","379","229","158","332","0.433","434","0.567","93","0.121","230","0.3","398","0.52","5","0.007","6","0.008","34","0.044","0","0.0","87","0.114","399","0.521","622","81.2%","92.5%"
"02M580","Richard R. Green High School of Teaching","2016-17","534","0","0","0","0","0","0","0","0","0","0","210","133","97","94","361","0.676","173","0.324","37","0.069","145","0.272","317","0.594","1","0.002","5","0.009","16","0.03","13","0.024","94","0.176","21","0.039","451","84.5%","73.4%"
"02M580","Richard R. Green High School of Teaching","2017-18","499","0","0","0","0","0","0","0","0","0","0","168","155","84","92","332","0.665","166","0.333","36","0.072","125","0.251","301","0.603","2","0.004","6","0.012","13","0.026","16","0.032","91","0.182","22","0.044","423","84.8%","79.0%"
"02M580","Richard R. Green High School of Teaching","2018-19","429","0","0","0","0","0","0","0","0","0","0","100","119","109","101","287","0.669","142","0.331","27","0.063","117","0.273","247","0.576","2","0.005","5","0.012","14","0.033","17","0.04","81","0.189","18","0.042","357","83.2%","77.3%"
"02M580","Richard R. Green High School of Teaching","2019-20","352","0","0","0","0","0","0","0","0","0","0","81","75","82","114","232","0.659","120","0.341","15","0.043","104","0.295","215","0.611","2","0.006","4","0.011","11","0.031","1","0.003","73","0.207","15","0.043","282","80.1%","77.6%"
"02M580","Richard R. Green High School of Teaching","2020-21","287","0","0","0","0","0","0","0","0","0","0","92","66","54","75","178","0.62","109","0.38","20","0.07","80","0.279","171","0.596","2","0.007","2","0.007","9","0.031","3","0.01","69","0.24","15","0.052","244","85.0%","77.1%"
"02M586","Harvey Milk High School","2016-17","74","0","0","0","0","0","0","0","0","0","0","8","17","21","28","44","0.595","30","0.405","2","0.027","22","0.297","43","0.581","1","0.014","0","0.0","6","0.081","0","0.0","30","0.405","3","0.041","60","81.1%","71.7%"
"02M586","Harvey Milk High School","2017-18","64","0","0","0","0","0","0","0","0","0","0","2","18","19","25","36","0.563","28","0.438","1","0.016","12","0.188","45","0.703","0","0.0","0","0.0","6","0.094","0","0.0","27","0.422","4","0.063","59","92.2%","86.9%"
"02M586","Harvey Milk High School","2018-19","63","0","0","0","0","0","0","0","0","0","0","1","11","22","29","37","0.587","26","0.413","1","0.016","13","0.206","41","0.651","0","0.0","0","0.0","8","0.127","0","0.0","23","0.365","2","0.032","55","87.3%","86.3%"
"02M586","Harvey Milk High School","2019-20","61","0","0","0","0","0","0","0","0","0","0","7","13","23","18","36","0.59","25","0.41","0","0.0","22","0.361","35","0.574","1","0.016","1","0.016","2","0.033","0","0.0","22","0.361","2","0.033","48","78.7%","82.1%"
"02M586","Harvey Milk High School","2020-21","59","0","0","0","0","0","0","0","0","0","0","3","12","14","30","33","0.559","26","0.441","2","0.034","20","0.339","32","0.542","0","0.0","0","0.0","5","0.085","0","0.0","20","0.339","1","0.017","52","88.1%","88.3%"
"02M600","The High School of Fashion Industries","2016-17","1671","0","0","0","0","0","0","0","0","0","0","488","428","381","374","1569","0.939","102","0.061","104","0.062","610","0.365","860","0.515","6","0.004","7","0.004","71","0.042","13","0.008","266","0.159","50","0.03","1391","83.2%","66.9%"
"02M600","The High School of Fashion Industries","2017-18","1590","0","0","0","0","0","0","0","0","0","0","481","416","325","368","1463","0.92","126","0.079","95","0.06","528","0.332","880","0.553","5","0.003","4","0.003","70","0.044","8","0.005","260","0.164","52","0.033","1331","83.7%","76.2%"
"02M600","The High School of Fashion Industries","2018-19","1577","0","0","0","0","0","0","0","0","0","0","531","399","330","317","1443","0.915","134","0.085","85","0.054","490","0.311","890","0.564","4","0.003","9","0.006","83","0.053","16","0.01","256","0.162","51","0.032","1285","81.5%","76.3%"
"02M600","The High School of Fashion Industries","2019-20","1589","0","0","0","0","0","0","0","0","0","0","513","447","312","317","1424","0.896","165","0.104","86","0.054","483","0.304","911","0.573","3","0.002","10","0.006","85","0.053","11","0.007","278","0.175","51","0.032","1333","83.9%","78.6%"
"02M600","The High School of Fashion Industries","2020-21","1667","0","0","0","0","0","0","0","0","0","0","513","478","384","292","1479","0.887","188","0.113","72","0.043","494","0.296","970","0.582","9","0.005","11","0.007","85","0.051","26","0.016","339","0.203","69","0.041","1362","81.7%","77.5%"
"02M605","Humanities Preparatory Academy","2016-17","225","0","0","0","0","0","0","0","0","0","0","56","67","54","48","113","0.502","112","0.498","14","0.062","62","0.276","121","0.538","2","0.009","1","0.004","19","0.084","6","0.027","45","0.2","9","0.04","172","76.4%","66.5%"
"02M605","Humanities Preparatory Academy","2017-18","235","0","0","0","0","0","0","0","0","0","0","56","61","58","60","129","0.549","106","0.451","17","0.072","52","0.221","144","0.613","2","0.009","1","0.004","17","0.072","2","0.009","44","0.187","8","0.034","195","83.0%","77.1%"
"02M605","Humanities Preparatory Academy","2018-19","245","0","0","0","0","0","0","0","0","0","0","62","64","51","68","131","0.535","114","0.465","15","0.061","53","0.216","152","0.62","2","0.008","2","0.008","18","0.073","3","0.012","50","0.204","8","0.033","196","80.0%","74.2%"
"02M605","Humanities Preparatory Academy","2019-20","261","0","0","0","0","0","0","0","0","0","0","59","75","67","60","142","0.544","119","0.456","19","0.073","60","0.23","157","0.602","1","0.004","4","0.015","17","0.065","3","0.011","50","0.192","11","0.042","216","82.8%","81.3%"
"02M605","Humanities Preparatory Academy","2020-21","261","0","0","0","0","0","0","0","0","0","0","61","58","70","72","145","0.556","116","0.444","23","0.088","55","0.211","152","0.582","3","0.011","3","0.011","21","0.08","4","0.015","52","0.199","11","0.042","211","80.8%","78.5%"
"02M615","Chelsea Career and Technical Education High School","2016-17","437","0","0","0","0","0","0","0","0","0","0","158","105","95","79","146","0.334","291","0.666","49","0.112","94","0.215","261","0.597","0","0.0","2","0.005","22","0.05","9","0.021","84","0.192","15","0.034","386","88.3%","68.9%"
"02M615","Chelsea Career and Technical Education High School","2017-18","430","0","0","0","0","0","0","0","0","0","0","149","115","83","83","129","0.3","300","0.698","46","0.107","95","0.221","260","0.605","1","0.002","3","0.007","17","0.04","8","0.019","81","0.188","17","0.04","382","88.8%","79.4%"
"02M615","Chelsea Career and Technical Education High School","2018-19","451","0","0","0","0","0","0","0","0","0","0","149","128","94","80","118","0.262","333","0.738","61","0.135","92","0.204","274","0.608","1","0.002","2","0.004","16","0.035","5","0.011","88","0.195","18","0.04","365","80.9%","79.4%"
"02M615","Chelsea Career and Technical Education High School","2019-20","449","0","0","0","0","0","0","0","0","0","0","139","118","109","83","122","0.272","327","0.728","58","0.129","101","0.225","267","0.595","1","0.002","2","0.004","15","0.033","5","0.011","105","0.234","22","0.049","381","84.9%","82.8%"
