"license_nbr","license_type","lic_expir_dd","license_status","license_creation_date","industry","business_name","business_name_2","address_building","address_street_name","address_street_name_2","address_city","address_state","address_zip","contact_phone","address_borough","detail","community_board","council_district","bin","bbl","nta","census_tract","detail_2","longitude","latitude","location"
"2043586-DCA","Business","2024-04-30T00:00:00.000","Active","2016-09-13T00:00:00.000","Tow Truck Company","OZ TOWING & RECOVERY INC",,"9820","LINDEN BLVD",,"OZONE PARK","NY","11417",,"Queens","4","410","32","4248591","4115190074",,,"Active Plate Numbers:  8285","-73.8368914218421","40.674727668325446","
,  
(40.674727668325446, -73.8368914218421)"
"2073129-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-06-12T00:00:00.000","Electronic Cigarette Dealer","WHITE PLAINS FOODS INC",,"3766","WHITE PLAINS RD",,"BRONX","NY","10467","347-324-1706","Bronx","2","212","12","2058058","2046660049","BX44","390",,"-73.86303290918094","40.88314499519182","
,  
(40.88314499519182, -73.86303290918094)"
"2072939-1-DCA","Business","2021-11-30T00:00:00.000","Inactive","2018-06-08T00:00:00.000","Electronic Cigarette Dealer","BRIGHTON'S BEST DELI CORP",,"1133","BRIGHTON BEACH AVE",,"BROOKLYN","NY","11235","718-676-0207","Brooklyn","3","313","48","3245666","3087170020","BK19","61004",,"-73.95583347132629","40.577682964880154","
,  
(40.577682964880154, -73.95583347132629)"
"2089810-DCA","Business","2020-08-17T00:00:00.000","Inactive","2019-08-21T00:00:00.000","Garage","THE HERTZ CORPORATION",,"500","W 43RD ST",,"NEW YORK","NY","10036","2124865912","Manhattan","1","104","03","1076215","1010717501","MN15","129","Vehicle Spaces: 99, Bicycle Spaces: 10","-73.99509439172174","40.76033970305452","
,  
(40.76033970305452, -73.99509439172174)"
"2078561-DCA","Individual","2019-04-30T00:00:00.000","Inactive","2018-09-26T00:00:00.000","Pedicab Driver","OUEDRAOGO, SENI",,,,,"BROOKLYN","NY","11238",,,,,,,,,,,,,
"1270248-DCA","Individual","2009-10-31T00:00:00.000","Inactive","2007-10-11T00:00:00.000","Home Improvement Salesperson","SARAGIAS, NIKOLAOS",,,,,"COLLEGE POINT","NY","11356",,,,,,,,,,,,,
"2034524-DCA","Individual","2018-02-28T00:00:00.000","Inactive","2016-03-16T00:00:00.000","Process Server Individual","JEFFREY, CHRISTINA",,,,,"NEW YORK","NY","10030",,,,,,,,,,,,,
"0981815-DCA","Individual","2005-10-31T00:00:00.000","Inactive","2003-01-27T00:00:00.000","Home Improvement Salesperson","SIMONE, MICHAEL",,,,,"FREEHOLD","NJ","07728",,,,,,,,,,,,,
"2003841-1013-DCA","Business","2021-12-31T00:00:00.000","Inactive","2014-02-24T00:00:00.000","Tobacco Retail Dealer","DYKER HEIGHTS DELI INC",,"8623","5TH AVE",,"BROOKLYN","NY","11209","7188337777","Brooklyn","3","310","43","3153775","3060510012","BK31","160",,"-74.02637530248136","40.621289536403204","
,  
(40.621289536403204, -74.02637530248136)"
"2066337-1-DCA","Business","2023-12-31T00:00:00.000","Active","2018-02-20T00:00:00.000","Tobacco Retail Dealer","BIG APPLE SMOKE SHOP AND ORGANIC CORP",,"3542","BROADWAY",,"NEW YORK","NY","10031","9294229519","Manhattan","1","109","07","1061928","1020770001","MN04","229",,"-73.95032779261946","40.82657590377374","
,  
(40.82657590377374, -73.95032779261946)"
"2097768-DCA","Business","2024-06-30T00:00:00.000","Active","2021-02-19T00:00:00.000","Electronic & Appliance Service","WARRANTY LOGISTICS LLC","Warranty Logistics, LLC","425","LEXINGTON AVE",,"NEW YORK","NY","10017","6154453228","Manhattan","1","106","04","1036162","1012980023",,,,"-73.97531967341268","40.752424063240085","
,  
(40.752424063240085, -73.97531967341268)"
"2056602-DCA","Business","2020-03-31T00:00:00.000","Inactive","2017-08-03T00:00:00.000","Stoop Line Stand","KARMA PRITO INC","SHOP SMART FOOD MART","590","MIDLAND AVE",,"STATEN ISLAND","NY","10306","917-716-8991","Staten Island","5","502","50","5054764","5038150018","SI45","11202","Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 3, 5 foot stands: 0, 5.01 to 10 foot stands: 0","-74.09254061417417","40.5719971395947","
,  
(40.5719971395947, -74.09254061417417)"
"2068698-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-04-02T00:00:00.000","Electronic Cigarette Dealer","NYC SMOKES & MORE INC.",,"104","MACDOUGAL ST",,"NEW YORK","NY","10012","212-466-3636","Manhattan","1","102","01","1008689","1005400001","MN23","65",,"-74.00098860367115","40.72939000611557","
,  
(40.72939000611557, -74.00098860367115)"
"2072697-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-06-05T00:00:00.000","Electronic Cigarette Dealer","MILK FARM GROCERY OF JUSTIN INC.",,"2865","HARWAY AVE",,"BROOKLYN","NY","11214","718-265-6355","Brooklyn","3","313","47","3187041","3069050001","BK26","308",,"-73.98411149977025","40.58766222139959","
,  
(40.58766222139959, -73.98411149977025)"
"2105523-1-DCA","Business","2023-12-31T00:00:00.000","Active","2022-04-25T00:00:00.000","Tobacco Retail Dealer","5 FINGERBOARD GAS CORP",,"5","FINGERBOARD RD",,"STATEN ISLAND","NY","10305","7186821421","Staten Island","5","501","49","5043104","5028640057",,,,"-74.06274980545506","40.609253239252695","
,  
(40.609253239252695, -74.06274980545506)"
"2043749-1-DCA","Business","2021-12-31T00:00:00.000","Inactive","2016-09-15T00:00:00.000","Tobacco Retail Dealer","SMOKESHOP NEWSSTAND INC.",,"1500","SHEEPSHEAD BAY RD",,"BROOKLYN","NY","11235","6315683047","Brooklyn","3","315","48","3204943","3074590094","BK17","606",,"-73.95375691757567","40.58727523197098","
,  
(40.58727523197098, -73.95375691757567)"
"2029258-DCA","Business","2024-03-31T00:00:00.000","Active","2015-10-06T00:00:00.000","Stoop Line Stand","MARYS FLORIST CORP",,"128","WYCKOFF AVE",,"BROOKLYN","NY","11237","7183664528","Brooklyn","3","304","37","3074248","3032590036",,,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0","-73.91789123190965","40.70346665465181","
,  
(40.70346665465181, -73.91789123190965)"
"1417171-DCA","Business","2024-06-30T00:00:00.000","Active","2012-01-10T00:00:00.000","Electronic & Appliance Service","NATWL COMPUTER CORP.",,"6721","MAIN ST",,"FLUSHING","NY","11367","7182684017","Queens","4","408","24","4141924","4065320002",,,,"-73.82532312601938","40.733745203383705","
,  
(40.733745203383705, -73.82532312601938)"
"1445974-DCA","Individual","2025-05-31T00:00:00.000","Active","2012-09-26T00:00:00.000","Locksmith","CEBALLO, RUDDY",,,,,"NEW YORK","NY","10031",,,,,,,,,,,,,
"2040257-DCA","Individual","2024-07-31T00:00:00.000","Active","2016-07-13T00:00:00.000","Ticket Seller","SUALAH, ABDULHAMID",,,,,"BRONX","NY","10453",,,,,,,,,,,,,
"2115195-DCA","Business","2025-02-28T00:00:00.000","Active","2023-07-19T00:00:00.000","Home Improvement Contractor","Five Gates PTY LLC",,"33","SUGAR MAPLE DR",,"ROSLYN","NY","11576","9172131313","Outside NYC",,,,,,,,,,,
"1179496-DCA","Business","2024-05-01T00:00:00.000","Active","2004-09-22T00:00:00.000","Employment Agency","SAMARITAN SERVICES, INC.",,"25","CHAPEL ST",,"BROOKLYN","NY","11201","7188341911","Brooklyn","3","302","33","3335884","3001180006",,,,"-73.9859678738232","40.697250742227034","
,  
(40.697250742227034, -73.9859678738232)"
"0925790-DCA","Business","2024-03-31T00:00:00.000","Active","1995-10-23T00:00:00.000","Stoop Line Stand","THE VINEGAR FACTORY INC",,"431","E 91ST ST",,"NEW YORK","NY","10128","2129870885","Manhattan","1","108","05","1050755","1015710019",,,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0","-73.94621395621039","40.779738053799086","
,  
(40.779738053799086, -73.94621395621039)"
"0885039-DCA","Business","2021-02-28T00:00:00.000","Inactive","2007-10-25T00:00:00.000","Home Improvement Contractor","BERETIN, NEDILJKO","NED'S HOME IMROVEMENT","1248","40TH ST",,"BROOKLYN","NY","11218","7188711504","Brooklyn","3","312","39","3135491","3055890033","BK88","224",,"-73.9879939750202","40.64073327311908","
,  
(40.64073327311908, -73.9879939750202)"
"2058467-DCA","Individual","2024-02-28T00:00:00.000","Active","2017-09-20T00:00:00.000","Process Server Individual","FELDMAN, ALAN",,,,,"NESCONSET","NY","11767",,,,,,,,,,,,,
"2075332-1-DCA","Business","2021-11-30T00:00:00.000","Inactive","2018-07-10T00:00:00.000","Electronic Cigarette Dealer","HANNA & JINA NY, INC.","fresh king market","9","KNOLLS CRES",,"BRONX","NY","10463",,"Bronx","2","208","11","2083248","2057230066","BX29","29302",,"-73.9172949144552","40.87887649083584","
,  
(40.87887649083584, -73.9172949144552)"
"2070508-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-05-04T00:00:00.000","Electronic Cigarette Dealer","CHARLIE'S NEWSSTAND II INC",,"200","MADISON AVE",,"NEW YORK","NY","10016","862-571-9010","Manhattan","1","105","04","1017122","1008650014","MN20","82",,"-73.98241295747745","40.748527823129244","
,  
(40.748527823129244, -73.98241295747745)"
"2061655-DCA","Business","2021-12-31T00:00:00.000","Inactive","2017-11-27T00:00:00.000","Laundries","YU FORTUNE LAUNDROMAT & DRY CLEANER INC","YU FORTUNE LAUNDROMAT","11706","JAMAICA AVE",,"RICHMOND HILL","NY","11418","6468535591","Queens","4","409","29","4195866","4093270003","QN54","122","Laundry Type: Retail Laundry","-73.83239113622209","40.69956416602358","
,  
(40.69956416602358, -73.83239113622209)"
"2107536-DCA","Individual","2023-07-31T00:00:00.000","Active","2022-07-15T00:00:00.000","Ticket Seller","PIERRE, KESNER",,,,,"BROOKLYN","NY","11236",,,,,,,,,,,,,
"1225509-DCA","Business","2024-04-30T00:00:00.000","Active","2012-05-02T00:00:00.000","Tow Truck Company","HELMS BROS. INC.",,"20824","NORTHERN BLVD",,"BAYSIDE","NY","11361","7186318181","Queens","4","411","19","4156686","4073050030",,,"Active Plate Numbers:  5278","-73.77481959169609","40.758876359561185","
,  
(40.758876359561185, -73.77481959169609)"
"2075673-DCA","Business","2025-03-31T00:00:00.000","Active","2018-07-16T00:00:00.000","Garage","SP PLUS CORPORATION",,"5817","JUNCTION BLVD",,"ELMHURST","NY","11373","2125025490","Queens","4","404","21","4047312","4019180025","QN25","455","Vehicle Spaces: 870, Bicycle Spaces: 27","-73.86509784637948","40.73522868580929","
,  
(40.73522868580929, -73.86509784637948)"
"1231805-DCA","Business","2024-05-01T00:00:00.000","Active","2006-07-11T00:00:00.000","Employment Agency","BRET ADAMS, LIMITED",,"448","W 44TH ST",,"NEW YORK","NY","10036","2127655630","Manhattan","1","104","03","1026382","1010530055",,,,"-73.99309100046669","40.76031215288976","
,  
(40.76031215288976, -73.99309100046669)"
"1312207-DCA","Business","2019-01-31T00:00:00.000","Inactive","2009-03-26T00:00:00.000","Debt Collection Agency","INFOSYS BPM LIMITED",,"NKA","ELECTRONIC CITY",,"BANGALORE","IA","56010","800-889-6541","Outside NYC",,,,,,,,,,,
"1454468-DCA","Business","2020-08-18T00:00:00.000","Inactive","2013-01-30T00:00:00.000","Sidewalk Cafe","TIN MARIN BAR & LOUNGE, INC.","TIN MARIN RESTAURANT & LOUNGE","3708","RIVERDALE AVE",,"BRONX","NY","10463","7188844800","Bronx","2","208","11","2083997","2057720001","BX29","295","Sidewalk Cafe Type: Unenclosed, Square Feet: 146, Tables: 7, Chairs: 14","-73.90707161321855","40.886943588358335","
,  
(40.886943588358335, -73.90707161321855)"
"2011244-DCA","Individual","2024-03-31T00:00:00.000","Active","2014-07-28T00:00:00.000","Sightseeing Guide","PISKACEK, KAREN",,,,,"NEW YORK","NY","10128",,,,,,,,,,,,,
"0742522-DCA","Individual","2024-05-31T00:00:00.000","Active","1996-04-09T00:00:00.000","Horse Drawn Driver","SPINDLER, DAVID",,,,,"ASTORIA","NY","11103",,,,,,,,,,,,,
"1375965-DCA","Business","2020-03-31T00:00:00.000","Inactive","2010-11-03T00:00:00.000","Stoop Line Stand","HANNA & JINA NY, INC.","FRESH KING MARKET","9","KNOLLS CRES",,"BRONX","NY","10463","718-549-6464","Bronx","2","208","11","2083248","2057230066","BX29","29302","Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0","-73.9172949144552","40.87887649083584","
,  
(40.87887649083584, -73.9172949144552)"
"2048192-DCA","Business","2023-02-28T00:00:00.000","Inactive","2017-02-08T00:00:00.000","Home Improvement Contractor","Euro Design & Maintenance Corp.",,"15","SPARTON LN",,"COMMACK","NY","11725","6316706262","Outside NYC",,,,,,,,,,,
"0858161-DCA","Business","2023-02-28T00:00:00.000","Inactive","1996-11-01T00:00:00.000","Home Improvement Contractor","TOTAL RESTORATION, INC.",,"160","EILEEN WAY",,"SYOSSET","NY","11791","2122838373","Outside NYC",,,,,,,,,,,
"2108702-DCA","Business","2023-02-28T00:00:00.000","Inactive","2022-09-08T00:00:00.000","Home Improvement Contractor","ESL Home Services Corporation","ESL HOME SERVICES","309","HOLLYWOOD AVE",,"BRONX","NY","10465","9294180153","Bronx","2","210","13","2077313","2054460122",,,,"-73.81520807116323","40.819988443152766","
,  
(40.819988443152766, -73.81520807116323)"
"2034271-1-DCA","Business","2021-12-31T00:00:00.000","Inactive","2016-03-11T00:00:00.000","Tobacco Retail Dealer","J & E DYNAMIC STORE INC.","LUCKY CONVENIENCE STORE","14714","JAMAICA AVE",,"JAMAICA","NY","11435","917-716-7601","Queens","4","412","27","4448832","4099940061","QN61","212",,"-73.80743186433725","40.70175935785462","
,  
(40.70175935785462, -73.80743186433725)"
"2073823-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-06-19T00:00:00.000","Electronic Cigarette Dealer","SMOKE STAX III, INC",,"6607","18TH AVE",,"BROOKLYN","NY","11204","7182590736","Brooklyn","3","311","47","3134336","3055610008","BK28","260",,"-73.990897635426","40.61841017019711","
,  
(40.61841017019711, -73.990897635426)"
"2090098-DCA","Business","2022-03-31T00:00:00.000","Inactive","2019-08-30T00:00:00.000","Stoop Line Stand","291 DICAYAGUA GROCERY, INC.",,"291","EVERGREEN AVE",,"BROOKLYN","NY","11221","718-758-5330","Brooklyn","3","304","34","3074370","3032650001",,,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0","-73.92510328809595","40.69492711184422","
,  
(40.69492711184422, -73.92510328809595)"
"2105250-DCA","Business","2022-07-17T00:00:00.000","Inactive","2022-04-13T00:00:00.000","Garage","EVERYTHING PARKING INC","Park Inc","2201","NOSTRAND AVE",,"BROOKLYN","NY","11210","7043771755","Brooklyn","3","314","45","3396696","3075767501",,,"Vehicle Spaces: 470, Bicycle Spaces: 23","-73.94748667237448","40.63103829853603","
,  
(40.63103829853603, -73.94748667237448)"
"2071141-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-05-15T00:00:00.000","Electronic Cigarette Dealer","DIYA 142, INC.",,"14201","38TH AVE",,"FLUSHING","NY","11354","718-461-4110","Queens","4","407","20","4113345","4050110001","QN22","865",,"-73.82680916792219","40.76173021399862","
,  
(40.76173021399862, -73.82680916792219)"
"2084030-2-DCA","Business","2022-12-31T00:00:00.000","Inactive","2019-04-02T00:00:00.000","Tobacco Retail Dealer","PHIL UP PETROLEUM INC.",,"2955","CROPSEY AVE",,"BROOKLYN","NY","11214","917-660-2028","Brooklyn","3","313","47","3188542","3069970325","BK21","348",,"-73.98631589897815","40.58296066050316","
,  
(40.58296066050316, -73.98631589897815)"
"0979663-DCA","Business","2024-06-30T00:00:00.000","Active","1998-02-26T00:00:00.000","Electronic & Appliance Service","P & L ELECTRONICS INC.",,"7718","FLATLANDS AVE",,"BROOKLYN","NY","11236","718-763-7300","Brooklyn","3","318","46","3224714","3080140007",,,,"-73.91526706729744","40.63420851392077","
,  
(40.63420851392077, -73.91526706729744)"
"2073871-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-06-19T00:00:00.000","Electronic Cigarette Dealer","GOLDEN LION CHENG LE INC.",,"6831","FRESH MEADOW LN",,"FRESH MEADOWS","NY","11365","718-539-4961","Queens","4","408","24","4149754","4069300001","QN41","1341",,"-73.79453872427005","40.73325797548479","
,  
(40.73325797548479, -73.79453872427005)"
"2051987-2-DCA","Business","2022-12-31T00:00:00.000","Inactive","2017-04-26T00:00:00.000","Tobacco Retail Dealer","DELICIOUS MARKET, INC.","CAFE MANNA","20","E 16TH ST",,"NEW YORK","NY","10003","212-929-2281","Manhattan","1","105","02","1087303","1008430022","MN13","52",,"-73.99212273163589","40.73709975538334","
,  
(40.73709975538334, -73.99212273163589)"
"2112019-DCA","Individual","2025-05-31T00:00:00.000","Active","2023-03-29T00:00:00.000","Locksmith","SZENDER, DANIEL",,,,,"NEW HAVEN","CT","06515",,,,,,,,,,,,,
"2071105-DCA","Business","2018-12-31T00:00:00.000","Inactive","2018-05-14T00:00:00.000","Electronics Store","ISLAM, MD R",,"8951","165TH ST",,"JAMAICA","NY","11432","3478916499","Queens","4","412","27","4209609","4097950098","QN61","460",,"-73.7960685356748","40.70735009981751","
,  
(40.70735009981751, -73.7960685356748)"
"2082135-DCA","Individual","2023-07-31T00:00:00.000","Active","2019-02-11T00:00:00.000","Ticket Seller","CARROLL, SAMANTHIA",,,,,"NEW YORK","NY","10019",,,,,,,,,,,,,
"2054311-DCA","Business","2023-02-28T00:00:00.000","Inactive","2017-06-12T00:00:00.000","Home Improvement Contractor","Liman Lana, Inc.",,"10","SMITH ST",,"WEST HEMPSTEAD","NY","11552","5166421122","Outside NYC",,,,,,,,,,,
"2017732-DCA","Business","2025-01-31T00:00:00.000","Active","2015-01-29T00:00:00.000","Debt Collection Agency","LENDKEY TECHNOLOGIES, INC",,"9999","CARVER RD",,"BLUE ASH","OH","45242","5139852381","Outside NYC",,,,,,,,,,,
"2107522-DCA","Business","2023-07-31T00:00:00.000","Active","2022-07-15T00:00:00.000","Secondhand Dealer - General","ECOATM LLC","ecoATM","729","4TH AVE","(INSIDE PLS FINANCIAL SERVICES CC904)","BROOKLYN","NY","11232","8587667242","Brooklyn","3","307","38","3009537","3006490001",,,,"-73.99733278124964","40.661113879687335","
,  
(40.661113879687335, -73.99733278124964)"
"0998978-DCA","Business","2024-04-30T00:00:00.000","Active","2006-02-07T00:00:00.000","Tow Truck Company","ALL MAGIC AUTOMOTIVE, INC.",,"537","W 38TH ST",,"NEW YORK","NY","10018","2129041777","Manhattan","1","104","03","1012524","1007100011",,,"Active Plate Numbers:  5778","-73.99889185856132","40.7577954244143","
,  
(40.7577954244143, -73.99889185856132)"
"1217500-DCA","Business","2019-12-22T00:00:00.000","Inactive","2009-03-25T00:00:00.000","Garage","220 RIVERSIDE PARKING LLC",,"220","RIVERSIDE BLVD",,"NEW YORK","NY","10069","2126869800","Manhattan","1","107","6","1086065","1011710502","MN14","159","Vehicle Spaces: 290, Bicycle Spaces: 21","-73.98788226229857","40.77968958467983","
,  
(40.77968958467983, -73.98788226229857)"
"2075565-1-DCA","Business","2023-11-30T00:00:00.000","Active","2018-07-13T00:00:00.000","Electronic Cigarette Dealer","2918 Gas Corp.",,"2918","BOSTON RD",,"BRONX","NY","10469",,"Bronx","2","211","12","2054971","2045540001","BX31","342",,"-73.85895634641446","40.868222667406","
,  
(40.868222667406, -73.85895634641446)"
"2072528-DCA","Business","2024-06-30T00:00:00.000","Active","2018-06-04T00:00:00.000","Electronic & Appliance Service","A TELEPHONE INC",,"6350","108TH ST",,"FOREST HILLS","NY","11375","7184594333","Queens","4","406","29","4051424","4021470032",,,,"-73.85003265487107","40.733747096453136","
,  
(40.733747096453136, -73.85003265487107)"
"2078317-DCA","Business","2023-10-31T00:00:00.000","Active","2018-09-19T00:00:00.000","Car Wash","F & G CAR WASH CORP.",,"1517","GATES AVE",,"BROOKLYN","NY","11237","718-381-2828","Brooklyn","3","304","37","3076353","3033360010","BK77","439",,"-73.91290569469999","40.69883256785473","
,  
(40.69883256785473, -73.91290569469999)"
