"vendorid","tpep_pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","ratecodeid","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","pickup_location","dropoff_location"
"CMT","2010-09-07T14:08:20.000","2010-09-07T14:31:04.000","2","11.9","-73.987757999999999","40.721198000000001","1","N","-73.954243000000005","40.768742000000003","CSH","27.699999999999999","0","0.5","0","0","28.199999999999999","POINT (-73.987758 40.721198)","POINT (-73.954243 40.768742)"
"CMT","2010-09-12T23:47:41.000","2010-09-12T23:54:56.000","1","0.90000000000000002","-73.956687000000002","40.766827999999997","1","N","-73.967607000000001","40.763064999999997","CRD","5.7000000000000002","0.5","0.5","1","0","7.7000000000000002","POINT (-73.956687 40.766828)","POINT (-73.967607 40.763065)"
"VTS","2010-09-24T06:55:00.000","2010-09-24T07:16:00.000","5","11.390000000000001","-74.007756999999998","40.719213000000003","1",,"-73.885292000000007","40.772767999999999","CRD","26.100000000000001","0","0.5","4.25","0","30.850000000000001","POINT (-74.007757 40.719213)","POINT (-73.885292 40.772768)"
"VTS","2010-06-17T20:06:00.000","2010-06-17T20:19:00.000","1","1.76","-73.984027999999995","40.773848000000001","1",,"-73.971322000000001","40.757612999999999","CAS","8.5","0.5","0.5","0","0","9.5","POINT (-73.984028 40.773848)","POINT (-73.971322 40.757613)"
"VTS","2010-06-24T19:54:00.000","2010-06-24T20:03:00.000","5","0.81000000000000005","-73.985105000000004","40.75676","1",,"-73.985163","40.763125000000002","CAS","6.0999999999999996","1","0.5","0","0","7.5999999999999996","POINT (-73.985105 40.75676)","POINT (-73.985163 40.763125)"
"VTS","2010-12-06T12:03:00.000","2010-12-06T12:15:00.000","1","1.3100000000000001","-73.963802000000001","40.768116999999997","1",,"-73.950855000000004","40.782798","CSH","8.0999999999999996","0","0.5","0","0","8.5999999999999996","POINT (-73.963802 40.768117)","POINT (-73.950855 40.782798)"
"VTS","2010-05-17T18:19:00.000","2010-05-17T18:25:00.000","1","0.94999999999999996","-73.970363000000006","40.785803000000001","1",,"-73.981408000000002","40.780698000000001","CAS","5.2999999999999998","1","0.5","0","0","6.7999999999999998","POINT (-73.970363 40.785803)","POINT (-73.981408 40.780698)"
"VTS","2010-08-04T07:28:00.000","2010-08-04T07:39:00.000","5","3.3500000000000001","-73.977720000000005","40.783943000000001","1",,"-73.939445000000006","40.805214999999997","CSH","9.6999999999999993","0","0.5","0","0","10.199999999999999","POINT (-73.97772 40.783943)","POINT (-73.939445 40.805215)"
"CMT","2010-06-11T00:41:24.000","2010-06-11T00:45:30.000","1","0.59999999999999998","-73.960037","40.777081000000003","1","0","-73.953901000000002","40.769091000000003","Cre","4.5","0.5","0.5","1.1000000000000001","0","6.5999999999999996","POINT (-73.960037 40.777081)","POINT (-73.953901 40.769091)"
"CMT","2010-12-11T09:54:49.000","2010-12-11T10:01:00.000","1","1.1000000000000001","-73.967805999999996","40.76276","1","N","-73.978468000000007","40.756832000000003","CSH","5.7000000000000002","0","0.5","0","0","6.2000000000000002","POINT (-73.967806 40.76276)","POINT (-73.978468 40.756832)"
"CMT","2010-06-06T02:24:02.000","2010-06-06T02:27:53.000","3","0.59999999999999998","-73.989851000000002","40.723457000000003","1","0","-74.000991999999997","40.727592999999999","Cre","4.5","0.5","0.5","1.1000000000000001","0","6.5999999999999996","POINT (-73.989851 40.723457)","POINT (-74.000992 40.727593)"
"CMT","2010-10-03T08:49:47.000","2010-10-03T08:54:32.000","4","1.5","-73.997883999999999","40.765099999999997","1","N","-73.978827999999993","40.772226000000003","CSH","6.0999999999999996","0","0.5","0","0","6.5999999999999996","POINT (-73.997884 40.7651)","POINT (-73.978828 40.772226)"
"CMT","2010-01-08T05:26:57.000","2010-01-08T05:41:04.000","1","5","-73.921432999999993","40.743502999999997","1","0","-73.984071","40.731934000000003","Cas","13.300000000000001","0.5","0.5","0","0","14.300000000000001","POINT (-73.921433 40.743503)","POINT (-73.984071 40.731934)"
"VTS","2010-07-19T11:01:00.000","2010-07-19T11:17:00.000","1","6.5099999999999998","-73.872794999999996","40.774177000000002","1",,"-73.948622","40.722642999999998","Cre","16.899999999999999","0","0.5","3.3799999999999999","0","20.780000000000001","POINT (-73.872795 40.774177)","POINT (-73.948622 40.722643)"
"VTS","2010-11-13T18:42:00.000","2010-11-13T18:46:00.000","2","0.79000000000000004","-73.969211999999999","40.785787999999997","1",,"-73.977693000000002","40.778866999999998","CSH","4.5","0","0.5","0","0","5","POINT (-73.969212 40.785788)","POINT (-73.977693 40.778867)"
"CMT","2010-10-13T22:21:52.000","2010-10-13T22:39:50.000","2","2.7000000000000002","-73.992841999999996","40.724217000000003","1","N","-74.009043000000005","40.721387999999997","CSH","11.300000000000001","0.5","0.5","0","0","12.300000000000001","POINT (-73.992842 40.724217)","POINT (-74.009043 40.721388)"
"VTS","2010-08-24T07:24:00.000","2010-08-24T07:28:00.000","1","0.78000000000000003","-73.950221999999997","40.785432999999998","1",,"-73.954532999999998","40.777982000000002","CRD","4.0999999999999996","0","0.5","1","0","5.5999999999999996","POINT (-73.950222 40.785433)","POINT (-73.954533 40.777982)"
"CMT","2010-06-02T22:12:49.000","2010-06-02T22:29:53.000","1","3.3999999999999999","-73.986080999999999","40.722276000000001","1","0","-73.997739999999993","40.756715","Cre","12.1","0.5","0.5","3.27","0","16.370000000000001","POINT (-73.986081 40.722276)","POINT (-73.99774 40.756715)"
"CMT","2010-04-09T21:54:34.000","2010-04-09T22:10:05.000","3","3.1000000000000001","-73.980776000000006","40.729818999999999","1","0","-73.981453000000002","40.761844000000004","Cas","10.9","0.5","0.5","0","0","11.9","POINT (-73.980776 40.729819)","POINT (-73.981453 40.761844)"
"VTS","2010-09-13T19:07:00.000","2010-09-13T19:22:00.000","1","5.3700000000000001","-73.944652000000005","40.779895000000003","1",,"-73.942593000000002","40.790177999999997","CSH","14.9","1","0.5","0","0","16.399999999999999","POINT (-73.944652 40.779895)","POINT (-73.942593 40.790178)"
"VTS","2010-04-22T20:24:00.000","2010-04-22T20:39:00.000","1","1.97","-73.985896999999994","40.746758","1",,"-73.996453000000002","40.722132000000002","CAS","9.3000000000000007","0.5","0.5","0","0","10.300000000000001","POINT (-73.985897 40.746758)","POINT (-73.996453 40.722132)"
"VTS","2010-11-09T16:39:00.000","2010-11-09T16:51:00.000","1","1.0700000000000001","-73.968744999999998","40.764200000000002","1",,"-73.980463","40.753748000000002","CSH","7.2999999999999998","1","0.5","0","0","8.8000000000000007","POINT (-73.968745 40.7642)","POINT (-73.980463 40.753748)"
"VTS","2010-11-09T11:44:00.000","2010-11-09T12:05:00.000","5","2.46","-73.983774999999994","40.750867","1",,"-73.968239999999994","40.768745000000003","CSH","12.5","0","0.5","0","0","13","POINT (-73.983775 40.750867)","POINT (-73.96824 40.768745)"
"VTS","2010-05-07T13:24:00.000","2010-05-07T13:27:00.000","1","0.53000000000000003","-73.982332999999997","40.782919999999997","1",,"-73.976915000000005","40.788291999999998","CAS","3.7000000000000002","0","0.5","0","0","4.2000000000000002","POINT (-73.982333 40.78292)","POINT (-73.976915 40.788292)"
"VTS","2010-06-08T16:45:00.000","2010-06-08T16:57:00.000","1","1.3700000000000001","-74.000680000000003","40.720891999999999","1",,"-74.008201999999997","40.705151999999998","Cre","7.7000000000000002","1","0.5","1.25","0","10.449999999999999","POINT (-74.00068 40.720892)","POINT (-74.008202 40.705152)"
"VTS","2010-05-02T10:21:00.000","2010-05-02T10:21:00.000","1","0.32000000000000001","-73.962176999999997","40.773457000000001","1",,"-73.963759999999994","40.770847000000003","CAS","2.8999999999999999","0","0.5","0","0","3.3999999999999999","POINT (-73.962177 40.773457)","POINT (-73.96376 40.770847)"
"CMT","2010-01-14T22:15:58.000","2010-01-14T22:22:10.000","1","1.1000000000000001","-73.983985000000004","40.725419000000002","1","0","-73.998542999999998","40.733862999999999","Cas","5.7000000000000002","0.5","0.5","0","0","6.7000000000000002","POINT (-73.983985 40.725419)","POINT (-73.998543 40.733863)"
"CMT","2010-02-27T13:01:57.000","2010-02-27T13:14:26.000","1","2","-73.965992","40.771141999999998","1","0","-73.983457000000001","40.764536999999997","CAS","8.5","0","0.5","0","0","9","POINT (-73.965992 40.771142)","POINT (-73.983457 40.764537)"
"CMT","2010-01-14T15:09:41.000","2010-01-14T15:15:50.000","1","0.80000000000000004","-73.962401","40.764344000000001","1","1","-73.969690999999997","40.754649999999998","Cas","5.2999999999999998","0","0.5","0","0","5.7999999999999998","POINT (-73.962401 40.764344)","POINT (-73.969691 40.75465)"
"VTS","2010-02-19T10:06:00.000","2010-02-19T10:19:00.000","1","1.3700000000000001","-73.977661999999995","40.734057999999997","1",,"-73.988077000000004","40.745638","CRD","8.0999999999999996","0","0.5","1.5","0","10.1","POINT (-73.977662 40.734058)","POINT (-73.988077 40.745638)"
"CMT","2010-06-02T10:39:45.000","2010-06-02T10:50:08.000","2","1.8","-73.978206","40.744962000000001","1","0","-73.996442000000002","40.725788000000001","Cas","7.7000000000000002","0","0.5","0","0","8.1999999999999993","POINT (-73.978206 40.744962)","POINT (-73.996442 40.725788)"
"CMT","2010-07-02T00:12:35.000","2010-07-02T00:19:11.000","1","1.8","-73.953761999999998","40.779204","1","0","-73.944328999999996","40.800950999999998","Cre","6.0999999999999996","0.5","0.5","1.4199999999999999","0","8.5199999999999996","POINT (-73.953762 40.779204)","POINT (-73.944329 40.800951)"
"CMT","2010-03-18T21:31:25.000","2010-03-18T21:41:48.000","1","1.6000000000000001","-73.969685999999996","40.753703999999999","1","0","-73.988612000000003","40.764082999999999","Cre","7.2999999999999998","0.5","0.5","1.24","0","9.5399999999999991","POINT (-73.969686 40.753704)","POINT (-73.988612 40.764083)"
"CMT","2010-04-18T18:38:40.000","2010-04-18T18:44:22.000","1","1.2","-74.003336000000004","40.727147000000002","1","0","-74.001692000000006","40.740872000000003","Cas","5.2999999999999998","0","0.5","0","0","5.7999999999999998","POINT (-74.003336 40.727147)","POINT (-74.001692 40.740872)"
"VTS","2010-08-03T12:11:00.000","2010-08-03T12:23:00.000","5","2.3700000000000001","-73.952982000000006","40.780507","1",,"-73.944597000000002","40.807569999999998","CSH","8.9000000000000004","0","0.5","0","0","9.4000000000000004","POINT (-73.952982 40.780507)","POINT (-73.944597 40.80757)"
"VTS","2010-12-22T13:49:00.000","2010-12-22T14:13:00.000","1","3.0800000000000001","-73.985347000000004","40.743985000000002","1",,"-73.990103000000005","40.760416999999997","CSH","13.699999999999999","0","0.5","0","0","14.199999999999999","POINT (-73.985347 40.743985)","POINT (-73.990103 40.760417)"
"CMT","2010-01-18T15:38:53.000","2010-01-18T15:48:04.000","2","1.5","0","0","1","1","0","0","Cre","7.2999999999999998","0","0.5","1","0","8.8000000000000007","POINT (0 0)","POINT (0 0)"
"CMT","2010-10-02T14:30:46.000","2010-10-02T14:34:34.000","1","1","-73.985934999999998","40.752189000000001","1","N","-73.976204999999993","40.765754999999999","CSH","4.9000000000000004","0","0.5","0","0","5.4000000000000004","POINT (-73.985935 40.752189)","POINT (-73.976205 40.765755)"
"VTS","2010-03-25T20:39:00.000","2010-03-25T20:50:00.000","1","2.7000000000000002","-73.963607999999994","40.808281999999998","1",,"-73.988995000000003","40.776792999999998","CRD","9.3000000000000007","0.5","0.5","1.5","0","11.800000000000001","POINT (-73.963608 40.808282)","POINT (-73.988995 40.776793)"
"VTS","2010-01-11T00:08:00.000","2010-01-11T00:15:00.000","1","2.0099999999999998","-74.006417999999996","40.733497999999997","1",,"-73.982855000000001","40.743119999999998","Cre","6.9000000000000004","0.5","0.5","1.1000000000000001","0","9","POINT (-74.006418 40.733498)","POINT (-73.982855 40.74312)"
"VTS","2010-08-01T19:20:00.000","2010-08-01T19:24:00.000","2","0.76000000000000001","-73.939302999999995","40.805121999999997","1",,"-73.949393000000001","40.804474999999996","CSH","4.5","0","0.5","0","0","5","POINT (-73.939303 40.805122)","POINT (-73.949393 40.804475)"
"CMT","2010-06-21T23:25:15.000","2010-06-21T23:44:29.000","1","4.5","-73.979698999999997","40.759028999999998","1","0","-74.014384000000007","40.706567","Cas","14.1","0.5","0.5","0","0","15.1","POINT (-73.979699 40.759029)","POINT (-74.014384 40.706567)"
"CMT","2010-04-14T20:04:57.000","2010-04-14T20:45:05.000","1","10","-73.993521999999999","40.752226","1","0","-73.953558999999998","40.678809000000001","No","28.899999999999999","0.5","0.5","0","0","29.899999999999999","POINT (-73.993522 40.752226)","POINT (-73.953559 40.678809)"
"VTS","2010-10-29T12:52:00.000","2010-10-29T12:57:00.000","2","1.1000000000000001","-73.97466","40.783078000000003","1",,"-73.9803","40.770277999999998","CSH","5.2999999999999998","0","0.5","0","0","5.7999999999999998","POINT (-73.97466 40.783078)","POINT (-73.9803 40.770278)"
"CMT","2010-10-07T20:29:12.000","2010-10-07T20:37:17.000","1","0.90000000000000002","-74.003542999999993","40.743552999999999","1","N","-74.001358999999994","40.734053000000003","CSH","5.7000000000000002","0.5","0.5","0","0","6.7000000000000002","POINT (-74.003543 40.743553)","POINT (-74.001359 40.734053)"
"VTS","2010-12-05T09:49:00.000","2010-12-05T09:56:00.000","1","1.9099999999999999","-73.965452999999997","40.774709999999999","1",,"-73.981157999999994","40.752274999999997","CRD","6.9000000000000004","0","0.5","2","0","9.4000000000000004","POINT (-73.965453 40.77471)","POINT (-73.981158 40.752275)"
"VTS","2010-06-03T18:26:00.000","2010-06-03T19:15:00.000","1","16.219999999999999","-73.986410000000006","40.755952000000001","2",,"-73.795258000000004","40.644472999999998","CAS","45","0","0.5","0","4.5700000000000003","50.07","POINT (-73.98641 40.755952)","POINT (-73.795258 40.644473)"
"VTS","2010-02-16T12:22:00.000","2010-02-16T12:27:00.000","6","0.44","-73.974652000000006","40.750945000000002","1",,"-73.978326999999993","40.749896999999997","CSH","4.5","0","0.5","0","0","5","POINT (-73.974652 40.750945)","POINT (-73.978327 40.749897)"
"VTS","2010-09-09T12:30:00.000","2010-09-09T12:36:00.000","1","1.1399999999999999","-73.980270000000004","40.775395000000003","1",,"-73.973737999999997","40.782896999999998","CSH","5.7000000000000002","0","0.5","0","0","6.2000000000000002","POINT (-73.98027 40.775395)","POINT (-73.973738 40.782897)"
"VTS","2010-01-22T06:15:00.000","2010-01-22T06:28:00.000","1","3.6800000000000002","-73.954048","40.774630000000002","1",,"-73.932491999999996","40.738717999999999","Cre","11.699999999999999","0","0.5","2.5","0","14.699999999999999","POINT (-73.954048 40.77463)","POINT (-73.932492 40.738718)"
"CMT","2010-04-25T06:22:57.000","2010-04-25T06:24:39.000","1","0","-73.816856999999999","40.703218999999997","2","0","-73.816856999999999","40.703218999999997","Cre","45","0","0.5","0","5.5","51","POINT (-73.816857 40.703219)","POINT (-73.816857 40.703219)"
"CMT","2010-01-28T19:18:02.000","2010-01-28T19:24:43.000","1","1.7","-73.965648000000002","40.758671999999997","1","0","-73.983181000000002","40.741532999999997","Cas","6.5","1","0.5","0","0","8","POINT (-73.965648 40.758672)","POINT (-73.983181 40.741533)"
"CMT","2010-02-18T17:17:07.000","2010-02-18T17:25:00.000","2","2.3999999999999999","-74.005540999999994","40.745596999999997","1","0","-74.008938999999998","40.725923999999999","CAS","8.0999999999999996","1","0.5","0","0","9.5999999999999996","POINT (-74.005541 40.745597)","POINT (-74.008939 40.725924)"
"CMT","2010-08-07T18:44:47.000","2010-08-07T18:56:46.000","2","3.6000000000000001","-73.985789999999994","40.744165000000002","1","Y","-73.967568999999997","40.787795000000003","CSH","10.9","0","0.5","0","0","11.4","POINT (-73.98579 40.744165)","POINT (-73.967569 40.787795)"
"CMT","2010-11-07T23:04:54.000","2010-11-07T23:17:42.000","1","7.5999999999999996","-73.980739","40.688733999999997","1","N","-73.959857","40.762734000000002","CRD","18.5","0.5","0.5","1.5","0","21","POINT (-73.980739 40.688734)","POINT (-73.959857 40.762734)"
"CMT","2010-02-02T17:15:26.000","2010-02-02T17:21:43.000","1","1","-74.006339999999994","40.749958999999997","1","0","-74.001907000000003","40.739438999999997","CRE","5.2999999999999998","1","0.5","1","0","7.7999999999999998","POINT (-74.00634 40.749959)","POINT (-74.001907 40.739439)"
"VTS","2010-06-13T04:41:00.000","2010-06-13T04:51:00.000","5","3.4100000000000001","-73.987421999999995","40.750819999999997","1",,"-73.950852999999995","40.780999999999999","CAS","9.6999999999999993","0.5","0.5","0","0","10.699999999999999","POINT (-73.987422 40.75082)","POINT (-73.950853 40.781)"
"CMT","2010-09-12T18:42:45.000","2010-09-12T18:55:13.000","1","1.3999999999999999","-74.014735000000002","40.716709999999999","1","N","-73.989322000000001","40.758437999999998","CSH","8.0999999999999996","0","0.5","0","0","8.5999999999999996","POINT (-74.014735 40.71671)","POINT (-73.989322 40.758438)"
"VTS","2010-12-13T18:55:00.000","2010-12-13T19:01:00.000","1","0.55000000000000004","0","0","1",,"0","0","CRD","4.9000000000000004","1","0.5","0.59999999999999998","0","7","POINT (0 0)","POINT (0 0)"
"CMT","2010-01-28T07:30:40.000","2010-01-28T07:39:37.000","1","1.1000000000000001","-73.961883","40.767862000000001","1","0","-73.977091000000001","40.762016000000003","Cre","6.9000000000000004","0","0.5","1","0","8.4000000000000004","POINT (-73.961883 40.767862)","POINT (-73.977091 40.762016)"
"VTS","2010-12-14T19:44:00.000","2010-12-14T20:05:00.000","1","5.9000000000000004","-73.992287000000005","40.737817","1",,"-73.949920000000006","40.785494999999997","CRD","17.699999999999999","1","0.5","2","0","21.199999999999999","POINT (-73.992287 40.737817)","POINT (-73.94992 40.785495)"
