"origid","name","address","borough","zipcode","facility_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"40504670","GLEITMAN DAVID DPM","1532 FLATBUSH AVE","BROOKLYN","11210","Podiatric X-Ray","40.633460","-73.948303","314","45","36047077400","3205867","3075570058","BK42"
"50081786","MORDEHAI AHDUT DDS PC","1532 FLATBUSH AVE","BROOKLYN","11210","Dental X-Ray","40.633460","-73.948303","314","45","36047077400","3205867","3075570058","BK42"
"41391712","ISAKOVA MARINA - M.D.","1379 54 STREET","BROOKLYN","11219","Non-Hospital X-Ray","40.631295","-73.993468","312","44","36047023800","3139053","3056700047","BK88"
"41486203","LACERTE RICHARD A. - D","1379 54 STREET","BROOKLYN","11219","Podiatric X-Ray","40.631295","-73.993468","312","44","36047023800","3139053","3056700047","BK88"
"50052177","BORO PARK MEDICAL PC","1379 54TH ST STE 2","BROOKLYN","11219","Non-Hospital X-Ray","40.631295","-73.993468","312","44","36047023800","3139053","3056700047","BK88"
"50096666","ANGELA ZAVULUNOVA DDS PC","8301 RIDGE BLVD APT L2","BROOKLYN","11209","Dental X-Ray","40.626226","-74.032865","310","43","36047006200","3152378","3060160006","BK31"
"50061549","S.R. DENTAL P.C.","7502 RIDGE BLVD APT A2","BROOKLYN","11209","Dental X-Ray","40.632010","-74.030519","310","43","36047004400","3148662","3059380040","BK31"
"50090583","SR DENTAL PC","7502 RIDGE BLVD APT A2","BROOKLYN","11209","Dental CBCT X-Ray","40.632010","-74.030519","310","43","36047004400","3148662","3059380040","BK31"
"40636506","NAGELBLATT JACOB - DDS","1540 E 21 ST","BROOKLYN","11210","Dental X-Ray","40.615206","-73.953363","314","48","36047054600","3210676","3076740062","BK43"
"50065648","JACOB NAGELBLATT","1540 E 21ST ST","BROOKLYN","11210","Dental X-Ray","40.615206","-73.953363","314","48","36047054600","3210676","3076740062","BK43"
"50089030","M.M. BILLAH PC","343 BROADWAY","BROOKLYN","11211","Dental X-Ray","40.707778","-73.956043","301","34","36047052700","3063598","3024627501","BK73"
"50065941","MOHAMMAD A HOSSAIN","5404 4TH AVE","BROOKLYN","11220","Dental X-Ray","40.644137","-74.015019","307","38","36047007600","3014542","3008220035","BK32"
"50058212","SUNSET PARK HEALTH COUNCIL INC","1700 FULTON ST","BROOKLYN","11213","Dental X-Ray","40.679440","-73.932407","303","36","36047027100","3047996","3017010001","BK61"
"40506637","MILLER STANLEY DC","4405 16 AVENUE","BROOKLYN","11204","Non-Hospital X-Ray","40.633734","-73.982692","312","44","36047047600","3128352","3054320008","BK88"
"41663327","RUVINSKY MIKHAIL - DDS","2973 OCEAN AVENUE","BROOKLYN","11235","Dental X-Ray","40.588943","-73.949417","315","48","36047059401","3204407","3074410240","BK17"
"50076738","MIKHAIL RUVINSKY DDS PC","2973 OCEAN AVE","BROOKLYN","11235","Dental CBCT X-Ray","40.588943","-73.949417","315","48","36047059401","3204407","3074410240","BK17"
"41184096","LIVSHITZ ALEXANDR - M.D.","445 KINGS HIGHWAY 2ND FLOOR","BROOKLYN","11223","Non-Hospital X-Ray","40.604332","-73.973444","311","44","36047041200","3329203","3066560039","BK29"
"40497105","HALIKIAS JOHN R. - DDS","2101 BROWN STREET","BROOKLYN","11229","Dental X-Ray","40.600376","-73.939905","315","46","36047057000","3200347","3073650001","BK17"
"41536456","DR. BRADLEY J. SEAM","111 NASSAU AVENUE","BROOKLYN","11222","Veterinary X-Ray","40.724219","-73.949466","301","33","36047057100","3066149","3026480034","BK76"
"41172812","SEIDENFELD DOV - D.D.S. P","1207 59 STREET FIRST FLOOR FIRST FLOO","BROOKLYN","11219","Dental X-Ray","40.630507","-73.999712","312","44","36047019200","3140746","3057040074","BK88"
"40501567","RUTHENBERG A. & SINGER A.J","7810 17 AVENUE","BROOKLYN","11214","Dental X-Ray","40.612993","-74.000295","311","43","36047026400","3162116","3062590073","BK28"
"40503591","GRIGORYAN ALEKSANDR - D.D.S.","187 ST NICHOLAS AVENUE","BROOKLYN","11237","Dental X-Ray","40.703951","-73.915575","304","37","36047044300","3074910","3032820007","BK77"
"41600508","HALABI ELI - DMD","575 KINGSHIGHWAY","BROOKLYN","11223","Dental X-Ray","40.605042","-73.968074","315","44","36047042200","3177432","3066620041","BK25"
"41392347","KETOVER BRIAN - DMD","580 FIFTH AVENUE","BROOKLYN","11215","Dental X-Ray","40.664652","-73.990113","307","39","36047014100","3337754","3010520047","BK37"
"41247963","SCARPATI JOHN A. - DDS","1501 79 STREET","BROOKLYN","11228","Dental X-Ray","40.615172","-74.005061","311","43","36047018600","3162008","3062580001","BK28"
"40877216","ZEITLIN ROBERT E. - D.D","1603 VOORHIES AVENUE","BROOKLYN","11235","Dental X-Ray","40.585840","-73.952811","315","48","36047060600","3204931","3074590051","BK17"
"50072494","ROBERT E ZEITLIN DDS PC","1603 VOORHIES AVE FL 1","BROOKLYN","11235","Dental X-Ray","40.585840","-73.952811","315","48","36047060600","3204931","3074590051","BK17"
"50004287","ACUESTA-LAURETA ELA","345 86TH STREET UNIT P112","BROOKLYN","11209","Non-Hospital X-Ray","40.623139","-74.029697","310","43","36047006200","3153133","3060340060","BK31"
"50040457","GENERAL & COSMETIC DENTAL OFFICE","4424 FORT HAMILTON PKWY","BROOKLYN","11219","Dental X-Ray","40.640506","-73.994491","312","39","36047011200","3136351","3056080035","BK34"
"40502006","FEINTUCH JOSEPH DMD","2080 OCEAN AVENUE","BROOKLYN","11230","Dental X-Ray","40.611441","-73.953704","314","48","36047054600","3182050","3067660051","BK43"
"40503845","BERNSTEIN DANIEL DDS","1997 OCEAN AVENUE","BROOKLYN","11230","Dental X-Ray","40.612931","-73.953962","314","48","36047054600","3397655","3067677502","BK43"
"50086283","MODERN DENTISTRY LLP","1997 OCEAN AVE","BROOKLYN","11230","Dental CBCT X-Ray","40.612931","-73.953962","314","48","36047054600","3397655","3067677502","BK43"
"40502041","CALI MICHAEL L. - DDS","2003 E 60TH ST","BROOKLYN","11234","Dental X-Ray","40.615828","-73.916890","318","46","36047068600","3236815","3084030034","BK45"
"40991972","BERTELLE ANTHONY - MD","7515 13TH AVENUE","BROOKLYN","11228","Non-Hospital X-Ray","40.620148","-74.007575","310","43","36047019800","3159991","3062220003","BK30"
"40664948","SPYRIDOULA PAPAGEORGIOU - DDS","9023 RIDGE BOULEVARD","BROOKLYN","11209","Dental X-Ray","40.621109","-74.034959","310","43","36047005800","3154480","3060800001","BK31"
"40941490","GELB GERMAN - DDS","3073 BRIGHTON 13 STREET","BROOKLYN","11235","Dental X-Ray","40.578650","-73.956456","313","48","36047061004","3245646","3087160073","BK19"
"41295356","JOSE N. -DDS ANDRICKSON","792 FLUSHING AVE","BROOKLYN","11206","Dental X-Ray","40.701087","-73.940334","304","34","36047038900","3071677","3031310017","BK78"
"40501141","SALTZMAN STEVEN DDS","2323 AVENUE R","BROOKLYN","11229","Dental X-Ray","40.606707","-73.949551","315","48","36047054800","3183342","3068060045","BK44"
"41677353","ADAMO VINCENT M. - DP","446 BAYRIDGE PARKWAY","BROOKLYN","11209","Non-Hospital X-Ray","40.630194","-74.023832","310","43","36047013400","3148766","3059410025","BK31"
"40584461","GREGORY OSELKIN","310 BRIGHTON BEACH AVE","BROOKLYN","11235","Dental X-Ray","40.577055","-73.963987","313","48","36047036001","3245070","3086860057","BK19"
"40504547","GLASER JEFFREY E. DPM","1120 DITMAS AVE","BROOKLYN","11218","Podiatric X-Ray","40.635673","-73.966640","314","40","36047052600","3120086","3051970016","BK42"
"40505937","ROY APPEL DVM","9102 5TH AVE","BROOKLYN","11209","Veterinary X-Ray","40.618484","-74.028809","310","43","36047005800","3154763","3060870019","BK31"
"40502597","KIRKLAND FRANK-D.D.S.","882 NOSTRAND AVE","BROOKLYN","11225","Dental X-Ray","40.667837","-73.950702","309","35","36047032100","3033534","3012820042","BK63"
"40505930","MARTIN RENATO - DVM","8423 FLATLANDS AVENUE","BROOKLYN","11236","Veterinary X-Ray","40.637545","-73.910146","318","46","36047095800","3224483","3080050001","BK50"
"40500152","MICHAEL ACQUISTA - DDS","479 BAYRIDGE PARKWAY","BROOKLYN","11209","Dental X-Ray","40.629895","-74.023298","310","43","36047013400","3148327","3059300046","BK31"
"40502079","LANFRANCHI ALFRED-DDS","479 BAYRIDGE PARKWAY","BROOKLYN","11209","Dental X-Ray","40.629895","-74.023298","310","43","36047013400","3148327","3059300046","BK31"
"40503962","KASEM MUHAMMED DDS","479 BAY RIDGE PKWY","BROOKLYN","11209","Dental X-Ray","40.629895","-74.023298","310","43","36047013400","3148327","3059300046","BK31"
"41706807","MAKHOUL GERARD J. - DMD","7502 13 AVENUE","BROOKLYN","11228","Dental X-Ray","40.620211","-74.007539","310","43","36047020000","3159953","3062210038","BK30"
"40591327","D'ANGELO JOSEPH - M.D.","1660 E 14TH ST","BROOKLYN","11229","Non-Hospital X-Ray","40.609063","-73.959299","315","48","36047055400","3342669","3067760030","BK25"
"41741233","BOULOS CATHERINE - DDS","7510 4 AVENUE","BROOKLYN","11209","Dental X-Ray","40.630675","-74.025158","310","43","36047006600","3148732","3059400042","BK31"
"50080511","LEONARD UMANOFF DDS PC","2579 E 17TH ST STE 11","BROOKLYN","11235","Dental X-Ray","40.588601","-73.952525","315","48","36047059200","3336746","3074380046","BK17"
"41034344","CONTRISTANO S.J. - M.D.","2462 FLATBUSH AVE","BROOKLYN","11234","Non-Hospital X-Ray","40.610384","-73.923145","318","46","36047066200","3241970","3085420067","BK45"
"50045781","CHOICE OF DENTAL CARE PLLC","3234 NOSTRAND AVE","BROOKLYN","11229","Dental X-Ray","40.605600","-73.942879","315","48","36047056400","3184581","3068350040","BK44"
"41636236","DANIEL H. - DVM LEIMAN","233 BERRY STREET","BROOKLYN","11249","Veterinary X-Ray","40.715627","-73.962224","301","34","36047055300","3062445","3023650001","BK73"
"40513762","PALM GARDENS CARE CENTER LLC","615 AVENUE C","BROOKLYN","11218","Dental X-Ray","40.640981","-73.973091","312","39","36047049400","3125490","3053580041","BK41"
"40497973","SHEPS ISADORE DDS","310 BEVERLEY RD","BROOKLYN","11218","Dental X-Ray","40.642963","-73.977115","312","39","36047048800","3125357","3053550001","BK41"
"41070987","EUSUF SHEIKH M. - DDS","1219 LIBERTY AVENUE 1ST FLOOR","BROOKLYN","11208","Dental X-Ray","40.679007","-73.864685","305","37","36047118800","3094133","3041840061","BK83"
"50048646","HEMPSTEAD MAIN MEDICAL CENTER P.C.","408 77TH ST LOWR LEVEL","BROOKLYN","11209","Non-Hospital X-Ray","40.629080","-74.025172","310","43","36047013600","3149822","3059610007","BK31"
"40503951","LILLANEY SANTOSH DDS","551 CRESCENT STREET","BROOKLYN","11208","Dental X-Ray","40.674218","-73.869695","305","42","36047120000","3095505","3042520020","BK82"
"40754899","ILINSKY-DDS ALLA","1747 BAY RIDGE AVE","BROOKLYN","11204","Dental X-Ray","40.617565","-73.993715","311","43","36047026000","3134971","3055760066","BK28"
"40500415","GILBERT MARK DDS","924 AVENUE O","BROOKLYN","11230","Dental X-Ray","40.612356","-73.964483","312","44","36047042000","3175139","3066160008","BK25"
"50065541","SUNSET PARK HEALTH COUNCIL INC.","1100 NEWKIRK AVE RM 521","BROOKLYN","11230","Dental X-Ray","40.633980","-73.966558","314","40","36047052600","3121072","3052320001","BK42"
"41244338","GUREVICH IGOR - DDS","8700 25 AVENUE APT. 1U","BROOKLYN","11214","Dental X-Ray","40.595900","-73.989313","311","47","36047030200","3186146","3068780048","BK29"
"41486214","IFILL SAMANTHA N. -","511 CLINTON AVENUE","BROOKLYN","11238","Dental X-Ray","40.682944","-73.966775","302","35","36047019900","3057556","3020110023","BK69"
"41247350","REYES RENEIDA E. - DD","1 HANSON PL STE 706 SUITE 706","BROOKLYN","11243","Dental X-Ray","40.685107","-73.977732","302","35","36047003500","3059183","3021117501","BK68"
"41249154","MICHAEL JR. DONATO - DMD","1 HANSON PLACE","BROOKLYN","11243","Dental X-Ray","40.685107","-73.977732","302","35","36047003500","3059183","3021117501","BK68"
"41258081","FRANZETTI JOSEPH J. - DDS","1 HANSON PLACE SUITE 701","BROOKLYN","11243","Dental X-Ray","40.685107","-73.977732","302","35","36047003500","3059183","3021117501","BK68"
"50047671","NYC ORAL SURGERY ASSOCIATES P.C.","1 HANSON PL STE 707","BROOKLYN","11243","Dental X-Ray","40.685107","-73.977732","302","35","36047003500","3059183","3021117501","BK68"
"50068248","YAKOV S EISENBERGER DDS MSD","1 HANSON PL STE 702","BROOKLYN","11243","Dental X-Ray","40.685107","-73.977732","302","35","36047003500","3059183","3021117501","BK68"
"41676120","CASTANO ROSALIE - DDS","7508 13 AVENUE","BROOKLYN","11228","Dental X-Ray","40.620184","-74.007564","310","43","36047020000","3159956","3062210041","BK30"
"50069664","REFUAH FAMILY DENTAL PC","5313 NEW UTRECHT AVE BLDG GROUND","BROOKLYN","11219","Dental X-Ray","40.633029","-73.995194","312","44","36047021800","3139010","3056690061","BK88"
"40501406","FEINTUCH STUART DDS","238 86 STREET","BROOKLYN","11209","Dental X-Ray","40.623822","-74.032616","310","43","36047006000","3153422","3060430022","BK31"
"50069487","PERRI MALEK DMD PLLC","2270 OCEAN AVE STE 1D","BROOKLYN","11229","Dental X-Ray","40.606000","-73.952671","315","48","36047056000","3184119","3068250008","BK44"
"40611760","JORDONNE WILLY - DDS","1177 NOSTRAND AVE","BROOKLYN","11225","Dental X-Ray","40.658565","-73.950392","309","40","36047080400","3107263","3048140011","BK60"
"50072220","PHILIP M PAPA","66 WINDSOR PL","BROOKLYN","11215","Podiatric X-Ray","40.660707","-73.982782","307","39","36047016900","3027168","3011130014","BK40"
"41441587","OHEVSHALOM DORIS - DDS","1618 EAST 14 STREET","BROOKLYN","11229","Dental X-Ray","40.609749","-73.959428","315","48","36047055400","3182380","3067760013","BK25"
"50042240","CHERRY LIBRAMONTE","1618 E 14TH ST FL 1","BROOKLYN","11229","Dental X-Ray","40.609749","-73.959428","315","48","36047055400","3182380","3067760013","BK25"
"50043304","PAUL WESELEY DDS PLLC","1618 E 14TH ST","BROOKLYN","11229","Dental X-Ray","40.609749","-73.959428","315","48","36047055400","3182380","3067760013","BK25"
"50012399","KIDS DENTAL VILLAGE","206 7TH AVE","BROOKLYN","11215","Dental X-Ray","40.670746","-73.978378","306","39","36047015500","3021019","3009760044","BK37"
"41725767","SAM STRAUS - DDS","1607 45 STREET","BROOKLYN","11204","Dental X-Ray","40.632998","-73.982699","312","44","36047047600","3397067","3054327502","BK88"
"41538568","DR. JOHN RIGNEY","762 BEDFORD AVENUE","BROOKLYN","11205","Non-Hospital X-Ray","40.698067","-73.956850","303","33","36047123700","3054231","3018860055","BK75"
"50074359","BEDSIDE MANAGMENT LLC","1954 KIMBALL ST","BROOKLYN","11234","Dental X-Ray","40.612367","-73.929313","318","46","36047065400","3240427","3085060058","BK45"
"41701731","FRANCIS TANESHA - DDS","150 FOURTH AVENUE","BROOKLYN","11217","Dental X-Ray","40.679796","-73.981440","306","33","36047012700","3396842","3004137501","BK38"
"40506163","CONEY ISLAND HOSPITAL","2601 OCEAN PARKWAY RADIOLOGY","BROOKLYN","11235","Hospital X-Ray","40.586552","-73.966168","313","48","36047037000","3337274","3072390001","BK19"
"91-2902-01","NYCHHC - Coney Island Hospital","2601 OCEAN PARKWAY","BROOKLYN","11213","Radioactive Materials","40.586552","-73.966168","313","48","36047037000","3337274","3072390001","BK19"
"41657686","COPELL RICHARD - DDS","23 BOND STREET","BROOKLYN","11201","Dental X-Ray","40.689055","-73.983377","302","33","36047003700","3000457","3001600003","BK38"
