"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.mn-08-135119","2018-11-20T04:15:21.000","mn-08-135119","Link Installed; Connecting Power and Fiber","135119_135120","1166 1 AVENUE","New York","NY","10065","Manhattan","40.76259531","-73.95964853","EAST 64 STREET","EAST 63 STREET","SE","2018-03-23T00:00:00.000",,"Not Available","Not Available","Not Available","8","5","10602","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-08-135937","2018-11-20T04:15:21.000","mn-08-135937","Link Active!","135937_135964","141 EAST 61 STREET","New York","NY","10065","Manhattan","40.763419","-73.966995","LEXINGTON AVENUE","3 AVENUE","NE","2017-05-06T00:00:00.000","2017-06-22T00:00:00.000","up","up","up","8","4","11402","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-08-135943","2018-11-20T04:15:21.000","mn-08-135943","Link Active!","135943_135957","1164 2 AVENUE","New York","NY","10065","Manhattan","40.7619766","-73.96321301","EAST 61 STREET","EAST 62 STREET","NE","2017-10-28T00:00:00.000","2018-02-16T00:00:00.000","up","up","up","8","5","110","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-09-120570","2018-11-20T04:15:21.000","mn-09-120570","Link Active!","120570","1661 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.823361","-73.948844","WEST 142 STREET","WEST 143 STREET","NE","2016-10-14T00:00:00.000","2016-10-31T00:00:00.000","up","up","up","9","7","227","MN04","Hamilton Heights"
"20181120_041521.mn-09-120571","2018-11-20T04:15:21.000","mn-09-120571","Link Active!","120571","477 WEST 141 STREET","New York","NY","10031","Manhattan","40.82266347","-73.94925939","AMSTERDAM AVENUE","CONVENT AVENUE","NE","2018-03-19T00:00:00.000","2018-04-20T00:00:00.000","up","up","up","9","7","227","MN04","Hamilton Heights"
"20181120_041521.mn-09-120576","2018-11-20T04:15:21.000","mn-09-120576","Link Active!","120576","1739 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82594748","-73.94695314","WEST 146 STREET","WEST 147 STREET","NE","2016-07-14T00:00:00.000","2016-07-21T00:00:00.000","up","up","up","9","7","231","MN04","Hamilton Heights"
"20181120_041521.mn-09-131062","2018-11-20T04:15:21.000","mn-09-131062","Link Active!","131062","1881 AMSTERDAM AVENUE","New York","NY","10032","Manhattan","40.8303356348897","-73.9437559724847","WEST 153 STREET","WEST 154 STREET","NE","2016-07-19T00:00:00.000","2016-08-08T00:00:00.000","up","up","up","9","7","23501","MN04","Hamilton Heights"
"20181120_041521.mn-09-134415","2018-11-20T04:15:21.000","mn-09-134415","Link Active!","134415","2848 BROADWAY","New York","NY","10025","Manhattan","40.80439875","-73.96632817","WEST 110 STREET","WEST 111 STREET","NE","2017-10-11T00:00:00.000","2018-01-12T00:00:00.000","up","up","up","9","7","199","MN09","Morningside Heights"
"20181120_041521.mn-09-134416","2018-11-20T04:15:21.000","mn-09-134416","Link Active!","134416","1626 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82263345","-73.94964029","WEST 141 STREET","WEST 140 STREET","SW","2017-08-13T00:00:00.000","2018-05-04T00:00:00.000","up","up","up","9","7","225","MN04","Hamilton Heights"
"20181120_041521.mn-09-134427","2018-11-20T04:15:21.000","mn-09-134427","Link Active!","134427_134495","1865 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82973306","-73.94420042","WEST 153 STREET","WEST 152 STREET","NE","2018-03-15T00:00:00.000","2018-06-18T00:00:00.000","up","up","up","9","7","23501","MN04","Hamilton Heights"
"20181120_041521.mn-09-134690","2018-11-20T04:15:21.000","mn-09-134690","Link Active!","134690","2878 BROADWAY","New York","NY","10025","Manhattan","40.80527964","-73.96566952","WEST 112 STREET","WEST 111 STREET","SEC","2017-09-25T00:00:00.000","2017-11-03T00:00:00.000","up","up","up","9","7","199","MN09","Morningside Heights"
"20181120_041521.mn-09-135240","2018-11-20T04:15:21.000","mn-09-135240","Link Active!","135240_135241","1701 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.824646","-73.947909","WEST 144 STREET","WEST 145 STREET","NE","2017-11-22T00:00:00.000","2018-05-11T00:00:00.000","up","up","up","9","7","227","MN04","Hamilton Heights"
"20181120_041521.mn-09-135244","2018-11-20T04:15:21.000","mn-09-135244","Link Active!","135244_135245","1800 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82792507","-73.94577543","WEST 150 STREET","WEST 149 STREET","NW","2017-10-19T00:00:00.000","2018-01-12T00:00:00.000","up","up","up","9","7","233","MN04","Hamilton Heights"
"20181120_041521.mn-09-135705","2018-11-20T04:15:21.000","mn-09-135705","Link Active!","135705","3421 BROADWAY","New York","NY","10031","Manhattan","40.82285389","-73.95329055","WEST 140 STREET","WEST 139 STREET","NW","2018-03-03T00:00:00.000","2018-04-20T00:00:00.000","up","up","up","9","7","225","MN04","Hamilton Heights"
"20181120_041521.mn-09-136200","2018-11-20T04:15:21.000","mn-09-136200","Link Active!","136200_136222","1340 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.81366899","-73.95618997","WEST 125 STREET","WEST 126 STREET","NW","2016-08-19T00:00:00.000","2016-09-13T00:00:00.000","up","up","up","9","7","219","MN06","Manhattanville"
"20181120_041521.mn-09-136852","2018-11-20T04:15:21.000","mn-09-136852","Link Active!","136852_136948","3632 BROADWAY","New York","NY","10031","Manhattan","40.829424","-73.948046","WEST 149 STREET","WEST 150 STREET","SEC","2017-10-28T00:00:00.000","2018-03-13T00:00:00.000","up","up","up","9","7","233","MN04","Hamilton Heights"
"20181120_041521.mn-09-137848","2018-11-20T04:15:21.000","mn-09-137848","Link Active!","137848_137849","2943 BROADWAY","New York","NY","10025","Manhattan","40.807508","-73.964488","WEST 115 STREET","WEST 116 STREET","NW","2016-08-13T00:00:00.000","2016-09-06T00:00:00.000","up","up","up","9","7","205","MN09","Morningside Heights"
"20181120_041521.mn-10-120621","2018-11-20T04:15:21.000","mn-10-120621","Link Active!","120621","320 ST. NICHOLAS AVENUE","New York","NY","10027","Manhattan","40.811325","-73.952053","WEST 126 STREET","WEST 125 STREET","SE","2016-10-29T00:00:00.000","2016-12-20T00:00:00.000","up","up","up","10","9","257","MN11","Central Harlem South"
"20181120_041521.mn-10-123361","2018-11-20T04:15:21.000","mn-10-123361","Link Active!","123361_123362","83 WEST 125 STREET","New York","NY","10027","Manhattan","40.807779","-73.945253","MALCOLM X BOULEVARD","5 AVENUE","NE","2016-11-05T00:00:00.000","2016-12-16T00:00:00.000","up","up","up","10","9","200","MN11","Central Harlem South"
"20181120_041521.mn-10-134604","2018-11-20T04:15:21.000","mn-10-134604","Link Active!","134604_134606","2022 ADAM CLAYTON POWELL JR. BOULEVARD","New York","NY","10027","Manhattan","40.80662994","-73.95025609","WEST 121 STREET","WEST 122 STREET","NW","2017-07-19T00:00:00.000","2017-09-12T00:00:00.000","up","up","up",,,,,
"20181120_041521.mn-10-134720","2018-11-20T04:15:21.000","mn-10-134720","Link Active!","134720_134721","2534 ADAM CLAYTON POWELL JR. BOULEVARD","New York","NY","10039","Manhattan","40.82290225","-73.93836455","WEST 147 STREET","WEST 146 STREET","SW","2017-08-19T00:00:00.000","2017-09-21T00:00:00.000","up","up","up",,,,,
"20181120_041521.mn-10-137181","2018-11-20T04:15:21.000","mn-10-137181","Link Active!","137181_137207","2346 FREDERICK DOUGLASS BOULEVARD","New York","NY","10027","Manhattan","40.81069","-73.950658","WEST 126 STREET","WEST 125 STREET","SE","2016-09-24T00:00:00.000","2016-10-14T00:00:00.000","up","up","up","10","9","222","MN11","Central Harlem South"
"20181120_041521.mn-10-137182","2018-11-20T04:15:21.000","mn-10-137182","Link Active!","137182_137206","2321 ADAM CLAYTON POWELL JR. BOULEVARD","New York","NY","10030","Manhattan","40.81644556","-73.94264858","WEST 137 STREET","WEST 136 STREET","SE","2016-10-29T00:00:00.000","2017-01-11T00:00:00.000","up","up","up",,,,,
"20181120_041521.mn-10-137852","2018-11-20T04:15:21.000","mn-10-137852","Link Active!","137852_137853","1995 ADAM CLAYTON POWELL JR. BOULEVARD","New York","NY","10026","Manhattan","40.805615","-73.950557","WEST 120 STREET","WEST 119 STREET","SE","2016-12-06T00:00:00.000","2017-01-20T00:00:00.000","up","up","up",,,,,
"20181120_041521.mn-10-138120","2018-11-20T04:15:21.000","mn-10-138120","Link Active!","138120_138121","2491 FREDERICK DOUGLASS BOULEVARD","New York","NY","10030","Manhattan","40.81537577","-73.94750336","WEST 133 STREET","WEST 134 STREET","NW","2016-10-26T00:00:00.000","2016-11-16T00:00:00.000","up","up","up","10","9","215","MN03","Central Harlem North-Polo Grounds"
"20181120_041521.mn-10-142513","2018-11-20T04:15:21.000","mn-10-142513","Link Active!","142513","2197 ADAM CLAYTON POWELL JR. BOULEVARD","New York","NY","10027","Manhattan","40.81197343","-73.94591692","WEST 130 STREET","WEST 131 STREET","SE","2016-10-29T00:00:00.000","2016-12-16T00:00:00.000","up","up","up",,,,,
"20181120_041521.mn-10-142515","2018-11-20T04:15:21.000","mn-10-142515","Link Active!","142515","2001 ADAM CLAYTON POWELL JR. BOULEVARD","New York","NY","10027","Manhattan","40.805827","-73.950407","WEST 120 STREET","WEST 121 STREET","NE","2017-07-29T00:00:00.000","2017-09-12T00:00:00.000","up","up","up",,,,,
"20181120_041521.mn-10-142814","2018-11-20T04:15:21.000","mn-10-142814","Link Active!","142814","2293 FREDERICK DOUGLASS BOULEVARD","New York","NY","10027","Manhattan","40.80899649","-73.95214914","WEST 123 STREET","WEST 124 STREET","NW","2016-10-14T00:00:00.000","2016-11-02T00:00:00.000","up","up","up","10","9","257","MN11","Central Harlem South"
"20181120_041521.mn-10-142855","2018-11-20T04:15:21.000","mn-10-142855","Link Active!","142855","2480 FREDERICK DOUGLASS BOULEVARD","New York","NY","10027","Manhattan","40.81486349","-73.9478767","WEST 133 STREET","WEST 132 STREET","SE","2016-09-17T00:00:00.000","2016-10-25T00:00:00.000","up","down","up","10","9","226","MN03","Central Harlem North-Polo Grounds"
"20181120_041521.mn-10-143395","2018-11-20T04:15:21.000","mn-10-143395","Link Active!","143395","2376 ADAM CLAYTON POWELL JR. BOULEVARD","New York","NY","10030","Manhattan","40.81782145","-73.94207451","WEST 139 STREET","WEST 138 STREET","SW","2017-08-13T00:00:00.000","2018-02-28T00:00:00.000","up","up","up",,,,,
"20181120_041521.mn-12-111720","2018-11-20T04:15:21.000","mn-12-111720","Link Active!","111720","1430 ST. NICHOLAS AVENUE","New York","NY","10033","Manhattan","40.84969774","-73.93332247","WEST 182 STREET","WEST 181 STREET","SEC","2017-12-05T00:00:00.000","2018-02-16T00:00:00.000","up","up","up","12","10","269","MN35","Washington Heights North"
"20181120_041521.mn-12-111857","2018-11-20T04:15:21.000","mn-12-111857","Link Active!","111857","1617 ST. NICHOLAS AVENUE","New York","NY","10040","Manhattan","40.85541608","-73.92940254","WEST 191 STREET","WEST 190 STREET","SW","2017-12-01T00:00:00.000","2018-02-20T00:00:00.000","up","up","up","12","10","279","MN35","Washington Heights North"
"20181120_041521.mn-12-111868","2018-11-20T04:15:21.000","mn-12-111868","Link Active!","111868","1622 ST. NICHOLAS AVENUE","New York","NY","10040","Manhattan","40.85561537","-73.9289967","WEST 191 STREET","WEST 192 STREET","NE","2017-12-01T00:00:00.000","2018-02-20T00:00:00.000","up","up","up","12","10","277","MN35","Washington Heights North"
"20181120_041521.mn-12-113582","2018-11-20T04:15:21.000","mn-12-113582","Link Active!","113582","1614 ST. NICHOLAS AVENUE","New York","NY","10040","Manhattan","40.85642084189359","-73.92841498711596","WEST 192 STREET","WEST 193 STREET","E MID","2017-12-01T00:00:00.000","2018-02-20T00:00:00.000","up","up","up","12","10","277","MN35","Washington Heights North"
"20181120_041521.mn-12-119814","2018-11-20T04:15:21.000","mn-12-119814","Link Active!","119814","1456 ST. NICHOLAS AVENUE","New York","NY","10033","Manhattan","40.8502485","-73.93292644","WEST 183 STREET","WEST 182 STREET","Midblock","2017-12-05T00:00:00.000","2018-03-09T00:00:00.000","up","up","up","12","10","269","MN35","Washington Heights North"
"20181120_041521.mn-12-120445","2018-11-20T04:15:21.000","mn-12-120445","Link Active!","120445","581 WEST 161 STREET","New York","NY","10032","Manhattan","40.836501","-73.942787","BROADWAY","AMSTERDAM AVENUE","NE","2016-07-08T00:00:00.000","2016-07-21T00:00:00.000","up","up","up","12","7","245","MN36","Washington Heights South"
"20181120_041521.mn-12-120450","2018-11-20T04:15:21.000","mn-12-120450","Link Active!","120450","3778 BROADWAY","New York","NY","10032","Manhattan","40.83391054","-73.94477152","WEST 157 STREET","WEST 156 STREET","SE","2017-06-10T00:00:00.000","2017-07-06T00:00:00.000","up","up","up","12","7","241","MN36","Washington Heights South"
"20181120_041521.mn-12-120457","2018-11-20T04:15:21.000","mn-12-120457","Link Active!","120457","2017 AMSTERDAM AVENUE","New York","NY","10032","Manhattan","40.83481514","-73.94047731","WEST 160 STREET","WEST 161 STREET","NE","2016-07-15T00:00:00.000","2016-07-21T00:00:00.000","up","up","up","12","10","245","MN36","Washington Heights South"
"20181120_041521.mn-12-120458","2018-11-20T04:15:21.000","mn-12-120458","Link Active!","120458","481 WEST 159 STREET","New York","NY","10032","Manhattan","40.834078","-73.940919","AMSTERDAM AVENUE","ST. NICHOLAS AVENUE","NE","2016-07-15T00:00:00.000","2016-07-21T00:00:00.000","up","up","up","12","10","245","MN36","Washington Heights South"
"20181120_041521.mn-12-120463","2018-11-20T04:15:21.000","mn-12-120463","Link Active!","120463_120578","1941 AMSTERDAM AVENUE","New York","NY","10032","Manhattan","40.832283","-73.942327","WEST 156 STREET","WEST 157 STREET","NE","2016-07-13T00:00:00.000","2016-07-20T00:00:00.000","up","up","up","12","7","239","MN36","Washington Heights South"
"20181120_041521.mn-12-120468","2018-11-20T04:15:21.000","mn-12-120468","Link Active!","120468","450 WEST 162 STREET","New York","NY","10032","Manhattan","40.835586","-73.939589","JUAN PABLO BOULEVARD","JUMEL TERRACE","SE","2016-11-19T00:00:00.000","2016-12-12T00:00:00.000","up","up","up","12","10","24301","MN36","Washington Heights South"
"20181120_041521.mn-12-120646","2018-11-20T04:15:21.000","mn-12-120646","Link Active!","120646","1340 ST. NICHOLAS AVENUE","New York","NY","10033","Manhattan","40.846771","-73.935456","WEST 177 STREET","WEST 178 STREET","NE","2017-12-06T00:00:00.000","2018-02-20T00:00:00.000","up","up","up","12","10","261","MN36","Washington Heights South"
"20181120_041521.mn-12-120650","2018-11-20T04:15:21.000","mn-12-120650","Link Active!","120650_120651","1422 ST. NICHOLAS AVENUE","New York","NY","10033","Manhattan","40.84942275","-73.93352882","WEST 181 STREET","WEST 182 STREET","NE","2017-12-05T00:00:00.000","2018-03-12T00:00:00.000","up","up","up","12","10","269","MN35","Washington Heights North"
"20181120_041521.bk-01-125630","2018-11-20T04:15:21.000","bk-01-125630","Link Active!","125630","61 GRAHAM AVENUE","New York","NY","11206","Brooklyn","40.703654","-73.942682","MOORE STREET","VARET STREET","SW","2017-05-06T00:00:00.000","2017-06-09T00:00:00.000","up","up","up","1","34","491","BK90","East Williamsburg"
"20181120_041521.bk-01-126669","2018-11-20T04:15:21.000","bk-01-126669","Link Active!","126669","45 GRAHAM AVENUE","New York","NY","11206","Brooklyn","40.702936","-73.942563","VARET STREET","COOK STREET","SW","2017-04-28T00:00:00.000","2017-05-23T00:00:00.000","up","up","up","1","34","491","BK90","East Williamsburg"
"20181120_041521.qu-01-142873","2018-11-20T04:15:21.000","qu-01-142873","Link Active!","142873","36-02 30 AVENUE","New York","NY","11103","Queens","40.76490229","-73.91730276","36 STREET","37 STREET","SE","2017-08-05T00:00:00.000","2018-04-06T00:00:00.000","up","up","up","1","22","63","QN70","Astoria"
"20181120_041521.qu-01-142874","2018-11-20T04:15:21.000","qu-01-142874","Link Active!","142874","36-01 BROADWAY","New York","NY","11106","Queens","40.760095","-73.921216","36 STREET","37 STREET","NE","2017-04-22T00:00:00.000","2017-08-02T00:00:00.000","up","down","up","1","22","61","QN70","Astoria"
"20181120_041521.qu-01-145921","2018-11-20T04:15:21.000","qu-01-145921","Link Active!","145921","35-12 35 AVENUE","New York","NY","11106","Queens","40.75652086","-73.92521461","35 STREET","36 STREET","SE","2017-08-31T00:00:00.000","2017-10-09T00:00:00.000","up","up","up","1","26","57","QN70","Astoria"
"20181120_041521.qu-01-145922","2018-11-20T04:15:21.000","qu-01-145922","Link Active!","145922","33-09 BROADWAY","New York","NY","11106","Queens","40.761089","-73.923341","33 STREET","34 STREET","Midblock","2017-09-16T00:00:00.000","2017-10-13T00:00:00.000","up","up","up","1","22","61","QN70","Astoria"
"20181120_041521.qu-01-145934","2018-11-20T04:15:21.000","qu-01-145934","Link Active!","145934","33-20 30 AVENUE","New York","NY","11103","Queens","40.76578525433449","-73.91917299705699","34 STREET","33 STREET","SW","2017-09-16T00:00:00.000","2017-10-09T00:00:00.000","up","up","up","1","22","63","QN70","Astoria"
"20181120_041521.qu-01-145946","2018-11-20T04:15:21.000","qu-01-145946","Link Active!","145946","30-25 NORTHERN BOULEVARD","New York","NY","11101","Queens","40.75149813","-73.93415739","40 AVENUE","40 ROAD","NE","2017-09-16T00:00:00.000","2018-01-09T00:00:00.000","up","up","up","1","26","31","QN68","Queensbridge-Ravenswood-Long Island City"
"20181120_041521.qu-01-145951","2018-11-20T04:15:21.000","qu-01-145951","Link Active!","145951","42-01 BROADWAY","New York","NY","11103","Queens","40.758221","-73.91723","42 STREET","43 STREET","NE","2017-09-30T00:00:00.000","2018-01-09T00:00:00.000","up","up","up","1","26","155","QN70","Astoria"
"20181120_041521.qu-01-145952","2018-11-20T04:15:21.000","qu-01-145952","Link Active!","145952","36-20 BROADWAY","New York","NY","11106","Queens","40.75972324","-73.92076317","38 STREET","37 STREET","SW","2017-09-30T00:00:00.000","2018-01-12T00:00:00.000","up","up","up","1","22","59","QN70","Astoria"
"20181120_041521.qu-01-145954","2018-11-20T04:15:21.000","qu-01-145954","Link Active!","145954","43-40 NORTHERN BOULEVARD","New York","NY","11101","Queens","40.75364064","-73.91840166","44 STREET","45 STREET","Midblock","2017-09-30T00:00:00.000","2017-11-07T00:00:00.000","up","down","up","1","26","171","QN31","Hunters Point-Sunnyside-West Maspeth"
"20181120_041521.qu-01-145956","2018-11-20T04:15:21.000","qu-01-145956","Link Active!","145956","48-18 NORTHERN BOULEVARD","New York","NY","11101","Queens","40.7535215","-73.91450114","34 AVENUE","49 STREET","SE","2017-09-30T00:00:00.000","2017-11-07T00:00:00.000","up","up","up","1","26","171","QN31","Hunters Point-Sunnyside-West Maspeth"
