"event_id","event_name","start_date_time","end_date_time","event_agency","event_type","event_borough","event_location","event_street_side","street_closure_type","community_board","police_precinct"
"364912","Miscellaneous","2017-11-24T08:00:00.000","2017-11-24T20:00:00.000","Parks Department","Construction","Queens","Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",,"N/A","81, ","110, "
"369856","Lawn Maintenance","2017-11-24T00:00:00.000","2017-11-24T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Magnolia Lawn ",,"N/A","5, ","13, "
"380597","Turf Maintenance","2017-11-15T07:30:00.000","2017-11-15T13:30:00.000","Parks Department","Construction","Manhattan","Corlears Hook Park: Soccer-01 ,Asser Levy Playground: Mini-Soccer-01 ,Chelsea Park: Soccer-01 ,Sara D. Roosevelt Park: Lion's Gate-Soccer-03 ,Sara D. Roosevelt Park: Nike Field-Soccer-02 ,De Witt Clinton Park: Soccer-01 ",,"N/A","03, 04, 06, ","10, 13, 18, 5, 7, "
"320921","Picnic House","2017-11-11T01:00:00.000","2017-11-11T22:00:00.000","Parks Department","Special Event","Brooklyn","Prospect Park: Picnic House ,Prospect Park: Picnic House South ,Prospect Park: Prospect Park ",,"N/A","19, 55, ","78, "
"374547","PE classes","2017-11-15T11:00:00.000","2017-11-15T13:00:00.000","Parks Department","Special Event","Bronx","Crotona Park: Crotona Park ",,"N/A","3, ","42, "
"381184","E 72nd  Plygrnd Lawn Winter Closure until April 7, 2018","2017-12-08T00:00:00.000","2017-12-08T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: East 72nd Street Playground Lawns ",,"N/A","8, ","19, "
"376143","Walker Park Afterschool","2017-12-05T11:00:00.000","2017-12-05T19:00:00.000","Parks Department","Special Event","Staten Island","Walker Park: Walker Park - Whole Park ",,"N/A","1, ","120, "
"344287","Junior Volunteer Corps","2017-11-19T09:00:00.000","2017-11-19T15:00:00.000","Parks Department","Special Event","Brooklyn","Prospect Park: Children's Corner ",,"N/A","55, ","78, "
"375524","Great Hill Winter Closure","2017-11-26T00:00:00.000","2017-11-26T01:00:00.000","Parks Department","Construction","Manhattan","Central Park: Great Hill Oval ",,"N/A","64, ","22, "
"335783","October, November December model aircraft flying","2017-12-08T09:00:00.000","2017-12-08T20:00:00.000","Parks Department","Special Event","Staten Island","LaTourette Park & Golf Course: Model Airplane Field ",,"N/A","2, ","122, "
"318231","Mad. Sq. Holiday","2017-12-05T15:30:00.000","2017-12-05T17:30:00.000","Parks Department","Special Event","Manhattan","Madison Square Park: South Crushed Stone Area ,Madison Square Park: Reflecting Pool Plaza ",,"N/A","5, ","13, "
"373943","Athletic Event Non Sports ","2017-11-16T13:30:00.000","2017-11-16T17:30:00.000","Parks Department","Special Event","Manhattan","Central Park: West 96th Street Landscape ",,"N/A","64, ","22, "
"379429","Menorah Lighting","2017-12-07T14:00:00.000","2017-12-07T15:00:00.000","Parks Department","Special Event","Brooklyn","Fraser Square: Fraser Square ",,"N/A","18, ","63, "
"317757","Miscellaneous","2017-12-03T00:00:00.000","2017-12-03T23:59:00.000","Parks Department","Special Event","Manhattan","St. Nicholas Park: West 135th Street Lawn ,St. Nicholas Park: West 135th Street Plaza ,St. Nicholas Park: West 135th Street Sidewalk ",,"N/A","9, ","26, "
"376700","OCTOBER SYNTHETIC TURF CARE","2017-12-01T06:00:00.000","2017-12-01T15:00:00.000","Parks Department","Construction","Queens","Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",,"N/A","01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, "
"369846","Lawn Maintenance","2017-11-27T00:00:00.000","2017-11-27T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Farragut Lawn ",,"N/A","5, ","13, "
"366760","Field Reconstruction","2017-11-16T06:00:00.000","2017-11-16T23:00:00.000","Parks Department","Construction","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",,"N/A","11, ","25, "
"381186","E. 102nd Landscape Winter Closure until April 7, 2018","2017-12-05T00:00:00.000","2017-12-05T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: East 102nd St Landscape A ",,"N/A","64, ","22, "
"349718","Boathouse - McLean","2017-11-11T16:00:00.000","2017-11-11T21:00:00.000","Parks Department","Special Event","Brooklyn","Prospect Park: Boathouse ",,"N/A","55, ","78, "
"368421","Big Apple Circus","2017-12-01T19:00:00.000","2017-12-01T20:00:00.000","Parks Department","Special Event","Manhattan","Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",,"N/A","7, ","20, "
"374547","PE classes","2017-11-13T11:00:00.000","2017-11-13T13:00:00.000","Parks Department","Special Event","Bronx","Crotona Park: Crotona Park ",,"N/A","3, ","42, "
"379744","Weekend Adv. - Black Friday Hike","2017-11-24T11:00:00.000","2017-11-24T14:00:00.000","Parks Department","Special Event","Staten Island","Willowbrook Park: Willowbrook Park ",,"N/A","2, ","122, "
"380264","Fall Flat 5K","2017-11-18T10:00:00.000","2017-11-18T13:00:00.000","Parks Department","Special Event","Staten Island","Willowbrook Park: Carousel Lawn ",,"N/A","2, ","122, "
"369858","Lawn Maintenance","2017-11-27T00:00:00.000","2017-11-27T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Dogwood / 25th St Lawn North ",,"N/A","5, ","13, "
"381184","E 72nd  Plygrnd Lawn Winter Closure until April 7, 2018","2017-12-06T00:00:00.000","2017-12-06T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: East 72nd Street Playground Lawns ",,"N/A","8, ","19, "
"358771","Staten Island Athletic Club Fun Run","2017-12-08T09:00:00.000","2017-12-08T11:00:00.000","Parks Department","Special Event","Staten Island","Clove Lakes Park: Trails Clove Lakes ",,"N/A","1, ","120, "
"380597","Turf Maintenance","2017-11-27T07:30:00.000","2017-11-27T13:30:00.000","Parks Department","Construction","Manhattan","Corlears Hook Park: Soccer-01 ,Asser Levy Playground: Mini-Soccer-01 ,Chelsea Park: Soccer-01 ,Sara D. Roosevelt Park: Lion's Gate-Soccer-03 ,Sara D. Roosevelt Park: Nike Field-Soccer-02 ,De Witt Clinton Park: Soccer-01 ",,"N/A","03, 04, 06, ","10, 13, 18, 5, 7, "
"369429","Ai WeiWei Installation","2017-12-03T01:00:00.000","2017-12-03T22:00:00.000","Parks Department","Special Event","Manhattan","Washington Square Park: Arch Plaza ",,"N/A","2, ","6, "
"330021","Coney Island Farmer's Market","2017-11-15T08:00:00.000","2017-11-15T16:00:00.000","Parks Department","Special Event","Brooklyn","Ocean Parkway Malls: Ocean Parkway Malls ",,"N/A","13, ","72, "
"381152","Dana Ctr Lawn Winter Closure until May 1, 2018","2017-12-07T00:00:00.000","2017-12-07T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: Dana Discovery Center Lawn ",,"N/A","64, ","22, "
"369429","Ai WeiWei Installation","2017-11-22T01:00:00.000","2017-11-22T22:00:00.000","Parks Department","Special Event","Manhattan","Washington Square Park: Arch Plaza ",,"N/A","2, ","6, "
"314111","Columbia  Greenmarket Thursday","2017-11-16T08:00:00.000","2017-11-16T17:00:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," BROADWAY between WEST  114 STREET and WEST  116 STREET","East","Sidewalk and Curb Lane Closure ","9, ","26, "
"369856","Lawn Maintenance","2017-12-08T00:00:00.000","2017-12-08T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Magnolia Lawn ",,"N/A","5, ","13, "
"358771","Staten Island Athletic Club Fun Run","2017-11-22T09:00:00.000","2017-11-22T11:00:00.000","Parks Department","Special Event","Staten Island","Clove Lakes Park: Trails Clove Lakes ",,"N/A","1, ","120, "
"369429","Ai WeiWei Installation","2017-12-01T01:00:00.000","2017-12-01T22:00:00.000","Parks Department","Special Event","Manhattan","Washington Square Park: Arch Plaza ",,"N/A","2, ","6, "
"381179","Pilgrim Hill Winter Closure until April 7, 2018","2017-11-26T00:00:00.000","2017-11-26T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: Pilgrim Hill ",,"N/A","64, ","22, "
"364491","CULTURAL ART ENGAGEMENT","2017-11-09T09:00:00.000","2017-11-09T12:00:00.000","Parks Department","Special Event","Brooklyn","Howard Playground: Howard Playground ",,"N/A","16, ","73, "
"341089","Farmers Market","2017-11-18T09:00:00.000","2017-11-18T18:00:00.000","Parks Department","Special Event","Manhattan","Jackie Robinson Park: Sidewalk ",,"N/A","10, ","30, "
"320720","Holy Hour","2017-11-26T10:30:00.000","2017-11-26T12:00:00.000","Parks Department","Special Event","Queens","Flushing Meadows Corona Park: Vatican Pavillion ",,"N/A","81, ","110, "
"320105","St. Anthony Flea Market","2017-12-01T09:00:00.000","2017-12-01T18:00:00.000","Street Activity Permit Office","Sidewalk Sale","Manhattan"," WEST HOUSTON STREET between THOMPSON STREET and MACDOUGAL STREET","South","Sidewalk and Curb Lane Closure ","2, ","1, 6, "
"379701","Sunnyside Holiday Lighting Event","2017-11-21T18:00:00.000","2017-11-21T19:30:00.000","Street Activity Permit Office","Street Event","Queens"," 46 STREET between QUEENS BOULEVARD and GREENPOINT AVENUE","Both","Full Street Closure ","2, ","108, "
"325321","East River Market","2017-11-18T09:00:00.000","2017-11-18T15:30:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," FIRST AVENUE between EAST  108 STREET and EAST  109 STREET","East","Sidewalk and Curb Lane Closure ","11, ","23, "
"374463","Cyclocross Practice","2017-11-22T19:00:00.000","2017-11-22T21:00:00.000","Parks Department","Special Event","Manhattan","Randall's Island Park: Wards Meadow Lawns ",,"N/A","11, ","25, "
"379457","Permitted Film Event","2017-11-09T06:00:00.000","2017-12-09T23:59:00.000","Mayor's Office of Film, Theatre & Broadcasting","Theater Load in and Load Outs ","Manhattan","Belasco Theatre: 111 West 44th Street ",,"N/A","5, ","14, "
"381179","Pilgrim Hill Winter Closure until April 7, 2018","2017-11-24T00:00:00.000","2017-11-24T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: Pilgrim Hill ",,"N/A","64, ","22, "
"377725","Office Renovation","2017-12-01T12:30:00.000","2017-12-01T23:00:00.000","Street Activity Permit Office","Street Event","Manhattan"," READE STREET between ELK STREET and CENTRE STREET","Both","Curb Lane Only","1, ","5, "
"358887","Athletic Event Non Sports ","2017-11-08T09:30:00.000","2017-11-08T13:30:00.000","Parks Department","Special Event","Manhattan","Central Park: Lawn North of Levin Playground ",,"N/A","64, ","22, "
"381109","Permitted Film Event","2017-11-05T04:00:00.000","2017-11-30T19:00:00.000","Mayor's Office of Film, Theatre & Broadcasting","Theater Load in and Load Outs ","Manhattan","Nederlander Theatre: 208 West 41st Street ",,"N/A","5, ","14, "
"378417","Celebration","2017-11-29T13:00:00.000","2017-11-29T14:00:00.000","Parks Department","Special Event","Manhattan","Central Park: Ladies' Pavilion ",,"N/A","64, ","22, "
"346815","Miscellaneous","2017-12-02T11:00:00.000","2017-12-02T15:00:00.000","Parks Department","Special Event","Brooklyn","Marine Park: Flagpole Plaza ",,"N/A","18, ","63, "
"321753","Rockaway Beach Youthmarket","2017-11-18T09:00:00.000","2017-11-18T15:00:00.000","Street Activity Permit Office","Farmers Market","Queens"," BEACH   58 STREET between BEACH CHANNEL DRIVE and ALMEDA AVENUE","West","Partial Sidewalk Closure ","14, ","100, 101, "
"314107","Carroll Gardens Greenmarket Sunday","2017-11-12T08:00:00.000","2017-11-12T17:00:00.000","Street Activity Permit Office","Farmers Market","Brooklyn"," CARROLL STREET between SMITH STREET and COURT STREET","South","Sidewalk and Curb Lane Closure ","6, ","76, "
"374547","PE classes","2017-11-20T11:00:00.000","2017-11-20T13:00:00.000","Parks Department","Special Event","Bronx","Crotona Park: Crotona Park ",,"N/A","3, ","42, "
"365144","Flying Radio Controled Model Planes at field","2017-12-01T08:00:00.000","2017-12-01T19:00:00.000","Parks Department","Special Event","Brooklyn","Marine Park: Hobby Field ",,"N/A","18, ","63, "
"369850","Lawn Maintenance","2017-11-14T00:00:00.000","2017-11-14T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Center Lawn ",,"N/A","5, ","13, "
"369846","Lawn Maintenance","2017-12-08T00:00:00.000","2017-12-08T23:58:00.000","Parks Department","Construction","Manhattan","Madison Square Park: Farragut Lawn ",,"N/A","5, ","13, "
"317527","Miscellaneous","2017-11-29T08:00:00.000","2017-11-29T20:00:00.000","Parks Department","Special Event","Manhattan","Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,"N/A","5, ","13, "
"366760","Field Reconstruction","2017-11-27T06:00:00.000","2017-11-27T23:00:00.000","Parks Department","Construction","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",,"N/A","11, ","25, "
"347757","restoration project","2017-12-04T00:00:00.000","2017-12-04T23:30:00.000","Parks Department","Special Event","Manhattan","Morningside Park: West 114th St Picnic Area ",,"N/A","9, ","26, "
"335783","October, November December model aircraft flying","2017-11-10T09:00:00.000","2017-11-10T20:00:00.000","Parks Department","Special Event","Staten Island","LaTourette Park & Golf Course: Model Airplane Field ",,"N/A","2, ","122, "
"317527","Miscellaneous","2017-11-11T08:00:00.000","2017-11-11T20:00:00.000","Parks Department","Special Event","Manhattan","Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,"N/A","5, ","13, "
"375524","Great Hill Winter Closure","2017-11-28T00:00:00.000","2017-11-28T01:00:00.000","Parks Department","Construction","Manhattan","Central Park: Great Hill Oval ",,"N/A","64, ","22, "
"318106","Old Cathedral Outdoor Market","2017-12-02T10:00:00.000","2017-12-02T19:00:00.000","Street Activity Permit Office","Sidewalk Sale","Manhattan"," PRINCE STREET between MOTT STREET and MULBERRY STREET","North","Sidewalk and Street Closure ","2, ","5, "
"358771","Staten Island Athletic Club Fun Run","2017-12-01T09:00:00.000","2017-12-01T11:00:00.000","Parks Department","Special Event","Staten Island","Clove Lakes Park: Trails Clove Lakes ",,"N/A","1, ","120, "
"342350","Healthy Food Initiative","2017-11-08T14:30:00.000","2017-11-08T18:30:00.000","Street Activity Permit Office","Farmers Market","Bronx","1406 TOWNSEND AVENUE between EAST  170 STREET and EAST  171 STREET","East","Partial Sidewalk Closure ","4, ","44, "
"317499","(2017) Green Market (Jan - Dec)","2017-11-08T08:00:00.000","2017-11-08T20:00:00.000","Parks Department","Special Event","Manhattan","Union Square Park: North Plaza ",,"N/A","5, ","13, "
"341583","Marcus Garvey Park Alliance","2017-11-25T08:00:00.000","2017-11-25T08:00:00.000","Street Activity Permit Office","Farmers Market","Manhattan"," MOUNT MORRIS PARK WEST between WEST  124 STREET and WEST  123 STREET","West","Partial Sidewalk Closure ","10, 11, ","25, 28, "
"366760","Field Reconstruction","2017-11-25T06:00:00.000","2017-11-25T23:00:00.000","Parks Department","Construction","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",,"N/A","11, ","25, "
"337339","The South Bronx Farmers Market","2017-11-22T09:00:00.000","2017-11-22T16:00:00.000","Street Activity Permit Office","Farmers Market","Bronx"," EAST  138 STREET between ALEXANDER AVENUE and WILLIS AVENUE","South","Partial Sidewalk Closure ","1, ","40, "
"381186","E. 102nd Landscape Winter Closure until April 7, 2018","2017-11-26T00:00:00.000","2017-11-26T23:59:00.000","Parks Department","Construction","Manhattan","Central Park: East 102nd St Landscape A ",,"N/A","64, ","22, "
"365144","Flying Radio Controled Model Planes at field","2017-12-06T08:00:00.000","2017-12-06T19:00:00.000","Parks Department","Special Event","Brooklyn","Marine Park: Hobby Field ",,"N/A","18, ","63, "
"365144","Flying Radio Controled Model Planes at field","2017-11-11T08:00:00.000","2017-11-11T19:00:00.000","Parks Department","Special Event","Brooklyn","Marine Park: Hobby Field ",,"N/A","18, ","63, "
"317527","Miscellaneous","2017-11-14T08:00:00.000","2017-11-14T20:00:00.000","Parks Department","Special Event","Manhattan","Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",,"N/A","5, ","13, "
"316799","2017 NO AMPFLIED SOUND","2017-11-11T07:00:00.000","2017-11-11T21:00:00.000","Parks Department","Special Event","Manhattan","Marcus Garvey Park: Amphitheater ",,"N/A","11, ","25, "
