"mailed_date","boro","block","lot","ease","address_1","address_2","address_3","city_state_zip","country","tax_class","bld_class","original_market_value","original_assessed_value","original_exemption","original_transitional_assessed_value","original_transitional_exemption","original_taxable_value","revised_market_value","revised_assessed_value","revised_exemption","revised_transitional_assessed_value","revised_transitional_exemption","revised_taxable_value","rc_1","rc2","rc3","rc4","rc5","borough","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"2016-03-18T00:00:00.000","1","16","3324",,,"225       RECTOR PL","APT 8T","NEW YORK             NY 10280-1189",,"2","R4","299137","134612","134612","105508","105508","0","299137","134612","134612","100573","100573","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3325",,,"225       RECTOR PL","APT 9A","NEW YORK             NY 10280-1189",,"2","R4","318350","143258","143258","112287","112287","0","318350","143258","143258","107037","107037","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3326",,,"6         HALE CT",,"BASKING RIDGE        NJ 07920-2954",,"2","R4","225831","101624","101624","79650","79650","0","225831","101624","101624","75926","75926","0","E1","X",,,,,,,,,,,,,
"2016-03-18T00:00:00.000","1","204","1038",,,"30        DOUGLAS CT",,"STATEN ISLAND        NY 10304-1553",,"2","R4","167918","75563","13817","66764","12057","54707","167918","75563","13817","65846","11873","53973","E1","X",,,,,,,,,,,,,
"2016-03-18T00:00:00.000","1","16","3327",,,"225       RECTOR PL","APT 9C","NEW YORK             NY 10280-1189",,"2","R4","269381","121221","121221","95014","95014","0","269381","121221","121221","90570","90570","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3328",,,"225       RECTOR PL","APT 9D","NEW YORK             NY 10280-1189",,"2","R4","268592","120866","120866","94734","94734","0","268592","120866","120866","90304","90304","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3329",,,"225       RECTOR PL","APT 9E","NEW YORK             NY 10280-1189",,"2","R4","236077","106235","106235","83573","83573","0","236077","106235","106235","79678","79678","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3330",,,"225       RECTOR PL","APT 9F","NEW YORK             NY 10280-1189",,"2","R4","240315","108142","108142","85070","85070","0","240315","108142","108142","81105","81105","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3331",,,"225       RECTOR PL","APT 9G","NEW YORK             NY 10280-1189",,"2","R4","227014","102156","102156","80068","80068","0","227014","102156","102156","76324","76324","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3332",,,"225       RECTOR PL","APT 9H","NEW YORK             NY 10280-1189",,"2","R4","271352","122108","122108","96058","96058","0","271352","122108","122108","91581","91581","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3333",,,"225       RECTOR PL","APT 9J","NEW YORK             NY 10280-1189",,"2","R4","272534","122640","122640","96123","96123","0","272534","122640","122640","91628","91628","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3334",,,"225       RECTOR PL","APT 9K","NEW YORK             NY 10280-1205",,"2","R4","539550","242798","242798","190308","190308","0","539550","242798","242798","181410","181410","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3336",,,"225       RECTOR PL","APT 9M","NEW YORK             NY 10280-1208",,"2","R4","267411","120335","120335","94660","94660","0","267411","120335","120335","90250","90250","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3337",,"C/O PLATINUM MANAGEMENT","30        WALL ST","FL 11","NEW YORK             NY 10005-2201",,"2","R4","585761","263592","263592","206608","206608","0","585761","263592","263592","196946","196946","0","E1","X",,,,"MANHATTAN","10005","40.706839","-74.010218","1","1","7","1001019","1000430005","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3339",,,"225       RECTOR PL","APT 9P","NEW YORK             NY 10280-1208",,"2","R4","270169","121576","121576","95637","95637","0","270169","121576","121576","91183","91183","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3340",,,"225       RECTOR PL","APT 9R","NEW YORK             NY 10280-1190",,"2","R4","273716","123172","123172","96543","96543","0","273716","123172","123172","92029","92029","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3341",,,"225       RECTOR PL","APT 9S","NEW YORK             NY 10280-1190",,"2","R4","243468","109561","109561","85873","85873","0","243468","109561","109561","81857","81857","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3342",,"C/O PLATINUM MANAGEMENT","30        WALL ST","FL 11","NEW YORK             NY 10005-2201",,"2","R4","299137","134612","134612","105508","105508","0","299137","134612","134612","100573","100573","0","E1","X",,,,"MANHATTAN","10005","40.706839","-74.010218","1","1","7","1001019","1000430005","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3343",,,"225       RECTOR PL","APT 10A","NEW YORK             NY 10280-1116",,"2","R4","318350","143258","143258","112287","112287","0","318350","143258","143258","107037","107037","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3344",,,"225       RECTOR PL","APT 10B","NEW YORK             NY 10280-1190",,"2","R4","225831","101624","101624","79650","79650","0","225831","101624","101624","75926","75926","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3345",,,"225       RECTOR PL","APT 10C","NEW YORK             NY 10280-1190",,"2","R4","269381","121221","121221","95014","95014","0","269381","121221","121221","90570","90570","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3346",,,"225       RECTOR PL","APT 10D","NEW YORK             NY 10280-1190",,"2","R4","268592","120866","120866","94734","94734","0","268592","120866","120866","90304","90304","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3347",,,"225       RECTOR PL","APT 10E","NEW YORK             NY 10280-1190",,"2","R4","236077","106235","106235","83267","83267","0","236077","106235","106235","79372","79372","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3348",,,"225       RECTOR PL","APT 10F","NEW YORK             NY 10280-1190",,"2","R4","240315","108142","108142","85070","85070","0","240315","108142","108142","81105","81105","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3349",,,"225       RECTOR PL","APT 10G","NEW YORK             NY 10280-1190",,"2","R4","227014","102156","102156","80068","80068","0","227014","102156","102156","76324","76324","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3350",,"C/O JOHN S. LEGO, ESQ.,","KUDMAN TRACHTEN ALOE","SUITE","NEW YORK             NY 10118",,"2","R4","271352","122108","122108","95707","95707","0","271352","122108","122108","91230","91230","0","E1","X",,,,,,,,,,,,,
"2016-03-18T00:00:00.000","1","16","3351",,"C/O PLATINUM MANAGEMENT","30        WALL ST","FL 11","NEW YORK             NY 10005-2201",,"2","R4","272534","122640","122640","96123","96123","0","272534","122640","122640","91628","91628","0","E1","X",,,,"MANHATTAN","10005","40.706839","-74.010218","1","1","7","1001019","1000430005","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3352",,,"225       RECTOR PL","APT 10K","NEW YORK             NY 10280-1190",,"2","R4","539550","242798","242798","190308","190308","0","539550","242798","242798","181410","181410","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3354",,,"225       RECTOR PL","APT 10M","NEW YORK             NY 10280-1190",,"2","R4","595220","267849","267849","209942","209942","0","595220","267849","267849","200127","200127","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3356",,,"225       RECTOR PL","APT 10O","NEW YORK             NY 10280-1190",,"2","R4","257951","116078","116078","90979","90979","0","257951","116078","116078","86725","86725","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3357",,,"225       RECTOR PL","APT 10P","NEW YORK             NY 10280-1190",,"2","R4","270169","121576","121576","95290","95290","0","270169","121576","121576","90836","90836","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","3","3368","1005",,,"1094      MADISON STREET","3A","BROOKLYN             NY 11221",,,"R1","0","0","0","0","0","0","29487","13268","0","0","0","13268","E1","P",,,,"BROOKLYN","11221","40.691674","-73.916398","4","37","415","3421678","3033687501","Bushwick South"
"2016-03-18T00:00:00.000","1","16","3358",,,"225       RECTOR PL","APT 10R","NEW YORK             NY 10280-1190",,"2","R4","273716","123172","123172","96543","96543","0","273716","123172","123172","92029","92029","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3359",,,"225       RECTOR PL","APT 10S","NEW YORK             NY 10280-1190",,"2","R4","243468","109561","109561","85873","85873","0","243468","109561","109561","81857","81857","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3360",,,"225       RECTOR PL","APT 10T","NEW YORK             NY 10280-1190",,"2","R4","299137","134612","134612","105508","105508","0","299137","134612","134612","100573","100573","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3361",,,"225       RECTOR PL","APT 11A","NEW YORK             NY 10280-1206",,"2","R4","318350","143258","143258","112287","112287","0","318350","143258","143258","107037","107037","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3362",,,"225       RECTOR PL","APT 11B","NEW YORK             NY 10280-1190",,"2","R4","225831","101624","101624","79650","79650","0","225831","101624","101624","75926","75926","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3363",,,"225       RECTOR PL","APT 11C","NEW YORK             NY 10280-1190",,"2","R4","269381","121221","121221","95014","95014","0","269381","121221","121221","90570","90570","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3364",,,"225       RECTOR PL","APT 11D","NEW YORK             NY 10280-1190",,"2","R4","268592","120866","120866","94734","94734","0","268592","120866","120866","90304","90304","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3365",,,"225       RECTOR PL","APT 11E","NEW YORK             NY 10280-1190",,"2","R4","236077","106235","106235","83267","83267","0","236077","106235","106235","79372","79372","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3366",,,"194       CONTINETAL DRIVE",,"NEW HYDE PARK        NY 11040",,"2","R4","240315","108142","108142","85070","85070","0","240315","108142","108142","81105","81105","0","E1","X",,,,,,,,,,,,,
"2016-03-18T00:00:00.000","1","16","3367",,,"225       RECTOR PL","APT 11G","NEW YORK             NY 10280-1190",,"2","R4","227014","102156","102156","80357","80357","0","227014","102156","102156","76613","76613","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3368",,,"225       RECTOR PL","APT 11H","NEW YORK             NY 10280-1191",,"2","R4","271352","122108","122108","95707","95707","0","271352","122108","122108","91230","91230","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3369",,,"225       RECTOR PL","APT 11J","NEW YORK             NY 10280-1191",,"2","R4","272534","122640","122640","96123","96123","0","272534","122640","122640","91628","91628","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3370",,,"225       RECTOR PL","APT 11K","NEW YORK             NY 10280-1191",,"2","R4","539550","242798","242798","190308","190308","0","539550","242798","242798","181410","181410","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3372",,,"225       RECTOR PL","APT 11M","NEW YORK             NY 10280-1191",,"2","R4","267411","120335","120335","94660","94660","0","267411","120335","120335","90250","90250","0","E1","X",,,,"MANHATTAN","10280","40.70927","-74.016487","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
"2016-03-18T00:00:00.000","1","16","3373",,,"200       W 67TH ST","APT 17F","NEW YORK             NY 10023-0102",,"2","R4","585761","263592","263592","206608","206608","0","585761","263592","263592","196946","196946","0","E1","X",,,,"MANHATTAN","10023","40.775125","-73.984204","7","6","155","1088576","1011587507","Lincoln Square"
"2016-03-18T00:00:00.000","1","16","3375",,,"255       RECTOR PLACE","UNIT 11P","NEW YORK             NY 10280",,"2","R4","270169","121576","121576","95290","95290","0","270169","121576","121576","90836","90836","0","E1","X",,,,"MANHATTAN","10280","40.709286","-74.016545","1","1","31704","1000053","1000167515","Battery Park City-Lower Manhattan"
