"borough","block","lot","address","zip_code","final_18_19_actual_av","tax_class","bldg_class","rpie_year","status","x_coordinate","ycoordinate","latitude","longitude","community_district","city_council_district","census_tract","bin","bbl","nta"
"Manhattan","514","1104","121 GREENE STREET  #2","10012","644850","4","RB","2017","Nonfiler","984473","203485","40.725196","-73.999195","102","1","49","1076016","1005147501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","516","1003","460 WEST BROADWAY  #2N","10012","187617","2C","R8","2017","Nonfiler","984106","203863","40.726234","-74.00052","102","1","49","1087256","1005167501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","521","83","298 BOWERY","10012","1301850","4","L8","2017","Nonfiler","986334","203234","40.724507","-73.992481","102","1","5502","1008207","1005210083","West Village"
"Manhattan","525","1404","510 LA GUARDIA PLACE  #1B1","10012","428404","4","RK","2017","Nonfiler","984453","204401","40.727711","-73.999268","102","1","65","1008268","1005257504","West Village"
"Manhattan","527","60","44 CARMINE STREET","10014","252863","2A","S9","2017","Nonfiler","983319","205248","40.730035","-74.003359","102","1","67","1008360","1005270060","West Village"
"Manhattan","527","1101","46 CARMINE STREET  #1","10014","83197","2C","R8","2017","Nonfiler","983302","205241","40.730016","-74.00342","102","1","67","1087258","1005277502","West Village"
"Manhattan","528","12","214 WEST HOUSTON STREET","10014","12187800","4","I6","2017","Nonfiler","983025","204698","40.728526","-74.00442","102","1","67","1088511","1005280012","West Village"
"Manhattan","529","1013","656 BROADWAY","10012","289117","4","RB","2017","Nonfiler","985484","204093","40.726865","-73.995548","102","1","5502","1008455","1005297501","West Village"
"Manhattan","529","1501","47 BOND STREET  #1","10012","129710","2C","R8","2017","Nonfiler","986222","203788","40.726028","-73.992885","102","1","5502","1008434","1005297506","West Village"
"Manhattan","530","5","678 BROADWAY","10012","3584250","4","L8","2017","Nonfiler","985652","204354","40.727581","-73.994942","102","1","5502","1008469","1005300005","West Village"
"Manhattan","530","33","346 BOWERY","10012","205200","4","L9","2017","Nonfiler","986510","203881","40.726283","-73.991846","102","1","5502","1008486","1005300033","West Village"
"Manhattan","530","40","332 BOWERY","10012","484892","2A","S9","2017","Nonfiler","986465","203714","40.725825","-73.992009","102","1","5502","1008490","1005300040","West Village"
"Manhattan","530","62","358 LAFAYETTE STREET","10012","5260950","2","D4","2017","Nonfiler","985895","204048","40.726741","-73.994065","102","1","5502","1008501","1005300062","West Village"
"Manhattan","531","15","4 GREAT JONES STREET","10012","1777050","4","L8","2017","Nonfiler","985838","204364","40.727609","-73.994271","102","1","5502","1008510","1005310015","West Village"
"Manhattan","531","37","358 BOWERY","10012","1760400","4","K1","2017","Nonfiler","986558","204059","40.726772","-73.991673","102","1","5502","1080074","1005310037","West Village"
"Manhattan","531","1201","354 BOWERY  #1","10012","208453","2C","R8","2017","Nonfiler",,,,,,,,,,
"Manhattan","537","1201","70 WEST 3 STREET  #CU","10012","246008","2C","R8","2017","Nonfiler","984711","205066","40.729536","-73.998337","102","1","65","1008638","1005377503","West Village"
"Manhattan","539","13","235 SULLIVAN STREET","10012","316368","2B","C5","2017","Nonfiler","984348","205130","40.729711","-73.999646","102","1","65","1008670","1005390013","West Village"
"Manhattan","539","19","82 WEST 3 STREET","10012","1398600","4","K4","2017","Nonfiler","984571","205160","40.729794","-73.998842","102","1","65","1008674","1005390019","West Village"
"Manhattan","540","1005","173 BLEECKER STREET  #C1","10012","73756","4","RK","2017","Nonfiler","984081","204831","40.728891","-74.00061","102","1","65","1076067","1005407501","West Village"
"Manhattan","542","48","105 MAC DOUGAL STREET","10012","3035250","2","C7","2017","Nonfiler","984032","205111","40.729659","-74.000787","102","1","65","1008730","1005420048","West Village"
"Manhattan","542","49","103 MAC DOUGAL STREET","10012","2929050","2","C7","2017","Nonfiler","984019","205092","40.729607","-74.000833","102","1","65","1008731","1005420049","West Village"
"Manhattan","543","59","127 MAC DOUGAL STREET","10012","507150","4","K4","2017","Nonfiler","984248","205446","40.730579","-74.000007","102","1","65","1008763","1005430059","West Village"
"Manhattan","543","67","133 WEST 3 STREET","10012","533677","2B","C5","2017","Nonfiler","984014","205526","40.730798","-74.000852","102","1","65","1083154","1005430067","West Village"
"Manhattan","544","12","417 LAFAYETTE STREET","10003","1385174","2A","S9","2017","Nonfiler","986361","204776","40.72874","-73.992383","102","1","57","1008772","1005440012","West Village"
"Manhattan","544","1205","38 COOPER SQUARE  #2","10003","81408","4","RA","2017","Nonfiler","986686","204621","40.728314","-73.991211","102","1","57","1082211","1005447503","West Village"
"Manhattan","544","1208","38 COOPER SQUARE  #5","10003","682110","4","RB","2017","Nonfiler","986686","204621","40.728314","-73.991211","102","1","57","1082211","1005447503","West Village"
"Manhattan","544","1209","38 COOPER SQUARE  #6","10003","1798290","4","RB","2017","Nonfiler","986686","204621","40.728314","-73.991211","102","1","57","1082211","1005447503","West Village"
"Manhattan","545","1001","696 BROADWAY  #1","10003","3188700","4","RK","2017","Nonfiler",,,,,,,,,,
"Manhattan","545","1002","696 BROADWAY  #2","10003","17061300","4","RB","2017","Nonfiler",,,,,,,,,,
"Manhattan","550","26","10 EAST 8 STREET","10003","789341","2A","S9","2017","Nonfiler","985411","205970","40.732017","-73.995811","102","1","59","1008849","1005500026","West Village"
"Manhattan","556","1101","84 3 AVENUE  #    1","10003","2474100","4","RK","2017","Nonfiler",,,,,,,,,,
"Bronx","4851","1001","4011 BRONXWOOD AVENUE  #    1","10466","238500","4","RK","2017","Nonfiler",,,,,,,,,,
"Manhattan","558","43","126 EAST 13 STREET","10003","2816100","4","L8","2017","Nonfiler","987260","206405","40.73321","-73.989139","103","1","42","1009026","1005580043","East Village"
"Manhattan","558","1001","114 EAST 13 STREET","10003","906750","4","RK","2017","Nonfiler","987208","206433","40.733287","-73.989327","103","1","42","1009030","1005587501","East Village"
"Manhattan","558","1301","124 EAST 13 STREET  #G-1","10003","75901","2C","R8","2017","Nonfiler","987251","206409","40.733221","-73.989172","103","1","42","1009013","1005587504","East Village"
"Manhattan","562","35","49 EAST 10 STREET","10003","731569","2B","C5","2017","Nonfiler","986393","205996","40.732088","-73.992268","102","1","61","1009115","1005620035","West Village"
"Manhattan","562","1002","29 EAST 10 STREET  #2","10003","276094","4","RB","2017","Nonfiler","986140","206136","40.732472","-73.99318","102","1","61","1009119","1005627501","West Village"
"Manhattan","562","1005","29 EAST 10 STREET  #5","10003","333553","4","RB","2017","Nonfiler","986140","206136","40.732472","-73.99318","102","1","61","1009119","1005627501","West Village"
"Manhattan","562","1007","29 EAST 10 STREET  #7","10003","185198","4","RB","2017","Nonfiler","986140","206136","40.732472","-73.99318","102","1","61","1009119","1005627501","West Village"
"Manhattan","562","1008","29 EAST 10 STREET","10003","290847","4","RB","2017","Nonfiler","986140","206136","40.732472","-73.99318","102","1","61","1009119","1005627501","West Village"
"Manhattan","564","22","821 BROADWAY","10003","6751800","4","O6","2017","Nonfiler","986637","206489","40.733441","-73.991387","102","1","61","1009203","1005640022","West Village"
"Manhattan","564","34","826 BROADWAY","10003","14721300","4","O6","2017","Nonfiler","986723","206447","40.733326","-73.991077","102","1","61","1009208","1005640034","West Village"
"Manhattan","565","5","119 UNIVERSITY PLACE","10003","2076750","4","K4","2017","Nonfiler","986428","206939","40.734676","-73.992141","102","1","61","1009214","1005650005","West Village"
"Manhattan","567","26","17 EAST 9 STREET","10003","665471","2B","C5","2017","Nonfiler","985659","206122","40.732434","-73.994916","102","1","59","1009242","1005670026","West Village"
"Manhattan","569","20","28 EAST 12 STREET","10003","422245","2B","S9","2017","Nonfiler","986125","206728","40.734097","-73.993234","102","1","61","1009280","1005690020","West Village"
"Manhattan","570","19","28 EAST 13 STREET","10003","695250","4","K4","2017","Nonfiler","986215","206982","40.734795","-73.99291","102","1","61","1009383","1005700019","West Village"
"Manhattan","570","1102","110 UNIVERSITY PLACE  #UPPER","10003","5451750","4","RB","2017","Nonfiler","986330","206796","40.734284","-73.992495","102","1","61","1009386","1005707503","West Village"
"Manhattan","570","1201","12 EAST 13 STREET  #  COM","10003","392085","2C","R8","2017","Nonfiler",,,,,,,,,,
"Manhattan","571","20","34 EAST 14 STREET","10003","3354300","4","K2","2017","Nonfiler","986443","207188","40.73536","-73.992087","102","1","61","1009397","1005710020","West Village"
"Manhattan","572","49","11 WEST 8 STREET","10011","5018850","2","D7","2017","Nonfiler","985089","206156","40.732528","-73.996973","102","1","63","1009436","1005720049","West Village"
"Manhattan","572","66","45 WEST 8 STREET","10011","1643400","2","C7","2017","Nonfiler","984689","206379","40.73314","-73.998416","102","1","63","1080138","1005720066","West Village"
"Manhattan","576","9","502 AVENUE OF THE AMERICAS","10011","511650","4","K1","2017","Nonfiler","984954","207599","40.736488","-73.99746","102","1","63","1009611","1005760009","West Village"
"Manhattan","577","17","46 WEST 14 STREET","10011","1105964","2B","D9","2017","Nonfiler","985597","207653","40.736636","-73.995139","102","1","63","1009711","1005770017","West Village"
"Manhattan","577","37","6 WEST 14 STREET","10011","2002050","4","O5","2017","Nonfiler","985857","207509","40.736241","-73.994201","102","1","63","1080157","1005770037","West Village"
"Manhattan","579","1002","286 SPRING STREET  #    2","10013","714544","2C","R8","2017","Nonfiler",,,,,,,,,,
"Manhattan","584","20","75 BARROW STREET","10014","1429650","2","D7","2017","Nonfiler","982675","205801","40.731553","-74.005683","102","1","67","1009822","1005840020","West Village"
"Manhattan","584","23","48 COMMERCE STREET","10014","340490","2B","C5","2017","Nonfiler","982709","205739","40.731383","-74.00556","102","1","67","1009823","1005840023","West Village"
"Manhattan","586","36","37 CARMINE STREET","10014","644060","2B","C7","2017","Nonfiler","983323","205256","40.730057","-74.003345","102","1","67","1009907","1005860036","West Village"
"Manhattan","586","1007","1 LEROY STREET  #1A","10014","618675","2C","R8","2017","Nonfiler","983406","205545","40.73085","-74.003045","102","1","67","1009925","1005867501","West Village"
"Manhattan","586","1008","1 LEROY STREET  #1C","10014","218461","2C","R8","2017","Nonfiler","983406","205545","40.73085","-74.003045","102","1","67","1009925","1005867501","West Village"
"Manhattan","586","1009","1 LEROY STREET  #1B","10014","169055","2C","R8","2017","Nonfiler","983406","205545","40.73085","-74.003045","102","1","67","1009925","1005867501","West Village"
"Manhattan","587","16","14 COMMERCE STREET","10014","221400","4","K1","2017","Nonfiler","983064","205868","40.731737","-74.004279","102","1","67","1009945","1005870016","West Village"
"Manhattan","588","1001","312 BLEECKER STREET  #C1","10014","385293","4","RK","2017","Nonfiler","983167","206250","40.732785","-74.003908","102","1","73","1084949","1005887501","West Village"
"Manhattan","588","1002","312 BLEECKER STREET  #C2","10014","640707","4","RK","2017","Nonfiler","983167","206250","40.732785","-74.003908","102","1","73","1084949","1005887501","West Village"
"Manhattan","589","39","309 AVENUE OF THE AMERICAS","10014","1795050","4","K2","2017","Nonfiler","983813","205524","40.730793","-74.001577","102","1","67","1010079","1005890039","West Village"
"Manhattan","589","40","307 AVENUE OF THE AMERICAS","10014","1086300","4","K4","2017","Nonfiler","983808","205512","40.73076","-74.001595","102","1","67","1010080","1005890040","West Village"
"Manhattan","589","47","13 CARMINE STREET","10014","1250100","2","C7","2017","Nonfiler","983619","205379","40.730395","-74.002277","102","1","67","1010084","1005890047","West Village"
"Manhattan","590","48","33 CORNELIA STREET","10014","299250","4","K9","2017","Nonfiler","983561","205713","40.731312","-74.002486","102","1","67","1076928","1005900048","West Village"
"Manhattan","590","86","27 JONES STREET","10014","1483200","2","C4","2017","Nonfiler","983635","206012","40.732132","-74.002219","102","1","67","1010175","1005900086","West Village"
"Manhattan","591","2","301 BLEECKER STREET","10014","204300","4","K2","2017","Nonfiler","983221","206149","40.732508","-74.003713","102","1","73","1010178","1005910002","West Village"
"Manhattan","591","33","16 BARROW STREET","10014","1413900","2","C7","2017","Nonfiler","983447","206176","40.732582","-74.002897","102","1","73","1010189","1005910033","West Village"
"Manhattan","591","34","18 BARROW STREET","10014","840150","4","K2","2017","Nonfiler","983421","206164","40.732549","-74.002991","102","1","73","1010190","1005910034","West Village"
"Manhattan","591","36","22 BARROW STREET","10014","107100","4","K1","2017","Nonfiler","983369","206140","40.732484","-74.003179","102","1","73","1010191","1005910036","West Village"
"Manhattan","591","62","55 GROVE STREET","10014","522000","4","O8","2017","Nonfiler","983278","206355","40.733074","-74.003507","102","1","73","1010205","1005910062","West Village"
"Manhattan","593","44","16 CHRISTOPHER STREET","10014","992250","2","C7","2017","Nonfiler","984100","206669","40.733936","-74.000541","102","1","71","1076824","1005930044","West Village"
"Manhattan","594","1301","505 GREENWICH STREET  #COM","10013","729000","4","RK","2017","Nonfiler","981710","203608","40.725534","-74.009164","102","1","37","1086554","1005947503","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","594","1601","304 SPRING STREET  #1E","10013","416518","4","RK","2017","Nonfiler","981990","203737","40.725888","-74.008154","102","1","37","1087493","1005947506","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","594","1602","304 SPRING STREET  #1W","10013","337682","4","RK","2017","Nonfiler","981990","203737","40.725888","-74.008154","102","1","37","1087493","1005947506","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","595","74","512 GREENWICH STREET","10013","162000","4","L9","2017","Nonfiler","981712","203662","40.725682","-74.009157","102","1","37","1010347","1005950074","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","595","1008","490 GREENWICH STREET  #104","10013","333071","4","RB","2017","Nonfiler","981683","203449","40.725097","-74.009261","102","1","37","1076084","1005957501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","595","1009","490 GREENWICH STREET  #201","10013","562583","4","RB","2017","Nonfiler","981683","203449","40.725097","-74.009261","102","1","37","1076084","1005957501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","595","1010","490 GREENWICH STREET  #202","10013","508503","4","RB","2017","Nonfiler","981683","203449","40.725097","-74.009261","102","1","37","1076084","1005957501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","595","1014","490 GREENWICH STREET  #402","10013","519861","4","RB","2017","Nonfiler","981683","203449","40.725097","-74.009261","102","1","37","1076084","1005957501","SoHo-TriBeCa-Civic Center-Little Italy"
"Manhattan","595","1015","490 GREENWICH STREET  #501","10013","610810","4","RB","2017","Nonfiler","981683","203449","40.725097","-74.009261","102","1","37","1076084","1005957501","SoHo-TriBeCa-Civic Center-Little Italy"
