"fiscal_year","ats_system_code","location_code","location_name","beds_number","managed_by_name","location_type_description","location_category_description","grades_text","grades_final_text","open_date","status_descriptions","primary_building_code","primary_address_line_1","state_code","x_coordinate","y_coordinate","community_district","council_district","census_tract","borough_block_lot","nta","nta_name","principal_name","principal_title","principal_phone_number","fax_number","geographical_district_code","admin_district_location_code","administrative_district_name","community_school_sup_name","field_support_center_name","field_support_center_leader_name","school_support_team_name","school_support_team_leader_name","highschool_network_location_code","highschool_network_name","highschool_network_superintendent","location_1"
"2018","11X181      ","X181","I.S. 181 Pablo Casals","321100010181","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","1972-07-01T00:00:00.000","Open","X181","800 BAYCHESTER AVENUE","NY","1030803","257757","210","12","46201","2051410150","BX13","Co-op City                                                                 ","CHRISTOPHE WARNOCK","PRINCIPAL","718-904-5600","718-904-5620","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 9- Bronx","NULL","NULL","NULL","NULL","800 BAYCHESTER AVENUE
BRONX, NY 10475
(40.874035, -73.831669)"
"2018","11X189      ","X189","Cornerstone Academy for Social Action","321100010189","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","2007-07-01T00:00:00.000","Open","X189","3441 STEENWICK AVENUE","NY","1031088","260943","212","12","46202","2052630192","BX13","Co-op City                                                                 ","James Bellon","PRINCIPAL","718-794-6160","718-794-6170","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 9- Bronx","NULL","NULL","NULL","NULL","3441 STEENWICK AVENUE
BRONX, NY 10475
(40.882778, -73.830616)"
"2018","11X194      ","X194","P.S./M.S. 194","321100010194","DOE","General Academic","K-8","0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08","2003-07-01T00:00:00.000","Open","X194","2365 WATERBURY AVENUE","NY","1026700","243677","210","18","9600","2038340070","BX59","Westchester-Unionport                                                      ","Rosa Sifuentes-Rosado","PRINCIPAL","718-892-5270","718-892-2495","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 10- Bronx","NULL","NULL","NULL","NULL","2365 WATERBURY AVENUE
BRONX, NY 10462
(40.83541, -73.846594)"
"2018","11X249      ","X249","Bronx Health Sciences High School","321100011249","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","X455","750 BAYCHESTER AVENUE","NY","1030803","257757","210","12","46201","2051410150","BX13","Co-op City                                                                 ","MIRIAM RIVAS","PRINCIPAL","718-904-5450","718-904-5451","11","HS02","NULL","NULL","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 2- Bronx","NULL","HS02","H.S. Network 02 Superintendent Office","STAPLE, CARRON","750 BAYCHESTER AVENUE
BRONX, NY 10475
(40.874035, -73.831669)"
"2018","11X253      ","X253","Bronx High School for Writing and Communication Ar","321100011253","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","X425","800 EAST GUN HILL ROAD","NY","1022511","258157","212","12","37200","2046330040","BX44","Williamsbridge-Olinville                                                   ","Terri Grey","PRINCIPAL","718-944-5660","718-944-5690","11","HS02","NULL","NULL","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 2- Bronx","NULL","HS02","H.S. Network 02 Superintendent Office","STAPLE, CARRON","800 EAST GUN HILL ROAD
BRONX, NY 10467
(40.875172, -73.861649)"
"2018","11X265      ","X265","Bronx Lab School","321100011265","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","X425","800 EAST GUN HILL ROAD","NY","1022511","258157","212","12","37200","2046330040","BX44","Williamsbridge-Olinville                                                   ","Sarah Marcy","PRINCIPAL","718-696-3700","718-696-3730","11","HS12","NULL","NULL","Affinity Group","ANORMALIZA, ALEXANDRA","School Support Team 5- Affinity Group","NULL","HS12","H.S. Network 12 Superintendent Office","PELLES, KATHY","800 EAST GUN HILL ROAD
BRONX, NY 10467
(40.875172, -73.861649)"
"2018","11X270      ","X270","Academy for Scholarship and Entrepreneurship: A Co","321100011270","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2005-07-01T00:00:00.000","Open","X362","921 EAST 228TH STREET","NY","1024974","262923","212","12","40400","2048640035","BX44","Williamsbridge-Olinville                                                   ","ZENOBIA WHITE","PRINCIPAL","718-696-3840","718-696-3841","11","HS02","NULL","NULL","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 2- Bronx","NULL","HS02","H.S. Network 02 Superintendent Office","STAPLE, CARRON","921 EAST 228TH STREET
BRONX, NY 10466
(40.888242, -73.852714)"
"2018","11X275      ","X275","High School of Computers and Technology","321100011275","DOE","Career Technical","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","X425","800 EAST GUN HILL ROAD","NY","1022511","258157","212","12","37200","2046330040","BX44","Williamsbridge-Olinville                                                   ","BRUCE ABRAMOWITZ","PRINCIPAL","718-696-3930","718-696-3950","11","HS02","NULL","NULL","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 2- Bronx","NULL","HS02","H.S. Network 02 Superintendent Office","STAPLE, CARRON","800 EAST GUN HILL ROAD
BRONX, NY 10467
(40.875172, -73.861649)"
"2018","11X287      ","X287","North Bronx School of Empowerment","321100010287","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08,SE","2005-07-01T00:00:00.000","Open","X113","3710 BARNES AVENUE","NY","1022929","260153","212","12","39000","2046750020","BX44","Williamsbridge-Olinville                                                   ","Magdalen Neyra","PRINCIPAL","718-652-0519","718-652-0428","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 9- Bronx","NULL","NULL","NULL","NULL","3710 BARNES AVENUE
BRONX, NY 10467
(40.880649, -73.860126)"
"2018","11X288      ","X288","Collegiate Institute for Math and Science","321100011288","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","X415","925 ASTOR AVENUE","NY","1022774","252791","211","13","32400","2043580001","BX07","Bronxdale                                                                  ","Fredrick Nelson","PRINCIPAL","718-944-3635","718-652-3525","11","HS02","NULL","NULL","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 2- Bronx","NULL","HS02","H.S. Network 02 Superintendent Office","STAPLE, CARRON","925 ASTOR AVENUE
BRONX, NY 10469
(40.860443, -73.860729)"
"2018","11X290      ","X290","Bronx Academy of Health Careers","321100011290","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","X425","800 EAST GUN HILL ROAD","NY","1022511","258157","212","12","37200","2046330040","BX44","Williamsbridge-Olinville                                                   ","Dawn Santiago","PRINCIPAL","718-696-3340","718-696-3380","11","HS08","NULL","NULL","Affinity Group","ANORMALIZA, ALEXANDRA","School Support Team 2- Affinity Group","NULL","HS08","H.S. Network 08 Superintendent Office","MENDEZ, JUAN","800 EAST GUN HILL ROAD
BRONX, NY 10467
(40.875172, -73.861649)"
"2018","11X299      ","X299","Astor Collegiate Academy","321100011299","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","X415","925 ASTOR AVENUE","NY","1022774","252791","211","13","32400","2043580001","BX07","Bronxdale                                                                  ","Sandra Burgos","PRINCIPAL","718-944-3418","718-944-3638","11","HS08","NULL","NULL","Affinity Group","ANORMALIZA, ALEXANDRA","School Support Team 2- Affinity Group","NULL","HS08","H.S. Network 08 Superintendent Office","MENDEZ, JUAN","925 ASTOR AVENUE
BRONX, NY 10469
(40.860443, -73.860729)"
"2018","11X326      ","X326","Bronx Green Middle School","321100010326","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2006-07-01T00:00:00.000","Open","X135","2441 WALLACE AVENUE","NY","1021584","253392","211","13","33000","2044320001","BX07","Bronxdale                                                                  ","Charles Johnson","PRINCIPAL","718-325-6593","718-653-3625","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 9- Bronx","NULL","NULL","NULL","NULL","2441 WALLACE AVENUE
BRONX, NY 10467
(40.862098, -73.865028)"
"2018","11X355      ","X355","Bronx Alliance Middle School","321100010355","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2013-07-01T00:00:00.000","Open","X142","3750 BAYCHESTER AVENUE","NY","1028579","262113","212","12","48400","2049350001","BX03","Eastchester-Edenwald-Baychester                                            ","STEVEN COBB","Acting Principal","718-652-2060","718-652-3682","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 9- Bronx","NULL","NULL","NULL","NULL","3750 BAYCHESTER AVENUE
BRONX, NY 10466
(40.886002, -73.839682)"
"2018","11X357      ","X357","Young Voices Academy of the Bronx","321100010357","DOE","General Academic","Elementary","PK,0K,01,02,03,04,SE","0K,01,02,03,04,05","2013-07-01T00:00:00.000","Open","X292","800 LYDIG AVENUE","NY","1022011","250515","211","13","22800","2042930031","BX49","Pelham Parkway                                                             ","Nadia Cruz-Perez","PRINCIPAL","718-794-4080","718-798-4089","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 10- Bronx","NULL","NULL","NULL","NULL","800 LYDIG AVENUE
BRONX, NY 10462
(40.854423, -73.863733)"
"2018","11X370      ","X370","Leaders of Tomorrow","321100010370","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2007-07-01T00:00:00.000","Open","X113","3710 BARNES AVENUE","NY","1022929","260153","212","12","39000","2046750020","BX44","Williamsbridge-Olinville                                                   ","Sean Licata","PRINCIPAL","718-994-1028","718-345-3327","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 9- Bronx","NULL","NULL","NULL","NULL","3710 BARNES AVENUE
BRONX, NY 10467
(40.880649, -73.860126)"
"2018","11X418      ","X418","Bronx High School for the Visual Arts","321100011418","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2001-07-01T00:00:00.000","Open","X839","2040 ANTIN PL","NY","1021753","249559","211","13","22800","2042900048","BX49","Pelham Parkway                                                             ","IRIS WITHERSPOON","PRINCIPAL","718-319-5160","718-319-5165","11","HS02","NULL","NULL","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 2- Bronx","NULL","HS02","H.S. Network 02 Superintendent Office","STAPLE, CARRON","2040 ANTIN PL
BRONX, NY 10462
(40.851577, -73.864438)"
"2018","11X455      ","X455","Harry S Truman High School","321100011455","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","1973-07-01T00:00:00.000","Open","X455","750 BAYCHESTER AVENUE","NY","1030803","257757","210","12","46201","2051410150","BX13","Co-op City                                                                 ","Keri Alfano","PRINCIPAL","718-904-5400","718-904-5502","11","HS02","NULL","NULL","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 2- Bronx","NULL","HS02","H.S. Network 02 Superintendent Office","STAPLE, CARRON","750 BAYCHESTER AVENUE
BRONX, NY 10475
(40.874035, -73.831669)"
"2018","11X462      ","X462","Cornerstone Academy for Social Action Middle Schoo","321100010462","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2009-07-01T00:00:00.000","Open","X189","3441 STEENWICK AVENUE","NY","1031088","260943","212","12","46202","2052630192","BX13","Co-op City                                                                 ","JAMAAL BOWMAN","PRINCIPAL","718-794-7970","718-794-7981","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 9- Bronx","NULL","NULL","NULL","NULL","3441 STEENWICK AVENUE
BRONX, NY 10475
(40.882778, -73.830616)"
"2018","11X468      ","X468","Pelham Academy of Academics and Community Engageme","321100010468","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2009-07-01T00:00:00.000","Open","X135","2441 WALLACE AVENUE","NY","1021584","253392","211","13","33000","2044320001","BX07","Bronxdale                                                                  ","ANTHONY RIVERA","PRINCIPAL","718-881-3136","718-881-3413","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 9- Bronx","NULL","NULL","NULL","NULL","2441 WALLACE AVENUE
BRONX, NY 10467
(40.862098, -73.865028)"
"2018","11X481      ","X481","The STEAM Bridge School","321100010481","DOE","General Academic","Elementary","0K,01,02,SE","0K,01,02,03,04,05","2015-07-01T00:00:00.000","Open","X311","1684 WHITE PLAINS ROAD","NY","1021465","246624","211","13","23800","0","BX37","Van Nest-Morris Park-Westchester Square                                    ","Katiria Rojas","PRINCIPAL","718-239-5660","718-239-5665","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 10- Bronx","NULL","NULL","NULL","NULL","1684 WHITE PLAINS ROAD
BRONX, NY 10462
(40.843531, -73.865498)"
"2018","11X483      ","X483","The Matilda Avenue School","321100010483","DOE","General Academic","Elementary","0K,01,02","0K,01,02,03,04,05","2015-07-01T00:00:00.000","Open","X314","4520 MATILDA AVENUE","NY","1024500","267726","212","11","41400","0","BX62","Woodlawn-Wakefield                                                         ","MARIA CIOFFI","PRINCIPAL","718-325-4360","718-325-4365","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 10- Bronx","NULL","NULL","NULL","NULL","4520 MATILDA AVENUE
BRONX, NY 10470
(40.901436, -73.854402)"
"2018","11X498      ","X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","321100010498","DOE","General Academic","K-8","0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08","2010-07-01T00:00:00.000","Open","X498","1640 BRONXDALE AVE","NY","1023541","247174","211","13","24400","2040910001","BX37","Van Nest-Morris Park-Westchester Square                                    ","Carol Ann Gilligan","PRINCIPAL","718-409-3001","718-409-3002","11","X10C","COMMUNITY SCHOOL DISTRICT 11","ROSS PORTER, MEISHA","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 10- Bronx","NULL","NULL","NULL","NULL","1640 BRONXDALE AVE
BRONX, NY 10462
(40.845023, -73.857989)"
"2018","11X508      ","X508","Bronxdale High School","321100011508","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2011-07-01T00:00:00.000","Open","X415","925 ASTOR AVENUE","NY","1022774","252791","211","13","32400","2043580001","BX07","Bronxdale                                                                  ","Carolyne Quintana","PRINCIPAL","718-944-3655","718-944-3662","11","HS02","NULL","NULL","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 2- Bronx","NULL","HS02","H.S. Network 02 Superintendent Office","STAPLE, CARRON","925 ASTOR AVENUE
BRONX, NY 10469
(40.860443, -73.860729)"
"2018","11X509      ","X509","High School of Language and Innovation","321100011509","DOE","General Academic","High school","09,10,11,12","09,10,11,12","2011-07-01T00:00:00.000","Open","X415","925 ASTOR AVENUE","NY","1022774","252791","211","13","32400","2043580001","BX07","Bronxdale                                                                  ","Julie Nariman","PRINCIPAL","718-944-3625","718-944-3641","11","HS02","NULL","NULL","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 2- Bronx","NULL","HS02","H.S. Network 02 Superintendent Office","STAPLE, CARRON","925 ASTOR AVENUE
BRONX, NY 10469
(40.860443, -73.860729)"
"2018","11X513      ","X513","New World High School","321100011513","DOE","General Academic","High school","09,10,11,12","09,10,11,12","2004-09-08T00:00:00.000","Open","X362","921 EAST 228TH STREET","NY","1024974","262923","212","12","40400","2048640035","BX44","Williamsbridge-Olinville                                                   ","FAUSTO SALAZAR","PRINCIPAL","718-696-3800","718-696-3801","11","HS02","NULL","NULL","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 2- Bronx","NULL","HS02","H.S. Network 02 Superintendent Office","STAPLE, CARRON","921 EAST 228TH STREET
BRONX, NY 10466
(40.888242, -73.852714)"
"2018","11X514      ","X514","The Bronxwood Preparatory Academy","321100011514","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","X362","921 EAST 228TH STREET","NY","1024974","262923","212","12","40400","2048640035","BX44","Williamsbridge-Olinville                                                   ","JANET GALLARDO","PRINCIPAL","718-696-3820","718-696-3821","11","HS02","NULL","NULL","Field Support Center - Bronx","RUIZ, JOSE","School Support Team 2- Bronx","NULL","HS02","H.S. Network 02 Superintendent Office","STAPLE, CARRON","921 EAST 228TH STREET
BRONX, NY 10466
(40.888242, -73.852714)"
