"cmplnt_num","addr_pct_cd","boro_nm","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","crm_atpt_cptd_cd","hadevelopt","housing_psa","jurisdiction_code","juris_desc","ky_cd","law_cat_cd","loc_of_occur_desc","ofns_desc","parks_nm","patrol_boro","pd_cd","pd_desc","prem_typ_desc","rpt_dt","station_name","susp_age_group","susp_race","susp_sex","transit_district","vic_age_group","vic_race","vic_sex","x_coord_cd","y_coord_cd","latitude","longitude","lat_lon","geocoded_column"
"261274852","114","QUEENS","2023-01-02T00:00:00.000","13:00:00","2023-01-02T00:00:00.000","13:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","(null)","HARRASSMENT 2","(null)","PATROL BORO QUEENS NORTH","637","HARASSMENT,SUBD 1,CIVILIAN","STREET","2023-01-02T00:00:00.000","(null)","<18","WHITE HISPANIC","M",,"45-64","WHITE HISPANIC","F","1003172","218076","40.76522437","-73.93169187","(40.76522437, -73.93169187)","POINT (-73.93169187 40.76522437)"
"268651410","72","BROOKLYN","2014-08-01T00:00:00.000","19:00:00","2017-03-31T00:00:00.000","17:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","116","FELONY","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN SOUTH","177","SEXUAL ABUSE","RESIDENCE - APT. HOUSE","2023-05-22T00:00:00.000","(null)","45-64","WHITE HISPANIC","M",,"<18","WHITE HISPANIC","F","984128","179058","40.6581577535544","-74.0004411548878","(40.6581577535544, -74.0004411548878)","POINT (-74.0004411548878 40.6581577535544)"
"261858482","67","BROOKLYN","2022-12-15T00:00:00.000","15:00:00","2022-12-16T00:00:00.000","22:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","110","FELONY","FRONT OF","GRAND LARCENY OF MOTOR VEHICLE","(null)","PATROL BORO BKLYN SOUTH","441","LARCENY,GRAND OF AUTO","STREET","2023-01-13T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"65+","BLACK","F","999445","171582","40.637618","-73.945248","(40.637618, -73.945248)","POINT (-73.945248 40.637618)"
"262226400","68","BROOKLYN","2022-12-29T00:00:00.000","19:00:00","2022-12-29T00:00:00.000","20:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BKLYN SOUTH","352","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","2023-01-20T00:00:00.000","(null)","UNKNOWN","WHITE HISPANIC","F",,"25-44","WHITE","M","976500","167896","40.62751","-74.027918","(40.62751, -74.027918)","POINT (-74.027918 40.62751)"
"262100605","109","QUEENS","2022-07-12T00:00:00.000","14:00:00","2022-07-12T00:00:00.000","14:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO QUEENS NORTH","349","LARCENY,PETIT OF LICENSE PLATE","RESIDENCE-HOUSE","2023-01-17T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","WHITE","M","1034380","218544","40.766387","-73.819027","(40.766387, -73.819027)","POINT (-73.819027 40.766387)"
"264256105","68","BROOKLYN","2021-12-28T00:00:00.000","12:00:00","2023-02-16T00:00:00.000","17:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO BKLYN SOUTH","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","2023-02-26T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","M","980833","166700","40.624231","-74.012307","(40.624231, -74.012307)","POINT (-74.012307 40.624231)"
"266618303","75","BROOKLYN","2022-02-14T00:00:00.000","12:00:00","2022-02-14T00:00:00.000","12:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","113","FELONY","INSIDE","FORGERY","(null)","PATROL BORO BKLYN NORTH","729","FORGERY,ETC.,UNCLASSIFIED-FELO","RESIDENCE - APT. HOUSE","2023-04-13T00:00:00.000","(null)","25-44","BLACK","F",,"UNKNOWN","UNKNOWN","E","1017267","185839","40.676701","-73.880966","(40.676701, -73.880966)","POINT (-73.880966 40.676701)"
"265952372","40","BRONX","2022-11-01T00:00:00.000","09:00:00","2023-03-30T00:00:00.000","05:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO BRONX","113","MENACING,UNCLASSIFIED","RESIDENCE - APT. HOUSE","2023-03-30T00:00:00.000","(null)","UNKNOWN","BLACK","F",,"25-44","WHITE HISPANIC","F","1007955","233988","40.808889","-73.914367","(40.808889, -73.914367)","POINT (-73.914367 40.808889)"
"268580435","121","STATEN ISLAND","2022-10-01T00:00:00.000","08:00:00","2023-05-19T00:00:00.000","20:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","(null)","HARRASSMENT 2","(null)","PATROL BORO STATEN ISLAND","638","HARASSMENT,SUBD 3,4,5","PUBLIC SCHOOL","2023-05-19T00:00:00.000","(null)","UNKNOWN","WHITE HISPANIC","F",,"<18","WHITE","F","939975","155204","40.592566","-74.159417","(40.592566, -74.159417)","POINT (-74.159417 40.592566)"
"262614387","70","BROOKLYN","2022-12-14T00:00:00.000","10:54:00","2022-12-20T00:00:00.000","15:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","418","LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","CHAIN STORE","2023-01-27T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","BLACK","M","994222","168572","40.629363","-73.964074","(40.629363, -73.964074)","POINT (-73.964074 40.629363)"
"263296044","83","BROOKLYN","2022-04-15T00:00:00.000","08:00:00","2022-12-25T00:00:00.000","09:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN NORTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","CEMETERY","2023-02-08T00:00:00.000","(null)","(null)","(null)","(null)",,"65+","WHITE","M","1010499","189518","40.686823","-73.90535","(40.686823, -73.90535)","POINT (-73.90535 40.686823)"
"262288370","121","STATEN ISLAND","2022-12-27T00:00:00.000","16:00:00","2022-12-27T00:00:00.000","19:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO STATEN ISLAND","418","LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","RESIDENCE-HOUSE","2023-01-21T00:00:00.000","(null)","(null)","(null)","(null)",,"45-64","WHITE","M","947381","161629","40.610235","-74.132785","(40.610235, -74.132785)","POINT (-74.132785 40.610235)"
"261251469","46","BRONX","2022-11-02T00:00:00.000","08:00:00","2022-11-02T00:00:00.000","08:10:00","COMPLETED","(null)","40887","2","N.Y. HOUSING POLICE","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO BRONX","357","LARCENY,PETIT OF VEHICLE ACCES","RESIDENCE - PUBLIC HOUSING","2023-01-02T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK HISPANIC","F","1005624","247879","40.847022","-73.922742","(40.847022, -73.922742)","POINT (-73.922742 40.847022)"
"261197556","114","QUEENS","2023-01-01T00:00:00.000","01:00:00","2023-01-01T00:00:00.000","03:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","FRONT OF","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","421","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","STREET","2023-01-01T00:00:00.000","(null)","(null)","(null)","(null)",,"45-64","WHITE","F","1005259","221239","40.773903","-73.924146","(40.773903, -73.924146)","POINT (-73.924146 40.773903)"
"264294678","42","BRONX","2022-12-01T00:00:00.000","00:00:00","2022-12-31T00:00:00.000","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BRONX","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","2023-02-27T00:00:00.000","(null)","(null)","(null)","(null)",,"<18","BLACK","F","1008690","238862","40.8222710411331","-73.911697780277","(40.8222710411331, -73.911697780277)","POINT (-73.911697780277 40.8222710411331)"
"265249618","23","MANHATTAN","2022-12-14T00:00:00.000","14:48:00","2023-03-14T00:00:00.000","16:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","(null)","PETIT LARCENY","(null)","PATROL BORO MAN NORTH","352","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","2023-03-14T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","BLACK","F","998877","228526","40.793915","-73.947172","(40.793915, -73.947172)","POINT (-73.947172 40.793915)"
"263968977","46","BRONX","2022-09-28T00:00:00.000","12:00:00","2022-10-20T00:00:00.000","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","113","FELONY","INSIDE","FORGERY","(null)","PATROL BORO BRONX","729","FORGERY,ETC.,UNCLASSIFIED-FELO","MAILBOX INSIDE","2023-02-18T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE HISPANIC","M","1010431","249425","40.851251","-73.905362","(40.851251, -73.905362)","POINT (-73.905362 40.851251)"
"262787743","23","MANHATTAN","2022-07-31T00:00:00.000","19:40:00","2022-11-16T00:00:00.000","09:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO MAN NORTH","639","AGGRAVATED HARASSMENT 2","RESIDENCE - APT. HOUSE","2023-01-31T00:00:00.000","(null)","45-64","WHITE HISPANIC","M",,"45-64","WHITE HISPANIC","F","1000318","227561","40.791266","-73.941969","(40.791266, -73.941969)","POINT (-73.941969 40.791266)"
"261345355","34","MANHATTAN","2023-01-01T00:00:00.000","08:04:00","2023-01-01T00:00:00.000","08:07:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO MAN NORTH","333","LARCENY,PETIT FROM STORE-SHOPL","DEPARTMENT STORE","2023-01-01T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","1002413","248809","40.849581","-73.934348","(40.849581, -73.934348)","POINT (-73.934348 40.849581)"
"265697913","108","QUEENS","2023-01-01T00:00:00.000","01:00:00","2023-03-25T00:00:00.000","11:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","FRONT OF","HARRASSMENT 2","(null)","PATROL BORO QUEENS NORTH","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2023-03-25T00:00:00.000","(null)","UNKNOWN","WHITE HISPANIC","F",,"45-64","WHITE","M","1004925","209948","40.742913","-73.925386","(40.742913, -73.925386)","POINT (-73.925386 40.742913)"
"261233523","34","MANHATTAN","2023-01-01T00:00:00.000","22:00:00","2023-01-01T00:00:00.000","22:05:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","121","FELONY","(null)","CRIMINAL MISCHIEF & RELATED OF","(null)","PATROL BORO MAN NORTH","269","MISCHIEF,CRIMINAL,    UNCL 2ND","RESIDENCE - APT. HOUSE","2023-01-01T00:00:00.000","(null)","25-44","BLACK","M",,"25-44","UNKNOWN","F","1001534","248877","40.849769","-73.937526","(40.849769, -73.937526)","POINT (-73.937526 40.849769)"
"261185938","115","QUEENS","2023-01-01T00:00:00.000","00:10:00","2023-01-01T00:00:00.000","00:15:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","106","FELONY","FRONT OF","FELONY ASSAULT","(null)","PATROL BORO QUEENS NORTH","109","ASSAULT 2,1,UNCLASSIFIED","RESTAURANT/DINER","2023-01-01T00:00:00.000","(null)","UNKNOWN","WHITE","M",,"25-44","WHITE HISPANIC","M","1014186","211515","40.747187","-73.891957","(40.747187, -73.891957)","POINT (-73.891957 40.747187)"
"264707302","69","BROOKLYN","2020-01-01T00:00:00.000","12:00:00","2020-12-31T00:00:00.000","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN SOUTH","175","SEXUAL ABUSE 3,2","OTHER","2023-03-08T00:00:00.000","(null)","UNKNOWN","UNKNOWN","M",,"<18","BLACK","F","1010541","175595","40.6486135510607","-73.9052572032302","(40.6486135510607, -73.9052572032302)","POINT (-73.9052572032302 40.6486135510607)"
"261197527","44","BRONX","2023-01-01T00:00:00.000","06:30:00","2023-01-01T00:00:00.000","06:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO BRONX","109","ASSAULT 2,1,UNCLASSIFIED","FAST FOOD","2023-01-01T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","BLACK","M","1004885","240825","40.827661","-73.925436","(40.827661, -73.925436)","POINT (-73.925436 40.827661)"
"262831449","9","MANHATTAN","2022-12-30T00:00:00.000","09:00:00","2023-01-01T00:00:00.000","09:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN SOUTH","403","LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","OTHER","2023-02-01T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","986268","204084","40.72684","-73.992717","(40.72684, -73.992717)","POINT (-73.992717 40.72684)"
"266623677","7","MANHATTAN","2021-03-07T00:00:00.000","00:01:00","2021-05-07T00:00:00.000","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN SOUTH","420","LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT","RESIDENCE - APT. HOUSE","2023-04-11T00:00:00.000","(null)","(null)","(null)","(null)",,"45-64","WHITE","M","990403","198980","40.712831","-73.977802","(40.712831, -73.977802)","POINT (-73.977802 40.712831)"
"266392773","106","QUEENS","2022-11-25T00:00:00.000","12:00:00","2023-04-07T00:00:00.000","13:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS SOUTH","409","LARCENY,GRAND BY EXTORTION","RESIDENCE-HOUSE","2023-04-08T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","M","1025639","185659","40.676174","-73.850785","(40.676174, -73.850785)","POINT (-73.850785 40.676174)"
"261801531","18","MANHATTAN","2022-12-23T00:00:00.000","12:30:00","2023-01-12T00:00:00.000","12:45:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN SOUTH","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","CHAIN STORE","2023-01-12T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","991662","217612","40.763969","-73.97324","(40.763969, -73.97324)","POINT (-73.97324 40.763969)"
"270365971","42","BRONX","2022-06-10T00:00:00.000","10:00:00","2022-06-10T00:00:00.000","14:40:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BRONX","338","LARCENY,PETIT FROM BUILDING,UN","PUBLIC SCHOOL","2023-06-24T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","1015128","243980","40.836291","-73.888409","(40.836291, -73.888409)","POINT (-73.888409 40.836291)"
"261569909","68","BROOKLYN","2022-12-09T00:00:00.000","12:00:00","2022-12-16T00:00:00.000","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","402","LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE - APT. HOUSE","2023-01-08T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","M","978241","166879","40.624719","-74.021645","(40.624719, -74.021645)","POINT (-74.021645 40.624719)"
"263805367","52","BRONX","2021-12-17T00:00:00.000","18:03:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BRONX","333","LARCENY,PETIT FROM STORE-SHOPL","DEPARTMENT STORE","2023-02-17T00:00:00.000","(null)","25-44","WHITE HISPANIC","M",,"UNKNOWN","UNKNOWN","D","1009475","257692","40.873944","-73.908788","(40.873944, -73.908788)","POINT (-73.908788 40.873944)"
"266141160","67","BROOKLYN","2022-06-11T00:00:00.000","07:00:00","2022-06-12T00:00:00.000","08:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO BKLYN SOUTH","349","LARCENY,PETIT OF LICENSE PLATE","STREET","2023-04-04T00:00:00.000","(null)","(null)","(null)","(null)",,"18-24","BLACK","F","1007629","176573","40.6513","-73.915745","(40.6513, -73.915745)","POINT (-73.915745 40.6513)"
"264323408","108","QUEENS","2022-02-28T00:00:00.000","18:00:00","2022-08-28T00:00:00.000","18:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO QUEENS NORTH","349","LARCENY,PETIT OF LICENSE PLATE","RESIDENCE-HOUSE","2023-02-27T00:00:00.000","(null)","(null)","(null)","(null)",,"18-24","ASIAN / PACIFIC ISLANDER","M","1005378","207736","40.736839","-73.923759","(40.736839, -73.923759)","POINT (-73.923759 40.736839)"
"261253965","79","BROOKLYN","2023-01-01T00:00:00.000","11:55:00","2023-01-01T00:00:00.000","11:55:00","COMPLETED","(null)","483","2","N.Y. HOUSING POLICE","126","FELONY","INSIDE","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO BKLYN NORTH","198","CRIMINAL CONTEMPT 1","RESIDENCE - PUBLIC HOUSING","2023-01-01T00:00:00.000","(null)","25-44","BLACK","M",,"18-24","BLACK","F","995727","190315","40.689041","-73.958614","(40.689041, -73.958614)","POINT (-73.958614 40.689041)"
"262228336","120","STATEN ISLAND","2022-09-28T00:00:00.000","17:10:00","2022-09-28T00:00:00.000","17:45:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO STATEN ISLAND","101","ASSAULT 3","FERRY/FERRY TERMINAL","2023-01-19T00:00:00.000","(null)","18-24","WHITE HISPANIC","M",,"45-64","WHITE","M","963713","173753","40.643566","-74.074001","(40.643566, -74.074001)","POINT (-74.074001 40.643566)"
"261676902","72","BROOKLYN","2022-11-30T00:00:00.000","09:00:00","2023-01-10T00:00:00.000","17:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO BKLYN SOUTH","349","LARCENY,PETIT OF LICENSE PLATE","STREET","2023-01-10T00:00:00.000","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","984645","180850","40.663069","-73.998575","(40.663069, -73.998575)","POINT (-73.998575 40.663069)"
"261186642","18","MANHATTAN","2023-01-01T00:00:00.000","03:58:00","2023-01-01T00:00:00.000","04:05:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","107","FELONY","INSIDE","BURGLARY","(null)","PATROL BORO MAN SOUTH","213","BURGLARY,COMMERCIAL,NIGHT","DRUG STORE","2023-01-01T00:00:00.000","(null)","25-44","WHITE","M",,"UNKNOWN","UNKNOWN","D","988604","216569","40.761108","-73.984281","(40.761108, -73.984281)","POINT (-73.984281 40.761108)"
"265139948","60","BROOKLYN","2022-11-14T00:00:00.000","10:00:00","2022-11-16T00:00:00.000","10:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO BKLYN SOUTH","338","LARCENY,PETIT FROM BUILDING,UN","CHAIN STORE","2023-03-15T00:00:00.000","(null)","(null)","(null)","(null)",,"65+","BLACK","F","985092","148865","40.575277","-73.996968","(40.575277, -73.996968)","POINT (-73.996968 40.575277)"
"267972225","28","MANHATTAN","2022-12-28T00:00:00.000","10:30:00","2023-05-09T00:00:00.000","10:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO MAN NORTH","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","2023-05-09T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","BLACK","M","998296","234474","40.810242","-73.949259","(40.810242, -73.949259)","POINT (-73.949259 40.810242)"
"265808229","66","BROOKLYN","2022-11-07T00:00:00.000","07:00:00","2022-11-07T00:00:00.000","07:20:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","(null)","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO BKLYN SOUTH","101","ASSAULT 3","STREET","2023-03-28T00:00:00.000","(null)","UNKNOWN","UNKNOWN","F",,"25-44","WHITE HISPANIC","F","992743","172951","40.64138304","-73.9693973","(40.64138304, -73.9693973)","POINT (-73.9693973 40.64138304)"
"262042124","61","BROOKLYN","2022-12-07T00:00:00.000","00:00:00","2022-12-15T00:00:00.000","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","418","LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","RESIDENCE - APT. HOUSE","2023-01-17T00:00:00.000","(null)","(null)","(null)","(null)",,"18-24","WHITE","M","997351","158013","40.600378","-73.952822","(40.600378, -73.952822)","POINT (-73.952822 40.600378)"
"266090314","50","BRONX","2022-12-20T00:00:00.000","10:00:00","2023-03-27T00:00:00.000","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","402","LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE - PUBLIC HOUSING","2023-04-03T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","UNKNOWN","M","1011979","260283","40.88105","-73.899724","(40.88105, -73.899724)","POINT (-73.899724 40.88105)"
"261681947","20","MANHATTAN","2022-12-14T00:00:00.000","01:40:00","2022-12-15T00:00:00.000","15:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO MAN NORTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","RESIDENCE - APT. HOUSE","2023-01-10T00:00:00.000","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE","F","989578","223741","40.780793","-73.980761","(40.780793, -73.980761)","POINT (-73.980761 40.780793)"
"261265610","1","MANHATTAN","2023-01-02T00:00:00.000","11:24:00","2023-01-02T00:00:00.000","11:26:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO MAN SOUTH","333","LARCENY,PETIT FROM STORE-SHOPL","DEPARTMENT STORE","2023-01-02T00:00:00.000","(null)","UNKNOWN","BLACK","M",,"UNKNOWN","UNKNOWN","D","982186","198966","40.712794","-74.007445","(40.712794, -74.007445)","POINT (-74.007445 40.712794)"
"267053510","73","BROOKLYN","1018-06-20T00:00:00.000","09:00:00","2018-06-20T00:00:00.000","23:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","340","MISDEMEANOR","INSIDE","FRAUDS","(null)","PATROL BORO BKLYN NORTH","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE - APT. HOUSE","2023-04-21T00:00:00.000","(null)","(null)","(null)","(null)",,"25-44","BLACK","M","1008274","180139","40.661087","-73.913407","(40.661087, -73.913407)","POINT (-73.913407 40.661087)"
"261909257","69","BROOKLYN","2022-01-14T00:00:00.000","12:00:00","2023-01-14T00:00:00.000","10:45:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","STORAGE FACILITY","2023-01-14T00:00:00.000","(null)","(null)","(null)","(null)",,"65+","WHITE","M","1010488","175728","40.648973","-73.905443","(40.648973, -73.905443)","POINT (-73.905443 40.648973)"
