"order_number","record_type","order_type","borough","on_street","on_street_suffix","from_street","from_street_suffix","to_street","to_street_suffix","side_of_street","order_completed_on_date","sign_code","sign_description","sign_size","sign_design_voided_on_date","sign_location","distance_from_intersection","arrow_direction","facing_direction","sheeting_type","support","sign_notes","sign_x_coord","sign_y_coord"
"S-191644","Current","S-","Queens","86 ROAD",,"164 STREET",,"DEAD END",,"S","2008-09-22T00:00:00.000","R7-40RA","NO PARKING ANYTIME (SINGLE ARROW)(SUPERSEDES R7-40 DON'TUSE R7-40)(SUPERSEDED BY SP-854CA)","018 X 012","2019-05-22T00:00:00.000",,"288","East",,"PNTD","PNTD",,"1039875","198488"
"S-385710","Current","S-","Queens","BEACH  102 STREET","E RDWY","ROCKAWAY BEACH BOULEVARD",,"ROCKAWAY BEACH BOULEVARD",,"W","2016-03-23T00:00:00.000","PS-1GA","NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)","018 X 012",,,"144","North",,"PNTD","PNTD",,"1033413","151936"
"S-554362","Current","S-","Queens","32 AVENUE",,"159 STREET",,"155 STREET",,"N","2017-04-26T00:00:00.000","PS-108G","MOON & STARS (SYMBOLS) NO STANDING 9PM-6AM ALL DAYS <-> (SUPERSEDES SP-80B)","018 X 012",,,"639",,,"PNTD","PNTD",,"1037464","219791"
"S-385024","Current","S-","Brooklyn","FLATLANDS AVENUE",,"ATKINS AVENUE",,"FOUNTAIN AVENUE",,"S","2016-06-02T00:00:00.000","PS-50B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 9:30AM-11AM <-> (SUPERSEDES SP-63C)","018 X 012",,,"870",,,"PNTD","PNTD",,"1020940","179839"
"S-977054","Current","S-","Queens","HOOVER AVENUE",,"138 STREET",,"141 STREET",,"S","1998-11-13T00:00:00.000","SP-389C","NO PARKING (SANITATION BROOM SYMBOL) 10:30AM TO NOON WED <---> (SUPERSEDED BY PS-145B)","018 X 012","2019-05-22T00:00:00.000",,"432",,,"PNTD","PNTD",,"1034367","199603"
"S-425455","Current","S-","Manhattan","WASHINGTON STREET",,"LEROY STREET",,"CLARKSON STREET",,"W","2017-03-24T00:00:00.000","PS-45E","TRUCK (SYMBOL) TRUCK LOADING ONLY 8AM-6PM EXCEPT SUNDAY <-> (SUPERSEDES SP-11B)","018 X 018",,,"58",,,"PNTD","PNTD",,"981705","205323"
"S-466175","Current","S-","Brooklyn","SOUTH    3 STREET",,"MARCY AVENUE",,"RODNEY STREET",,"S","2016-12-30T00:00:00.000","PS-1GA","NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)","018 X 012",,,"55","West",,"PNTD","PNTD",,"996322","198042"
"S-369132","Current","S-","Brooklyn","ARGYLE ROAD",,"ALBEMARLE ROAD",,"CHURCH AVENUE",,"W","2015-11-02T00:00:00.000","PS-37B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 11:30AM-1PM <-> (SUPERSEDES SP-379C & SP-454C)","018 X 012",,,"44",,,"PNTD","PNTD",,"993293","174894"
"S-567417","Current","S-","Queens","BOWNE STREET",,"SANFORD AVENUE",,"BARCLAY AVENUE",,"E","2017-05-02T00:00:00.000","SI-1879G","LOCAL MTA BUS DESTINATION PANEL (TEXT TO BE MODIFIED AS REQUIRED)","18.12 X 6",,,"126",,,"PNTD","PNTD","FLUSHING","1033216","215699"
"S-567417","Current","S-","Queens","BOWNE STREET",,"SANFORD AVENUE",,"BARCLAY AVENUE",,"E","2017-05-02T00:00:00.000","SI-1879G","LOCAL MTA BUS DESTINATION PANEL (TEXT TO BE MODIFIED AS REQUIRED)","18.12 X 6",,,"126",,,"PNTD","PNTD","FLUSHING","1033216","215699"
"S-398494","Current","S-","Brooklyn","45 STREET",,"4 AVENUE",,"3 AVENUE",,"N","2016-12-13T00:00:00.000","PS-40B","NO PARKING (SANITATION BROOM SYMBOL) THURSDAY 11:30AM-1PM <-> (SUPERSEDES SP-463C)","018 X 012",,,"47",,,"PNTD","PNTD",,"981512","175887"
"S-483328","Current","S-","Brooklyn","SCHENECTADY AVENUE",,"CLARENDON ROAD",,"AVENUE D",,"W","2017-05-30T00:00:00.000","PS-12B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8:30AM-10AM <-> (SUPERSEDES SP-846C)","018 X 012",,,"100",,,"PNTD","PNTD",,"1002968","173879"
"S-385518","Current","S-","Brooklyn","HATTIE JONES COURT",,"DEAD END",,"HERKIMER STREET",,"E","2016-04-06T00:00:00.000","PS-10B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8AM-9:30AM <-> (SUPERSEDES SP-844C)","018 X 012",,,"136",,,"PNTD","PNTD",,"1002346","186458"
"S-382161","Current","S-","Queens","208 STREET",,"115 AVENUE",,"116 AVENUE",,"W","2017-01-25T00:00:00.000","PS-230GA","NO STANDING MONDAY-FRIDAY 6AM-5PM -->","018 X 012",,,"452","North",,"PNTD","PNTD",,"1054849","193972"
"S-513276","Current","S-","Manhattan","WEST   20 STREET",,"10 AVENUE",,"11 AVENUE",,"N","2017-03-10T00:00:00.000","PS-15GA","NO PARKING MONDAY-FRIDAY 8AM-6PM --> (SUPERSEDES R7-45RA)","018 X 012",,,"176","East",,"PNTD","PNTD",,"982717","210997"
"S-547500","Current","S-","Manhattan","EAST   75 STREET",,"2 AVENUE",,"3 AVENUE",,"S","2017-05-09T00:00:00.000","PS-33GA","NO STANDING FIRE ZONE --> (SUPERSEDES SP-453BA)","018 X 012",,,"453","East",,"PNTD","PNTD",,"995746","220307"
"S-370179","Current","S-","Brooklyn","SOUTH    1 STREET",,"KENT AVENUE",,"WYTHE AVENUE",,"S","2015-06-23T00:00:00.000","PS-15G","NO PARKING MONDAY-FRIDAY 8AM-6PM <-> (SUPERSEDES R7-45R)","018 X 012",,,"410",,,"PNTD","PNTD",,"993953","199801"
"S-394856","Current","S-","Bronx","EAST  172 STREET",,"GRAND CONCOURSE",,"DEAD END",,"S","2016-08-18T00:00:00.000","PS-2G","NO PARKING ANYTIME <-> (SUPERSEDES SP-854C)","018 X 012",,,"212",,,"PNTD","PNTD",,"1012700","243892"
"S-547414","Current","S-","Manhattan","4 AVENUE",,"EAST    8 STREET",,"EAST    9 STREET",,"W","2017-04-13T00:00:00.000","PS-34E","BUS (SYMBOL) MTA BUS LAYOVER ONLY <-> NO ENGINE IDLING MAX FINE $2000","018 X 018",,,"98",,,"PNTD","PNTD",,"986822","205305"
"S-283039","Current","S-","Queens","33 AVENUE",,"PRINCE STREET",,"MILLER STREET",,"S","2012-01-27T00:00:00.000","SP-605C","NIGHT REGULATION (MOON & STAR SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) MIDNIGHT TO-3AM FRI <-----> (SUPERSEDES SP-354C)(SUPERSEDED BY PS-142B)","018 X 018","2019-05-22T00:00:00.000",,"162",,,"PNTD","PNTD",,"1030242","218543"
"S-398259","Current","S-","Brooklyn","MAUJER STREET",,"LEONARD STREET",,"LORIMER STREET",,"N","2016-12-06T00:00:00.000","PS-113B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> (SUPERSEDES SP-413C)","018 X 012",,,"397",,,"PNTD","PNTD",,"998501","198132"
"S-387579","Current","S-","Brooklyn","DIAMOND STREET",,"MESEROLE AVENUE",,"NORMAN AVENUE",,"E","2016-07-14T00:00:00.000","PS-80B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 11:30AM-1PM <-> (SUPERSEDES SP-361C)","018 X 012",,,"195",,,"PNTD","PNTD",,"998621","204498"
"S-393896","Current","S-","Manhattan","EAST    2 STREET",,"AVENUE A",,"1 AVENUE",,"N","2016-09-01T00:00:00.000","PS-113B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 9AM-10:30AM <-> (SUPERSEDES SP-413C)","018 X 012",,,"84",,,"PNTD","PNTD",,"988117","202768"
"S-599384","Current","S-","Brooklyn","EAST   19 STREET",,"AVENUE W",,"GRAVESEND NECK ROAD",,"E","2017-08-01T00:00:00.000","PS-39B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 11:30AM-1PM <-> (SUPERSEDES SP-460C)","018 X 012",,,"326",,,"PNTD","PNTD",,,
"S-374874","Current","S-","Queens","113 STREET",,"93 AVENUE",,"89 AVENUE",,"E","2015-09-03T00:00:00.000","PS-31GA","NO STANDING SCHOOL DAYS 7AM-4PM --> (SUPERSEDES SP-279CA)","018 X 012",,,"615","South",,"PNTD","PNTD",,"1030233","192531"
"S-366816","Current","S-","Queens","87 ROAD",,"143 STREET",,"139 STREET",,"S","2015-05-09T00:00:00.000","PS-31B","NO PARKING (SANITATION BROOM SYMBOL) FRIDAY 8:30AM-10AM <-> (SUPERSEDES SP-464C)","018 X 012",,,"300",,,"PNTD","PNTD",,"1035791","196607"
"S-195891","Current","S-","Bronx","KING AVENUE",,"KIRBY STREET",,"BOWNE STREET",,"E","2009-01-08T00:00:00.000","R7-40R","NO PARKING ANYTIME <----> (SUPERSEDES R7-40 DON'T USE --R7-40)(SUPERSEDED BY SP-854C)","018 X 012","2019-05-22T00:00:00.000",,"192",,,"ENGG","ENGG",,"1043344","249483"
"S-599318","Current","S-","Brooklyn","HIGHLAND PLACE",,"RIDGEWOOD AVENUE",,"ARLINGTON AVENUE",,"W","2017-05-31T00:00:00.000","PS-16B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 11:30AM-1PM <-> (SUPERSEDES SP-850C)","018 X 012",,,"414",,,"PNTD","PNTD",,"1017141","187813"
"S-365628","Current","S-","Brooklyn","WEST    6 STREET",,"AVENUE P",,"AVENUE O",,"E","2015-07-17T00:00:00.000","PS-28B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 8:30AM-10AM <-> (SUPERSEDES SP-381C)","018 X 012",,,"419",,,"PNTD","PNTD",,"989851","161259"
"S-398256","Current","S-","Brooklyn","RUGBY ROAD",,"GLENWOOD ROAD",,"WALDORF COURT",,"E","2016-12-02T00:00:00.000","PS-1GA","NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)","018 X 012",,,"220","South",,"PNTD","PNTD",,"994382","169383"
"S-291640","Current","S-","Queens","CHERRY AVENUE",,"BOWNE STREET",,"SMART STREET",,"S","2012-03-09T00:00:00.000","R7-40R","NO PARKING ANYTIME <----> (SUPERSEDES R7-40 DON'T USE --R7-40)(SUPERSEDED BY SP-854C)","018 X 012","2019-05-22T00:00:00.000",,"203","West",,"PNTD","PNTD",,"1034224","214712"
"S-374625","Current","S-","Queens","BEACH   66 STREET",,"BEACH CHANNEL DRIVE",,"THURSBY AVENUE",,"E","2015-09-04T00:00:00.000","PS-37B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 11:30AM-1PM <-> (SUPERSEDES SP-379C & SP-454C)","018 X 012",,,"510",,,"PNTD","PNTD",,"1041121","155884"
"P-414823","Current","P-","Manhattan","3 AVENUE",,"EAST   22 STREET",,"EAST   23 STREET",,"E","2016-12-07T00:00:00.000","PS-20C","3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MONDAY-FRIDAY 8AM-6PM <-> (SUPERSEDES SP-1066B)(SUPERSEDED BY PS-288C)","018 X 024","2019-05-22T00:00:00.000",,"115",,,"PNTD","PNTD",,"988883","208314"
"S-322787","Current","S-","Manhattan","HAVEN AVENUE",,"WEST  173 STREET",,"WEST  172 STREET",,"E","2013-04-10T00:00:00.000","PS-41B","NO PARKING (SANITATION BROOM SYMBOL) FRIDAY 11:30AM-1PM <-> (SUPERSEDES SP-466C)","018 X 012`",,,"147",,,"PNTD","PNTD",,"1000177","247423"
"S-163765","Current","S-","Queens","164 STREET",,"69 AVENUE",,"67 AVENUE",,"E","2006-08-03T00:00:00.000","SP-401C","NO PARKING (SANITATION BROOM SYMBOL) 10:30AM TO NOON FRI <----> (SUPERSEDED BY PS-162B)","018 X 012","2019-05-22T00:00:00.000",,"220",,,"PNTD","PNTD",,"1038352","206668"
"S-337418","Current","S-","Manhattan","LAFAYETTE STREET",,"EAST    8 STREET",,"WANAMAKER PLACE",,"W","2014-04-23T00:00:00.000","PS-1G","NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)","018 X 012",,,"170",,,"PNTD","PNTD",,"986795","205419"
"S-383062","Current","S-","Brooklyn","6 AVENUE",,"52 STREET",,"51 STREET",,"E","2016-07-21T00:00:00.000","PS-41B","NO PARKING (SANITATION BROOM SYMBOL) FRIDAY 11:30AM-1PM <-> (SUPERSEDES SP-466C)","018 X 012`",,,"114",,,"PNTD","PNTD",,"981771","173502"
"S-01638567","Current","S-","Queens","138 STREET",,"31 ROAD",,"32 AVENUE",,"W","2023-04-10T00:00:00.000","PS-112B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 9AM-10:30AM <-> (SUPERSEDES SP-433C)","018 X 012",,,"615",,,"PNTD","PNTD",,"1031368","219347"
"S-01603663","Current","S-","Manhattan","WEST  112 STREET",,"BROADWAY",,"AMSTERDAM AVENUE",,"S","2023-06-21T00:00:00.000","SI-2646G","CARSHARE SIGN (INFORMATION) - (BLUE LETTERING) (SUPERSEDES SI-2011G)","8.5 X 14",,,"64",,,"PNTD","PNTD",,"993783","232696"
"S-317082","Current","S-","Bronx","EDSALL AVENUE","S RDWY","EDSALL AVENUE","E RDWY","EDSALL AVENUE","W RDWY","N","2013-08-02T00:00:00.000","SP-1044B","NO STANDING ANYTIME <-----> (SUPERSEDED BY PS-1G)","018 X 012","2019-05-22T00:00:00.000",,"483",,,"PNTD","PNTD",,,
"S-01617267","Current","S-","Queens","KEW FOREST LANE",,"78 AVENUE",,"77 AVENUE",,"N","2023-06-21T00:00:00.000","PS-28B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 8:30AM-10AM <-> (SUPERSEDES SP-381C)","018 X 012",,,"224",,,"PNTD","PNTD",,"1030158","199993"
"S-363032","Current","S-","Brooklyn","DEBEVOISE STREET",,"GRAHAM AVENUE",,"HUMBOLDT STREET",,"S","2015-06-04T00:00:00.000","PS-22B","NO PARKING (SANITATION BROOM SYMBOL) 8AM-8:30AM EXCEPT SUNDAY <-> (SUPERSEDES SP-858C)","018 X 012",,,"384",,,"PNTD","PNTD",,"1000662","194943"
"S-598376","Current","S-","Bronx","WEST  182 STREET",,"GRAND AVENUE",,"AQUEDUCT AVENUE",,"S","2017-06-01T00:00:00.000","PS-2DA","STAR (SYMBOL) AVO DEPT OF EDUCATION SCHOOL DAYS 7AM-4PM --> (SUPERSEDES PS-16EA)(PUBLIC SCHOOL SIGN)","018 X 024",,,"218","West",,"PNTD","PNTD",,,
"S-324163","Current","S-","Manhattan","ISHAM STREET",,"SHERMAN AVENUE",,"10 AVENUE",,"S","2013-05-14T00:00:00.000","PS-39B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 11:30AM-1PM <-> (SUPERSEDES SP-460C)","018 X 012",,,"192",,,"PNTD","PNTD",,"1006877","254728"
"S-393119","Current","S-","Brooklyn","EAST   19 STREET",,"SHORE PARKWAY",,"VOORHIES AVENUE",,"E","2016-06-28T00:00:00.000","PS-36B","NO PARKING (SANITATION BROOM SYMBOL) FRIDAY 9:30AM-11AM <-> (SUPERSEDES SP-400C & SP-465C)","018 X 012",,,"40",,,"PNTD","PNTD",,"998183","152417"
"P-01426411","Current","P-","Queens","UNION TURNPIKE",,"179 STREET",,"178 STREET",,"N","2020-04-08T00:00:00.000","PS-9A","PAY-BY-CELL LOCATOR NUMBER","018 X 006",,,"185",,,"PNTD","PNTD","417629","1042507","204021"
"S-368599","Current","S-","Brooklyn","AVENUE L",,"EAST   15 STREET",,"EAST   17 STREET",,"S","2015-09-10T00:00:00.000","PS-208B","NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) TUESDAY THURSDAY SATURDAY MIDNIGHT-7AM <-> (SUPERSEDES SP-562C)","018 X 012",,,"215",,,"PNTD","PNTD",,"995450","165318"
"S-362888","Current","S-","Brooklyn","MENAHAN STREET",,"CENTRAL AVENUE",,"WILSON AVENUE",,"N","2015-05-28T00:00:00.000","PS-18B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 11AM-12:30PM <-> (SUPERSEDES SP-853C)","018 X 012",,,"395",,,"PNTD","PNTD",,"1006661","192887"
"S-292729","Current","S-","Queens","FRANCIS LEWIS BOULEVARD",,"BAYSIDE LANE",,"25 DRIVE",,"W","2012-04-05T00:00:00.000","SP-330B","NO STANDING 10PM-5AM INCLUDING SUNDAY <----> (SUPERSEDED BY PS-36G)","018 X 012","2019-05-22T00:00:00.000",,"47",,,"PNTD","PNTD",,"1040433","221213"
"S-357258","Current","S-","Bronx","WILLETT AVENUE",,"EAST  213 STREET",,"EAST  216 STREET",,"E","2014-12-29T00:00:00.000","PS-29B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 8:30AM-10AM <-> (SUPERSEDES SP-387C)","018 X 012",,,"795",,,"PNTD","PNTD",,"1021482","260515"
"S-01623640","Current","S-","Manhattan","BEAVER STREET",,"BROAD STREET",,"NEW STREET",,"N","2023-02-21T00:00:00.000","PS-37DA","STAR (SYMBOL) AVO DEPT OF PROBATION MONDAY-FRIDAY 7AM-7PM --> (SUPERSEDES PS-96EA)","018 X 024",,,"96","East",,"PNTD","PNTD",,"980952","196115"
"S-01515188","Current","S-","Queens","32 AVENUE",,"138 STREET",,"137 STREET",,"N","2021-03-15T00:00:00.000","R7-61A","NO STANDING(SINGLE ARROW)HANDICAP BUS(SYMBOL)W/4 ROUTES +(15X12 4 ROUTE RIDER-IF NECESSARY) REVISED 3/25/92 & SUPERSEDES SP-298BA","018 X 030",,,"101","East",,"PNTD","PNTD","551149Q34","1031311","219188"
"S-385326","Current","S-","Bronx","NEEDHAM AVENUE",,"MICKLE AVENUE",,"EASTCHESTER ROAD",,"N","2016-05-11T00:00:00.000","PS-30B","NO PARKING (SANITATION BROOM SYMBOL) THURSDAY 8:30AM-10AM <-> (SUPERSEDES SP-461C)","018 X 012",,,"19",,,"PNTD","PNTD",,"1026422","260111"
"S-378077","Current","S-","Manhattan","WEST  174 STREET",,"FORT WASHINGTON AVENUE",,"BROADWAY",,"S","2015-12-02T00:00:00.000","PS-41B","NO PARKING (SANITATION BROOM SYMBOL) FRIDAY 11:30AM-1PM <-> (SUPERSEDES SP-466C)","018 X 012`",,,"166",,,"PNTD","PNTD",,"1000942","247417"
"S-176862","Current","S-","Queens","B  140 STREET",,"DEAD END",,"ROCKAWAY BEACH BOULEVARD",,"E","2007-11-21T00:00:00.000","SP-453B","NO STANDING FIRE ZONE <--->(SUPERSEDES SP-32B DATED 9-27-92) (SUPERSEDED BY PS-33G)","018 X 012","2019-05-22T00:00:00.000",,"163",,,"PNTD","PNTD",,"1024045","147838"
"S-390276","Current","S-","Brooklyn","HENDRICKSON PLACE",,"FLATBUSH AVENUE",,"HENDRICKSON STREET",,"N","2016-07-30T00:00:00.000","PS-1G","NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)","018 X 012",,,"55",,,"PNTD","PNTD",,"1006433","160472"
"S-395313","Current","S-","Manhattan","LEWIS STREET",,"DELANCEY STREET",,"GRAND STREET",,"W","2017-01-13T00:00:00.000","PS-2AA","BACK IN 90 DEG PARKING ONLY --> (SUPERSEDES SP-6DA)","018 X 012",,,"169","North",,"PNTD","PNTD",,"989910","199754"
"S-124940","Current","S-","Queens","STARR STREET",,"ONDERDONK AVENUE",,"WOODWARD AVENUE",,"N","2003-12-03T00:00:00.000","SP-373C","NO PARKING (SANITATION BROOM SYMBOL) 11:30AM TO 1PM MON & THURS <----> (SUPERSEDED BY SP-850C)","018 X 012","2019-05-22T00:00:00.000",,"77",,,"PNTD","PNTD",,"1007060","198145"
"S-140196","Current","S-","Queens","62 AVENUE",,"QUEENS BOULEVARD",,"SAUNDERS STREET",,"W","2004-12-29T00:00:00.000","SP-393C","NO PARKING (SANITATION BROOM SYMBOL) 8:30-10AM THURS <---> (SUPERSEDED BY SP-461C DATED 8-2-99)","018 X 012","2019-05-22T00:00:00.000",,"211",,,"PNTD","PNTD",,"1021059","205672"
"S-346546","Current","S-","Brooklyn","MCGUINNESS BOULEVARD","W RDWY","CLAY STREET",,"DUPONT STREET",,"W","2014-12-01T00:00:00.000","PS-16B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 11:30AM-1PM <-> (SUPERSEDES SP-850C)","018 X 012",,,"145",,,"PNTD","PNTD",,"997257","207552"
"S-291974","Current","S-","Queens","LABURNUM AVENUE",,"KISSENA BOULEVARD",,"COLDEN STREET",,"N","2012-04-12T00:00:00.000","SP-396C","NO PARKING (SANITATION BROOM SYMBOL) 11AM TO 12:30PM THURS <---> (SUPERSEDED BY PS-164B)","018 X 012","2019-05-22T00:00:00.000",,"246",,,"PNTD","PNTD",,"1034559","212157"
"S-148891","Current","S-","Staten Island","DOUGLAS ROAD",,"EMERSON DRIVE",,"DOUGLAS ROAD",,"N","2005-09-23T00:00:00.000","R7-40R","NO PARKING ANYTIME <----> (SUPERSEDES R7-40 DON'T USE --R7-40)(SUPERSEDED BY SP-854C)","018 X 012","2019-05-22T00:00:00.000",,"321",,,"PNTD","PNTD","WP # 35202","958335","161111"
"S-398112","Current","S-","Brooklyn","MARCY AVENUE",,"WILLOUGHBY AVENUE",,"VERNON AVENUE",,"E","2016-11-17T00:00:00.000","PS-10BA","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY FRIDAY 8AM-9:30AM --> (SUPERSEDES SP-844CA)","018 X 012",,,"226","South",,"PNTD","PNTD",,"998400","192331"
"S-599318","Current","S-","Brooklyn","HIGHLAND PLACE",,"RIDGEWOOD AVENUE",,"ARLINGTON AVENUE",,"W","2017-05-31T00:00:00.000","PS-16B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY THURSDAY 11:30AM-1PM <-> (SUPERSEDES SP-850C)","018 X 012",,,"36",,,"PNTD","PNTD",,"1017070","188184"
"S-369233","Current","S-","Brooklyn","WASHINGTON AVENUE",,"FULTON STREET",,"GATES AVENUE",,"E","2015-09-04T00:00:00.000","PS-37B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 11:30AM-1PM <-> (SUPERSEDES SP-379C & SP-454C)","018 X 012",,,"398",,,"PNTD","PNTD",,"993976","188536"
"S-379971","Current","S-","Brooklyn","63 STREET",,"NEW UTRECHT AVENUE",,"14 AVENUE",,"N","2016-02-10T00:00:00.000","PS-39B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 11:30AM-1PM <-> (SUPERSEDES SP-460C)","018 X 012",,,"64",,,"PNTD","PNTD",,"984953","167155"
"S-393722","Current","S-","Brooklyn","OCEAN PARKWAY","W S/R","AVENUE Z",,"SHORE PARKWAY","N S/R","E","2016-10-04T00:00:00.000","PS-41B","NO PARKING (SANITATION BROOM SYMBOL) FRIDAY 11:30AM-1PM <-> (SUPERSEDES SP-466C)","018 X 012`",,,"162",,,"PNTD","PNTD",,"993555","152842"
"S-187765","Current","S-","Queens","71 ROAD",,"150 STREET",,"147 STREET",,"S","2008-06-12T00:00:00.000","SP-401C","NO PARKING (SANITATION BROOM SYMBOL) 10:30AM TO NOON FRI <----> (SUPERSEDED BY PS-162B)","018 X 012","2019-05-22T00:00:00.000",,"48",,,"PNTD","PNTD",,"1034680","204720"
"S-282763","Current","S-","Queens","32 AVENUE",,"WHITESTONE EXPRESSWAY",,"DOWNING STREET",,"S","2012-01-24T00:00:00.000","SP-351C","NIGHT REGULATION (MOON & STAR SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) MIDNIGHT TO-3AM MON <-----> (SUPERSEDED BY PS-161B)","018 X 018","2019-05-22T00:00:00.000",,"370",,,"PNTD","PNTD",,"1029825","218731"
"S-577262","Current","S-","Queens","68 STREET",,"CENTRAL AVENUE",,"MYRTLE AVENUE",,"E","2017-05-10T00:00:00.000","PS-28B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 8:30AM-10AM <-> (SUPERSEDES SP-381C)","018 X 012",,,"589",,,"PNTD","PNTD",,"1016204","195061"
"S-399472","Current","S-","Brooklyn","EAST   17 STREET",,"AVENUE K",,"AVENUE J",,"E","2017-01-10T00:00:00.000","PS-33B","NO PARKING (SANITATION BROOM SYMBOL) TUESDAY 9:30AM-11AM<-> (SUPERSEDES SP-382C)","018 X 012",,,"350",,,"PNTD","PNTD",,"995581","166622"
"S-839983","Current","S-","Manhattan","WEST STREET",,"WEST HOUSTON STREET",,"DEAD END",,"W","1989-07-17T00:00:00.000","R7-20","NO STANDING ANYTIME <-----> (SUPERSEDED BY R7-20R)","012 X 018","2019-05-22T00:00:00.000",,"34",,,"PNTD","PNTD","ON S C/L  ON E EDGE OF FENCE SURROUNDING CORRECTION DEPTCONSTRUCTION PROJECT","981328","204908"
"S-216997","Current","S-","Bronx","MARBLE HILL AVENUE",,"FORT CHARLES PLACE",,"WEST  227 STREET",,"S","2009-12-22T00:00:00.000","R7-43RA","NO PARKING 7AM-7PM MON THRU FRI (ARROW)(SUPERSEDED BY PS-38GA)","018 X 012","2019-05-22T00:00:00.000",,"66","South",,"PNTD","PNTD",,,
"S-01285926","Current","S-","Queens","KISSENA BOULEVARD",,"71 AVENUE",,"JEWEL AVENUE",,"E","2018-05-08T00:00:00.000","SP-401C","NO PARKING (SANITATION BROOM SYMBOL) 10:30AM TO NOON FRI <----> (SUPERSEDED BY PS-162B)","018 X 012","2019-05-22T00:00:00.000",,"534",,,"PNTD","PNTD",,"1035582","205992"
"S-291865","Current","S-","Queens","LABURNUM AVENUE",,"BOWNE STREET",,"ROBINSON STREET",,"N","2012-04-12T00:00:00.000","SP-10BA","NO STANDING ANYTIME (SINGLE ARROW) (SUPERSEDED BY PS-1GA)(REPLACES R7-20RA)","018 X 012","2017-06-02T00:00:00.000",,"190","West",,"PNTD","PNTD",,"1035311","212786"
"S-336481","Current","S-","Brooklyn","AINSLIE STREET",,"HUMBOLDT STREET",,"BUSHWICK AVENUE",,"N","2014-06-30T00:00:00.000","PS-29B","NO PARKING (SANITATION BROOM SYMBOL) WEDNESDAY 8:30AM-10AM <-> (SUPERSEDES SP-387C)","018 X 012",,,"166",,,"PNTD","PNTD",,"1000384","199174"
"P-455753","Current","P-","Manhattan","EAST   16 STREET",,"1 AVENUE",,"N D PERLMAN PLACE",,"S","2016-12-06T00:00:00.000","PS-15E","CROSS (SYMBOL) AMBULANCE ONLY <->","018 X 012",,,"408",,,"PNTD","PNTD",,"988964","206404"
"S-393658","Current","S-","Brooklyn","TROUTMAN STREET",,"WILSON AVENUE",,"CENTRAL AVENUE",,"S","2016-10-03T00:00:00.000","PS-31G","NO STANDING SCHOOL DAYS 7AM-4PM <-> (SUPERSEDES SP-279C)","018 X 012",,,"388",,,"PNTD","PNTD",,"1004099","194623"
"S-391534","Current","S-","Bronx","EAST GUN HILL ROAD",,"GUNTHER AVENUE",,"TIEMANN AVENUE",,"N","2016-06-14T00:00:00.000","PS-37B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 11:30AM-1PM <-> (SUPERSEDES SP-379C & SP-454C)","018 X 012",,,"181",,,"PNTD","PNTD",,"1029260","254790"
"S-396472","Current","S-","Brooklyn","EAST   27 STREET",,"QUENTIN ROAD",,"AVENUE P",,"W","2016-08-18T00:00:00.000","PS-32B","NO PARKING (SANITATION BROOM SYMBOL) MONDAY 9:30AM-11AM <-> (SUPERSEDES SP-453C)","018 X 012",,,"70",,,"PNTD","PNTD",,"999069","161447"
