"job_filing_name","job_type","bin","borough","house_no","street_name","block","lot","zip_code","submitted_date","c_of_o_status","c_of_o_sequence","c_of_o_filing_type","community_board","c_of_o_issuance_date","application_number","latitude","longitude","communitydistrict","citycouncildistrict","censustract2010","buildingidentificationnumber","bbl","ntaname","location_point"
"121191423","NEW BUILDING","1090365","MANHATTAN","430","EAST 58 STREET","1369","34","10022","2023-03-03T00:00:00.000","CO Issued","34109","Renewal With Change","106","03/27/2023 12:27:01","CO-000034109","40.758629","-73.961619","106","5","10601","1000000","1013690034","Turtle Bay-East Midtown","POINT (-73.961619 40.758629)"
"104631150","NEW BUILDING","1051489","MANHATTAN","4","EAST  102 STREET","1607","7503","10029","2023-03-27T00:00:00.000","CO Issued","35683","Renewal Without Change","111","03/27/2023 09:33:03","CO-000035683","40.79159","-73.95269","111","8","168","1051489","1016077503","East Harlem South","POINT (-73.95269 40.79159)"
"121188231","ALTERATION TYPE 1","1005200","MANHATTAN","202","AVENUE A","406","5","10009","2023-03-27T00:00:00.000","CO Issued","34524","Renewal Without Change","103","03/27/2023 09:31:22","CO-000034524","40.729457","-73.98104","103","2","34","1005200","1004060005","East Village","POINT (-73.98104 40.729457)"
"103945803","ALTERATION TYPE 1","1022676","MANHATTAN","157","WEST   47 STREET","1000","7","10036","2023-03-27T00:00:00.000","CO Issued","35735","Renewal Without Change","105","03/27/2023 12:51:05","CO-000035735","40.758678","-73.983342","105","4","125","1022676","1010000007","Midtown-Midtown South","POINT (-73.983342 40.758678)"
"122068467","NEW BUILDING","1090673","MANHATTAN","101","MORNINGSIDE AVENUE","1950","7502","10027","2023-03-27T00:00:00.000","CO Issued","35689","Renewal Without Change","109","03/27/2023 11:26:23","CO-000035689","40.810154","-73.954888","109","9","20901","1090673","1019500001","Morningside Heights","POINT (-73.954888 40.810154)"
"121530682","ALTERATION TYPE 1","1002709","MANHATTAN","332","CANAL STREET","210","7501","10013","2023-03-27T00:00:00.000","CO Issued","35705","Renewal Without Change","101","03/27/2023 13:26:40","CO-000035705","40.720223","-74.003063","101","1","33","1002709","1002107501","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.003063 40.720223)"
"520394706","ALTERATION TYPE 1","5175331","STATEN ISLAND","110","GAR ELM STREET","158","92","10310","2021-09-13T00:00:00.000","CO Issued","8307","Final","501","06/17/2022 16:15:50","CO-000008307",,,,,,,,,
"104256804","NEW BUILDING","1087170","MANHATTAN","103","WARREN STREET","142","7501","10007","2023-01-13T00:00:00.000","CO Issued","31926","Renewal With Change","101","03/27/2023 09:55:31","CO-000031926","40.715847","-74.011684","101","1","21","1087170","1001427501","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.011684 40.715847)"
"120426896","ALTERATION TYPE 1","1013622","MANHATTAN","545","8 AVENUE","761","33","10018","2023-03-27T00:00:00.000","CO Issued","35702","Renewal Without Change","104","03/27/2023 11:25:40","CO-000035702","40.754296","-73.991944","104","3","111","1013622","1007610033","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.991944 40.754296)"
"104506759","ALTERATION TYPE 1","1024857","MANHATTAN","204","WEST   55 STREET","1026","37","10019","2023-03-27T00:00:00.000","CO Issued","35613","Renewal Without Change","105","03/28/2023 08:30:10","CO-000035613","40.764371","-73.981362","105","4","137","1024857","1010260037","Midtown-Midtown South","POINT (-73.981362 40.764371)"
"123800093","NEW BUILDING","1019620","MANHATTAN","359","SECOND AVENUE","901","7502","10010","2023-03-15T00:00:00.000","CO Issued","35130","Renewal With Change","106","03/27/2023 10:35:42","CO-000035130","40.736429","-73.981983","106","2","64","1019620","1009010034","Gramercy","POINT (-73.981983 40.736429)"
"123326542","ALTERATION TYPE 1","1063929","MANHATTAN","4300","BROADWAY","2164","38","10033","2022-12-29T00:00:00.000","CO Issued","31159","Renewal Without Change","112","03/27/2023 13:57:07","CO-000031159","40.851482","-73.934661","112","10","271","1063929","1021640038","Washington Heights North","POINT (-73.934661 40.851482)"
"122182333","NEW BUILDING","1090674","MANHATTAN","440","WASHINGTON ST.","223","13","10013","2023-02-02T00:00:00.000","CO Issued","32971","Renewal Without Change","101","03/28/2023 09:01:36","CO-000032971","40.723417","-74.010369","101","1","39","1090674","1002230013","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.010369 40.723417)"
"220536720","ALTERATION TYPE 1","2097176","BRONX","1","EAST 150TH STREET","2539","2","10451","2023-06-05T00:00:00.000","CO Issued","39372","Renewal Without Change","204","06/05/2023 15:11:43","CO-000039372","40.82069","-73.931288","204","8","63","2097176","2025390002","West Concourse","POINT (-73.931288 40.82069)"
"421226024","NEW BUILDING","4607363","QUEENS","1881","STARR STREET","3395","16","11385","2023-07-18T00:00:00.000","CO Issued","41461","Renewal Without Change","405","07/18/2023 12:49:01","CO-000041461","40.710949","-73.917226","405","34","539","4000000","4033950016","Ridgewood","POINT (-73.917226 40.710949)"
"220152242","NEW BUILDING","2004379","BRONX","921","EAGLE AVE","2620","32","10456","2023-07-18T00:00:00.000","CO Issued","41515","Renewal Without Change","203","07/18/2023 18:31:11","CO-000041515","40.823185","-73.908013","203","17","141","2004379","2026200032","Morrisania-Melrose","POINT (-73.908013 40.823185)"
"104093151","ALTERATION TYPE 1","1058409","MANHATTAN","2192","8 AVENUE","1924","2","10026","2023-07-18T00:00:00.000","CO Issued","41464","Renewal Without Change","110","07/18/2023 11:00:39","CO-000041464","40.805872","-73.954295","110","9","220","1058409","1019240002","Central Harlem South","POINT (-73.954295 40.805872)"
"420651173","ALTERATION TYPE 1","4467715","QUEENS","122-02","ROOSEVELT AVENUE","2018","1","11368","2023-07-17T00:00:00.000","CO Issued","41310","Renewal Without Change","481","07/18/2023 12:09:59","CO-000041310","40.754848","-73.844856","481","21","38302","4467715","4020180001","park-cemetery-etc-Queens","POINT (-73.844856 40.754848)"
"301149987","ALTERATION TYPE 1","3343606","BROOKLYN","160","SCHROEDERS AVENUE","4452","200","11239","2023-06-01T00:00:00.000","CO Issued","39160","Final","305","07/26/2023 16:01:23","CO-000039160","40.648735","-73.879612","305","42","105801","3343606","3044520200","Starrett City","POINT (-73.879612 40.648735)"
"320358448","ALTERATION TYPE 1","3168627","BROOKLYN","171","BAY 17TH STREET","6435","30","11214","2023-05-31T00:00:00.000","CO Issued","39121","Final","311","07/18/2023 09:13:18","CO-000039121","40.60414","-74.007102","311","43","176","3168627","3064350030","Bath Beach","POINT (-74.007102 40.60414)"
"100354910","ALTERATION TYPE 1","1022696","MANHATTAN","152","WEST   49 STREET","1001","59","10019","2023-07-18T00:00:00.000","CO Issued","41419","Renewal Without Change","105","07/18/2023 12:08:48","CO-000041419","40.759883","-73.982374","105","4","125","1022696","1010010059","Midtown-Midtown South","POINT (-73.982374 40.759883)"
"220249684","NEW BUILDING","2119955","BRONX","260","BAYCHESTER AVE","5141","9","10475","2023-07-05T00:00:00.000","CO Issued","40819","Renewal Without Change","210","07/18/2023 18:29:52","CO-000040819","40.864352","-73.829676","210","12","46201","2119955","2051410009","Co-op City","POINT (-73.829676 40.864352)"
"402891411","ALTERATION TYPE 1","4214461","QUEENS","143-40","101ST AVENUE","10024","12","11435","2023-07-18T00:00:00.000","CO Issued","41369","Renewal Without Change","412","07/18/2023 13:47:54","CO-000041369","40.695271","-73.807249","412","28","206","4214461","4100240012","Jamaica","POINT (-73.807249 40.695271)"
"120409977","NEW BUILDING","1012207","MANHATTAN","837","WASHINGTON STREET","645","7501","10014","2023-01-19T00:00:00.000","CO Issued","20641","Renewal Without Change","102","01/30/2023 16:45:25","CO-000020641","40.740454","-74.007816","102","3","79","1012207","1006457501","West Village","POINT (-74.007816 40.740454)"
"123297048","ALTERATION TYPE 1","1008118","MANHATTAN","200","VARICK STREET","520","1","10014","2023-01-27T00:00:00.000","CO Issued","32674","Renewal Without Change","102","01/30/2023 13:44:42","CO-000032674","40.728347","-74.005343","102","3","37","1008118","1005200001","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.005343 40.728347)"
"402285816","NEW BUILDING","4539544","QUEENS","123-50","ROOSEVELT AVENUE","2018","1","11368","2023-07-17T00:00:00.000","CO Issued","41311","Renewal Without Change","481","07/18/2023 12:22:42","CO-000041311","40.754848","-73.844856","481","21","38302","4539544","4020180001","park-cemetery-etc-Queens","POINT (-73.844856 40.754848)"
"122538290","ALTERATION TYPE 1","1030970","MANHATTAN","330","WEST 72ND STREET","1183","46","10023","2023-01-27T00:00:00.000","CO Issued","31946","Renewal Without Change","107","01/30/2023 13:41:15","CO-000031946","40.780357","-73.985813","107","6","159","1030970","1011830046","Lincoln Square","POINT (-73.985813 40.780357)"
"123825432","ALTERATION TYPE 1","1084113","MANHATTAN","90","LASALLE STREET","1978","1","10027","2023-01-30T00:00:00.000","CO Issued","32707","Renewal Without Change","109","01/30/2023 13:44:34","CO-000032707","40.813284","-73.958495","109","7","211","1084113","1019780001","Morningside Heights","POINT (-73.958495 40.813284)"
"104895428","ALTERATION TYPE 1","1069590","MANHATTAN","143","WEST   54 STREET","1007","5","10019","2023-01-18T00:00:00.000","CO Issued","31275","Renewal Without Change","105","01/30/2023 15:08:11","CO-000031275","40.763124","-73.980297","105","4","137","1069590","1010070005","Midtown-Midtown South","POINT (-73.980297 40.763124)"
"401633808","ALTERATION TYPE 1","4298741","QUEENS","515","HICKSVILLE ROAD","15590","18","11691","2023-05-17T00:00:00.000","CO Issued","38116","Final","414","07/18/2023 12:55:17","CO-000038116","40.60046","-73.740186","414","31","101002","4298741","4155900018","Far Rockaway-Bayswater","POINT (-73.740186 40.60046)"
"123028810","NEW BUILDING","1036876","MANHATTAN","139","EAST 56TH STREET","1311","20","10022","2023-07-18T00:00:00.000","CO Issued","41450","Renewal Without Change","106","07/18/2023 11:26:32","CO-000041450","40.760158","-73.969379","106","4","11203","1036876","1013110020","Turtle Bay-East Midtown","POINT (-73.969379 40.760158)"
"420655954","NEW BUILDING","4005166","QUEENS","23-15","44 DRIVE","437","7502","11101","2023-07-18T00:00:00.000","CO Issued","40975","Renewal Without Change","402","07/18/2023 11:56:42","CO-000040975","40.747575","-73.94454","402","26","19","4005166","4004370005","Hunters Point-Sunnyside-West Maspeth","POINT (-73.94454 40.747575)"
"421670169","NEW BUILDING","4618931","QUEENS","107-36","WALTHAM STREET","10087","16","11435","2023-04-03T00:00:00.000","CO Issued","34414","Final","412","04/24/2023 09:59:21","CO-000034414","40.692689","-73.801317","412","28","198","4000000","4100870016","South Jamaica","POINT (-73.801317 40.692689)"
"320350909","ALTERATION TYPE 1","3062095","BROOKLYN","163","NORTH 6TH STREET","2328","15","11211","2023-07-05T00:00:00.000","CO Issued","40847","Renewal Without Change","301","07/18/2023 10:15:57","CO-000040847","40.716982","-73.957819","301","33","553","3062095","3023280015","North Side-South Side","POINT (-73.957819 40.716982)"
"201099097","ALTERATION TYPE 1","2117679","BRONX","4555","3 AVENUE","3052","38","10458","2022-12-30T00:00:00.000","CO Issued","31245","Final","206","01/30/2023 12:13:36","CO-000031245","40.854742","-73.890409","206","15","385","2117679","2030520038","Claremont-Bathgate","POINT (-73.890409 40.854742)"
"122430431","ALTERATION TYPE 1","1078982","MANHATTAN","11","WALL STREET","23","19","10005","2022-10-19T00:00:00.000","CO Issued","27513","Renewal With Change","101","01/30/2023 10:38:40","CO-000027513","40.707399","-74.011105","101","1","7","1078982","1000230019","Battery Park City-Lower Manhattan","POINT (-74.011105 40.707399)"
"104476309","ALTERATION TYPE 1","1001005","MANHATTAN","48","WALL STREET","40","14","10005","2023-01-27T00:00:00.000","CO Issued","32643","Renewal Without Change","101","01/30/2023 13:30:48","CO-000032643","40.706331","-74.009396","101","1","7","1001005","1000400014","Battery Park City-Lower Manhattan","POINT (-74.009396 40.706331)"
"104370011","ALTERATION TYPE 1","1026054","MANHATTAN","981","8 AVENUE","1048","33","10019","2023-01-27T00:00:00.000","CO Issued","28774","Renewal Without Change","104","01/30/2023 10:45:46","CO-000028774","40.767058","-73.982632","104","3","139","1026054","1010480033","Clinton","POINT (-73.982632 40.767058)"
"123800342","ALTERATION TYPE 1","1033299","MANHATTAN","594","AMSTERDAM AVE","1236","36","10024","2023-01-27T00:00:00.000","CO Issued","32670","Renewal Without Change","107","01/30/2023 11:06:13","CO-000032670","40.789453","-73.973739","107","6","175","1033299","1012360036","Upper West Side","POINT (-73.973739 40.789453)"
"122240574","ALTERATION TYPE 1","1050118","MANHATTAN","389","EAST 89TH STREET","1552","7504","10128","2023-01-30T00:00:00.000","CO Issued","32718","Renewal Without Change","108","01/30/2023 15:23:27","CO-000032718","40.779037","-73.948489","108","5","154","1050118","1015527504","Yorkville","POINT (-73.948489 40.779037)"
"102690571","ALTERATION TYPE 1","1012268","MANHATTAN","601","WEST   26 STREET","672","1","10001","2022-11-18T00:00:00.000","CO Issued","28931","Renewal With Change","104","01/30/2023 15:01:58","CO-000028931","40.750934","-74.005955","104","3","99","1012268","1006720001","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-74.005955 40.750934)"
"123414536","ALTERATION TYPE 1","1036217","MANHATTAN","160","EAST 48TH STREET","1302","33","10017","2023-01-30T00:00:00.000","CO Issued","32710","Renewal Without Change","106","01/30/2023 13:55:51","CO-000032710","40.754943","-73.972586","106","4","92","1036217","1013020033","Turtle Bay-East Midtown","POINT (-73.972586 40.754943)"
"121185813","NEW BUILDING","1090814","MANHATTAN","215","WEST 28TH STREET","778","7502","10001","2022-05-20T00:00:00.000","CO Issued","20093","Initial","105","06/06/2022 10:34:01","CO-000020093","40.747544","-73.994063","105","3","95","1000000","1007780031","Midtown-Midtown South","POINT (-73.994063 40.747544)"
"420663160","NEW BUILDING","4292076","QUEENS","249-23","ROCKAWAY BOULEVARD","13895","80","11422","2023-07-17T00:00:00.000","CO Issued","40968","Renewal Without Change","413","07/18/2023 10:52:45","CO-000040968","40.638214","-73.741202","413","31","664","4292076","4138950080","Rosedale","POINT (-73.741202 40.638214)"
"121187045","NEW BUILDING","1089450","MANHATTAN","242","BROOME STREET","409","56","10002","2023-01-27T00:00:00.000","CO Issued","31883","Renewal Without Change","103","01/30/2023 10:29:05","CO-000031883","40.717845","-73.989279","103","1","18","1090581","1004097502","Chinatown","POINT (-73.989279 40.717845)"
"121185813","NEW BUILDING","1090814","MANHATTAN","215","WEST 28TH STREET","778","7502","10001","2022-07-27T00:00:00.000","CO Issued","23370","Renewal With Change","105","08/17/2022 14:00:23","CO-000023370","40.747544","-73.994063","105","3","95","1000000","1007780031","Midtown-Midtown South","POINT (-73.994063 40.747544)"
"210059988","ALTERATION TYPE 1","2005939","BRONX","1201","LAFAYETTE AVENUE","2739","15","10474","2023-01-30T00:00:00.000","CO Issued","32737","Renewal Without Change","202","01/30/2023 16:49:15","CO-000032737","40.816427","-73.891046","202","17","93","2005939","2027390015","Hunts Point","POINT (-73.891046 40.816427)"
"121423290","ALTERATION TYPE 1","1050030","MANHATTAN","345","EAST 86TH STREET","1549","18","10028","2021-10-04T00:00:00.000","CO Issued","9428","Renewal With Change","108","01/30/2023 11:48:13","CO-000009428","40.777418","-73.950639","108","5","14602","1050030","1015490018","Yorkville","POINT (-73.950639 40.777418)"
"322110997","ALTERATION TYPE 1","3058809","BROOKLYN","1","S ELLIOTT PLACE","2099","41","11217","2023-06-15T00:00:00.000","CO Issued","39949","Final","302","07/18/2023 12:58:28","CO-000039949","40.689342","-73.976017","302","35","33","3058809","3020990041","Fort Greene","POINT (-73.976017 40.689342)"
"122928902","ALTERATION TYPE 1","1005304","MANHATTAN","130","ORCHARD STREET","410","4","10002","2023-01-30T00:00:00.000","CO Issued","31893","Renewal Without Change","103","01/30/2023 13:19:01","CO-000031893","40.719769","-73.989376","103","1","18","1005304","1004100004","Chinatown","POINT (-73.989376 40.719769)"
"321526826","ALTERATION TYPE 1","3105981","BROOKLYN","5518","CLARENDON ROAD","4776","7","11203","2022-12-06T00:00:00.000","CO Issued","30047","Initial","317","07/18/2023 12:51:58","CO-000030047","40.644739","-73.924511","317","45","946","3105981","3047760007","Rugby-Remsen Village","POINT (-73.924511 40.644739)"
"220686087","ALTERATION TYPE 1","2101554","BRONX","3050","WHITE PLAINS ROAD","4568","8","10467","2022-12-05T00:00:00.000","CO Issued","29976","Renewal Without Change","212","12/06/2022 09:54:57","CO-000029976","40.87047","-73.867181","212","15","338","2101554","2045680008","Bronxdale","POINT (-73.867181 40.87047)"
