"building_id","bin","street_address","borocode","block","lot","bqi","aep_order","discharged_7a","hpd_vacate_order","dob_vacate_order","harassment_finding","date_added","borough","zipcode","latitude","longitude","community_board","council_district","bbl","census_tract","nta_neighborhood_tabulation"
"244871","3179638","925 EAST 14 STREET","3","6707","76","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11230","40.626702","-73.962617","314","44","3067070076","530","BK1403"
"244894","3179565","972 EAST 14 STREET","3","6706","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11230","40.625879","-73.962484","314","44","3067060036","530","BK1403"
"245227","3183027","1711 EAST 15 STREET","3","6798","90","No","No","No","No","No","Yes","2023-01-30T00:00:00.000","BROOKLYN","11229","40.607556","-73.958043","315","48","3067980090","552","BK1502"
"245671","3118684","402 MARLBOROUGH ROAD","3","5157","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.640295","-73.964263","314","40","3051570021","520","BK1402"
"245742","3121152","618 MARLBOROUGH ROAD","3","5235","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.634805","-73.963239","314","45","3052350020","520","BK1402"
"245748","3121195","625 MARLBOROUGH ROAD","3","5236","40","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.63475","-73.963211","314","45","3052360040","520","BK1402"
"246791","3182472","1671 EAST 17 STREET","3","6780","50","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11229","40.609106","-73.956407","315","48","3067800050","552","BK1502"
"246920","3117588","205 EAST 17 STREET","3","5121","54","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.645798","-73.963352","314","40","3051210054","512","BK1401"
"247174","3121212","620 EAST 17 STREET","3","5237","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.63557","-73.961441","314","45","3052370024","518","BK1402"
"247419","3117084","150 EAST 18 STREET","3","5097","112","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.647563","-73.962728","314","40","3050970112","512","BK1401"
"247474","3183091","1730 EAST 18 STREET","3","6800","16","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11229","40.607711","-73.955183","315","48","3068000016","552","BK1502"
"247564","3117606","201 EAST 18 STREET","3","5122","62","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.646176","-73.962444","314","40","3051220062","512","BK1401"
"247941","3117081","90 EAST 18 STREET","3","5097","91","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.648965","-73.962994","314","40","3050970091","512","BK1401"
"248106","3117617","141 EAST 19 STREET","3","5123","62","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.646075","-73.96146","314","40","3051230062","51001","BK1401"
"249200","3116159","21 EAST 21 STREET","3","5063","23","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.653812","-73.960648","314","40","3050630023","50803","BK1401"
"249541","3118560","401 EAST 21 STREET","3","5152","28","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.64443","-73.958867","314","40","3051520028","514","BK1401"
"249617","3120582","738 EAST 21 STREET","3","5220","34","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11210","40.635775","-73.957251","314","45","3052200034","770","BK1401"
"250417","3120284","531 EAST 22 STREET","3","5208","46","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.639373","-73.956964","314","40","3052080046","51601","BK1401"
"251379","3205779","754 EAST 23 STREET","3","7550","68","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11210","40.63184","-73.95462","314","45","3075500068","772","BK1401"
"256023","3203569","2440 EAST 29 STREET","3","7422","917","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11235","40.592765","-73.941468","315","48","3074220917","59402","BK1503"
"256026","3119189","250 EAST 29 STREET","3","5172","23","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.643844","-73.949812","317","40","3051720023","826","BK1701"
"258822","3110155","388 EAST 34 STREET","3","4904","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.647572","-73.945351","317","45","3049040033","856","BK1701"
"259692","3110194","285 EAST 35 STREET","3","4906","65","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.64822","-73.944457","317","45","3049060065","856","BK1701"
"262465","3108855","216 EAST 39 STREET","3","4875","25","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.652099","-73.941062","317","40","3048750025","814","BK1703"
"264688","3109928","447 EAST 45 STREET","3","4899","53","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.650701","-73.935103","317","45","3048990053","860","BK1703"
"264702","3110302","491 EAST 45 STREET","3","4913","1","No","Yes","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.649505","-73.934974","317","45","3049130001","860","BK1703"
"265110","3217542","1495 EAST 46 STREET","3","7826","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11234","40.624272","-73.931343","318","45","3078260020","730","BK1801"
"265320","3109903","428 EAST 46 STREET","3","4899","8","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.651124","-73.934234","317","45","3048990008","860","BK1703"
"265983","3102068","367 EAST 48 STREET","3","4674","60","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.652978","-73.932456","317","41","3046740060","870","BK1703"
"266026","3102767","472 EAST 48 STREET","3","4695","31","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.650425","-73.932202","317","45","3046950031","860","BK1703"
"266735","3102041","374 EAST 49 STREET","3","4674","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.652807","-73.931519","317","41","3046740021","870","BK1703"
"266747","3102099","397 EAST 49 STREET","3","4675","45","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.652365","-73.931451","317","41","3046750045","868","BK1703"
"267353","3100189","166 EAST 51 STREET","3","4620","12","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.658054","-73.930054","317","41","3046200012","878","BK1703"
"268101","3100211","136 EAST 52 STREET","3","4621","16","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.657799","-73.929088","317","41","3046210016","878","BK1703"
"268443","3100912","197 EAST 52 STREET","3","4639","40","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.656237","-73.928899","317","41","3046390040","868","BK1703"
"268599","3103818","462 EAST 52 STREET","3","4723","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.649355","-73.928182","317","45","3047230019","862","BK1703"
"270194","3103048","299 EAST 54 STREET","3","4702","57","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.65141","-73.926428","317","45","3047020057","938","BK1703"
"270721","3101536","150 EAST 55 STREET","3","4660","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.65456","-73.925848","317","41","3046600024","866","BK1703"
"271619","3103061","192 EAST 56 STREET","3","4703","11","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.652056","-73.924604","317","45","3047030011","938","BK1703"
"271701","3103133","243 EAST 56 STREET","3","4704","51","No","Yes","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.651159","-73.924486","317","45","3047040051","938","BK1703"
"271709","3103082","254 EAST 56 STREET","3","4703","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.650983","-73.924486","317","45","3047030036","938","BK1703"
"273187","3103205","107 EAST 59 STREET","3","4707","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.651585","-73.921685","317","42","3047070020","936","BK1703"
"277854","3222661","545 EAST 82 STREET","3","7961","29","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11236","40.640567","-73.916333","318","42","3079610029","954","BK1803"
"279402","3323115","105 EAST 86 STREET","3","4746","11","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11236","40.648348","-73.920049","317","42","3047460011","934","BK1704"
"283278","3102567","480 EAST 94 STREET","3","4690","61","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.655593","-73.91808","317","41","3046900061","888","BK1704"
"283283","3102601","491 EAST 94 STREET","3","4691","54","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.655288","-73.917713","317","41","3046910054","888","BK1704"
"283890","3102588","472 EAST 95 STREET","3","4691","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.65593","-73.917233","317","41","3046910024","888","BK1704"
"284570","3105118","632 EAST 96 STREET","3","4755","65","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11236","40.653157","-73.912641","317","42","3047550065","928","BK1704"
"284577","3105122","646 EAST 96 STREET","3","4755","69","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11236","40.652992","-73.912457","317","42","3047550069","928","BK1704"
"287336","3106522","470 EAST NEW YORK AVENUE","3","4792","8","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.661783","-73.947073","309","40","3047920008","806","BK0902"
"287492","3037516","1018 EASTERN PARKWAY","3","1395","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.668992","-73.934811","309","35","3013950033","35302","BK0901"
"287504","3037545","1074 EASTERN PARKWAY","3","1396","17","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.668879","-73.932717","309","35","3013960017","35102","BK0901"
"287549","3037373","1193 EASTERN PARKWAY","3","1391","49","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.668698","-73.929098","308","41","3013910049","34901","BK0802"
"287552","3037372","1199 EASTERN PARKWAY","3","1391","47","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.66869","-73.928954","308","41","3013910047","34901","BK0802"
"287573","3037618","1308 EASTERN PARKWAY","3","1399","4","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.668465","-73.924884","308","41","3013990004","359","BK0802"
"287574","3037619","1314 EASTERN PARKWAY","3","1399","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.668457","-73.924729","308","41","3013990007","359","BK0802"
"287820","3032887","410 EASTERN PARKWAY","3","1267","10","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.670086","-73.954767","309","35","3012670010","323","BK0901"
"288457","3078855","183 ELDERT STREET","3","3411","57","Yes","No","No","No","Yes","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.690064","-73.909805","304","37","3034110057","413","BK0402"
"289024","3086553","1 ELTON STREET","3","3909","8","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.6836","-73.885595","305","37","3039090008","117202","BK0501"
"289280","3097737","864 ELTON STREET","3","4360","31","Yes","Yes","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.662222","-73.878279","305","42","3043600031","1116","BK0503"
"289467","3034717","104 EMPIRE BOULEVARD","3","1313","31","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11225","40.663421","-73.958639","309","40","3013130031","327","BK0902"
"290680","3074375","279 EVERGREEN AVENUE","3","3265","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11221","40.695153","-73.9255","304","37","3032650007","421","BK0401"
"291153","3121667","2724 FARRAGUT ROAD","3","5250","14","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11210","40.636093","-73.950715","314","45","3052500014","78601","BK1401"
"291598","3115482","315 FENIMORE STREET","3","5039","65","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.658604","-73.951977","309","40","3050390065","802","BK0902"
"292269","3121665","1429 FLATBUSH AVENUE","3","5250","10","Yes","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11210","40.635684","-73.950668","314","45","3052500010","78601","BK1401"
"294850","3120565","1815 FOSTER AVENUE","3","5218","26","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11230","40.635474","-73.960191","314","45","3052180026","518","BK1402"
"295421","3095328","268 FOUNTAIN AVENUE","3","4246","29","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.673269","-73.874867","305","42","3042460029","1194","BK0502"
"295730","3055807","327 FRANKLIN AVENUE","3","1954","2","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11238","40.688241","-73.957076","303","36","3019540002","233","BK0301"
"297296","3057433","1165 FULTON STREET","3","1999","36","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.681005","-73.955033","303","36","3019990036","227","BK0301"
"297443","3053645","1449 FULTON STREET","3","1857","33","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.680042","-73.942952","303","36","3018570033","269","BK0301"
"297498","3053844","1516 FULTON STREET","3","1864","12","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.679867","-73.940072","303","36","3018640012","271","BK0302"
"298165","3092124","3221 FULTON STREET","3","4127","60","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.682536","-73.87614","305","37","3041270060","117601","BK0501"
"300668","3094305","1049 GLENMORE AVENUE","3","4197","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.676833","-73.871172","305","37","3041970001","1196","BK0505"
"300827","3083880","486 GLENMORE AVENUE","3","3725","10","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.673728","-73.89231","305","42","3037250010","1152","BK0502"
"301050","3094611","165 FOUNTAIN AVENUE","3","4210","12","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.675962","-73.875521","305","42","3042100012","1196","BK0505"
"301247","3113984","3111 GLENWOOD ROAD","3","5006","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11210","40.634082","-73.946602","317","45","3050060006","78602","BK1702"
"301253","3114023","3201 GLENWOOD ROAD","3","5007","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11210","40.634134","-73.945719","317","45","3050070006","78602","BK1702"
"301760","3002137","27 GRACE COURT","3","251","52","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11201","40.69429","-73.997631","302","33","3002510052","301","BK0201"
"301933","3081969","337 GRAFTON STREET","3","3581","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.65977","-73.917051","316","41","3035810006","894","BK1602"
"302248","3071509","64 GRAHAM AVENUE","3","3106","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11206","40.703161","-73.942503","301","34","3031060001","491","BK0104"
"302363","3056809","411 GRAND AVENUE","3","1982","13","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11238","40.683566","-73.961832","302","35","3019820013","231","BK0204"
"302444","3054577","65 GRAND AVENUE","3","1893","22","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11205","40.695309","-73.964378","302","35","3018930022","191","BK0204"
"303236","3094034","456 GRANT AVENUE","3","4182","46","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.679611","-73.866454","305","37","3041820046","1188","BK0505"
"303239","3094035","460 GRANT AVENUE","3","4182","48","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.679539","-73.86644","305","37","3041820048","1188","BK0505"
"303921","3075167","1433 GREENE AVENUE","3","3290","38","Yes","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11237","40.701646","-73.916007","304","37","3032900038","443","BK0401"
