"date","program_area","program_type","service_category","provider","program_site_name","borough","street_address","city","state","zipcode","latitude","longitude","x_coordinate","y_coordinate","communitydistrict","community_name","city_council_district","census_tract_2010","nda","nta","bin","bbl","geocoded_column","ntaname","totalslots","totalparticipants","contract","portfolioid","age_range"
"2020","Discretionary","Over Threshold","Community Services","Brooklyn Bridge Park Conservancy, Inc.","Brooklyn Bridge Park","Brooklyn","99 PLYMOUTH STREET","Brooklyn","NY","11201","40.7041015","-73.989257","987216","195803","Brooklyn CD 002","Brooklyn CD 002","Council District 033 Brooklyn","21","Brooklyn Neighborhood Development Area 002","BK38","3000007","3000070021","POINT (-73.989257 40.7041015)","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","NA","NA","22293R","NA","NA"
"2020","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","Coalition for Hispanic Family Services","P.S. 377 Alejandrina B. De Gautier","Brooklyn","200 WOODBINE STREET","Brooklyn","NY","11221","40.6937526","-73.9149302","1007933","192386","Brooklyn CD 004","Brooklyn CD 004","Council District 037 Brooklyn","415","NDA004K","BK78","3076784","3033600001","POINT (-73.9149302 40.6937526)","Bushwick South","120","137","124209B","NA","Grades K - 5"
"2022","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","Sheltering Arms Children and Family Services, Inc.","P.S. 75 School of Research and Discovery","Bronx","984 Faile Street","Bronx","NY","10459","40.8227184","-73.88943541","1014851","239035","Bronx CD 002","Bronx CD 002","Council District 017 Bronx","119","NDA002X","BX27","2006079","2027470001","POINT (-73.88943541 40.8227184)","Hunts Point","243","290","126123B","126123","Grades K - 5"
"2022","Discretionary","Over Threshold","Community Services","Newtown Creek Alliance, Inc.","Volunteer Clean-ups","Brooklyn","520 Kingsland Avenue","Brooklyn","NY","11222","40.73370721","-73.94324181","999980","206591","Brooklyn CD 001","Brooklyn CD 001","Council District 033 Brooklyn","579","Out of NDA","BK76","3064104","3025170027","POINT (-73.94324181 40.73370721)","Greenpoint","NA","NA","931751T","NA","NA"
"2020","Discretionary","Under Threshold","Community Services","New York City Street Tree Consortium, Inc.","Trees NY","Manhattan","100 GOLD STREET","New York","NY","10038","40.710151","-74.003234","983139","198077","Manhattan CD 001","Manhattan CD 001","Council District 001 Manhattan","1501","Out of NDA","MN25","1001289","1000940025","POINT (-74.003234 40.710151)","Battery Park City-Lower Manhattan","NA","NA","38679R","NA","NA"
"2020","Discretionary","Over Threshold","Community Services","Figure Skating in Harlem , Inc.","Figure Skating in Harlem , Inc.","Manhattan","361 W 125TH STREET","New York","NY","10027","40.8112029","-73.953019","997267","234834","Manhattan CD 009","Manhattan CD 009","Council District 009 Manhattan","209.01","Manhattan Neighborhood Development Area 009","MN09","1059308","1019520009","POINT (-73.953019 40.8112029)","Morningside Heights","NA","NA","62258R","NA","NA"
"2020","Discretionary","Over Threshold","Community Services","Pride Center of Staten Island, Inc.","Pride Center of Staten Island, Inc.","Queens","138-01 77 AVENUE","Flushing","NY","11367","40.7211586","-73.8231641","1033268","201991","Queens CD 008","Queens CD 008","Council District 024 Queens","77902","Out of NDA","QN37","4142980","4066060002","POINT (-73.8231641 40.7211586)","Kew Gardens Hills","NA","NA","53067R","NA","NA"
"2021","Compass","Learning Labs","Community Services; Educational Services; Family Support","Kiddies World Inc","Kiddies World Inc - LEARNING LAB","Queens","143-04 FARMERS BOULEVARD","Jamaica","NY","11434","40.6695103572469","-73.7657019185045","1049246","183284","Queens CD 012","Queens CD 012","Council District 031 Queens","330","Out of NDA","QN02","4271175","4125930107","POINT (-73.7657019185045 40.6695103572469)","Springfield Gardens North","25","18","500024","RFI-18","Grades Pre-K - 8"
"2021","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","The Young Women's Christian Association of the City of NY","P.S. 90 EDNA COHEN SCHOOL","Brooklyn","2840 WEST 12 STREET","Brooklyn","NY","11224","40.5782550374946","-73.9796282893186","989909","149951","Brooklyn CD 013","Brooklyn CD 013","Council District 047 Brooklyn","350","Out of NDA","BK23","3196558","3072660040","POINT (-73.9796282893186 40.5782550374946)","West Brighton","160","161","126098A","126098","Grades K - 5"
"2022","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","YMCA of Greater New York/Staten Island Broadway Center","P.S. 19 The Curtis School","Staten Island","780 Post Avenue","Staten Island","NY","10310","40.63056183","-74.12688446","948971","169270","Richmond CD 001","Richmond CD 001","Council District 049 Richmond","141","NDA001R","SI22","5006175","5002270024","POINT (-74.12688446 40.63056183)","West New Brighton-New Brighton-St. George","120","136","126089B","126089","Grades K - 5"
"2020","Discretionary","Over Threshold","Community Services","Variety Boys and Girls Club of Queens Inc","Variety Boys and Girls club of Queens, Inc. - After School ProgramP","Queens","21-12 30TH ROAD","Queens","NY","11102","40.7689551408403","-73.928269204651","1004119","219436","Queens CD 001","Queens CD 001","Council District 022 Queens","79","NDA001Q","QN71","4006319","4005500007","POINT (-73.928269204651 40.7689551408403)","Old Astoria","NA","NA","42377R","NA","NA"
"2022","Discretionary","Over Threshold","Community Services","United Way of New York City","Grand Central Neighborhood Social Services Corp.","Manhattan","120 East 32 Street","New York","NY","10016","40.7452878","-73.981424","989440","210833","Manhattan CD 005","Manhattan CD 005","Council District 002 Manhattan","72","Out of NDA","MN20","1018469","1008870087","POINT (-73.981424 40.7452878)","Murray Hill-Kips Bay","NA","NA","931482T","NA","NA"
"2021","Cornerstone","Cornerstone","Afterschool Programs; Community Services; Educational Services; Family Support","Childrens Arts & Science Workshops, Inc.","Bronx River Community Center","Bronx","1619 EAST 174 STREET","Bronx","NY","10472","40.8339499982415","-73.8761471792394","1018523","243132","Bronx CD 009","Bronx CD 009","Council District 018 Bronx","62","NDA009X","BX08","2092909","2038860002","POINT (-73.8761471792394 40.8339499982415)","West Farms-Bronx River","309","841","99206A","99206-1","Ages 4+"
"2021","Discretionary","Under Threshold","Community Services","Project Renewal","Project Renewal","Manhattan","200 VARICK STREET","New York","NY","10014","40.7282898","-74.0051195","982769","204633","Manhattan CD 002","Manhattan CD 002","Council District 003 Manhattan","37","Out of NDA","MN24","1008118","1005200001","POINT (-74.0051195 40.7282898)","SoHo-TriBeCa-Civic Center-Little Italy","NA","NA","68366S","NA","NA"
"2022","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","New York City Mission Society","P.S. 192 Jacob H. Schiff","Manhattan","500 West  138 Street","New York","NY","10031","40.82095229","-73.95114492","997772","238376","Manhattan CD 009","Manhattan CD 009","Council District 007 Manhattan","22301","NDA009M","MN06","1084132","1019880166","POINT (-73.95114492 40.82095229)","Manhattanville","135","138","126178C","126178","Grades K - 5"
"2021","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","Child Development Ctr of the Mosholu Montefiore Comm Center","P.S. 41 Gun Hill Road","Bronx","3352 OLINVILLE AVENUE","Bronx","NY","10467","40.8746073","-73.8679103","1020712","257841","Bronx CD 012","Bronx CD 012","Council District 012 Bronx","374","NDA012X","BX44","2056898","2046240015","POINT (-73.8679103 40.8746073)","Williamsbridge-Olinville","115","117","126176B","126176","Grades K - 5"
"2020","Literacy and Immigrant Services","Adult Literacy - BENL/ESOL","Educational Services","Jewish Community Council of Greater Coney Island, Inc.","Mixteca Community Center","Brooklyn","245 23RD STREET","Brooklyn","NY","11215","40.6600201874971","-73.9941557496786","985888","179711","Brooklyn CD 007","Brooklyn CD 007","Council District 038 Brooklyn","145","NDA Not-defined","BK32","3017611","3008990001","POINT (-73.9941557496786 40.6600201874971)","Sunset Park West","378","325","766607A","NA","Ages 16+"
"2020","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Grand Street Settlement, Inc.","Lyons Community School","Brooklyn","223 GRAHAM AVENUE","BROOKLYN","NY","11206","40.7099405332965","-73.9436407799158","999875","197932","Brooklyn CD 001","Brooklyn CD 001","Council District 034 Brooklyn","505","Brooklyn Neighborhood Development Area 001","BK90","3070825","3030250001","POINT (-73.9436407799158 40.7099405332965)","East Williamsburg","100","105","142347A","142347","Grades 6 - 8"
"2022","Discretionary","Under Threshold","Community Services","AVIATE4U INC","NYPD Community Center","Brooklyn","127 Pennsylvania Avenue","Brooklyn","NY","11207","40.674659","-73.8961616","1012933","185131","Brooklyn CD 005","Brooklyn CD 005","Council District 037 Brooklyn","1198","NDA005K","BK82","3083515","3036870001","POINT (-73.8961616 40.674659)","East New York","NA","NA","931589T","NA","NA"
"2020","Cornerstone","Cornerstone","Afterschool Programs; Community Services; Educational Services; Family Support","Research Foundation of CUNY","Marcus Garvey Community Center","Brooklyn","20 AMBOY STREET","Brooklyn","NY","11212","40.6700577158667","-73.9147601057084","1007896","183408","Brooklyn CD 016","Brooklyn CD 016","Council District 041 Brooklyn","902","NDA016K","BK81","3251969","3034940010","POINT (-73.9147601057084 40.6700577158667)","Brownsville","87","107","99227A","99227-2","Ages 4+"
"2021","Discretionary","Over Threshold","Community Services","New York Junior Tennis League Inc","Williamsbridge Oval Park","Bronx","3225 RESERVOIR OVAL EAST","Bronx","NY","10467","40.8766392","-73.878614","1017739","258580","Bronx CD 007","Bronx CD 007","Council District 011 Bronx","423","NDA Not-defined","BX43","2018251","2033430400","POINT (-73.878614 40.8766392)","Norwood","NA","NA","62158S","NA","NA"
"2022","CSBG","High School","Afterschool Programs; Community Services; Educational Services; Family Support; Immigrant Services","Research Foundation of CUNY","Science, Technology and Research Early College High School at Erasmus (17K543)","Brooklyn","911 Flatbush Avenue","Brooklyn","NY","11226","40.64978692","-73.95854981","995752","176014","Brooklyn CD 014","Brooklyn CD 014","Council District 040 Brooklyn","794","NDA014K","BK95","3336215","3051030010","POINT (-73.95854981 40.64978692)","Erasmus","30","18","821410B","821410","Grades 9 - 12"
"2020","Discretionary","Under Threshold","Community Services","The Father's Heart Ministries","Main site","Manhattan","543-545 EAST 11TH STREET","New York","NY","10009","40.7264709472656","-73.9770889282227","989588","204512","Manhattan CD 003","Manhattan CD 003","Council District 002 Manhattan","34","NDA Not-defined","MN22","1005186","1004050041","POINT (-73.9770889282227 40.7264709472656)","East Village","NA","NA","33191R","NA","NA"
"2021","SYEP","WLG (OY)","NA","Child Development Ctr of the Mosholu Montefiore Comm Center","The Marie Curie School for Medicine, Nursing, and Health Professions (10X237)","Bronx","120 WEST 231 STREET","Bronx","NY","10463","40.8759159170641","-73.9011097847012","1011598","258413","Bronx CD 008","Bronx CD 008","Council District 014 Bronx","273","NDA012M","BX28","2015547","2032530141","POINT (-73.9011097847012 40.8759159170641)","Van Cortlandt Village","NA","NA","91043","NA","Ages 16 - 21"
"2020","Discretionary","Over Threshold","Community Services","Edith & Carl Marks Jewish Community House of Bensonhurst Inc","Edith & Carl Marks JCH of Bensonhurst","Brooklyn","7802 BAY PARKWAY","Brooklyn","NY","11214","40.6063575744629","-73.9897308349609","987239","160193","Brooklyn CD 011","Brooklyn CD 011","Council District 044 Brooklyn","270","NDA011K","BK28","3162352","3062640030","POINT (-73.9897308349609 40.6063575744629)","Bensonhurst West","NA","NA","76729R","NA","NA"
"2020","Discretionary","Under Threshold","Community Services","Westchester Square District Management Association Inc","Main site","Bronx","43 WESTCHESTER SQUARE","Bronx","NY","10461","40.8418539672238","-73.8438292196935","1027461","246026","Bronx CD 010","Bronx CD 010","Council District 013 Bronx","200","NDA010X","BX37","2041869","2039840021","POINT (-73.8438292196935 40.8418539672238)","Van Nest-Morris Park-Westchester Square","NA","NA","68394R","NA","NA"
"2020","Discretionary","Over Threshold","Community Services","Jacob A. Riis Neighborhood Settlement","PS 76 William Hallet School","Queens","36-36 10 STREET","Astoria","NY","11106","40.7607034","-73.941814","1000555","216481","Queens CD 001","Queens CD 001","Council District 026 Queens","39","NDA001Q","QN68","4004331","4003540001","POINT (-73.941814 40.7607034)","Queensbridge-Ravenswood-Long Island City","NA","NA","42330R","NA","NA"
"2021","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","YMCA of Greater New York/Jamaica Branch","P.S. 40 Samuel Huntington","Queens","109-20 UNION HALL STREET","Jamaica","NY","11433","40.6941242905006","-73.7906745294633","1042297","192234","Queens CD 012","Queens CD 012","Council District 028 Queens","260","NDA012Q","QN01","4263341","4121510001","POINT (-73.7906745294633 40.6941242905006)","South Jamaica","100","100","124418C","124418-2","Grades K - 5"
"2021","Discretionary","Under Threshold","Community Services","JUMP-IN ENRICHMENT INC","Jump-In Enrichment","Staten Island","20 HOUSTON STREET","Staten Island","NY","10302","40.622974","-74.1450103","944006","166138","Richmond CD 001","Richmond CD 001","Council District 050 Richmond","251","Richmond Neighborhood Development Area 001","SI28","5107210","5014780500","POINT (-74.1450103 40.622974)","Port Richmond","NA","NA","93076S","NA","NA"
"2021","CSBG","Seniors","Community Services; Family Support; Housing Support; Immigrant Services","Neighborhood Self-Help by Older Persons Projects, Inc.","Neighborhood Self-Help by Older Persons Projects, Inc.","Bronx","953 SOUTHERN BOULEVARD","Bronx","NY","10459","40.8214799246414","-73.891688390122","1014228","238583","Bronx CD 002","Bronx CD 002","Council District 017 Bronx","159","Out of NDA","BX27","2005787","2027240186","POINT (-73.891688390122 40.8214799246414)","Hunts Point","NA","NA","810511B","NA","Ages 60+"
"2022","Discretionary","Over Threshold","Community Services","United Way of New York City","PS 30","Bronx","510 East  141 Street","Bronx","NY","10454","40.80936967","-73.91758358","1007065","234163","Bronx CD 001","Bronx CD 001","Council District 008 Manhattan","39","NDA001X","BX39","2000077","2022670015","POINT (-73.91758358 40.80936967)","Mott Haven-Port Morris","NA","NA","930015T","NA","NA"
"2021","Cornerstone","Learning Labs","Community Services; Educational Services; Family Support","Child Development Ctr of the Mosholu Montefiore Comm Center","Riverdale Library - LEARNING LAB","Bronx","5540 MOSHOLU AVENUE","Bronx","NY","10471","40.9031974646643","-73.9036050458342","1010897","268352","Bronx CD 008","Bronx CD 008","Council District 011 Bronx","337","NDA012X","BX22","2084790","2058481729","POINT (-73.9036050458342 40.9031974646643)","North Riverdale-Fieldston-Riverdale","45","6","99205A","LIB-8","Grades Pre-K - 8"
"2021","SYEP","SYEP School-Based","Educational Services; Jobs and Internships","Catholic Charities Community Services, Archdiocese of NY","A. Philip Randolph Campus High School (06M540)","Manhattan","443 WEST 135 STREET","New York","NY","10031","40.8183388","-73.950131","997991","237369","Manhattan CD 009","Manhattan CD 009","Council District 009 Manhattan","21703","NDA009M","MN06","1059409","1019570078","POINT (-73.950131 40.8183388)","Manhattanville","NA","NA","91163","NA","Ages 14 - 24"
