"bldg_id","boro_id","block","lot","housenumber","streetname","borough","vacateagency","vacatenumber","vacatecode","vacatereason","monthlyrelocationtotal","month","year","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"526827","4","11255","24","227-42","114 ROAD","Queens","HPD","0757/22","CEV","ILLEGAL DWELLING UNITS","520","7","2022","11411","40.700882","-73.729988","13","27","592","4242699","4112550024","Cambria Heights"
"619115","4","13255","29","138-14","241 STREET","Queens","DOB","0244/23","BDV","ILLEGAL DWELLING UNITS","1282.48","3","2023","11422","40.667726","-73.736232","13","31","638","4284722","4132550029","Rosedale"
"80518","2","3761","2","1755","GLEASON AVENUE","Bronx","HPD","1237/22","CEV","ILLEGAL DWELLING UNITS","437.89","9","2022","10472","40.829657","-73.868057","9","18","68","2024604","2037610002","Soundview-Bruckner-Bronx River"
"184735","3","3925","56","251","ARLINGTON AVENUE","Brooklyn","DOB","0294/22","BDV","ILLEGAL DWELLING UNITS","3157.06","5","2022","11208","40.680745","-73.885388","5","37","117202","3087088","3039250056","Cypress Hills"
"53975","2","4577","27","1038","BURKE AVENUE","Bronx","DOB","1215/22","BDV","ILLEGAL DWELLING UNITS","2151.22","12","2022","10469","40.871265","-73.857825","12","12","344","2055872","2045770027","Pelham Gardens"
"68172","2","4662","10","716","EAST 215 STREET","Bronx","DOB","1633/22","BDV","STRUCTURAL","437.89","11","2022","10467","40.88033","-73.863643","12","12","380","2057840","2046620010","Williamsbridge-Olinville"
"250497","3","7550","30","819","EAST 22 STREET","Brooklyn","HPD","0158/23","CEV","ESSENTIAL SERVICES","1830.19","7","2023","11210","40.632412","-73.955646","14","45","772","3205760","3075500030","Flatbush"
"573960","4","12344","357","115-17","169 STREET","Queens","DOB","1339/21","BDV","ILLEGAL DWELLING UNITS","3965","10","2022","11434","40.688848","-73.779509","12","28","280","4267367","4123440357","Baisley Park"
"87022","2","4611","50","3239","HONE AVENUE","Bronx","HPD","0307/23","CEV","ILLEGAL DWELLING UNITS","9520","6","2023","10469","40.87202","-73.857535","12","12","370","2056610","2046110050","Williamsbridge-Olinville"
"283824","3","4650","79","285","EAST 95 STREET","Brooklyn","HPD","1198/22","CEV","ESSENTIAL SERVICES","225","3","2023","11212","40.65958","-73.921268","17","41","886","3101231","3046500079","East Flatbush-Remsen Village"
"97429","2","2826","76","1820","MORRIS AVENUE","Bronx","DOB","1269/21","BDV","ILLEGAL DWELLING UNITS","727.64","10","2021","10453","40.847515","-73.908742","5","14","22701","2007895","2028260076","Mount Hope"
"385347","3","4042","8","411","VAN SICLEN AVENUE","Brooklyn","HPD","1332/21","CEV","ILLEGAL DWELLING UNITS","3835","3","2022","11207","40.669595","-73.889513","5","42","1160","3323478","3040420008","East New York (North)"
"282383","3","4612","63","129","EAST 93 STREET","Brooklyn","DOB","1403/22","BDV","ILLEGAL DWELLING UNITS","2250","6","2023","11212","40.661796","-73.9262","17","41","884","3099981","3046120063","East Flatbush-Remsen Village"
"84742","2","3363","64","4214","HERKIMER PLACE","Bronx","DOB","1296/21","BDV","STRUCTURAL","437.89","11","2021","10470","40.895933","-73.875717","12","11","44901","2018740","2033630064","Wakefield-Woodlawn"
"69262","2","4668","76","736","EAST 221 STREET","Bronx","HPD","0581/22","CEV","ILLEGAL DWELLING UNITS","1670.55","4","2023","10467","40.884606","-73.860864","12","12","396","2058148","2046680076","Williamsbridge-Olinville"
"674425","4","11966","21","148-25","LINDEN BOULEVARD","Queens","HPD","1112/23","CEV","ILLEGAL DWELLING UNITS","437.89","7","2023","11436","40.68612","-73.794561","12","28","190","4259007","4119660021","Baisley Park"
"367377","3","4768","54","1233","SCHENECTADY AVENUE","Brooklyn","HPD","1397/22","CEV","ILLEGAL DWELLING UNITS","5580","12","2022","11203","40.64277","-73.93234","17","45","840","3105631","3047680054","East Flatbush-Farragut"
"443868","4","5671","6","185-16","56 AVENUE","Queens","HPD(EFO)","0266/22","BDV","ILLEGAL DWELLING UNITS","3900","8","2022","11365","40.743509","-73.790711","11","20","1417","4128158","4056710006","Auburndale"
"898780","2","2787","40","1504","MORRIS AVENUE","Bronx","HPD","0672/23","CEV","ILLEGAL DWELLING UNITS","437.89","5","2023","10457","40.840462","-73.909851","4","16","225","2116227","2027870040","Mount Eden-Claremont (West)"
"450828","4","1161","7","32-49","60 STREET","Queens","DOB","1746/21","BDV","ILLEGAL DWELLING UNITS","3835","3","2022","11377","40.754878","-73.902304","1","26","297","4026134","4011610007","Astoria (East)-Woodside (North)"
"448577","4","2329","27","48-08","59 PLACE","Queens","HPD","1559/21","CEV","ILLEGAL DWELLING UNITS","4040.33","5","2022","11377","40.738426","-73.905547","2","26","245","4053778","4023290027","Woodside"
"46670","2","3287","38","2702","BAINBRIDGE AVENUE","Bronx","DOB","1203/22","BDV","ILLEGAL DWELLING UNITS","3445","5","2023","10458","40.865848","-73.891099","7","15","40502","2016622","2032870038","Bedford Park"
"69262","2","4668","76","736","EAST 221 STREET","Bronx","HPD","0581/22","CEV","ILLEGAL DWELLING UNITS","1035","7","2022","10467","40.884606","-73.860864","12","12","396","2058148","2046680076","Williamsbridge-Olinville"
"651264","4","15741","19","31-02","DWIGHT AVENUE","Queens","DOB","0962/22","BDV","ILLEGAL DWELLING UNITS","6921.12","9","2022","11691","40.600923","-73.766868","14","31","100804","4300780","4157410019","Far Rockaway-Bayswater"
"986873","4","10226","60","170-17","105 AVENUE","Queens","DOB","1411/22","BDV","ILLEGAL DWELLING UNITS","4340","5","2023","11433","40.701614","-73.787091","12","27","440","4607920","4102260060","South Jamaica"
"60033","2","2952","5","811","CROTONA PARK NORTH","Bronx","DOB","0021/22","BDV","STRUCTURAL","2015","3","2023","10460","40.840355","-73.890971","6","15","367","2010000","2029520005","Tremont"
"112773","2","2431","12","1256","TELLER AVENUE","Bronx","HPD","0296/23","CEV","ILLEGAL DWELLING UNITS","437.89","3","2023","10456","40.833645","-73.910796","4","16","17701","2002168","2024310012","Concourse-Concourse Village"
"79504","2","3747","71","1111","FTELEY AVENUE","Bronx","DOB","0059/23","BDV","ILLEGAL DWELLING UNITS","4840","3","2023","10472","40.827522","-73.871158","9","18","68","2024057","2037470071","Soundview-Bruckner-Bronx River"
"76806","2","4884","16","3459","ELY AVENUE","Bronx","HPD","0857/15","CEV","ILLEGAL DWELLING UNITS","437.89","2","2022","10469","40.879359","-73.84074","12","12","46208","2065458","2048840016","Eastchester-Edenwald-Baychester"
"367377","3","4768","54","1233","SCHENECTADY AVENUE","Brooklyn","HPD","1397/22","CEV","ILLEGAL DWELLING UNITS","7263.82","6","2023","11203","40.64277","-73.93234","17","45","840","3105631","3047680054","East Flatbush-Farragut"
"326015","3","4237","26","568","LINCOLN AVENUE","Brooklyn","HPD","0145/23","CEV","ESSENTIAL SERVICES","7245","6","2023","11208","40.675365","-73.867137","5","42","1200","3095200","3042370026","East New York-City Line"
"76051","2","3862","35","1321","ELDER AVENUE","Bronx","HPD","1521/22","CEV","ILLEGAL DWELLING UNITS","2015","7","2023","10472","40.831739","-73.87992","9","17","56","2027392","2038620035","Soundview-Bruckner-Bronx River"
"299548","3","1630","48","829","GATES AVENUE","Brooklyn","DOB","0726/22","BDV","ILLEGAL DWELLING UNITS","3835","3","2023","11221","40.688208","-73.933368","3","36","293","3044500","3016300048","Bedford-Stuyvesant (East)"
"619115","4","13255","29","138-14","241 STREET","Queens","DOB","0244/23","BDV","ILLEGAL DWELLING UNITS","260","4","2023","11422","40.667726","-73.736232","13","31","638","4284722","4132550029","Rosedale"
"342119","3","7005","8","3508","NEPTUNE AVENUE","Brooklyn","DOB","1578/21","BDV","ILLEGAL DWELLING UNITS","2250","1","2023","11224","40.577088","-74.001321","13","47","328","3188714","3070050008","Coney Island-Sea Gate"
"634213","4","16187","19","175","BEACH 114 STREET","Queens","HPD","1302/22","CEV","ESSENTIAL SERVICES","13403.67","5","2023","11694","40.579717","-73.835089","14","32","938","4303918","4161870019","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel"
"86617","2","3613","43","2226","HOMER AVENUE","Bronx","HPD","0817/22","CEV","ILLEGAL DWELLING UNITS","1950","1","2023","10473","40.821985","-73.847662","9","18","90","2022424","2036130043","Castle Hill-Unionport"
"450828","4","1161","7","32-49","60 STREET","Queens","DOB","1746/21","BDV","ILLEGAL DWELLING UNITS","2015","9","2022","11377","40.754878","-73.902304","1","25","297","4026134","4011610007","Astoria (East)-Woodside (North)"
"103521","2","2522","36","1319","PLIMPTON AVENUE","Bronx","DOB","1701/21","BDV","ILLEGAL DWELLING UNITS","2275","2","2022","10452","40.840604","-73.924408","4","16","211","2003372","2025220036","Highbridge"
"126313","2","3972","31","1509","ZEREGA AVENUE","Bronx","DOB","1062/22","BDV","ILLEGAL DWELLING UNITS","2325","9","2022","10462","40.838208","-73.848771","10","18","202","2041676","2039720031","Westchester Square"
"686155","4","3468","1","689","ONDERDONK AVENUE","Queens","HPD","1110/22","CEV","ILLEGAL DWELLING UNITS","3956.84","10","2022","11385","40.703917","-73.907085","5","34","549","4082921","4034680001","Ridgewood"
"502255","4","1102","16","24-24","92 STREET","Queens","HPD","1432/22","CEV","ILLEGAL DWELLING UNITS","995","11","2022","11369","40.765265","-73.877665","3","22","347","4024194","4011020016","East Elmhurst"
"115699","2","2958","88","1821","TRAFALGAR PLACE","Bronx","DOB","0074/23","BDV","ILLEGAL DWELLING UNITS","450","4","2023","10460","40.840055","-73.88713","6","17","367","2010139","2029580088","Tremont"
"299548","3","1630","48","829","GATES AVENUE","Brooklyn","DOB","0726/22","BDV","ILLEGAL DWELLING UNITS","2612","9","2022","11221","40.688208","-73.933368","3","36","293","3044500","3016300048","Bedford-Stuyvesant (East)"
"53975","2","4577","27","1038","BURKE AVENUE","Bronx","DOB","1215/22","BDV","ILLEGAL DWELLING UNITS","557.57","9","2022","10469","40.871265","-73.857825","12","12","344","2055872","2045770027","Pelham Gardens"
"572065","4","12572","7501","137-16","167 STREET","Queens","DOB","1034/22","BDV","STRUCTURAL","4650","5","2023","11434","40.671842","-73.772932","12","31","330","4431802","4125727501","Springfield Gardens (North)-Rochdale Village"
"385347","3","4042","8","411","VAN SICLEN AVENUE","Brooklyn","HPD","1332/21","CEV","ILLEGAL DWELLING UNITS","3835","3","2023","11207","40.669595","-73.889513","5","42","1160","3323478","3040420008","East New York (North)"
"84659","2","4522","50","2719","HERING AVENUE","Bronx","DOB","1382/22","BDV","ILLEGAL DWELLING UNITS","567.89","10","2022","10469","40.865884","-73.853824","11","13","348","2054083","2045220050","Pelham Gardens"
"443868","4","5671","6","185-16","56 AVENUE","Queens","HPD(EFO)","0266/22","BDV","ILLEGAL DWELLING UNITS","3900","1","2023","11365","40.743509","-73.790711","11","20","1417","4128158","4056710006","Auburndale"
"61017","2","3355","101","3344","DECATUR AVENUE","Bronx","HPD","1550/21","CEV","ILLEGAL DWELLING UNITS","1395","2","2022","10467","40.877541","-73.872931","7","11","42902","2018608","2033550101","Norwood"
"46670","2","3287","38","2702","BAINBRIDGE AVENUE","Bronx","DOB","1203/22","BDV","ILLEGAL DWELLING UNITS","2300","6","2023","10458","40.865848","-73.891099","7","15","40502","2016622","2032870038","Bedford Park"
"481184","4","1524","40","42-68","79 STREET","Queens","DOB","0518/23","BDV","ILLEGAL DWELLING UNITS","390","5","2023","11373","40.743346","-73.886135","4","25","481","4037944","4015240040","Elmhurst"
"536608","4","12218","17","150-24","123 AVENUE","Queens","DOB","0626/22","BDV","ILLEGAL DWELLING UNITS","2325","7","2023","11434","40.676058","-73.790158","12","28","28801","4265357","4122180017","Baisley Park"
"713751","5","521","20","582","BAY STREET","Staten Island","DOB","0665/23","BDV","STRUCTURAL","650","6","2023","10304","40.62749","-74.076143","1","49","21","5013664","5005210020","Tompkinsville-Stapleton-Clifton-Fox Hills"
"595129","4","10476","59","93-60","204 STREET","Queens","HPD","0182/23","CEV","ILLEGAL DWELLING UNITS","2735.95","5","2023","11423","40.714647","-73.756911","12","23","484","4222744","4104760059","Hollis"
"53671","2","3000","10","1474","BRYANT AVENUE","Bronx","HPD","0456/22","CEV","ESSENTIAL SERVICES","2145.32","11","2022","10460","40.832175","-73.887667","3","17","157","2010847","2030000010","Crotona Park East"
"207196","3","1900","47","844","BEDFORD AVENUE","Brooklyn","DOB","0268/22","BDV","STRUCTURAL","4425","3","2023","11205","40.695772","-73.95639","3","33","1237","3000000","3019000047","Bedford-Stuyvesant (West)"
"116670","2","3219","199","2477","UNIVERSITY AVENUE","Bronx","DOB","1470/22","BDV","ILLEGAL DWELLING UNITS","437.89","10","2022","10468","40.86478","-73.903672","7","14","263","2014817","2032190199","University Heights (North)-Fordham"
"347221","3","7584","19","1439","OCEAN AVENUE","Brooklyn","DOB","0541/22","BDV","STRUCTURAL","2015","2","2023","11230","40.627013","-73.956626","14","45","762","3206619","3075840019","Midwood"
"241370","3","5378","85","315","EAST 9 STREET","Brooklyn","DOB","0406/22","BDV","ILLEGAL DWELLING UNITS","2015","5","2023","11218","40.640793","-73.970161","12","40","492","3126357","3053780085","Kensington"
"855154","3","1703","39","859","HERKIMER STREET","Brooklyn","HPD","1285/22","CEV","ILLEGAL DWELLING UNITS","1774.27","1","2023","11233","40.678299","-73.924891","3","41","299","3390063","3017030039","Bedford-Stuyvesant (East)"
"676156","4","12251","39","121-06","LONG STREET","Queens","DOB","0714/22","BDV","ILLEGAL DWELLING UNITS","607.86","3","2023","11434","40.67921","-73.782051","12","28","28802","4265821","4122510039","Baisley Park"
"97403","2","2820","55","1517","MORRIS AVENUE","Bronx","DOB","0282/22","BDV","ILLEGAL DWELLING UNITS","6355","7","2022","10457","40.841658","-73.909513","4","16","225","2007839","2028200055","Mount Eden-Claremont (West)"
"69262","2","4668","76","736","EAST 221 STREET","Bronx","HPD","0581/22","CEV","ILLEGAL DWELLING UNITS","287.1","12","2022","10467","40.884606","-73.860864","12","12","396","2058148","2046680076","Williamsbridge-Olinville"
"69075","2","4678","63","844","EAST 220 STREET","Bronx","DOB","1718/21","BDV","ILLEGAL DWELLING UNITS","4805","5","2022","10467","40.882867","-73.858007","12","12","396","2058547","2046780063","Williamsbridge-Olinville"
"683481","4","12358","10","119-39","GUY R BREWER BOULEVARD","Queens","HPD","0295/22","CEV","ILLEGAL DWELLING UNITS","3342.02","5","2023","11434","40.681484","-73.781372","12","27","284","4441436","4123580010","Baisley Park"
"531422","4","9348","32","91-54","117 STREET","Queens","DOB","1765/22","BDV","ILLEGAL DWELLING UNITS","1820","4","2023","11418","40.694459","-73.830143","9","29","122","4196582","4093480032","Richmond Hill"
"530574","4","9305","19","87-34","116 STREET","Queens","DOB","0156/23","BDV","ILLEGAL DWELLING UNITS","2543.47","4","2023","11418","40.698676","-73.833115","9","29","122","4195039","4093050019","Richmond Hill"
"363638","3","5213","46","1242","ROGERS AVENUE","Brooklyn","DOB","0064/23","BDV","ILLEGAL DWELLING UNITS","6608","5","2023","11226","40.639412","-73.951274","17","45","79002","3120414","3052130046","East Flatbush-Erasmus"
"385347","3","4042","8","411","VAN SICLEN AVENUE","Brooklyn","HPD","1332/21","CEV","ILLEGAL DWELLING UNITS","437.89","10","2021","11207","40.669595","-73.889513","5","42","1160","3323478","3040420008","East New York (North)"
"865129","4","10172","11","108-25","164 STREET","Queens","HPD","0308/22","CEV","ILLEGAL DWELLING UNITS","2015","9","2022","11433","40.696407","-73.790047","12","27","258","4532388","4101720011","South Jamaica"
"536608","4","12218","17","150-24","123 AVENUE","Queens","DOB","0626/22","BDV","ILLEGAL DWELLING UNITS","4575","10","2022","11434","40.676058","-73.790158","12","28","28801","4265357","4122180017","Baisley Park"
"283361","3","4597","60","69","EAST 94 STREET","Brooklyn","HPD","1213/22","CEV","ILLEGAL DWELLING UNITS","2139","1","2023","11212","40.663344","-73.926692","17","41","884","3099476","3045970060","East Flatbush-Remsen Village"
"545160","4","11730","11","122-27","133 AVENUE","Queens","HPD","1145/22","CEV","ILLEGAL DWELLING UNITS","6108.97","10","2022","11420","40.671675","-73.816473","10","28","840","4254138","4117300011","South Ozone Park"
"64552","2","2690","93","871","EAST 162 STREET","Bronx","DOB","1359/22","BDV","ILLEGAL DWELLING UNITS","2015","1","2023","10459","40.82134","-73.899999","2","17","12901","2005205","2026900093","Longwood"
"428720","4","1495","34","75-16","41 AVENUE","Queens","DOB","1272/21","BDV","ILLEGAL DWELLING UNITS","3965","8","2022","11373","40.745329","-73.889914","4","25","267","4307382","4014950034","Elmhurst"
"651264","4","15741","19","31-02","DWIGHT AVENUE","Queens","DOB","0962/22","BDV","ILLEGAL DWELLING UNITS","437.89","7","2022","11691","40.600923","-73.766868","14","31","100804","4300780","4157410019","Far Rockaway-Bayswater"
"907383","5","1222","43","232","NETHERLAND AVENUE","Staten Island","HPD","1398/21","CEV","ILLEGAL DWELLING UNITS","195","10","2022","10303","40.628757","-74.156439","1","49","231","5133109","5012220043","Mariner's Harbor-Arlington-Graniteville"
"61017","2","3355","101","3344","DECATUR AVENUE","Bronx","HPD","1550/21","CEV","ILLEGAL DWELLING UNITS","437.89","12","2021","10467","40.877541","-73.872931","7","11","42902","2018608","2033550101","Norwood"
"103521","2","2522","36","1319","PLIMPTON AVENUE","Bronx","DOB","1701/21","BDV","ILLEGAL DWELLING UNITS","6045","5","2023","10452","40.840604","-73.924408","4","16","211","2003372","2025220036","Highbridge"
"278679","3","8081","67","1429","EAST 84 STREET","Brooklyn","HPD","0225/22","CEV","ILLEGAL DWELLING UNITS","1495","12","2022","11236","40.628647","-73.900622","18","46","1026","3227685","3080810067","Canarsie"
